Accelerometer RKN_ accY;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit RUA gyroY;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
1142.0;-175;-20;459.0;-4;-223;-36.0;997.0;314;48;342;-4
1839.0;-174;-28;507.0;25;-104;-201.0;1146.0;249;71;420;25
1357.0;-174;-33;384.0;44;-43;-325.0;19.0;216;91;456;44
1326.0;-174;-27;310.0;28;-75;-253.0;-363.0;232;78;436;28
1287.0;-174;-34;278.0;41;-69;-206.0;659.0;233;?;442;41
732.0;-174;-40;176.0;6;-119;-152.0;53.0;269;?;411;6
598.0;-174;-30;98.0;-55;-118;-163.0;-144.0;263;?;404;-55
416.0;-174;-31;44.0;-46;-113;-235.0;52.0;262;?;407;-46
562.0;-174;-28;-76.0;-60;-115;-302.0;232.0;260;?;401;-60
364.0;-174;-21;-208.0;-33;-102;-276.0;210.0;246;?;405;-33
474.0;-174;-24;-369.0;-8;-103;-291.0;154.0;248;?;409;-8
329.0;-175;-22;-500.0;-23;-98;?;182.0;243;78;410;-23
623.0;-175;-19;-666.0;39;-101;?;153.0;243;79;405;39
531.0;-175;-19;-749.0;47;-103;?;178.0;246;82;400;47
1571.0;-175;-23;-864.0;32;-106;?;181.0;252;85;397;32
921.0;-175;-20;-851.0;71;-105;?;252.0;255;79;397;71
134.0;-175;-25;-811.0;45;-96;?;453.0;257;78;405;45
1012.0;-175;-20;-810.0;-8;-89;?;394.0;252;77;406;-8
1174.0;-175;-5;-910.0;5;-77;?;354.0;244;64;409;5
1582.0;-175;-14;-975.0;54;-70;?;459.0;249;79;408;54
963.0;-174;-11;-1006.0;-26;-95;?;220.0;256;100;376;-26
821.0;-175;-23;-905.0;95;-64;-149.0;-85.0;253;79;417;95
907.0;-174;4;-778.0;-46;-92;-288.0;33.0;243;109;368;-46
1205.0;-169;111;-548.0;-59;-48;-515.0;189.0;126;206;325;-59
888.0;-166;194;-493.0;-85;-82;-672.0;-52.0;126;126;349;-85
1038.0;-163;434;-341.0;223;-116;-791.0;-316.0;28;5;332;223
1033.0;-151;678;-244.0;2838;1233;-901.0;-484.0;-949;185;1171;2838
1031.0;-133;213;-301.0;1125;2651;-912.0;-353.0;-1484;133;2360;1125
976.0;-120;?;-489.0;-4827;1664;-1004.0;-88.0;-475;-66;1977;-4827
991.0;-117;?;-452.0;-6124;93;-1053.0;-86.0;477;-36;938;-6124
990.0;-122;?;-417.0;-4352;25;-1041.0;-139.0;378;47;734;-4352
956.0;-126;?;-519.0;-2742;222;-891.0;-177.0;90;388;487;-2742
962.0;-133;?;-675.0;-1371;113;-693.0;-42.0;196;540;216;-1371
998.0;-142;?;-943.0;-639;173;-542.0;-19.0;223;547;160;-639
997.0;-147;?;-1154.0;-162;237;-465.0;-3.0;146;532;144;-162
942.0;-152;?;-1097.0;46;295;-382.0;-69.0;185;212;333;46
996.0;-156;?;-1214.0;27;313;-193.0;-69.0;171;39;432;27
1057.0;-159;263;-1306.0;-115;265;-44.0;-44.0;209;-265;692;-115
1198.0;-163;-79;-1370.0;-149;226;27.0;-80.0;202;-762;994;-149
?;?;-591;-1239.0;-301;2;-1.0;-205.0;136;-607;1304;-301
?;?;-563;-1105.0;-311;-375;-292.0;-199.0;523;-954;1420;-311
?;?;-1067;-1066.0;-417;-737;-347.0;-124.0;464;-370;1653;-417
?;?;-1766;-791.0;-1044;-1369;-352.0;-123.0;375;1610;1994;-1044
?;?;-547;-780.0;-584;-1398;-417.0;-111.0;1042;865;1098;-584
?;?;-532;-753.0;425;-157;-410.0;-125.0;-108;702;577;425
?;?;-135;-653.0;-617;-538;?;-151.0;288;1498;245;-617
686.0;?;907;-620.0;-1237;-1627;?;-131.0;2157;-329;409;-1237
680.0;?;-521;-372.0;63;-601;-461.0;-140.0;816;-1056;1613;63
760.0;?;-434;-364.0;295;-30;-310.0;-83.0;196;-276;1016;295
902.0;?;65;-500.0;101;-200;-302.0;21.0;539;-168;563;101
898.0;?;-226;-533.0;170;27;-234.0;-43.0;196;-85;726;170
952.0;?;136;-752.0;-97;41;-219.0;-49.0;302;101;310;-97
954.0;?;26;-855.0;-32;76;-351.0;56.0;234;57;421;-32
887.0;-160;38;-748.0;-18;94;?;38.0;222;52;409;-18
911.0;-161;81;-545.0;-49;57;?;142.0;262;73;375;-49
949.0;-161;22;-605.0;-21;68;?;103.0;225;61;429;-21
911.0;-161;56;-860.0;-22;75;?;303.0;?;?;385;-22
930.0;-161;43;-1035.0;12;57;?;234.0;?;?;406;12
912.0;-161;46;-673.0;39;56;?;681.0;?;?;401;39
918.0;-161;51;-372.0;91;60;?;-169.0;?;?;391;91
943.0;-161;49;-475.0;107;62;?;-39.0;?;?;390;107
928.0;-161;58;-679.0;87;56;?;657.0;?;?;384;87
936.0;-160;73;-745.0;115;76;?;231.0;?;94;354;115
922.0;-160;174;-795.0;-78;72;?;-409.0;?;64;310;-78
953.0;-160;226;-990.0;-406;97;?;645.0;?;72;288;-406
959.0;-160;313;-1191.0;-923;167;?;453.0;?;215;159;-923
921.0;-159;310;-1346.0;-1477;206;?;315.0;?;101;381;-1477
1006.0;-154;-189;-1291.0;-570;217;-53.0;280.0;?;-318;1163;-570
893.0;-145;152;-1226.0;1391;-58;-49.0;23.0;377;19;786;1391
933.0;-137;613;-1007.0;3623;69;-146.0;160.0;437;500;152;3623
911.0;-130;-127;-759.0;4001;740;-268.0;311.0;-430;485;613;4001
876.0;-127;-424;-566.0;1554;633;-255.0;283.0;-491;667;645;1554
936.0;-127;-351;-358.0;837;414;-144.0;326.0;-263;688;557;837
899.0;-126;-464;-164.0;1469;759;-146.0;286.0;-651;765;627;1469
834.0;-129;-325;80.0;810;137;-29.0;122.0;69;465;637;810
770.0;-135;-276;299.0;572;-566;18.0;166.0;941;-132;883;572
1116.0;-137;-305;528.0;773;-156;1.0;283.0;557;-7;866;773
1183.0;-138;-262;760.0;483;37;77.0;202.0;342;161;727;483
1122.0;-138;-298;959.0;382;29;294.0;259.0;334;172;752;382
993.0;-139;-129;1041.0;346;-25;460.0;362.0;437;134;610;346
955.0;-141;28;1169.0;-120;-56;444.0;356.0;486;165;458;-120
1013.0;-141;7;1195.0;218;-105;434.0;328.0;556;90;501;218
1023.0;-143;62;1170.0;1308;-233;297.0;547.0;780;-140;536;1308
969.0;-145;36;1065.0;1891;27;127.0;610.0;462;43;475;1891
983.0;-145;111;845.0;2122;-78;-44.0;99.0;516;100;295;2122
952.0;-146;102;689.0;1736;-108;-143.0;224.0;588;8;?;1736
970.0;-147;-18;609.0;1176;106;-171.0;-201.0;380;51;?;1176
954.0;-147;51;520.0;1178;-46;-122.0;-134.0;519;20;?;1178
989.0;-147;43;462.0;1169;-29;-147.0;-89.0;503;24;?;1169
970.0;-147;19;408.0;1171;5;-199.0;-63.0;476;26;?;1171
1002.0;-147;100;395.0;923;-84;?;-71.0;523;52;?;923
?;-149;?;404.0;196;10;?;-116.0;416;91;341;196
?;-151;?;428.0;-172;118;?;-231.0;344;56;491;-172
?;-150;?;501.0;-124;95;-69.0;-120.0;355;74;452;-124
?;-150;?;462.0;-128;96;-121.0;-242.0;355;73;455;-128
?;-153;?;404.0;-61;155;-159.0;-137.0;306;13;508;-61
?;-154;?;336.0;-82;173;-110.0;143.0;223;80;419;-82
?;-154;?;276.0;-110;118;-104.0;504.0;257;88;369;-110
?;-154;?;310.0;-8;85;-63.0;58.0;310;34;395;-8
?;-155;?;252.0;3;113;-61.0;-85.0;258;81;380;3
?;-155;?;231.0;-6;106;?;832.0;260;81;376;-6
?;-155;?;179.0;-20;91;?;914.0;269;80;372;-20
?;-155;?;182.0;-21;89;?;-610.0;267;85;371;-21
715.0;-155;?;213.0;1;89;?;54.0;269;69;379;1
549.0;-155;?;320.0;-28;90;60.0;772.0;266;71;384;-28
320.0;-156;?;408.0;-57;72;?;28.0;283;63;390;-57
386.0;-156;1;360.0;-32;69;?;22.0;271;67;377;-32
400.0;-156;6;257.0;3;84;?;214.0;246;71;380;3
530.0;-156;-5;195.0;-9;72;?;371.0;252;70;388;-9
505.0;-156;-6;163.0;-34;64;?;274.0;259;68;387;-34
674.0;-156;1;138.0;-17;62;?;407.0;251;69;386;-17
709.0;-156;-2;126.0;27;58;?;496.0;249;74;387;27
1075.0;-156;-4;89.0;30;59;?;541.0;249;74;388;30
924.0;-156;?;13.0;-18;42;?;494.0;248;75;378;-18
1195.0;-156;?;-2.0;-47;43;?;489.0;248;69;388;-47
173.0;-156;?;-110.0;-1;40;?;369.0;245;63;392;-1
752.0;-156;?;-219.0;23;0;?;378.0;262;72;379;23
991.0;-156;?;-301.0;-6;-6;?;366.0;275;75;386;-6
1577.0;-156;?;-292.0;-6;19;?;384.0;253;65;393;-6
846.0;-156;?;-174.0;-29;15;97.0;426.0;249;65;?;-29
1281.0;-156;?;-126.0;-63;-5;203.0;405.0;262;82;?;-63
743.0;-156;?;-34.0;-45;2;189.0;453.0;258;82;?;-45
1206.0;-156;-6;157.0;-24;12;132.0;453.0;255;70;?;-24
969.0;-156;5;363.0;-26;?;195.0;?;251;71;?;-26
1059.0;-156;11;594.0;-34;?;259.0;?;243;76;?;-34
950.0;-156;3;723.0;-44;?;289.0;?;251;71;?;-44
1056.0;-156;-2;753.0;-46;?;?;?;260;62;?;-46
993.0;?;-1;747.0;-25;6;?;?;253;63;?;?
956.0;?;4;709.0;9;8;?;?;246;71;?;?
997.0;?;4;677.0;6;8;?;?;247;70;?;?
1032.0;?;-4;577.0;-39;8;?;?;253;69;?;?
970.0;?;12;567.0;-52;2;?;?;248;73;?;?
967.0;?;32;575.0;-44;-2;?;?;240;74;?;?
989.0;?;14;637.0;-46;1;?;?;246;74;?;?
1007.0;?;-7;569.0;-22;6;?;?;251;78;?;?
1006.0;?;-6;484.0;-24;6;?;?;251;78;?;-24
1008.0;?;-12;277.0;-47;9;?;?;254;67;?;-47
986.0;?;-16;192.0;41;15;513.0;?;251;63;?;41
954.0;?;-16;105.0;129;4;475.0;?;259;71;?;129
985.0;?;-12;61.0;85;-2;419.0;417.0;262;74;?;85
972.0;?;-5;50.0;34;3;317.0;385.0;255;69;?;34
972.0;-156;-6;19.0;26;2;202.0;371.0;257;67;400;26
?;-156;-3;28.0;3;3;134.0;361.0;253;70;398;3
?;-156;-2;118.0;-12;1;-4.0;372.0;255;71;394;-12
?;-156;1;107.0;-2;10;-18.0;279.0;245;69;400;-2
?;-156;5;122.0;-26;13;-66.0;434.0;238;68;402;-26
?;-156;-7;236.0;-22;0;-135.0;244.0;254;71;401;-22
?;-156;-8;243.0;14;6;-127.0;210.0;249;74;404;14
999.0;-156;6;251.0;-9;8;-99.0;-83.0;239;72;397;-9
989.0;-156;4;209.0;0;6;-52.0;318.0;242;69;399;0
998.0;-156;-3;93.0;35;3;22.0;314.0;247;71;402;35
988.0;-156;1;68.0;1;0;29.0;424.0;246;72;398;1
978.0;-156;5;151.0;-37;7;56.0;429.0;239;68;403;-37
965.0;-156;5;234.0;-39;7;98.0;255.0;239;67;403;-39
952.0;-156;2;234.0;-9;5;96.0;-102.0;241;72;403;-9
963.0;-156;2;240.0;17;5;66.0;-234.0;241;70;406;17
958.0;-156;1;173.0;-19;5;55.0;350.0;241;75;403;-19
960.0;-156;-1;117.0;-61;4;124.0;628.0;242;77;409;-61
948.0;-156;-1;171.0;-46;6;79.0;412.0;241;73;417;-46
975.0;-156;-1;238.0;-43;7;83.0;317.0;240;74;416;-43
968.0;-156;-1;210.0;-88;-3;121.0;186.0;248;65;424;-88
1137.0;-156;0;-27.0;-131;-3;201.0;247.0;244;74;429;-131
1114.0;-157;5;-118.0;-118;6;48.0;476.0;231;78;439;-118
973.0;-157;11;-74.0;-83;7;80.0;344.0;230;61;453;-83
912.0;-157;10;-32.0;-88;7;119.0;161.0;230;64;451;-88
912.0;-157;11;56.0;-95;8;91.0;236.0;229;65;451;-95
961.0;-157;9;-17.0;-72;6;-86.0;381.0;231;63;451;-72
899.0;-157;12;108.0;-118;9;-169.0;391.0;226;64;451;-118
857.0;-157;8;146.0;-56;4;-109.0;310.0;233;64;450;-56
865.0;-157;12;53.0;-115;9;-93.0;266.0;227;63;452;-115
904.0;-157;11;8.0;-91;7;-42.0;342.0;229;64;451;-91
911.0;-157;5;-2.0;-22;2;-50.0;377.0;237;66;449;-22
947.0;-157;26;-1.0;-294;22;-5.0;321.0;207;57;457;-294
1069.0;-158;-52;-55.0;715;-47;58.0;336.0;312;87;435;715
871.0;-159;-148;-7.0;1917;-108;50.0;337.0;424;118;427;1917
984.0;-159;-120;-86.0;1578;-103;48.0;277.0;400;110;421;1578
910.0;-159;-126;-194.0;1339;-156;133.0;270.0;446;87;380;1339
952.0;-159;-171;-53.0;1389;-176;132.0;301.0;506;45;386;1389
976.0;-159;-153;20.0;1391;?;119.0;353.0;482;75;366;1391
991.0;-159;-204;77.0;1719;?;11.0;364.0;507;152;287;?
961.0;-159;-268;196.0;2007;?;-40.0;?;578;74;333;?
1030.0;-159;-333;373.0;2258;?;-66.0;?;645;51;330;?
990.0;-158;-294;581.0;2371;?;-120.0;?;549;205;276;?
981.0;-158;-230;674.0;2314;?;-213.0;317.0;481;227;?;?
994.0;-159;-407;686.0;2474;?;-279.0;309.0;655;198;?;?
969.0;-157;102;693.0;2195;?;-303.0;298.0;170;288;?;?
984.0;-153;691;719.0;2651;?;-369.0;335.0;-390;571;?;2651
982.0;-155;581;621.0;2151;?;-386.0;310.0;-281;426;?;2151
956.0;-160;352;555.0;-697;?;-370.0;289.0;-55;-92;?;-697
987.0;-164;-91;489.0;-1475;?;-423.0;254.0;309;-47;?;-1475
1007.0;-168;55;405.0;-843;11;-531.0;289.0;134;-49;?;-843
978.0;-170;162;238.0;-549;?;-596.0;274.0;7;-93;?;-549
945.0;-171;-195;4.0;-23;?;-747.0;271.0;303;101;?;-23
998.0;-171;-191;-219.0;-37;-74;-834.0;271.0;306;71;?;-37
1032.0;-171;-244;-409.0;-62;-58;-958.0;302.0;360;73;?;-62
970.0;-172;-257;-466.0;-128;-60;-1044.0;312.0;360;92;?;-128
997.0;-172;-228;-544.0;-220;-71;-949.0;334.0;323;94;374;-220
955.0;-173;-248;-529.0;-166;-58;-826.0;322.0;331;97;380;-166
988.0;-174;-166;-416.0;-158;-66;-709.0;282.0;241;76;407;-158
978.0;-174;-141;-301.0;-139;-89;-624.0;289.0;208;95;384;-139
978.0;-174;-156;-124.0;-124;-85;-442.0;296.0;221;93;385;-124
960.0;-177;-166;-35.0;-61;-86;-327.0;276.0;225;108;374;-61
985.0;-172;-146;-18.0;-23;-102;-304.0;335.0;196;66;392;-23
983.0;-180;-137;-130.0;33;-64;-481.0;416.0;196;93;?;33
960.0;-171;-163;-192.0;-103;-98;-521.0;378.0;215;22;?;-103
937.0;-176;-177;-185.0;-6;-139;-312.0;376.0;222;58;?;-6
976.0;-182;-268;-310.0;103;-58;-99.0;336.0;316;290;274;103
997.0;-153;-348;-309.0;-487;-100;89.0;357.0;378;116;377;-487
972.0;-224;-244;-223.0;-383;-151;214.0;353.0;304;176;258;-383
942.0;-60;-399;-260.0;-1242;-80;302.0;381.0;398;22;518;-1242
?;202;-320;-384.0;-2317;-375;324.0;372.0;230;292;255;?
?;168;-281;-397.0;-2743;-593;124.0;394.0;92;144;365;?
?;150;-1041;-268.0;-3524;-440;4.0;400.0;517;-1347;1952;?
?;121;-1352;-162.0;-2244;-903;-150.0;329.0;467;-707;1667;?
?;97;-1450;-139.0;-2241;-1319;-219.0;283.0;354;-160;1291;-2241
?;93;-1124;-42.0;-784;-993;-175.0;226.0;295;4;1047;-784
?;94;-371;89.0;2588;-589;-44.0;257.0;44;995;26;2588
?;116;-584;235.0;2302;-477;-24.0;214.0;277;780;208;2302
?;98;-684;345.0;2179;-506;-7.0;145.0;333;765;231;2179
?;199;-375;483.0;2171;-357;-23.0;468.0;197;342;480;2171
?;23;-527;591.0;2094;-434;7.0;646.0;302;-121;703;2094
993.0;-225;-124;625.0;1653;-244;70.0;557.0;86;-199;873;1653
968.0;-158;429;642.0;950;-122;211.0;213.0;-171;-1215;1544;950
975.0;-167;405;667.0;967;-115;380.0;195.0;-161;-1127;1498;967
987.0;-176;?;746.0;-812;1540;597.0;?;-730;416;2177;-812
1003.0;-155;?;582.0;-1296;2593;438.0;?;-1211;900;3025;-1296
981.0;-175;?;254.0;-1982;1008;314.0;395.0;-204;420;1366;-1982
986.0;-165;?;88.0;-4679;2;49.0;662.0;1117;10;9;-4679
989.0;-170;?;-240.0;-3491;69;37.0;816.0;687;166;177;-3491
996.0;-174;?;-474.0;33;-210;57.0;666.0;-2;426;31;33
925.0;-174;?;-230.0;-44;30;-334.0;487.0;282;87;390;-44
1077.0;-174;?;-270.0;-41;28;-216.0;-306.0;273;89;389;-41
913.0;-174;?;-388.0;-19;34;-143.0;504.0;265;86;394;-19
896.0;-174;?;-439.0;-27;32;-93.0;582.0;265;88;392;-27
926.0;-174;?;-534.0;-47;14;-61.0;287.0;260;76;396;-47
920.0;-174;-24;-627.0;-33;17;-10.0;85.0;263;60;410;-33
916.0;-175;-40;-646.0;-72;5;54.0;271.0;255;89;382;-72
851.0;-173;-35;-614.0;9;28;129.0;289.0;274;43;426;9
1014.0;-171;-71;-562.0;118;23;163.0;283.0;316;42;416;118
834.0;-171;-62;-408.0;109;30;232.0;300.0;309;32;429;109
957.0;-164;428;-271.0;-422;224;276.0;353.0;-45;-177;702;-422
734.0;-159;1121;-184.0;-2176;578;308.0;376.0;-752;70;848;-2176
867.0;-156;660;-228.0;-4177;1026;274.0;368.0;-798;705;953;-4177
933.0;-149;-398;-296.0;-5465;956;285.0;284.0;46;622;1088;-5465
1913.0;-146;-486;-368.0;-6198;489;353.0;275.0;494;84;975;-6198
406.0;-146;-95;-477.0;-6022;175;395.0;17.0;453;-64;715;-6022
1199.0;-148;126;-556.0;-4827;-275;430.0;-186.0;697;-34;413;-4827
839.0;-150;323;-644.0;-3304;-458;444.0;9.0;809;-31;262;-3304
1174.0;-151;424;-793.0;-2537;-283;472.0;-20.0;634;8;256;-2537
966.0;?;372;-895.0;-2965;-460;405.0;-257.0;806;-27;252;-2965
982.0;?;410;-934.0;-2620;-282;338.0;-326.0;632;3;255;-2620
978.0;?;511;-802.0;-1624;407;72.0;-6.0;-23;48;290;-1624
992.0;?;492;-571.0;-1977;344;-151.0;66.0;82;-105;346;-1977
989.0;?;393;-582.0;-1870;-136;88.0;173.0;535;-227;402;-1870
979.0;-165;148;-672.0;-693;-333;88.0;142.0;650;-269;597;-693
1021.0;-165;-3;-627.0;-135;-410;102.0;-103.0;661;-255;670;-135
979.0;-167;-319;-531.0;949;-558;153.0;-265.0;684;-104;838;949
968.0;-170;-802;-430.0;1643;-663;1.0;-366.0;612;337;1058;1643
956.0;-170;-1081;-473.0;988;-484;-29.0;-191.0;313;1030;1041;988
958.0;-171;-1412;-524.0;1271;-449;-48.0;-95.0;219;1234;1291;1271
979.0;-168;-602;-504.0;-99;-403;-166.0;-130.0;307;1040;580;-99
1078.0;-162;457;-609.0;-2135;-393;-125.0;-20.0;521;728;-276;-2135
1068.0;-163;262;-647.0;-1764;-359;-204.0;111.0;429;845;-154;-1764
1072.0;-163;261;-637.0;-1777;-343;-313.0;49.0;405;877;-171;-1777
1341.0;-162;331;-703.0;-1254;-769;-286.0;-72.0;1088;-137;348;-1254
1016.0;-165;191;-674.0;-26;-463;-307.0;-136.0;779;-277;602;-26
944.0;-166;217;-647.0;161;-11;-379.0;-87.0;216;152;360;161
867.0;-166;199;-502.0;36;-137;-463.0;-75.0;380;0;452;36
726.0;-166;191;-343.0;5;-28;-389.0;-103.0;245;100;395;5
805.0;-166;191;-174.0;5;-22;-438.0;-161.0;236;108;390;5
872.0;-166;187;-82.0;0;-56;-378.0;-7.0;281;67;417;0
807.0;-166;200;-28.0;17;-27;-281.0;95.0;240;113;379;17
889.0;-166;207;-45.0;7;-81;-264.0;69.0;303;75;395;7
880.0;-166;207;31.0;28;-44;-280.0;211.0;261;102;380;28
893.0;-167;215;88.0;78;-13;-311.0;367.0;230;120;356;78
881.0;-167;208;116.0;89;-46;-393.0;-465.0;267;104;369;89
869.0;-166;204;166.0;87;-56;-199.0;-9.0;277;99;375;87
897.0;-166;207;132.0;90;-48;-143.0;67.0;268;104;369;?
893.0;-166;205;83.0;86;-54;53.0;324.0;275;100;373;?
880.0;-166;206;86.0;88;-51;186.0;486.0;272;102;371;?
885.0;-167;206;128.0;88;-52;199.0;208.0;273;101;372;?
907.0;-166;209;-96.0;86;-51;-12.0;243.0;273;100;370;86
882.0;-166;196;-361.0;92;-56;-51.0;219.0;273;105;379;92
879.0;-166;228;-459.0;78;-42;-25.0;195.0;270;94;355;78
884.0;-166;177;-463.0;99;-65;-114.0;304.0;276;110;393;99
855.0;-166;231;-372.0;78;-41;-296.0;384.0;270;93;353;78
883.0;-167;210;-245.0;86;-50;-352.0;427.0;272;100;369;86
935.0;-167;145;-246.0;111;-79;-171.0;425.0;279;121;418;111
993.0;-166;348;-208.0;34;11;-78.0;342.0;258;56;265;34
1002.0;-167;-42;-67.0;183;-162;-98.0;278.0;299;181;557;183
1066.0;-166;524;-81.0;-38;92;34.0;304.0;236;1;133;-38
1033.0;-167;-149;-103.0;239;-220;210.0;313.0;320;209;640;239
1059.0;-172;-1948;-188.0;1161;-1200;424.0;154.0;680;682;2026;1161
971.0;-172;-184;-186.0;616;-674;572.0;361.0;717;26;724;616
796.0;-171;430;-208.0;-67;-327;798.0;456.0;572;-56;186;-67
1073.0;-171;-381;5.0;-13;-446;988.0;373.0;437;253;753;-13
996.0;-170;73;319.0;-76;-132;1129.0;266.0;290;33;439;-76
1053.0;-171;-129;305.0;-91;-189;1159.0;356.0;279;116;589;-91
966.0;-171;-87;332.0;-172;-209;1154.0;356.0;304;?;556;-172
969.0;-170;-16;290.0;-196;-193;1338.0;779.0;311;?;502;-196
967.0;-171;?;106.0;-142;-188;1333.0;124.0;267;?;597;-142
962.0;-171;?;-143.0;?;-146;1131.0;175.0;244;?;564;-85
947.0;-171;?;-178.0;?;-183;964.0;84.0;273;?;570;-45
966.0;-171;?;-139.0;?;-174;822.0;-223.0;265;?;569;-80
992.0;-171;?;-112.0;?;-169;664.0;-123.0;259;?;586;-71
964.0;-171;?;-106.0;?;-174;503.0;96.0;265;?;580;-52
975.0;-171;?;-30.0;?;-158;370.0;95.0;252;?;580;-72
964.0;-171;?;-69.0;?;-176;202.0;40.0;268;111;593;-47
976.0;-171;-73;-11.0;?;-182;87.0;15.0;276;124;583;-30
1007.0;-171;-55;93.0;?;-148;80.0;-133.0;253;117;573;-93
980.0;-171;-69;144.0;-121;-147;122.0;-95.0;253;110;593;-121
973.0;-171;-69;185.0;-74;-137;123.0;-324.0;249;114;597;-74
986.0;-172;-50;161.0;-51;-126;69.0;-65.0;249;121;581;-51
997.0;-172;-43;177.0;-109;-124;99.0;401.0;257;119;581;-109
1010.0;-172;-55;205.0;-120;-99;99.0;166.0;240;107;601;-120
1107.0;-172;-58;207.0;-66;-86;99.0;-156.0;230;110;606;-66
1563.0;-172;-42;240.0;-58;-87;146.0;552.0;233;113;591;-58
1615.0;-172;-43;187.0;-29;-90;189.0;976.0;235;106;597;-29
1345.0;-172;-44;216.0;-13;-91;154.0;849.0;236;107;597;-13
1048.0;-172;-38;252.0;-33;-86;141.0;-752.0;231;114;590;-33
693.0;-172;-36;242.0;-22;-77;166.0;1342.0;223;112;593;-22
589.0;-172;-38;244.0;-27;-76;176.0;203.0;222;109;597;-27
452.0;-172;-51;226.0;-71;-86;159.0;-308.0;227;115;611;-71
464.0;-172;-54;286.0;-71;-85;171.0;-64.0;228;112;620;-71
486.0;-172;-46;27.0;5;-77;203.0;?;224;103;621;5
554.0;-172;?;112.0;33;-83;-9.0;?;229;109;625;33
588.0;-172;?;179.0;-15;-80;-25.0;?;227;114;621;-15
680.0;-172;?;464.0;-26;-68;-86.0;?;218;106;621;-26
796.0;-172;?;270.0;8;-73;-13.0;?;227;108;623;8
1005.0;-172;?;63.0;31;-68;58.0;?;224;119;615;31
1232.0;-172;?;-38.0;41;?;-6.0;?;220;115;618;41
513.0;-172;?;-32.0;48;?;-115.0;?;226;110;622;48
356.0;-172;?;-132.0;44;?;-150.0;?;224;111;624;44
850.0;-172;?;-212.0;36;?;-87.0;?;223;109;638;36
1199.0;-172;?;-258.0;21;?;74.0;?;?;108;633;21
995.0;-172;?;-300.0;1;?;240.0;?;232;105;625;1
797.0;-172;?;99.0;19;?;154.0;?;235;108;628;19
1164.0;-172;?;0.0;39;?;268.0;?;230;112;630;39
980.0;-172;-6;33.0;22;?;-22.0;?;233;113;625;22
1044.0;-172;-7;48.0;24;-21;-189.0;?;233;113;626;24
?;-172;-24;-7.0;24;-6;-235.0;301.0;220;107;644;24
?;-172;-16;-166.0;-9;-3;-279.0;345.0;218;107;644;-9
?;-171;-17;-169.0;119;-14;-324.0;372.0;231;101;648;119
?;-172;-11;-359.0;-18;15;-319.0;354.0;206;108;642;-18
?;-172;-19;-393.0;107;-3;-336.0;337.0;222;102;651;107
?;-170;-39;-433.0;225;17;-334.0;352.0;208;89;671;225
?;?;-31;-406.0;4;65;-218.0;360.0;167;96;661;4
?;?;-81;-287.0;972;-28;-233.0;343.0;258;67;708;972
?;?;-179;-234.0;652;487;-120.0;331.0;-201;170;707;652
?;?;-390;-97.0;-53;997;-55.0;295.0;-778;414;748;-53
?;?;-282;34.0;-130;910;-22.0;297.0;-633;324;705;-130
?;?;227;-140.0;-1864;568;64.0;333.0;-62;54;458;-1864
?;?;203;36.0;-2641;80;85.0;363.0;326;48;462;-2641
944.0;?;-17;223.0;-2781;283;110.0;282.0;76;53;523;-2781
969.0;?;186;296.0;-1896;-440;215.0;272.0;724;63;570;-1896
1047.0;?;-189;301.0;656;-929;236.0;293.0;991;-125;1036;656
948.0;?;-568;279.0;1321;267;217.0;313.0;-66;-223;1031;1321
1005.0;?;-26;291.0;481;330;211.0;322.0;78;119;389;481
960.0;?;139;358.0;69;51;200.0;316.0;402;68;351;69
983.0;?;-12;398.0;30;244;70.0;319.0;189;-6;468;30
974.0;-154;58;460.0;65;176;-40.0;343.0;234;112;371;65
988.0;-154;27;505.0;67;169;-231.0;321.0;240;52;425;67
1004.0;-155;50;531.0;4;153;-358.0;324.0;254;77;399;4
997.0;-155;49;562.0;21;155;-445.0;313.0;250;79;399;21
?;-154;42;550.0;12;163;-548.0;313.0;236;81;401;12
?;-154;63;531.0;28;151;?;302.0;250;95;380;28
?;-154;56;457.0;58;152;?;310.0;250;78;394;58
?;-154;60;276.0;?;168;?;294.0;233;96;378;20
?;-155;60;195.0;?;166;?;316.0;?;94;381;25
?;-154;53;89.0;?;146;?;352.0;?;80;397;9
?;-154;53;-76.0;3;141;?;311.0;?;79;398;3
?;-154;50;-262.0;2;146;?;324.0;?;77;401;2
?;-154;59;-551.0;14;140;?;341.0;?;80;392;14
?;-154;65;-737.0;42;144;?;340.0;?;77;390;42
?;-154;66;-914.0;36;142;?;325.0;?;79;388;36
?;-154;54;-994.0;48;155;-1055.0;306.0;?;96;376;48
?;-154;19;-1029.0;115;198;-972.0;304.0;?;85;399;115
?;-154;82;-1098.0;44;142;-865.0;335.0;?;93;340;44
?;-154;-14;-1088.0;204;213;-750.0;337.0;?;98;407;204
?;-153;96;-1001.0;87;125;-657.0;354.0;?;102;323;87
