Accelerometer LUA^ accZ;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit LUA accZ;Accelerometer LWR accY;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LH accX
207.0;642.0;491.0;-309.0;372.0;139.0;?;115.0;838.0;-486.0;-975.0;?
233.0;647.0;416.0;-255.0;359.0;129.0;792;170.0;845.0;-485.0;-918.0;?
265.0;645.0;390.0;-193.0;300.0;181.0;858;133.0;856.0;-460.0;-885.0;?
273.0;688.0;381.0;-87.0;236.0;235.0;745;201.0;958.0;-455.0;-865.0;?
366.0;720.0;381.0;-40.0;234.0;206.0;809;208.0;1114.0;-479.0;-852.0;?
398.0;761.0;444.0;-42.0;248.0;216.0;1241;158.0;1013.0;-460.0;-800.0;?
196.0;777.0;434.0;-20.0;218.0;195.0;1289;52.0;1315.0;-430.0;-727.0;?
163.0;803.0;392.0;-23.0;187.0;168.0;1340;208.0;940.0;-387.0;-658.0;941.0
193.0;909.0;489.0;-57.0;166.0;149.0;1107;369.0;1250.0;-370.0;-624.0;925.0
197.0;886.0;?;-75.0;160.0;287.0;748;382.0;1064.0;-355.0;-613.0;921.0
207.0;915.0;?;-126.0;177.0;380.0;891;363.0;975.0;-347.0;-609.0;888.0
248.0;976.0;?;-189.0;197.0;392.0;801;383.0;985.0;-345.0;-633.0;971.0
278.0;980.0;?;-199.0;213.0;362.0;756;483.0;897.0;-370.0;-715.0;997.0
286.0;786.0;?;-214.0;223.0;356.0;693;400.0;937.0;-352.0;-734.0;829.0
?;690.0;?;-233.0;237.0;386.0;618;475.0;950.0;-361.0;-750.0;892.0
?;755.0;?;-232.0;244.0;361.0;544;558.0;934.0;-414.0;-784.0;820.0
368.0;816.0;?;-223.0;267.0;392.0;-251;568.0;1009.0;-468.0;-802.0;617.0
319.0;769.0;?;-286.0;283.0;448.0;-1087;619.0;1052.0;-465.0;-800.0;575.0
357.0;762.0;607.0;-404.0;295.0;432.0;-1045;759.0;1044.0;-481.0;-778.0;895.0
406.0;784.0;586.0;-460.0;346.0;414.0;-663;726.0;1002.0;-462.0;-814.0;890.0
397.0;815.0;613.0;-389.0;376.0;382.0;-1012;868.0;1015.0;-372.0;-794.0;861.0
376.0;863.0;586.0;-274.0;304.0;461.0;-630;916.0;1035.0;-322.0;-809.0;745.0
351.0;800.0;567.0;-188.0;267.0;504.0;741;935.0;1190.0;-447.0;-702.0;774.0
295.0;741.0;585.0;-130.0;289.0;505.0;880;897.0;1372.0;-574.0;-678.0;672.0
298.0;793.0;651.0;-227.0;333.0;549.0;704;894.0;903.0;-568.0;-645.0;520.0
358.0;855.0;639.0;-317.0;327.0;500.0;?;893.0;1378.0;-555.0;-677.0;607.0
360.0;803.0;561.0;-319.0;288.0;519.0;?;907.0;2216.0;-548.0;-737.0;602.0
295.0;786.0;634.0;-292.0;304.0;532.0;?;905.0;1498.0;-565.0;-715.0;582.0
314.0;728.0;600.0;-305.0;269.0;492.0;?;884.0;1291.0;-601.0;-741.0;626.0
312.0;678.0;654.0;-380.0;275.0;487.0;?;936.0;1078.0;-601.0;-650.0;687.0
282.0;674.0;723.0;-399.0;336.0;488.0;?;868.0;1010.0;-614.0;-567.0;550.0
300.0;753.0;675.0;-309.0;313.0;452.0;786;860.0;889.0;-631.0;-673.0;463.0
298.0;764.0;651.0;-308.0;271.0;443.0;801;870.0;875.0;-621.0;-670.0;553.0
302.0;727.0;670.0;-376.0;243.0;423.0;792;835.0;777.0;-572.0;-591.0;592.0
274.0;755.0;676.0;-421.0;206.0;415.0;798;854.0;782.0;-637.0;-723.0;573.0
304.0;778.0;631.0;-383.0;256.0;409.0;801;877.0;832.0;-618.0;-534.0;517.0
275.0;762.0;646.0;-306.0;198.0;408.0;796;920.0;871.0;-640.0;-620.0;562.0
253.0;724.0;663.0;-215.0;177.0;425.0;793;870.0;1051.0;-683.0;-635.0;486.0
247.0;814.0;597.0;-177.0;112.0;450.0;798;843.0;385.0;-653.0;-693.0;416.0
324.0;788.0;618.0;-257.0;155.0;421.0;804;837.0;541.0;-653.0;?;442.0
340.0;742.0;604.0;-302.0;182.0;377.0;801;957.0;391.0;-666.0;?;537.0
274.0;727.0;592.0;-320.0;214.0;411.0;802;949.0;1755.0;-641.0;?;598.0
260.0;738.0;573.0;-313.0;201.0;484.0;800;901.0;1036.0;-628.0;?;581.0
294.0;701.0;588.0;-270.0;219.0;418.0;798;782.0;978.0;-614.0;?;988.0
198.0;746.0;619.0;-287.0;205.0;365.0;803;917.0;1083.0;-619.0;?;862.0
190.0;786.0;?;-263.0;152.0;437.0;800;956.0;1147.0;-605.0;?;534.0
?;788.0;?;-228.0;163.0;478.0;796;854.0;981.0;-589.0;?;1020.0
?;820.0;?;-235.0;177.0;353.0;799;?;934.0;-592.0;?;1009.0
?;832.0;?;-242.0;173.0;447.0;801;?;1105.0;-576.0;?;499.0
297.0;790.0;?;-260.0;161.0;367.0;799;?;959.0;-559.0;?;471.0
336.0;738.0;?;-233.0;173.0;150.0;801;?;978.0;-579.0;?;364.0
291.0;683.0;?;-206.0;215.0;174.0;805;?;1040.0;-610.0;?;1241.0
102.0;764.0;655.0;-213.0;202.0;318.0;800;?;1007.0;-591.0;?;1176.0
107.0;763.0;560.0;-301.0;183.0;460.0;797;?;951.0;-557.0;?;1001.0
179.0;721.0;604.0;-253.0;160.0;387.0;813;182.0;965.0;-579.0;-747.0;1142.0
216.0;794.0;671.0;-233.0;243.0;304.0;813;170.0;991.0;-627.0;-808.0;1156.0
210.0;900.0;541.0;-264.0;296.0;290.0;809;234.0;1035.0;-619.0;-793.0;1386.0
139.0;786.0;430.0;-256.0;214.0;327.0;809;145.0;974.0;-532.0;-765.0;1243.0
90.0;768.0;487.0;-156.0;289.0;?;790;25.0;1003.0;-559.0;-756.0;903.0
224.0;676.0;841.0;-232.0;371.0;?;796;25.0;1032.0;-621.0;-830.0;701.0
287.0;727.0;735.0;-319.0;222.0;?;804;?;1005.0;-528.0;-721.0;715.0
273.0;747.0;668.0;-213.0;214.0;?;800;?;1005.0;-570.0;-770.0;765.0
259.0;768.0;616.0;-139.0;222.0;119.0;807;?;1014.0;-597.0;?;910.0
220.0;738.0;602.0;-213.0;174.0;155.0;805;?;1061.0;-454.0;?;798.0
138.0;738.0;760.0;-262.0;136.0;179.0;804;?;1074.0;-373.0;?;962.0
150.0;805.0;724.0;-253.0;246.0;216.0;803;?;1035.0;-431.0;?;882.0
135.0;834.0;528.0;-148.0;367.0;225.0;798;?;1039.0;-677.0;?;767.0
151.0;796.0;375.0;-103.0;312.0;189.0;803;?;1031.0;-652.0;?;752.0
132.0;766.0;380.0;-120.0;254.0;159.0;807;?;1010.0;-546.0;?;757.0
80.0;751.0;408.0;-181.0;258.0;144.0;807;?;1016.0;-525.0;?;720.0
81.0;781.0;465.0;-195.0;283.0;113.0;810;55.0;1057.0;-535.0;?;790.0
48.0;792.0;537.0;-155.0;378.0;107.0;806;-4.0;1000.0;-616.0;?;897.0
-2.0;730.0;462.0;-116.0;334.0;78.0;799;9.0;?;-597.0;?;998.0
25.0;707.0;433.0;-187.0;261.0;58.0;802;78.0;?;-436.0;?;1366.0
-102.0;718.0;386.0;-315.0;231.0;101.0;807;34.0;?;-349.0;?;1152.0
-271.0;674.0;372.0;-330.0;216.0;254.0;812;-39.0;987.0;-343.0;?;861.0
-252.0;641.0;324.0;-278.0;239.0;223.0;809;47.0;1024.0;-389.0;?;928.0
-265.0;670.0;324.0;-261.0;297.0;144.0;800;81.0;1052.0;-417.0;-714.0;986.0
-301.0;673.0;327.0;-201.0;298.0;180.0;806;165.0;1106.0;-450.0;-726.0;1009.0
-302.0;744.0;380.0;-100.0;239.0;301.0;799;233.0;1106.0;-445.0;-747.0;803.0
-286.0;797.0;421.0;-101.0;236.0;334.0;792;252.0;1028.0;-400.0;-680.0;759.0
-371.0;767.0;541.0;-139.0;234.0;329.0;809;181.0;997.0;-356.0;-613.0;871.0
-399.0;795.0;651.0;-109.0;213.0;335.0;803;180.0;955.0;-347.0;-611.0;960.0
-452.0;812.0;544.0;-112.0;227.0;318.0;801;195.0;951.0;-305.0;-604.0;894.0
-539.0;830.0;548.0;-78.0;229.0;324.0;794;255.0;991.0;-283.0;-597.0;900.0
-509.0;797.0;601.0;-65.0;240.0;329.0;778;278.0;1013.0;-267.0;-658.0;867.0
-530.0;732.0;612.0;-76.0;285.0;368.0;754;298.0;1030.0;-270.0;-709.0;932.0
-501.0;750.0;606.0;-90.0;365.0;407.0;712;270.0;1005.0;-317.0;-814.0;920.0
-487.0;719.0;618.0;-2.0;441.0;410.0;708;261.0;988.0;-391.0;-785.0;894.0
-435.0;689.0;638.0;200.0;412.0;402.0;690;246.0;992.0;-438.0;-828.0;834.0
-406.0;728.0;661.0;237.0;420.0;392.0;679;175.0;968.0;-389.0;-806.0;827.0
-375.0;793.0;677.0;161.0;482.0;351.0;672;152.0;967.0;-380.0;-755.0;876.0
-365.0;806.0;686.0;169.0;555.0;295.0;646;118.0;948.0;-454.0;-754.0;944.0
-363.0;815.0;734.0;125.0;657.0;265.0;649;137.0;996.0;-531.0;-736.0;886.0
-342.0;826.0;732.0;108.0;716.0;244.0;636;173.0;943.0;-547.0;-628.0;828.0
-325.0;834.0;720.0;108.0;729.0;285.0;656;153.0;1049.0;-528.0;-615.0;723.0
-269.0;822.0;688.0;187.0;683.0;274.0;644;153.0;989.0;-506.0;-650.0;758.0
-257.0;805.0;668.0;275.0;661.0;249.0;601;123.0;1017.0;-528.0;-693.0;827.0
-261.0;746.0;603.0;349.0;658.0;250.0;633;134.0;1031.0;-545.0;-665.0;792.0
-295.0;748.0;583.0;295.0;711.0;263.0;643;144.0;1009.0;-561.0;-643.0;892.0
-285.0;747.0;585.0;318.0;752.0;277.0;631;190.0;982.0;-619.0;-662.0;913.0
-345.0;725.0;583.0;300.0;784.0;325.0;625;203.0;901.0;-636.0;-699.0;878.0
-279.0;641.0;550.0;266.0;802.0;325.0;615;230.0;922.0;-633.0;-706.0;810.0
-341.0;648.0;500.0;212.0;795.0;308.0;619;255.0;1008.0;-611.0;-702.0;853.0
-362.0;670.0;516.0;167.0;764.0;307.0;618;251.0;936.0;-564.0;-663.0;718.0
-217.0;654.0;502.0;154.0;696.0;342.0;617;359.0;862.0;-508.0;-673.0;695.0
-178.0;679.0;545.0;153.0;645.0;354.0;625;299.0;1016.0;-473.0;-679.0;637.0
-193.0;678.0;587.0;171.0;619.0;405.0;629;382.0;999.0;-456.0;-696.0;866.0
-226.0;689.0;619.0;184.0;585.0;450.0;627;417.0;880.0;-459.0;-664.0;972.0
-326.0;661.0;561.0;147.0;569.0;?;?;404.0;900.0;-450.0;-589.0;956.0
-189.0;702.0;608.0;114.0;548.0;578.0;?;598.0;928.0;-419.0;-556.0;1032.0
-212.0;665.0;605.0;91.0;539.0;618.0;?;578.0;930.0;-411.0;-572.0;926.0
-227.0;618.0;552.0;122.0;518.0;711.0;?;568.0;1025.0;-424.0;-609.0;963.0
-222.0;588.0;572.0;141.0;510.0;666.0;?;579.0;1047.0;-446.0;-632.0;1050.0
-162.0;599.0;583.0;176.0;511.0;706.0;?;659.0;943.0;-474.0;-646.0;906.0
-152.0;605.0;699.0;189.0;503.0;716.0;?;706.0;922.0;-503.0;-646.0;994.0
-132.0;588.0;859.0;152.0;491.0;736.0;?;705.0;971.0;-510.0;-596.0;?
-194.0;592.0;810.0;174.0;458.0;793.0;?;680.0;967.0;-510.0;-618.0;?
-181.0;583.0;919.0;242.0;445.0;792.0;?;591.0;913.0;-548.0;-608.0;?
-148.0;563.0;929.0;177.0;406.0;753.0;?;538.0;980.0;-523.0;-550.0;?
-74.0;576.0;956.0;132.0;?;690.0;?;531.0;875.0;-540.0;-498.0;?
-83.0;548.0;953.0;180.0;?;635.0;?;311.0;945.0;-567.0;-487.0;833.0
-103.0;610.0;1005.0;241.0;?;634.0;?;755.0;985.0;-652.0;-577.0;731.0
-52.0;512.0;938.0;253.0;?;595.0;585;618.0;999.0;-735.0;-583.0;863.0
-41.0;543.0;999.0;286.0;?;602.0;574;762.0;956.0;-769.0;-601.0;349.0
-49.0;502.0;940.0;196.0;?;594.0;564;522.0;996.0;-812.0;-479.0;1127.0
-119.0;489.0;906.0;227.0;?;584.0;559;529.0;950.0;-832.0;-526.0;768.0
-113.0;543.0;821.0;230.0;?;650.0;557;603.0;993.0;-853.0;-523.0;588.0
-12.0;531.0;820.0;202.0;?;595.0;552;654.0;980.0;?;-567.0;671.0
-26.0;596.0;855.0;189.0;?;595.0;556;693.0;902.0;?;-562.0;682.0
-67.0;578.0;842.0;144.0;?;622.0;557;812.0;945.0;?;-433.0;798.0
-81.0;507.0;825.0;199.0;?;664.0;551;887.0;961.0;?;-523.0;802.0
-102.0;473.0;715.0;189.0;389.0;688.0;555;827.0;981.0;?;-504.0;664.0
-91.0;502.0;827.0;176.0;363.0;759.0;555;887.0;991.0;?;-487.0;608.0
-78.0;551.0;838.0;128.0;321.0;759.0;550;755.0;989.0;?;-464.0;661.0
-30.0;576.0;766.0;141.0;308.0;705.0;551;595.0;972.0;-794.0;-409.0;614.0
-16.0;522.0;783.0;129.0;334.0;691.0;551;745.0;982.0;-797.0;-610.0;578.0
-28.0;534.0;868.0;16.0;391.0;647.0;552;528.0;968.0;-726.0;-462.0;855.0
-20.0;511.0;900.0;42.0;325.0;606.0;541;567.0;956.0;-747.0;-422.0;1069.0
12.0;464.0;911.0;163.0;205.0;601.0;530;728.0;939.0;-731.0;-369.0;831.0
26.0;513.0;905.0;247.0;238.0;524.0;545;733.0;965.0;-784.0;-536.0;585.0
26.0;553.0;931.0;83.0;316.0;518.0;547;661.0;961.0;-763.0;-511.0;676.0
-31.0;542.0;860.0;0.0;330.0;548.0;542;653.0;957.0;-736.0;-464.0;687.0
-64.0;529.0;834.0;3.0;341.0;596.0;543;750.0;994.0;-740.0;-411.0;665.0
-38.0;487.0;807.0;121.0;286.0;652.0;545;758.0;1000.0;-803.0;-482.0;692.0
-51.0;528.0;805.0;172.0;270.0;676.0;558;730.0;1001.0;-832.0;-544.0;671.0
-42.0;583.0;773.0;165.0;309.0;661.0;557;692.0;992.0;-886.0;-402.0;659.0
-41.0;619.0;784.0;153.0;333.0;648.0;550;680.0;975.0;-898.0;-385.0;667.0
-51.0;578.0;751.0;87.0;378.0;627.0;546;676.0;961.0;-885.0;-498.0;706.0
-31.0;499.0;786.0;51.0;353.0;600.0;551;667.0;982.0;-848.0;-472.0;778.0
-44.0;519.0;837.0;69.0;304.0;596.0;556;674.0;972.0;-820.0;-454.0;747.0
-65.0;525.0;836.0;63.0;277.0;604.0;556;686.0;980.0;-774.0;-462.0;929.0
-68.0;515.0;832.0;50.0;260.0;622.0;562;686.0;975.0;-745.0;-451.0;780.0
-60.0;522.0;827.0;35.0;225.0;644.0;555;709.0;986.0;-690.0;-652.0;586.0
-38.0;516.0;830.0;5.0;226.0;634.0;545;651.0;940.0;-659.0;-635.0;722.0
-18.0;522.0;812.0;4.0;230.0;613.0;544;652.0;948.0;-685.0;-476.0;701.0
-18.0;524.0;790.0;48.0;258.0;573.0;552;668.0;951.0;-738.0;-471.0;865.0
-44.0;536.0;802.0;107.0;286.0;575.0;560;731.0;972.0;-795.0;-474.0;691.0
-95.0;561.0;842.0;111.0;302.0;617.0;555;?;952.0;?;-445.0;731.0
-67.0;544.0;868.0;77.0;313.0;653.0;563;?;946.0;?;-458.0;835.0
-73.0;553.0;861.0;66.0;308.0;665.0;562;?;951.0;?;?;833.0
-85.0;542.0;808.0;79.0;292.0;696.0;552;?;966.0;?;?;575.0
-53.0;540.0;750.0;92.0;274.0;677.0;556;?;966.0;?;?;771.0
-42.0;517.0;783.0;85.0;262.0;637.0;554;?;943.0;?;?;745.0
-31.0;534.0;824.0;89.0;257.0;627.0;552;?;959.0;?;?;781.0
-52.0;520.0;855.0;98.0;?;619.0;550;?;991.0;?;-539.0;768.0
-50.0;521.0;872.0;110.0;?;611.0;555;?;971.0;-797.0;-552.0;702.0
-53.0;505.0;898.0;97.0;?;649.0;557;?;972.0;-800.0;-575.0;809.0
-64.0;498.0;912.0;42.0;?;636.0;561;?;959.0;-756.0;-462.0;811.0
-74.0;515.0;?;51.0;?;652.0;558;?;981.0;-725.0;-499.0;888.0
-111.0;512.0;?;79.0;?;692.0;545;?;982.0;-715.0;-487.0;1006.0
-158.0;542.0;?;104.0;?;762.0;562;?;982.0;-758.0;-547.0;786.0
-182.0;525.0;?;107.0;?;791.0;572;723.0;992.0;-781.0;-501.0;680.0
-170.0;508.0;?;95.0;?;766.0;619;728.0;970.0;-812.0;-501.0;664.0
-171.0;539.0;?;109.0;?;726.0;651;754.0;989.0;-839.0;-511.0;708.0
-195.0;495.0;?;122.0;?;722.0;608;697.0;991.0;-835.0;-497.0;699.0
-177.0;529.0;886.0;101.0;?;719.0;737;719.0;984.0;-798.0;-454.0;670.0
-172.0;520.0;943.0;77.0;?;686.0;836;729.0;982.0;-780.0;-504.0;727.0
-190.0;507.0;1004.0;86.0;?;686.0;720;708.0;980.0;-766.0;-525.0;681.0
-204.0;519.0;996.0;80.0;?;725.0;576;770.0;984.0;-767.0;-517.0;?
-215.0;522.0;926.0;76.0;?;735.0;592;735.0;944.0;-779.0;-534.0;?
-232.0;507.0;916.0;83.0;?;708.0;154;787.0;980.0;-790.0;-512.0;?
-202.0;500.0;930.0;90.0;?;657.0;-178;703.0;981.0;-803.0;-505.0;?
-184.0;482.0;892.0;96.0;?;602.0;1158;612.0;976.0;-823.0;-511.0;?
-115.0;521.0;899.0;135.0;?;571.0;1479;660.0;996.0;-868.0;-514.0;?
-68.0;516.0;888.0;150.0;?;533.0;604;694.0;958.0;-930.0;-522.0;?
-32.0;498.0;932.0;171.0;?;534.0;815;822.0;979.0;-949.0;-561.0;?
-40.0;476.0;880.0;161.0;?;595.0;?;834.0;974.0;-887.0;-442.0;?
-49.0;476.0;848.0;134.0;?;634.0;?;824.0;956.0;-877.0;-448.0;?
4.0;436.0;779.0;125.0;?;608.0;?;800.0;952.0;-878.0;-473.0;?
14.0;449.0;756.0;108.0;?;596.0;?;759.0;971.0;-848.0;-490.0;?
32.0;459.0;702.0;126.0;476.0;573.0;?;736.0;965.0;-845.0;-484.0;599.0
106.0;528.0;734.0;134.0;475.0;524.0;?;656.0;995.0;?;?;536.0
167.0;600.0;779.0;150.0;481.0;506.0;?;674.0;986.0;?;-488.0;545.0
191.0;582.0;861.0;147.0;481.0;475.0;?;632.0;996.0;?;-508.0;556.0
223.0;568.0;843.0;145.0;457.0;468.0;?;649.0;979.0;?;-499.0;522.0
266.0;529.0;766.0;96.0;426.0;488.0;?;549.0;952.0;?;-465.0;566.0
293.0;499.0;737.0;77.0;400.0;518.0;?;645.0;952.0;?;-528.0;484.0
249.0;551.0;739.0;55.0;338.0;571.0;802;972.0;962.0;-637.0;-550.0;424.0
230.0;581.0;686.0;51.0;281.0;609.0;799;920.0;961.0;-664.0;-578.0;835.0
187.0;543.0;654.0;42.0;249.0;677.0;806;959.0;964.0;-724.0;-634.0;844.0
89.0;510.0;571.0;70.0;238.0;709.0;799;1011.0;967.0;-777.0;?;847.0
79.0;533.0;600.0;93.0;253.0;766.0;791;1012.0;953.0;-778.0;?;783.0
135.0;601.0;637.0;78.0;232.0;742.0;804;982.0;978.0;-726.0;?;724.0
132.0;602.0;675.0;51.0;209.0;?;807;957.0;978.0;-704.0;?;677.0
155.0;668.0;768.0;38.0;186.0;?;818;921.0;965.0;-697.0;?;604.0
181.0;564.0;868.0;10.0;156.0;?;808;867.0;965.0;-670.0;?;568.0
199.0;555.0;889.0;-58.0;141.0;?;743;872.0;?;-637.0;?;518.0
168.0;464.0;967.0;-118.0;150.0;?;774;883.0;?;-616.0;?;477.0
146.0;494.0;953.0;-199.0;163.0;?;794;963.0;?;-636.0;?;415.0
157.0;452.0;977.0;-229.0;142.0;?;897;1081.0;?;-645.0;?;324.0
223.0;391.0;884.0;-271.0;108.0;?;1140;1123.0;?;-709.0;?;233.0
110.0;514.0;875.0;-252.0;124.0;?;831;964.0;?;-743.0;?;261.0
169.0;542.0;854.0;-269.0;173.0;?;352;1050.0;993.0;-821.0;?;192.0
275.0;546.0;842.0;-219.0;130.0;?;370;941.0;982.0;-839.0;?;165.0
127.0;478.0;889.0;-79.0;117.0;?;528;892.0;1031.0;-851.0;-757.0;76.0
115.0;455.0;918.0;13.0;110.0;?;589;1031.0;982.0;-850.0;-645.0;41.0
148.0;375.0;899.0;8.0;85.0;784.0;645;1096.0;958.0;-824.0;-524.0;14.0
189.0;447.0;1016.0;-14.0;103.0;737.0;816;1160.0;979.0;-818.0;-422.0;264.0
164.0;440.0;1045.0;-62.0;91.0;748.0;932;1160.0;960.0;-816.0;-502.0;337.0
220.0;437.0;971.0;-116.0;76.0;784.0;919;1101.0;973.0;-809.0;-535.0;220.0
216.0;497.0;1055.0;-136.0;67.0;839.0;941;1111.0;947.0;-817.0;-547.0;118.0
240.0;520.0;948.0;-91.0;104.0;851.0;1042;1107.0;943.0;-861.0;-526.0;112.0
204.0;440.0;838.0;-44.0;188.0;896.0;1079;1181.0;1084.0;-882.0;-468.0;255.0
136.0;382.0;738.0;-34.0;269.0;910.0;817;1205.0;1181.0;-916.0;-338.0;301.0
97.0;365.0;721.0;-128.0;318.0;906.0;623;1211.0;1054.0;-1016.0;-258.0;304.0
135.0;380.0;?;-243.0;556.0;923.0;733;1117.0;959.0;-1069.0;-314.0;311.0
154.0;425.0;?;-361.0;632.0;940.0;778;1021.0;878.0;-980.0;-310.0;170.0
174.0;469.0;?;-371.0;608.0;893.0;704;882.0;986.0;-1098.0;-319.0;118.0
227.0;509.0;?;-233.0;521.0;854.0;695;827.0;978.0;-1023.0;-409.0;132.0
258.0;473.0;?;-126.0;411.0;798.0;689;836.0;885.0;-894.0;-420.0;215.0
275.0;401.0;?;-137.0;360.0;723.0;571;907.0;934.0;-808.0;-322.0;291.0
261.0;328.0;?;-172.0;371.0;708.0;-208;995.0;1101.0;-799.0;-261.0;347.0
251.0;283.0;?;-201.0;398.0;757.0;-132;976.0;989.0;-834.0;-259.0;414.0
243.0;288.0;?;-250.0;394.0;815.0;1065;921.0;1060.0;-893.0;-318.0;422.0
276.0;335.0;?;-275.0;433.0;836.0;991;1032.0;1075.0;-949.0;-390.0;420.0
310.0;397.0;?;-347.0;469.0;809.0;1510;1445.0;1164.0;-969.0;?;420.0
156.0;378.0;?;-308.0;466.0;1061.0;2021;1307.0;1119.0;-973.0;?;600.0
-80.0;357.0;?;-202.0;470.0;1326.0;1038;1131.0;1072.0;-954.0;?;698.0
-104.0;365.0;?;-111.0;440.0;1139.0;802;1395.0;1023.0;-937.0;?;648.0
-89.0;401.0;894.0;-123.0;470.0;1087.0;839;1613.0;971.0;-937.0;?;386.0
-33.0;381.0;911.0;-161.0;463.0;1343.0;758;1432.0;925.0;-915.0;-175.0;136.0
71.0;423.0;903.0;-196.0;459.0;1316.0;826;1284.0;911.0;-912.0;-270.0;47.0
-17.0;460.0;1108.0;-256.0;435.0;1198.0;779;1136.0;842.0;-855.0;-307.0;141.0
63.0;441.0;1440.0;-286.0;375.0;1085.0;?;1204.0;867.0;-806.0;-307.0;221.0
55.0;236.0;1282.0;-290.0;352.0;1053.0;?;1107.0;866.0;-781.0;-347.0;86.0
52.0;226.0;1077.0;-317.0;341.0;1017.0;?;1052.0;846.0;-806.0;-339.0;13.0
100.0;72.0;1262.0;-304.0;375.0;942.0;?;1017.0;693.0;-862.0;-351.0;-73.0
82.0;333.0;1287.0;-270.0;391.0;934.0;?;969.0;1606.0;-891.0;-351.0;-107.0
87.0;-379.0;1048.0;-264.0;346.0;847.0;?;918.0;1158.0;-857.0;-334.0;-87.0
55.0;169.0;1042.0;-304.0;296.0;?;?;928.0;1003.0;-1032.0;-340.0;-4.0
56.0;312.0;994.0;-241.0;370.0;?;?;909.0;917.0;-1388.0;-458.0;106.0
10.0;230.0;1037.0;-32.0;564.0;?;810;1053.0;1165.0;-1244.0;-489.0;231.0
92.0;288.0;898.0;-149.0;602.0;?;800;1145.0;1041.0;-1026.0;-321.0;185.0
270.0;321.0;864.0;-20.0;526.0;?;814;1126.0;957.0;-1213.0;-208.0;154.0
295.0;357.0;889.0;126.0;402.0;?;791;1020.0;869.0;-1371.0;-138.0;414.0
166.0;361.0;820.0;-58.0;374.0;?;742;1056.0;967.0;-1247.0;-186.0;685.0
?;372.0;790.0;-14.0;335.0;?;790;1167.0;?;-1198.0;-258.0;884.0
?;344.0;761.0;-43.0;312.0;?;820;1267.0;?;-1078.0;-251.0;843.0
?;361.0;766.0;-20.0;319.0;?;757;1238.0;?;-1080.0;-202.0;601.0
?;402.0;871.0;-70.0;333.0;?;898;1116.0;?;-1011.0;-148.0;606.0
?;514.0;899.0;-79.0;297.0;?;974;975.0;?;-1011.0;-124.0;607.0
?;582.0;855.0;-11.0;311.0;?;837;979.0;?;-996.0;-113.0;466.0
?;559.0;808.0;-21.0;323.0;?;904;1008.0;?;-927.0;-122.0;417.0
?;526.0;1047.0;-19.0;336.0;?;927;1042.0;?;-888.0;-127.0;384.0
?;204.0;1198.0;-26.0;329.0;935.0;827;1060.0;?;-878.0;?;458.0
?;74.0;1132.0;44.0;316.0;947.0;911;1060.0;?;-853.0;?;508.0
?;140.0;1005.0;10.0;322.0;902.0;1034;1032.0;?;-928.0;?;529.0
?;184.0;1019.0;-250.0;334.0;873.0;977;1011.0;942.0;-1024.0;?;544.0
?;219.0;?;-481.0;361.0;824.0;957;975.0;978.0;-1036.0;?;549.0
?;324.0;?;-449.0;379.0;805.0;1031;894.0;1075.0;-942.0;?;649.0
246.0;354.0;?;-192.0;406.0;729.0;814;780.0;1017.0;-1062.0;?;604.0
323.0;305.0;?;203.0;440.0;693.0;696;737.0;1018.0;-1167.0;?;643.0
316.0;396.0;?;464.0;572.0;637.0;392;653.0;1194.0;-1046.0;?;655.0
351.0;533.0;?;227.0;682.0;529.0;153;650.0;1355.0;-868.0;?;661.0
396.0;382.0;?;35.0;596.0;469.0;110;586.0;1226.0;-915.0;?;550.0
397.0;463.0;?;-49.0;519.0;448.0;-335;549.0;1006.0;-926.0;?;454.0
398.0;529.0;?;-94.0;478.0;407.0;584;541.0;1766.0;-918.0;?;461.0
392.0;590.0;?;-84.0;461.0;383.0;1222;620.0;1644.0;-960.0;?;472.0
364.0;636.0;?;-89.0;471.0;382.0;572;672.0;1316.0;-1002.0;?;422.0
325.0;708.0;?;-117.0;501.0;419.0;745;641.0;1035.0;-970.0;?;539.0
254.0;708.0;?;-150.0;452.0;506.0;780;1001.0;1067.0;-956.0;?;576.0
289.0;685.0;553.0;-158.0;389.0;589.0;721;1182.0;1026.0;-951.0;?;513.0
219.0;668.0;558.0;-180.0;349.0;879.0;842;1062.0;1004.0;-910.0;?;521.0
67.0;699.0;458.0;-252.0;369.0;1011.0;749;882.0;1053.0;-844.0;?;388.0
122.0;648.0;527.0;-343.0;341.0;946.0;788;966.0;897.0;-826.0;?;391.0
177.0;621.0;553.0;-369.0;284.0;911.0;795;989.0;904.0;?;?;238.0
173.0;622.0;630.0;-373.0;249.0;899.0;787;1075.0;823.0;?;?;320.0
143.0;649.0;737.0;-376.0;206.0;902.0;794;1070.0;871.0;?;?;534.0
120.0;626.0;991.0;-409.0;184.0;965.0;789;1323.0;907.0;?;?;681.0
149.0;468.0;1148.0;-403.0;148.0;981.0;791;1280.0;290.0;?;-601.0;319.0
202.0;396.0;1046.0;-398.0;130.0;869.0;790;1423.0;526.0;?;-552.0;529.0
