Accelerometer LUA^ accY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RUA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;Accelerometer BACK accX
1326.0;-354.0;-402.0;114.0;291.0;152;365.0;-360.0;-66.0;274.0;311.0;-752.0;54.0
1080.0;-369.0;-420.0;136.0;373.0;227;363.0;-358.0;-30.0;319.0;292.0;-733.0;-143.0
991.0;-489.0;-220.0;449.0;183.0;174;420.0;-80.0;294.0;167.0;-329.0;-823.0;3.0
917.0;-173.0;-396.0;697.0;379.0;177;306.0;318.0;510.0;457.0;-532.0;-934.0;183.0
957.0;84.0;228.0;195.0;325.0;-20;460.0;157.0;-60.0;51.0;-232.0;-989.0;247.0
1255.0;-132.0;206.0;182.0;258.0;91;370.0;181.0;-3.0;-158.0;-332.0;-877.0;-39.0
1244.0;-85.0;-513.0;101.0;447.0;-190;864.0;-296.0;-120.0;-18.0;139.0;-930.0;271.0
948.0;-45.0;-419.0;-23.0;162.0;-167;946.0;-1068.0;-302.0;38.0;359.0;-831.0;657.0
1022.0;-122.0;-493.0;4.0;353.0;149;499.0;-723.0;-115.0;-62.0;117.0;-1030.0;89.0
1036.0;-81.0;-485.0;-7.0;337.0;157;495.0;-736.0;-130.0;-87.0;117.0;-1039.0;93.0
771.0;7.0;-264.0;-21.0;208.0;-148;1039.0;-892.0;-333.0;51.0;163.0;-791.0;253.0
1025.0;-37.0;-467.0;-26.0;317.0;181;470.0;-757.0;-155.0;-99.0;106.0;-960.0;59.0
993.0;-60.0;-466.0;-37.0;305.0;150;461.0;-761.0;-159.0;-97.0;99.0;-957.0;66.0
952.0;-52.0;-477.0;-41.0;253.0;196;445.0;-760.0;-162.0;-77.0;93.0;-914.0;66.0
881.0;-54.0;-484.0;-51.0;240.0;172;432.0;-761.0;-160.0;-83.0;91.0;-904.0;51.0
885.0;-48.0;-486.0;-55.0;223.0;-131;415.0;-763.0;-159.0;-84.0;92.0;-931.0;73.0
919.0;-51.0;-486.0;-60.0;209.0;-207;402.0;-767.0;-155.0;-36.0;96.0;-960.0;39.0
929.0;-60.0;-480.0;-67.0;218.0;-147;394.0;-772.0;-160.0;18.0;99.0;-971.0;71.0
930.0;-58.0;-475.0;-69.0;238.0;-183;387.0;-776.0;-162.0;50.0;96.0;-1002.0;53.0
932.0;-55.0;-475.0;-73.0;287.0;-165;377.0;-780.0;-163.0;147.0;95.0;-1003.0;71.0
776.0;-335.0;-260.0;-265.0;389.0;-169;592.0;-935.0;-431.0;329.0;314.0;-840.0;342.0
855.0;-18.0;-345.0;-154.0;131.0;-144;1254.0;-1236.0;-476.0;219.0;392.0;-797.0;279.0
882.0;87.0;186.0;-30.0;557.0;-177;223.0;-468.0;-213.0;262.0;274.0;-1087.0;406.0
883.0;37.0;226.0;-51.0;478.0;-176;219.0;-483.0;-239.0;192.0;283.0;-1088.0;415.0
888.0;-42.0;259.0;-70.0;391.0;-178;221.0;-490.0;-267.0;111.0;295.0;-1081.0;487.0
864.0;-19.0;-774.0;232.0;273.0;-148;743.0;-333.0;-164.0;153.0;297.0;-870.0;73.0
850.0;-291.0;140.0;145.0;395.0;-180;249.0;-338.0;95.0;-93.0;-57.0;-880.0;232.0
952.0;-27.0;284.0;-93.0;389.0;-176;225.0;-496.0;-285.0;125.0;312.0;-1100.0;346.0
584.0;-54.0;-519.0;118.0;404.0;-174;842.0;-268.0;-67.0;161.0;127.0;-952.0;384.0
894.0;-25.0;183.0;-32.0;194.0;133;425.0;-211.0;-282.0;-140.0;-161.0;-799.0;-32.0
1003.0;60.0;198.0;-12.0;396.0;-165;619.0;-217.0;-310.0;-71.0;-94.0;-1000.0;-72.0
905.0;-251.0;104.0;141.0;365.0;-180;256.0;-336.0;111.0;-204.0;-43.0;-918.0;245.0
788.0;-5.0;216.0;-84.0;209.0;-199;430.0;-248.0;-342.0;339.0;-53.0;-1130.0;145.0
846.0;-372.0;-603.0;190.0;546.0;-179;295.0;-411.0;147.0;633.0;114.0;-818.0;394.0
810.0;59.0;201.0;-259.0;491.0;172;611.0;-358.0;-449.0;-94.0;217.0;-900.0;256.0
824.0;-271.0;-680.0;478.0;467.0;-164;160.0;-89.0;397.0;-93.0;19.0;-785.0;312.0
789.0;-235.0;-544.0;605.0;411.0;-113;257.0;-370.0;213.0;-74.0;-2.0;-795.0;352.0
885.0;-254.0;-675.0;384.0;437.0;-178;259.0;-446.0;310.0;44.0;-334.0;-895.0;324.0
825.0;-382.0;-577.0;189.0;572.0;-179;310.0;-414.0;142.0;-35.0;125.0;-811.0;378.0
831.0;-367.0;-608.0;184.0;576.0;-179;320.0;-370.0;155.0;-130.0;141.0;-808.0;400.0
877.0;-217.0;481.0;-351.0;520.0;32;752.0;-418.0;-555.0;-4.0;356.0;-1034.0;-13.0
726.0;-262.0;-140.0;404.0;441.0;-166;15.0;410.0;342.0;2054.0;-267.0;-722.0;337.0
873.0;-247.0;-38.0;121.0;316.0;-180;264.0;-314.0;165.0;604.0;-15.0;-959.0;207.0
898.0;-218.0;-187.0;114.0;335.0;-180;279.0;-282.0;219.0;-112.0;32.0;-910.0;210.0
901.0;-202.0;-224.0;112.0;344.0;-180;277.0;-256.0;239.0;-88.0;34.0;-927.0;221.0
917.0;-194.0;-257.0;108.0;302.0;-180;274.0;-207.0;253.0;19.0;35.0;-941.0;193.0
936.0;-208.0;-284.0;106.0;294.0;-180;274.0;-145.0;270.0;82.0;35.0;-969.0;192.0
872.0;-204.0;-107.0;144.0;357.0;-177;229.0;-22.0;323.0;-80.0;-63.0;-908.0;263.0
805.0;-224.0;-1.0;346.0;576.0;-177;427.0;140.0;-14.0;-58.0;-491.0;-846.0;486.0
792.0;-399.0;-587.0;147.0;577.0;-179;315.0;-436.0;146.0;70.0;160.0;-938.0;432.0
799.0;-273.0;-575.0;140.0;580.0;-179;306.0;-451.0;135.0;58.0;151.0;-1085.0;433.0
768.0;-64.0;-561.0;132.0;586.0;-179;295.0;-469.0;122.0;13.0;149.0;-1011.0;452.0
885.0;-192.0;-112.0;149.0;339.0;-177;223.0;-24.0;318.0;-58.0;-65.0;-913.0;281.0
693.0;-283.0;15.0;127.0;306.0;-188;793.0;-245.0;-188.0;-1.0;-98.0;-770.0;284.0
814.0;-297.0;15.0;121.0;353.0;-164;816.0;-228.0;-181.0;42.0;-50.0;-893.0;260.0
879.0;-335.0;15.0;110.0;451.0;-193;833.0;-216.0;-178.0;121.0;-3.0;-866.0;334.0
810.0;-304.0;14.0;94.0;615.0;-185;849.0;-213.0;-175.0;170.0;41.0;-870.0;386.0
971.0;-524.0;-263.0;515.0;248.0;176;24.0;756.0;549.0;374.0;-388.0;-574.0;108.0
768.0;18.0;-550.0;123.0;614.0;-180;288.0;-487.0;111.0;-10.0;148.0;-959.0;440.0
777.0;32.0;-538.0;113.0;642.0;-177;284.0;-505.0;103.0;84.0;146.0;-984.0;415.0
790.0;60.0;-531.0;103.0;646.0;-182;282.0;-529.0;94.0;41.0;149.0;-1033.0;396.0
854.0;-167.0;16.0;78.0;619.0;112;866.0;-217.0;-174.0;131.0;80.0;-889.0;330.0
833.0;-12.0;-281.0;40.0;249.0;-200;737.0;-73.0;-184.0;20.0;665.0;-1035.0;48.0
903.0;-411.0;-253.0;142.0;501.0;176;590.0;121.0;-3.0;582.0;150.0;-895.0;-34.0
669.0;-10.0;66.0;-29.0;193.0;-197;1059.0;-457.0;-366.0;-16.0;321.0;-643.0;292.0
126.0;-225.0;226.0;-438.0;276.0;-178;712.0;266.0;279.0;-48.0;388.0;-388.0;-68.0
675.0;0.0;-135.0;24.0;211.0;-166;799.0;-312.0;-185.0;80.0;224.0;-703.0;4.0
858.0;-232.0;-280.0;197.0;693.0;-175;550.0;-182.0;-33.0;55.0;-129.0;-921.0;238.0
972.0;-303.0;-368.0;-55.0;231.0;-160;400.0;-716.0;-110.0;-196.0;344.0;-845.0;-23.0
1054.0;-261.0;-350.0;-49.0;333.0;-170;388.0;-724.0;-113.0;-131.0;188.0;-937.0;-108.0
1073.0;-205.0;-361.0;-47.0;349.0;-173;382.0;-721.0;-108.0;477.0;207.0;-801.0;-87.0
926.0;-134.0;-373.0;-52.0;390.0;-183;349.0;-709.0;-99.0;467.0;236.0;-841.0;87.0
849.0;-288.0;-370.0;-59.0;408.0;-171;326.0;-694.0;-98.0;371.0;229.0;-1150.0;196.0
925.0;-135.0;-318.0;-370.0;319.0;-177;503.0;-831.0;-325.0;125.0;443.0;-959.0;129.0
876.0;18.0;-277.0;-125.0;271.0;-184;551.0;-783.0;-198.0;208.0;358.0;-886.0;190.0
839.0;-152.0;-255.0;-119.0;268.0;-178;591.0;-768.0;-222.0;55.0;359.0;-1113.0;-13.0
873.0;-219.0;-250.0;-120.0;247.0;-198;605.0;-763.0;-235.0;9.0;350.0;-957.0;-26.0
724.0;-314.0;-337.0;453.0;571.0;-175;709.0;-38.0;89.0;621.0;-277.0;-772.0;319.0
980.0;-291.0;-127.0;-333.0;522.0;42;618.0;-781.0;-429.0;3.0;473.0;-1088.0;0.0
899.0;-257.0;-205.0;-160.0;508.0;-224;617.0;-791.0;-323.0;139.0;386.0;-967.0;123.0
899.0;-282.0;-193.0;-162.0;495.0;-153;622.0;-800.0;-335.0;204.0;388.0;-965.0;293.0
810.0;-442.0;-176.0;-178.0;590.0;-177;720.0;-956.0;-344.0;408.0;383.0;-999.0;274.0
847.0;-207.0;-141.0;-181.0;438.0;-172;638.0;-860.0;-334.0;238.0;386.0;-809.0;295.0
1216.0;-207.0;-437.0;490.0;321.0;139;697.0;-263.0;200.0;-78.0;-450.0;-1269.0;39.0
879.0;-181.0;-417.0;634.0;577.0;-177;775.0;-118.0;322.0;-338.0;-462.0;-880.0;252.0
824.0;-58.0;-663.0;603.0;383.0;-179;783.0;-301.0;318.0;53.0;-584.0;-853.0;13.0
894.0;-211.0;-131.0;150.0;324.0;-176;220.0;-20.0;318.0;-34.0;-74.0;-936.0;319.0
897.0;-188.0;-144.0;146.0;317.0;-175;214.0;-18.0;310.0;-25.0;-76.0;-947.0;305.0
943.0;-64.0;6.0;-384.0;363.0;-157;577.0;-865.0;-476.0;290.0;492.0;-880.0;332.0
870.0;-301.0;-53.0;246.0;327.0;176;438.0;164.0;121.0;375.0;-118.0;-876.0;48.0
882.0;-224.0;36.0;204.0;315.0;172;452.0;152.0;59.0;366.0;-118.0;-862.0;89.0
814.0;-228.0;-78.0;-194.0;486.0;-173;662.0;-891.0;-339.0;252.0;395.0;-900.0;264.0
950.0;-27.0;-86.0;-179.0;321.0;-172;883.0;-1034.0;-582.0;408.0;213.0;-1001.0;-9.0
913.0;-186.0;-158.0;145.0;312.0;-175;210.0;-23.0;301.0;-13.0;-70.0;-943.0;299.0
874.0;-224.0;-164.0;143.0;341.0;-175;210.0;-26.0;293.0;-51.0;-63.0;-940.0;288.0
1368.0;78.0;-354.0;157.0;521.0;-176;498.0;-251.0;-100.0;1182.0;-7.0;-1541.0;336.0
897.0;49.0;-546.0;167.0;169.0;189;852.0;-320.0;-159.0;17.0;382.0;-944.0;29.0
872.0;-230.0;-162.0;145.0;362.0;-174;212.0;-28.0;288.0;-24.0;-57.0;-942.0;301.0
846.0;-254.0;-167.0;144.0;408.0;-174;215.0;-29.0;288.0;-65.0;-54.0;-940.0;252.0
902.0;-154.0;88.0;179.0;315.0;172;459.0;125.0;11.0;347.0;-122.0;-862.0;93.0
903.0;-86.0;127.0;158.0;321.0;172;461.0;98.0;-40.0;376.0;-126.0;-902.0;101.0
925.0;-38.0;160.0;144.0;320.0;174;467.0;73.0;-91.0;397.0;-130.0;-888.0;165.0
971.0;-7.0;185.0;138.0;352.0;175;473.0;36.0;-137.0;369.0;-139.0;-887.0;174.0
994.0;-29.0;205.0;128.0;346.0;176;479.0;-3.0;-182.0;317.0;-150.0;-880.0;173.0
679.0;-288.0;-530.0;235.0;395.0;179;307.0;-505.0;141.0;489.0;-190.0;-614.0;-70.0
876.0;-272.0;-179.0;147.0;376.0;-174;219.0;-37.0;295.0;-52.0;-54.0;-934.0;268.0
896.0;-247.0;-200.0;154.0;355.0;-174;223.0;-48.0;291.0;-22.0;-63.0;-916.0;219.0
913.0;-254.0;-215.0;156.0;347.0;-174;225.0;-61.0;276.0;-27.0;-76.0;-904.0;209.0
991.0;-47.0;221.0;128.0;412.0;176;482.0;-50.0;-236.0;380.0;-166.0;-879.0;227.0
867.0;-24.0;-433.0;217.0;393.0;81;721.0;99.0;93.0;5.0;-105.0;-969.0;164.0
918.0;-158.0;-548.0;389.0;356.0;-175;810.0;-85.0;88.0;109.0;-96.0;-933.0;202.0
940.0;-163.0;-546.0;384.0;346.0;-175;813.0;-81.0;82.0;135.0;-84.0;-954.0;204.0
977.0;-48.0;226.0;132.0;402.0;176;491.0;-96.0;-279.0;415.0;-182.0;-911.0;300.0
798.0;-320.0;-536.0;462.0;636.0;-175;679.0;-12.0;72.0;208.0;-231.0;-884.0;275.0
864.0;-433.0;-316.0;200.0;340.0;-175;667.0;-86.0;-166.0;49.0;158.0;-864.0;108.0
824.0;-334.0;-605.0;460.0;542.0;-175;662.0;-20.0;41.0;483.0;-222.0;-795.0;220.0
692.0;35.0;-238.0;178.0;152.0;-117;694.0;-504.0;-69.0;48.0;-133.0;-758.0;79.0
732.0;54.0;-232.0;165.0;198.0;177;709.0;-514.0;-85.0;222.0;-147.0;-791.0;46.0
705.0;-15.0;-237.0;156.0;277.0;168;723.0;-518.0;-95.0;271.0;-156.0;-878.0;59.0
909.0;-26.0;-123.0;285.0;376.0;-21;992.0;-456.0;-55.0;103.0;-206.0;-927.0;-32.0
1086.0;15.0;-334.0;144.0;263.0;111;776.0;-546.0;-122.0;228.0;-132.0;-1188.0;-28.0
803.0;-374.0;15.0;271.0;521.0;177;461.0;-534.0;-496.0;481.0;-295.0;-794.0;325.0
1324.0;38.0;100.0;-37.0;483.0;171;1075.0;-436.0;-395.0;850.0;314.0;-1464.0;232.0
739.0;-163.0;69.0;188.0;554.0;138;367.0;-663.0;-572.0;858.0;-541.0;-626.0;-21.0
796.0;-436.0;32.0;306.0;538.0;177;450.0;-546.0;-516.0;388.0;-305.0;-792.0;285.0
819.0;-431.0;43.0;348.0;577.0;177;435.0;-565.0;-572.0;238.0;-349.0;-823.0;252.0
1301.0;-31.0;-497.0;367.0;477.0;141;1004.0;-565.0;5.0;-173.0;-388.0;-1258.0;15.0
1072.0;-164.0;-449.0;153.0;280.0;101;800.0;-529.0;-119.0;229.0;-119.0;-922.0;-26.0
699.0;-308.0;-386.0;381.0;309.0;-11;953.0;-521.0;-66.0;625.0;-110.0;-659.0;221.0
1043.0;-54.0;-849.0;160.0;278.0;-176;867.0;-553.0;-157.0;140.0;-52.0;-1003.0;-11.0
942.0;-299.0;-225.0;164.0;352.0;-173;225.0;-67.0;270.0;-38.0;-86.0;-923.0;250.0
914.0;-303.0;-233.0;172.0;302.0;-173;224.0;-64.0;271.0;-57.0;-97.0;-955.0;261.0
985.0;-245.0;-75.0;434.0;475.0;-168;114.0;308.0;190.0;-5.0;-518.0;-761.0;127.0
805.0;-271.0;-410.0;331.0;436.0;-190;994.0;-579.0;-70.0;160.0;-38.0;-833.0;137.0
963.0;-59.0;-332.0;288.0;602.0;-175;734.0;-499.0;-45.0;236.0;-248.0;-1154.0;317.0
740.0;-63.0;194.0;129.0;590.0;179;378.0;166.0;-68.0;-73.0;-522.0;-815.0;95.0
713.0;-117.0;-13.0;302.0;398.0;-180;514.0;114.0;26.0;299.0;-432.0;-967.0;184.0
760.0;-107.0;152.0;149.0;552.0;179;371.0;189.0;-35.0;-85.0;-541.0;-828.0;177.0
1006.0;-118.0;401.0;-269.0;276.0;-156;580.0;-408.0;-550.0;188.0;342.0;-1019.0;211.0
1229.0;-129.0;-196.0;49.0;338.0;82;960.0;-657.0;-224.0;-59.0;-97.0;-929.0;23.0
942.0;-19.0;332.0;-108.0;386.0;-176;916.0;-328.0;-456.0;600.0;445.0;-943.0;32.0
940.0;-11.0;341.0;-120.0;328.0;-177;929.0;-386.0;-477.0;113.0;367.0;-918.0;-50.0
879.0;70.0;-38.0;114.0;244.0;-188;646.0;46.0;-40.0;162.0;-49.0;-1001.0;20.0
962.0;42.0;-490.0;153.0;143.0;-161;855.0;-765.0;-187.0;127.0;-48.0;-972.0;148.0
739.0;-300.0;-92.0;-28.0;420.0;-169;569.0;-543.0;-210.0;113.0;54.0;-1292.0;174.0
743.0;-105.0;-100.0;-43.0;426.0;-171;542.0;-537.0;-230.0;-107.0;46.0;-1190.0;200.0
797.0;-253.0;-514.0;517.0;506.0;169;336.0;-483.0;-199.0;-200.0;-646.0;-822.0;200.0
788.0;-252.0;-227.0;378.0;471.0;177;467.0;-59.0;-314.0;159.0;-478.0;-936.0;425.0
900.0;-185.0;-551.0;503.0;442.0;166;358.0;-217.0;-62.0;-85.0;-575.0;-967.0;288.0
960.0;-23.0;-345.0;67.0;264.0;-177;881.0;-871.0;-323.0;33.0;26.0;-987.0;31.0
891.0;-107.0;-213.0;-78.0;457.0;130;919.0;-811.0;-334.0;29.0;116.0;-982.0;42.0
1077.0;-197.0;-161.0;-76.0;436.0;187;1301.0;-904.0;-439.0;-265.0;197.0;-1298.0;9.0
940.0;-49.0;-152.0;-108.0;211.0;168;721.0;-433.0;-402.0;88.0;103.0;-1052.0;124.0
867.0;-15.0;-166.0;-141.0;85.0;151;727.0;-495.0;-468.0;-101.0;115.0;-1260.0;172.0
862.0;-2.0;436.0;-159.0;262.0;-156;493.0;-150.0;-382.0;10.0;181.0;-1105.0;189.0
759.0;126.0;-155.0;-118.0;376.0;-168;509.0;-555.0;-291.0;23.0;88.0;-971.0;179.0
937.0;-236.0;230.0;-143.0;410.0;176;1015.0;-1066.0;-608.0;195.0;235.0;-839.0;83.0
699.0;-297.0;-111.0;-45.0;345.0;-177;991.0;-803.0;-346.0;-303.0;160.0;-730.0;246.0
1094.0;-260.0;-126.0;-109.0;493.0;151;955.0;-781.0;-427.0;-706.0;160.0;-1010.0;123.0
987.0;-146.0;101.0;-13.0;166.0;170;333.0;-582.0;-287.0;281.0;40.0;-1235.0;82.0
768.0;139.0;-154.0;-136.0;431.0;-168;513.0;-557.0;-303.0;-19.0;112.0;-977.0;193.0
1142.0;-387.0;107.0;-339.0;403.0;65;395.0;-321.0;-344.0;-498.0;450.0;-716.0;22.0
940.0;-168.0;90.0;12.0;172.0;180;321.0;-585.0;-266.0;565.0;-20.0;-1000.0;16.0
303.0;-46.0;249.0;-516.0;261.0;-161;487.0;-812.0;-587.0;56.0;414.0;-1118.0;97.0
821.0;-44.0;285.0;-539.0;243.0;-184;550.0;-601.0;-633.0;87.0;562.0;-1038.0;208.0
801.0;56.0;187.0;-342.0;631.0;-192;847.0;-867.0;-565.0;207.0;543.0;-1010.0;191.0
890.0;143.0;260.0;-456.0;549.0;-176;581.0;-477.0;-641.0;2.0;529.0;-852.0;95.0
902.0;-27.0;94.0;44.0;253.0;169;311.0;-588.0;-260.0;297.0;-81.0;-1001.0;23.0
885.0;-235.0;-197.0;440.0;434.0;-176;727.0;-53.0;84.0;686.0;-274.0;-933.0;336.0
1018.0;-338.0;-159.0;412.0;417.0;177;810.0;-155.0;85.0;454.0;-208.0;-1063.0;335.0
951.0;-245.0;-33.0;396.0;195.0;177;820.0;-139.0;36.0;235.0;-50.0;-816.0;308.0
813.0;-222.0;-478.0;6.0;215.0;-127;289.0;-444.0;-24.0;190.0;139.0;-1076.0;136.0
900.0;-193.0;-611.0;195.0;241.0;162;214.0;-466.0;138.0;-321.0;-174.0;-1244.0;213.0
819.0;-52.0;-23.0;291.0;280.0;141;804.0;-114.0;35.0;206.0;-236.0;-851.0;73.0
919.0;-118.0;60.0;-170.0;404.0;174;374.0;-723.0;-297.0;368.0;160.0;-953.0;125.0
945.0;-116.0;117.0;-174.0;409.0;174;375.0;-810.0;-312.0;214.0;217.0;-932.0;138.0
1187.0;-266.0;94.0;-202.0;422.0;20;992.0;-796.0;-560.0;1830.0;199.0;-1270.0;123.0
930.0;-115.0;104.0;-165.0;389.0;174;372.0;-748.0;-313.0;437.0;182.0;-932.0;128.0
921.0;-116.0;103.0;-164.0;391.0;174;372.0;-718.0;-312.0;353.0;164.0;-937.0;144.0
934.0;-121.0;156.0;-176.0;411.0;174;380.0;-805.0;-318.0;367.0;202.0;-934.0;140.0
862.0;-179.0;-756.0;489.0;400.0;-178;507.0;-718.0;-50.0;-14.0;-151.0;-917.0;213.0
874.0;-260.0;-500.0;230.0;383.0;-176;569.0;-420.0;-325.0;88.0;-271.0;-915.0;270.0
959.0;30.0;-306.0;100.0;482.0;-173;823.0;-742.0;-234.0;135.0;114.0;-982.0;414.0
927.0;-39.0;91.0;80.0;330.0;169;298.0;-590.0;-252.0;614.0;-129.0;-1238.0;43.0
895.0;-271.0;-497.0;230.0;401.0;-176;576.0;-416.0;-323.0;149.0;-257.0;-925.0;256.0
1139.0;-71.0;-241.0;88.0;854.0;-172;1001.0;-838.0;-235.0;-288.0;27.0;-1315.0;361.0
891.0;0.0;354.0;-108.0;369.0;-176;921.0;-344.0;-468.0;-439.0;415.0;-920.0;62.0
886.0;-270.0;-496.0;225.0;415.0;-176;583.0;-413.0;-322.0;123.0;-234.0;-934.0;280.0
938.0;-120.0;156.0;-169.0;406.0;174;381.0;-773.0;-313.0;387.0;187.0;-945.0;152.0
1101.0;-222.0;408.0;252.0;664.0;-178;855.0;145.0;-136.0;-7.0;-179.0;-1295.0;337.0
911.0;-77.0;64.0;-69.0;667.0;-177;1202.0;-602.0;-419.0;196.0;100.0;-975.0;250.0
915.0;-14.0;-259.0;80.0;586.0;-173;816.0;-728.0;-247.0;139.0;136.0;-1000.0;404.0
944.0;-228.0;-24.0;364.0;464.0;64;656.0;-4.0;-28.0;437.0;-483.0;-990.0;171.0
750.0;-282.0;-96.0;142.0;283.0;128;576.0;-332.0;-62.0;-194.0;39.0;-696.0;205.0
812.0;-324.0;-543.0;274.0;671.0;-159;709.0;-467.0;6.0;816.0;-134.0;-813.0;35.0
605.0;-277.0;-196.0;377.0;304.0;-172;842.0;-331.0;-7.0;-364.0;-285.0;-626.0;251.0
916.0;-210.0;-115.0;163.0;787.0;-134;589.0;-363.0;-63.0;-537.0;24.0;-1039.0;91.0
912.0;-118.0;176.0;-164.0;408.0;174;381.0;-749.0;-317.0;375.0;177.0;-929.0;165.0
851.0;-146.0;-235.0;53.0;400.0;-173;812.0;-710.0;-263.0;157.0;136.0;-1007.0;461.0
881.0;-283.0;-492.0;226.0;452.0;-176;598.0;-412.0;-320.0;766.0;-182.0;-924.0;255.0
1127.0;-507.0;-508.0;241.0;732.0;-170;709.0;-478.0;-11.0;374.0;-81.0;-1038.0;-102.0
898.0;-299.0;-495.0;227.0;466.0;-176;606.0;-410.0;-316.0;286.0;-114.0;-942.0;249.0
845.0;-228.0;-237.0;41.0;389.0;-173;816.0;-695.0;-266.0;161.0;125.0;-1002.0;454.0
934.0;-124.0;205.0;-168.0;427.0;174;386.0;-806.0;-319.0;380.0;192.0;-932.0;170.0
928.0;-139.0;223.0;-168.0;414.0;174;392.0;-813.0;-298.0;385.0;203.0;-932.0;172.0
760.0;-27.0;143.0;-195.0;170.0;-153;1104.0;-803.0;-530.0;106.0;366.0;-761.0;302.0
872.0;97.0;-210.0;-254.0;453.0;148;72.0;-650.0;-448.0;44.0;307.0;-960.0;241.0
946.0;-50.0;27.0;-223.0;333.0;173;153.0;-531.0;-393.0;175.0;204.0;-974.0;92.0
790.0;-73.0;-769.0;246.0;543.0;-177;234.0;-288.0;155.0;129.0;-189.0;-1001.0;392.0
612.0;-25.0;-380.0;153.0;756.0;-180;355.0;40.0;-81.0;-12.0;67.0;-917.0;675.0
704.0;26.0;-531.0;102.0;653.0;-187;256.0;-405.0;-54.0;88.0;-16.0;-1147.0;473.0
884.0;-17.0;-378.0;26.0;643.0;-169;273.0;-480.0;-155.0;101.0;-8.0;-953.0;407.0
946.0;-20.0;-521.0;410.0;476.0;33;1066.0;-442.0;81.0;-10.0;-347.0;-932.0;53.0
780.0;-29.0;-24.0;367.0;216.0;-152;850.0;-31.0;12.0;339.0;-231.0;-983.0;466.0
716.0;-8.0;-483.0;379.0;205.0;-154;975.0;-498.0;11.0;165.0;-202.0;-768.0;152.0
716.0;-16.0;-184.0;336.0;118.0;-173;909.0;-344.0;-29.0;260.0;-154.0;-740.0;303.0
1000.0;-58.0;-150.0;-134.0;301.0;177;352.0;-557.0;-314.0;125.0;155.0;-1020.0;361.0
988.0;-59.0;-129.0;-159.0;283.0;178;365.0;-563.0;-336.0;82.0;204.0;-1024.0;494.0
901.0;26.0;-147.0;-349.0;18.0;158;406.0;-727.0;-380.0;88.0;515.0;-1223.0;273.0
1040.0;-76.0;-100.0;-230.0;363.0;153;409.0;-569.0;-373.0;111.0;337.0;-999.0;-30.0
1097.0;1.0;-112.0;-353.0;295.0;167;496.0;-819.0;-412.0;200.0;356.0;-1191.0;57.0
1240.0;-40.0;-53.0;-545.0;472.0;83;554.0;-822.0;-584.0;79.0;609.0;-1070.0;37.0
978.0;-322.0;-323.0;-274.0;416.0;147;413.0;-589.0;-413.0;106.0;578.0;-824.0;-135.0
743.0;-51.0;-408.0;425.0;378.0;-208;1136.0;-441.0;-10.0;162.0;-306.0;-781.0;37.0
794.0;-34.0;-193.0;378.0;362.0;-154;746.0;-52.0;77.0;119.0;-294.0;-810.0;49.0
985.0;-217.0;-78.0;-303.0;224.0;168;460.0;-552.0;-396.0;101.0;494.0;-958.0;-51.0
966.0;10.0;150.0;136.0;267.0;176;541.0;-345.0;-380.0;324.0;-209.0;-1100.0;184.0
950.0;-23.0;115.0;138.0;286.0;217;546.0;-385.0;-409.0;358.0;-202.0;-1051.0;244.0
929.0;-38.0;78.0;139.0;315.0;-43;553.0;-425.0;-435.0;334.0;-195.0;-1016.0;271.0
862.0;-52.0;36.0;144.0;392.0;-224;559.0;-456.0;-459.0;185.0;-185.0;-1011.0;306.0
890.0;-56.0;-8.0;152.0;378.0;-157;567.0;-484.0;-479.0;172.0;-177.0;-989.0;297.0
882.0;-310.0;-499.0;217.0;451.0;-176;612.0;-399.0;-323.0;78.0;-65.0;-882.0;253.0
899.0;-91.0;-42.0;152.0;385.0;-181;574.0;-504.0;-489.0;194.0;-165.0;-970.0;326.0
844.0;-152.0;-68.0;155.0;431.0;-179;582.0;-519.0;-494.0;235.0;-157.0;-960.0;414.0
905.0;-289.0;-471.0;210.0;420.0;-176;627.0;-417.0;-338.0;54.0;-46.0;-877.0;289.0
736.0;-114.0;281.0;391.0;333.0;-174;380.0;193.0;73.0;706.0;-199.0;-1341.0;345.0
758.0;-10.0;-37.0;298.0;216.0;-179;527.0;94.0;125.0;402.0;-51.0;-842.0;553.0
756.0;28.0;-65.0;300.0;169.0;-158;524.0;73.0;129.0;79.0;-62.0;-792.0;337.0
757.0;46.0;-93.0;301.0;98.0;-172;516.0;55.0;132.0;112.0;-77.0;-798.0;31.0
930.0;-58.0;19.0;-389.0;334.0;172;560.0;-874.0;-482.0;256.0;515.0;-961.0;69.0
857.0;-41.0;65.0;-264.0;459.0;178;468.0;-560.0;-446.0;98.0;480.0;-964.0;235.0
889.0;-307.0;-491.0;216.0;441.0;-176;620.0;-397.0;-328.0;89.0;-54.0;-850.0;274.0
909.0;-191.0;-22.0;-320.0;452.0;164;545.0;-573.0;-493.0;102.0;564.0;-866.0;49.0
