Accelerometer LUA^ accY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RUA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;Accelerometer BACK accX
853.0;-70.0;78.0;-253.0;479.0;178;463.0;-559.0;-435.0;108.0;471.0;-989.0;238.0
882.0;-93.0;87.0;-244.0;478.0;178;454.0;-558.0;-423.0;108.0;460.0;-966.0;222.0
853.0;-113.0;97.0;-235.0;490.0;178;445.0;-558.0;-409.0;131.0;451.0;-953.0;222.0
?;-138.0;108.0;-222.0;464.0;178;433.0;-559.0;?;137.0;439.0;-953.0;219.0
?;-160.0;122.0;-213.0;452.0;178;425.0;-555.0;?;138.0;428.0;-940.0;230.0
?;-161.0;140.0;-199.0;474.0;178;416.0;-551.0;?;105.0;416.0;-927.0;223.0
?;-118.0;155.0;-186.0;467.0;178;411.0;-551.0;?;115.0;403.0;-914.0;211.0
?;-142.0;172.0;-174.0;466.0;178;404.0;-547.0;?;163.0;389.0;-909.0;211.0
?;-141.0;193.0;-159.0;466.0;178;398.0;-541.0;?;145.0;370.0;-912.0;211.0
?;-154.0;213.0;-149.0;444.0;178;393.0;-537.0;?;184.0;357.0;-923.0;212.0
?;-200.0;228.0;-140.0;429.0;178;387.0;-532.0;?;217.0;342.0;-918.0;207.0
?;-178.0;242.0;-131.0;436.0;178;383.0;-528.0;?;257.0;328.0;-914.0;195.0
?;-190.0;259.0;-125.0;442.0;178;379.0;-522.0;?;267.0;319.0;-911.0;211.0
?;-210.0;270.0;-122.0;455.0;178;378.0;-514.0;?;241.0;314.0;-918.0;202.0
?;-236.0;283.0;-116.0;445.0;178;376.0;-510.0;?;223.0;309.0;-925.0;212.0
860.0;-239.0;297.0;-115.0;441.0;178;375.0;-505.0;-176.0;243.0;304.0;-925.0;190.0
878.0;-229.0;308.0;-110.0;417.0;178;376.0;-498.0;-160.0;160.0;302.0;-952.0;185.0
?;-223.0;316.0;-110.0;426.0;178;374.0;-494.0;-147.0;154.0;293.0;-946.0;201.0
?;-220.0;328.0;-107.0;421.0;178;376.0;-493.0;-135.0;107.0;275.0;-933.0;200.0
?;-226.0;340.0;-108.0;423.0;178;377.0;-485.0;-122.0;193.0;258.0;-918.0;205.0
?;-216.0;350.0;-103.0;437.0;178;374.0;-477.0;-110.0;126.0;253.0;-908.0;185.0
?;-213.0;362.0;-104.0;429.0;178;377.0;-472.0;-101.0;333.0;256.0;-898.0;191.0
?;-217.0;372.0;-103.0;428.0;178;377.0;-466.0;-89.0;-38.0;262.0;-901.0;174.0
?;-213.0;384.0;-103.0;437.0;178;?;-458.0;-80.0;47.0;273.0;-908.0;183.0
?;-219.0;396.0;-104.0;427.0;178;?;-451.0;-70.0;112.0;279.0;-915.0;202.0
?;-213.0;407.0;-105.0;399.0;178;?;-443.0;-62.0;196.0;281.0;-914.0;200.0
?;-213.0;416.0;-109.0;410.0;178;?;-437.0;?;122.0;282.0;-919.0;192.0
?;-212.0;425.0;-108.0;408.0;178;?;-430.0;?;99.0;287.0;-918.0;189.0
872.0;-204.0;430.0;-109.0;409.0;178;?;-426.0;?;95.0;293.0;-920.0;188.0
888.0;-199.0;435.0;-115.0;409.0;178;?;-422.0;?;69.0;297.0;-928.0;202.0
868.0;-198.0;441.0;-117.0;405.0;178;?;-418.0;-31.0;29.0;299.0;-934.0;186.0
859.0;-206.0;445.0;-121.0;400.0;178;?;-415.0;-28.0;-16.0;300.0;-937.0;182.0
879.0;-201.0;450.0;-120.0;414.0;178;?;-412.0;-24.0;-18.0;?;-940.0;184.0
889.0;-199.0;453.0;-123.0;396.0;178;?;-410.0;?;-27.0;?;-939.0;179.0
880.0;-208.0;454.0;-120.0;422.0;178;?;-408.0;?;-44.0;?;-938.0;199.0
875.0;-207.0;460.0;-124.0;408.0;178;?;-405.0;?;-31.0;?;-932.0;188.0
900.0;-199.0;462.0;-125.0;403.0;178;?;-403.0;?;-1.0;?;-922.0;182.0
894.0;-195.0;?;-128.0;426.0;178;367.0;-401.0;?;42.0;?;-925.0;175.0
884.0;-201.0;?;-130.0;420.0;178;370.0;-398.0;?;15.0;?;-926.0;172.0
865.0;?;?;-133.0;409.0;178;372.0;-396.0;?;25.0;?;-924.0;?
865.0;?;?;-135.0;407.0;178;373.0;-394.0;?;-5.0;?;-931.0;?
882.0;-193.0;?;-135.0;372.0;178;375.0;-394.0;?;-58.0;?;-929.0;?
886.0;-196.0;?;-135.0;400.0;178;377.0;-392.0;?;-49.0;?;-930.0;?
884.0;-201.0;?;-141.0;403.0;178;377.0;-391.0;?;-49.0;?;-927.0;185.0
868.0;-196.0;?;-140.0;431.0;178;379.0;-390.0;-15.0;-40.0;?;-928.0;181.0
894.0;-199.0;?;-146.0;411.0;178;383.0;-390.0;-16.0;-49.0;334.0;-933.0;187.0
879.0;-196.0;?;-145.0;409.0;178;382.0;-388.0;?;-37.0;339.0;-933.0;193.0
880.0;-193.0;?;-148.0;412.0;178;384.0;-388.0;?;-29.0;340.0;-928.0;190.0
873.0;-197.0;?;-148.0;418.0;178;385.0;-389.0;?;-18.0;339.0;-947.0;199.0
891.0;-199.0;?;-150.0;419.0;178;386.0;-389.0;?;-44.0;343.0;-955.0;192.0
890.0;-189.0;?;-148.0;410.0;178;387.0;-387.0;?;-55.0;349.0;-941.0;178.0
888.0;-192.0;482.0;-151.0;415.0;178;389.0;-387.0;?;-57.0;351.0;-930.0;193.0
871.0;-189.0;482.0;?;418.0;178;391.0;-386.0;?;-67.0;353.0;-925.0;167.0
905.0;-191.0;483.0;-155.0;419.0;178;391.0;-385.0;?;-51.0;353.0;-927.0;171.0
905.0;-192.0;485.0;-153.0;409.0;178;393.0;-381.0;?;-47.0;?;-926.0;174.0
883.0;-192.0;486.0;-153.0;428.0;178;392.0;-381.0;?;-58.0;?;-927.0;164.0
882.0;-193.0;487.0;-154.0;428.0;178;393.0;-379.0;?;-51.0;?;-928.0;182.0
885.0;-195.0;492.0;-151.0;427.0;178;394.0;?;?;-57.0;?;-931.0;175.0
899.0;-197.0;491.0;-156.0;419.0;178;394.0;?;?;-59.0;?;-931.0;192.0
883.0;-189.0;491.0;-152.0;426.0;178;394.0;?;-12.0;-68.0;?;-928.0;182.0
890.0;-191.0;492.0;-153.0;404.0;178;393.0;?;-12.0;-68.0;?;-926.0;179.0
883.0;-194.0;492.0;-154.0;413.0;178;393.0;-374.0;-12.0;-37.0;?;-932.0;176.0
890.0;-190.0;493.0;-152.0;404.0;178;394.0;-370.0;-9.0;-21.0;?;-927.0;179.0
880.0;-202.0;496.0;-153.0;421.0;178;390.0;-369.0;-8.0;-47.0;?;-929.0;177.0
882.0;-192.0;495.0;-151.0;418.0;178;391.0;-369.0;-8.0;-39.0;353.0;-925.0;179.0
887.0;-185.0;497.0;-153.0;412.0;178;389.0;-367.0;-6.0;-27.0;349.0;-931.0;170.0
892.0;-186.0;500.0;-151.0;414.0;178;388.0;-367.0;-5.0;-71.0;352.0;-933.0;174.0
891.0;-187.0;498.0;-152.0;406.0;178;388.0;-367.0;-6.0;-62.0;351.0;-934.0;179.0
885.0;-185.0;497.0;-150.0;410.0;178;386.0;-366.0;-4.0;-57.0;350.0;-941.0;201.0
882.0;-186.0;500.0;-152.0;400.0;178;386.0;-366.0;-3.0;-35.0;350.0;-936.0;185.0
884.0;-189.0;501.0;-150.0;407.0;178;387.0;-364.0;-2.0;-35.0;353.0;-938.0;163.0
?;-187.0;502.0;-151.0;418.0;178;386.0;-362.0;0.0;-41.0;349.0;-932.0;174.0
?;-186.0;503.0;-151.0;409.0;178;387.0;-360.0;1.0;-51.0;351.0;-932.0;182.0
?;-188.0;503.0;-152.0;417.0;178;387.0;-359.0;2.0;-79.0;349.0;-934.0;173.0
?;-185.0;505.0;-151.0;421.0;178;387.0;-359.0;3.0;-52.0;351.0;-933.0;170.0
?;-187.0;506.0;-150.0;423.0;178;389.0;-357.0;4.0;-48.0;351.0;-934.0;165.0
?;-185.0;505.0;-152.0;413.0;178;386.0;-356.0;4.0;-49.0;352.0;-932.0;174.0
874.0;-185.0;506.0;-153.0;424.0;178;388.0;-354.0;6.0;-29.0;353.0;-932.0;177.0
894.0;-189.0;510.0;-151.0;409.0;178;389.0;-354.0;7.0;-33.0;354.0;-931.0;183.0
876.0;-191.0;506.0;-151.0;416.0;178;389.0;-353.0;8.0;-48.0;352.0;-931.0;184.0
891.0;-188.0;508.0;-152.0;407.0;178;387.0;-352.0;8.0;-43.0;352.0;-931.0;170.0
883.0;-186.0;511.0;-152.0;408.0;178;387.0;-351.0;10.0;-60.0;353.0;-931.0;166.0
894.0;-192.0;508.0;-151.0;417.0;178;390.0;-349.0;9.0;-28.0;354.0;-934.0;183.0
904.0;?;509.0;-154.0;404.0;178;388.0;-352.0;9.0;-47.0;355.0;-931.0;189.0
893.0;?;512.0;-153.0;405.0;178;389.0;-351.0;11.0;-71.0;354.0;-928.0;202.0
884.0;?;512.0;-155.0;410.0;178;389.0;-350.0;9.0;-48.0;357.0;-935.0;184.0
874.0;?;511.0;-153.0;416.0;178;390.0;-351.0;8.0;-54.0;358.0;-930.0;211.0
873.0;?;513.0;-153.0;437.0;178;390.0;-349.0;9.0;-36.0;358.0;-934.0;219.0
872.0;?;510.0;-157.0;418.0;178;390.0;-347.0;8.0;-66.0;358.0;-937.0;192.0
865.0;?;513.0;-159.0;429.0;178;391.0;-348.0;8.0;-45.0;358.0;-936.0;203.0
870.0;?;512.0;-157.0;439.0;178;392.0;-349.0;9.0;-47.0;356.0;-939.0;171.0
852.0;-185.0;510.0;-155.0;429.0;178;391.0;-350.0;7.0;?;357.0;-931.0;173.0
838.0;-186.0;511.0;-153.0;411.0;178;391.0;-349.0;7.0;?;358.0;-935.0;172.0
850.0;-185.0;509.0;-155.0;410.0;178;393.0;-352.0;7.0;?;357.0;-936.0;182.0
899.0;-188.0;508.0;-157.0;393.0;178;393.0;-352.0;3.0;?;358.0;-935.0;213.0
865.0;-185.0;506.0;-155.0;437.0;178;393.0;-355.0;2.0;?;360.0;-931.0;197.0
871.0;-190.0;506.0;-156.0;444.0;178;393.0;-360.0;0.0;?;359.0;-937.0;204.0
867.0;-195.0;499.0;-158.0;420.0;178;395.0;-364.0;-4.0;?;358.0;-931.0;191.0
895.0;-193.0;493.0;-157.0;395.0;178;392.0;-371.0;-12.0;?;358.0;-930.0;163.0
894.0;-199.0;488.0;-157.0;375.0;178;396.0;-380.0;-19.0;?;363.0;-929.0;181.0
905.0;-197.0;481.0;-157.0;369.0;178;397.0;-388.0;-26.0;-69.0;360.0;-927.0;182.0
920.0;-205.0;469.0;-159.0;372.0;178;395.0;-397.0;-35.0;-52.0;362.0;-918.0;202.0
938.0;-216.0;457.0;-161.0;370.0;178;399.0;-411.0;-46.0;?;362.0;-919.0;193.0
940.0;-189.0;436.0;-161.0;390.0;178;399.0;-426.0;-62.0;?;363.0;-897.0;194.0
921.0;-182.0;420.0;-168.0;410.0;178;400.0;-441.0;-79.0;?;?;-886.0;105.0
945.0;-174.0;403.0;-170.0;406.0;179;402.0;-452.0;-96.0;?;?;-901.0;122.0
979.0;-174.0;385.0;-175.0;378.0;179;401.0;-461.0;-115.0;?;?;-924.0;83.0
960.0;-169.0;370.0;-183.0;381.0;178;403.0;-469.0;-136.0;?;?;-928.0;117.0
919.0;-177.0;348.0;-190.0;380.0;178;405.0;-481.0;-160.0;?;?;-929.0;156.0
918.0;-198.0;324.0;-197.0;377.0;178;406.0;-492.0;-185.0;?;?;-937.0;176.0
946.0;-197.0;304.0;-204.0;367.0;178;406.0;-501.0;-209.0;?;?;-941.0;149.0
949.0;-200.0;285.0;?;351.0;179;409.0;-509.0;-232.0;?;?;-955.0;155.0
940.0;-190.0;261.0;?;339.0;179;411.0;-517.0;-255.0;?;?;-962.0;161.0
921.0;-170.0;239.0;?;347.0;178;416.0;-523.0;-283.0;?;?;?;156.0
921.0;-163.0;227.0;?;363.0;181;419.0;-528.0;-306.0;?;?;?;149.0
919.0;-158.0;216.0;?;?;176;423.0;-531.0;-324.0;?;?;?;138.0
922.0;-168.0;203.0;?;?;181;428.0;-533.0;-344.0;-60.0;?;?;216.0
904.0;-190.0;192.0;?;?;179;434.0;-536.0;-360.0;-64.0;?;?;175.0
901.0;-161.0;181.0;?;?;173;440.0;-539.0;-373.0;-65.0;?;-1033.0;174.0
902.0;-97.0;168.0;?;?;192;447.0;-541.0;-382.0;-51.0;540.0;-1000.0;184.0
902.0;-96.0;155.0;?;?;154;456.0;-545.0;-394.0;-47.0;546.0;-960.0;190.0
902.0;-100.0;144.0;?;?;212;460.0;-545.0;-404.0;-58.0;548.0;-936.0;188.0
900.0;-133.0;129.0;?;?;133;468.0;-550.0;-413.0;-50.0;551.0;-970.0;212.0
891.0;-170.0;111.0;?;424.0;-173;473.0;-556.0;-417.0;-58.0;552.0;-977.0;200.0
891.0;-148.0;85.0;?;468.0;-201;481.0;-559.0;?;-50.0;560.0;-975.0;195.0
892.0;-148.0;59.0;-338.0;470.0;-159;486.0;-564.0;-418.0;-40.0;564.0;-949.0;184.0
887.0;-145.0;41.0;-344.0;473.0;-193;493.0;-569.0;-420.0;-29.0;563.0;-935.0;191.0
882.0;-150.0;20.0;-346.0;489.0;-170;496.0;-571.0;-429.0;-32.0;561.0;-935.0;182.0
883.0;?;?;-349.0;499.0;-181;501.0;-570.0;-434.0;-39.0;558.0;-935.0;215.0
912.0;?;?;-352.0;478.0;-179;506.0;-573.0;-437.0;-46.0;557.0;-934.0;221.0
915.0;?;?;-353.0;495.0;-176;508.0;-572.0;-440.0;-75.0;559.0;-929.0;222.0
905.0;?;?;-355.0;499.0;-179;513.0;-571.0;-438.0;-59.0;561.0;-908.0;205.0
877.0;?;?;-355.0;501.0;-176;517.0;-569.0;-441.0;-51.0;563.0;-905.0;192.0
880.0;?;?;-356.0;482.0;-178;520.0;-565.0;-442.0;-62.0;565.0;-914.0;192.0
900.0;?;?;-356.0;456.0;-177;525.0;-561.0;-437.0;-52.0;566.0;-902.0;202.0
921.0;?;?;-355.0;456.0;-177;527.0;-559.0;-435.0;-54.0;569.0;-868.0;190.0
902.0;?;?;-355.0;457.0;-177;528.0;-554.0;-436.0;-62.0;569.0;-874.0;195.0
921.0;?;?;-354.0;476.0;-177;528.0;-551.0;-435.0;-51.0;571.0;-904.0;184.0
911.0;?;?;-353.0;464.0;-177;528.0;-547.0;-434.0;-42.0;571.0;-892.0;183.0
920.0;?;-110.0;-354.0;451.0;-177;523.0;-543.0;-434.0;-38.0;572.0;-875.0;210.0
908.0;?;-115.0;-352.0;437.0;-177;526.0;-544.0;-434.0;-68.0;573.0;-871.0;185.0
909.0;?;-122.0;-354.0;450.0;-176;523.0;-542.0;-431.0;-30.0;574.0;-897.0;202.0
898.0;?;-127.0;-355.0;441.0;-176;?;-544.0;-428.0;-13.0;577.0;-906.0;218.0
905.0;?;-142.0;-353.0;436.0;-176;?;-543.0;-429.0;-73.0;578.0;-891.0;220.0
886.0;-236.0;-145.0;-353.0;438.0;-177;?;-546.0;-423.0;-58.0;579.0;-899.0;224.0
865.0;-224.0;-151.0;-354.0;427.0;-176;?;-546.0;-419.0;18.0;581.0;-887.0;211.0
894.0;-204.0;-151.0;-354.0;408.0;-177;?;-547.0;-419.0;67.0;583.0;-895.0;214.0
?;-202.0;-147.0;-354.0;?;-177;508.0;-549.0;-415.0;?;584.0;-901.0;176.0
?;-216.0;-143.0;-355.0;?;-173;502.0;-552.0;-411.0;?;583.0;-908.0;174.0
?;-213.0;-142.0;-355.0;?;-182;499.0;-550.0;-411.0;?;581.0;-914.0;105.0
?;-209.0;-137.0;-353.0;?;-169;497.0;-551.0;-411.0;?;578.0;-917.0;65.0
?;-210.0;-135.0;-350.0;?;-184;493.0;-549.0;-411.0;?;578.0;-917.0;34.0
?;-199.0;-128.0;-348.0;?;-174;490.0;-551.0;-411.0;?;574.0;-919.0;16.0
?;-206.0;-115.0;-346.0;373.0;-165;489.0;-553.0;-410.0;?;570.0;-918.0;13.0
?;-216.0;-101.0;-343.0;364.0;-221;484.0;-554.0;-413.0;?;564.0;-909.0;33.0
?;-223.0;-89.0;-340.0;342.0;10;484.0;-552.0;-412.0;?;559.0;-915.0;42.0
?;-222.0;-80.0;-335.0;331.0;223;481.0;-554.0;-413.0;?;553.0;-907.0;43.0
?;-227.0;-76.0;-332.0;280.0;161;477.0;-552.0;-411.0;?;548.0;-891.0;20.0
?;-225.0;-70.0;-324.0;256.0;173;473.0;-550.0;-408.0;?;536.0;-897.0;25.0
1029.0;-228.0;-68.0;-320.0;249.0;179;469.0;-551.0;-407.0;?;526.0;-899.0;26.0
993.0;-235.0;-72.0;-313.0;261.0;159;465.0;-552.0;-403.0;?;515.0;-924.0;-1.0
985.0;-217.0;-78.0;-303.0;224.0;168;460.0;-552.0;-396.0;101.0;494.0;-958.0;-51.0
958.0;-191.0;-83.0;-292.0;83.0;160;451.0;-555.0;-391.0;105.0;469.0;-983.0;-105.0
987.0;-178.0;-94.0;-281.0;117.0;161;440.0;-560.0;-385.0;64.0;434.0;-969.0;-103.0
1010.0;-130.0;-100.0;-268.0;360.0;158;430.0;-566.0;-381.0;69.0;403.0;-997.0;-162.0
1066.0;-102.0;-101.0;-247.0;436.0;159;420.0;-568.0;-377.0;79.0;374.0;-1025.0;-134.0
1040.0;-76.0;-100.0;-230.0;363.0;153;409.0;-569.0;-373.0;111.0;337.0;-999.0;-30.0
1006.0;-42.0;-102.0;-211.0;390.0;161;397.0;-568.0;-364.0;95.0;299.0;-1008.0;176.0
1023.0;-41.0;-110.0;-182.0;311.0;155;382.0;-568.0;-353.0;77.0;253.0;-1023.0;358.0
988.0;-59.0;-129.0;-159.0;283.0;178;365.0;-563.0;-336.0;82.0;204.0;-1024.0;494.0
1000.0;-58.0;-150.0;-134.0;301.0;177;352.0;-557.0;-314.0;125.0;155.0;-1020.0;361.0
890.0;-53.0;-178.0;-108.0;449.0;162;337.0;-549.0;-292.0;104.0;105.0;-1018.0;415.0
836.0;-38.0;-213.0;-76.0;475.0;224;319.0;-541.0;-267.0;91.0;59.0;-990.0;390.0
837.0;-36.0;-262.0;-44.0;485.0;17;302.0;-525.0;-233.0;31.0;20.0;-977.0;289.0
818.0;-44.0;-315.0;-11.0;598.0;-222;287.0;-506.0;-195.0;70.0;-2.0;-966.0;325.0
884.0;-17.0;-378.0;26.0;643.0;-169;273.0;-480.0;-155.0;101.0;-8.0;-953.0;407.0
826.0;5.0;-454.0;64.0;658.0;-175;262.0;-442.0;-108.0;116.0;-1.0;-1036.0;466.0
704.0;26.0;-531.0;102.0;653.0;-187;256.0;-405.0;-54.0;88.0;-16.0;-1147.0;473.0
652.0;45.0;-612.0;143.0;619.0;-169;250.0;-363.0;3.0;117.0;-48.0;-1116.0;424.0
730.0;109.0;-678.0;181.0;603.0;-183;247.0;-329.0;58.0;132.0;-100.0;-1028.0;441.0
759.0;58.0;-728.0;215.0;547.0;-173;241.0;-305.0;109.0;121.0;-153.0;-1026.0;424.0
790.0;-73.0;-769.0;246.0;543.0;-177;234.0;-288.0;155.0;129.0;-189.0;-1001.0;392.0
825.0;-284.0;-787.0;276.0;499.0;-176;229.0;-288.0;194.0;99.0;-210.0;-995.0;340.0
835.0;-432.0;-775.0;304.0;504.0;-175;226.0;-314.0;221.0;58.0;-220.0;-931.0;319.0
815.0;-441.0;-742.0;335.0;542.0;-176;227.0;-351.0;239.0;54.0;-236.0;-842.0;323.0
804.0;-336.0;-694.0;363.0;568.0;-175;224.0;-388.0;251.0;43.0;-261.0;-854.0;324.0
776.0;-427.0;-634.0;384.0;620.0;-175;218.0;-425.0;263.0;28.0;-303.0;-859.0;348.0
776.0;-398.0;-578.0;409.0;607.0;-175;211.0;-438.0;277.0;91.0;-344.0;-919.0;327.0
770.0;-293.0;-515.0;421.0;625.0;-175;201.0;-428.0;286.0;181.0;-381.0;-916.0;309.0
795.0;-369.0;-475.0;437.0;639.0;-175;188.0;-384.0;297.0;253.0;-403.0;-800.0;315.0
795.0;-411.0;-455.0;452.0;629.0;-175;175.0;-332.0;307.0;266.0;-423.0;-744.0;304.0
801.0;-445.0;-436.0;467.0;645.0;-175;157.0;-290.0;308.0;220.0;-436.0;-772.0;308.0
809.0;-443.0;-421.0;481.0;660.0;-175;140.0;-267.0;310.0;244.0;-448.0;-795.0;320.0
782.0;-432.0;-418.0;493.0;559.0;-176;117.0;-243.0;307.0;203.0;-460.0;-824.0;308.0
727.0;-441.0;-425.0;507.0;490.0;-176;101.0;-232.0;312.0;193.0;-476.0;-847.0;322.0
783.0;-418.0;-438.0;522.0;479.0;-175;87.0;-223.0;321.0;164.0;-497.0;-871.0;389.0
837.0;-386.0;-467.0;534.0;466.0;-179;77.0;-211.0;335.0;146.0;-515.0;-846.0;404.0
809.0;-334.0;-504.0;543.0;489.0;-173;73.0;-195.0;345.0;-39.0;-539.0;-843.0;324.0
824.0;-317.0;-548.0;547.0;506.0;-180;75.0;-172.0;355.0;-105.0;-555.0;-810.0;320.0
854.0;-315.0;-591.0;553.0;437.0;-176;78.0;-148.0;364.0;-68.0;-569.0;-817.0;306.0
883.0;-322.0;-625.0;558.0;418.0;-172;79.0;-129.0;374.0;63.0;-584.0;-838.0;243.0
871.0;-313.0;-659.0;561.0;?;-190;87.0;-117.0;379.0;360.0;-591.0;-852.0;67.0
882.0;-304.0;?;562.0;?;-145;95.0;-114.0;386.0;144.0;-602.0;-869.0;-133.0
1065.0;-310.0;?;558.0;?;-214;108.0;-114.0;386.0;449.0;-608.0;-886.0;-58.0
1347.0;-297.0;?;555.0;?;-119;114.0;-121.0;388.0;389.0;-599.0;-888.0;7.0
1287.0;-281.0;?;553.0;?;171;116.0;-130.0;389.0;-118.0;-596.0;-859.0;3.0
1079.0;-303.0;?;549.0;?;97;122.0;-141.0;386.0;-129.0;-588.0;-803.0;-3.0
970.0;-306.0;?;544.0;481.0;27;123.0;-150.0;380.0;103.0;-580.0;-814.0;-20.0
935.0;-302.0;-744.0;533.0;382.0;73;127.0;-162.0;373.0;52.0;-571.0;-878.0;62.0
924.0;-299.0;-746.0;525.0;289.0;65;129.0;-172.0;366.0;-41.0;-561.0;-866.0;115.0
935.0;-345.0;-747.0;516.0;219.0;88;133.0;-181.0;358.0;23.0;-550.0;-861.0;137.0
1024.0;-314.0;-748.0;506.0;239.0;111;139.0;-197.0;348.0;68.0;-530.0;-888.0;218.0
987.0;-286.0;-747.0;492.0;309.0;145;150.0;-217.0;335.0;41.0;-508.0;-925.0;?
907.0;-288.0;-742.0;477.0;377.0;136;164.0;-241.0;320.0;-16.0;-484.0;-948.0;?
866.0;-252.0;-734.0;462.0;294.0;212;177.0;-265.0;301.0;-110.0;-458.0;-942.0;?
854.0;-191.0;-726.0;447.0;219.0;79;186.0;-292.0;287.0;-33.0;-438.0;-1003.0;?
864.0;-12.0;-714.0;428.0;249.0;-200;199.0;-319.0;273.0;87.0;-417.0;-1227.0;131.0
851.0;65.0;-703.0;411.0;265.0;-179;204.0;-348.0;261.0;88.0;-406.0;-1303.0;121.0
834.0;15.0;-693.0;389.0;255.0;-161;207.0;-376.0;249.0;47.0;-399.0;-1139.0;164.0
856.0;-43.0;-691.0;370.0;229.0;-184;210.0;-393.0;238.0;-23.0;?;-1021.0;202.0
942.0;-36.0;-695.0;348.0;212.0;-157;208.0;-401.0;222.0;1.0;?;-977.0;201.0
1046.0;-25.0;-697.0;335.0;253.0;-167;201.0;-407.0;213.0;39.0;?;-944.0;258.0
1080.0;-24.0;-703.0;318.0;302.0;-163;192.0;-400.0;214.0;40.0;?;-948.0;359.0
1194.0;-51.0;-722.0;301.0;419.0;-166;181.0;-371.0;216.0;38.0;?;-1010.0;257.0
1429.0;-96.0;?;288.0;516.0;-167;175.0;-342.0;220.0;-15.0;?;-1047.0;139.0
1257.0;-147.0;?;271.0;696.0;-166;176.0;-330.0;216.0;-40.0;?;-998.0;78.0
800.0;-200.0;?;259.0;731.0;-168;180.0;-340.0;209.0;-26.0;?;-937.0;187.0
628.0;-186.0;?;249.0;641.0;-168;187.0;-367.0;203.0;-4.0;?;-883.0;232.0
779.0;-129.0;-722.0;243.0;531.0;-170;196.0;-401.0;194.0;12.0;-289.0;-872.0;194.0
829.0;-118.0;-715.0;237.0;496.0;-170;201.0;-425.0;193.0;-16.0;-278.0;-870.0;287.0
816.0;-135.0;-708.0;234.0;391.0;-171;205.0;-439.0;199.0;-19.0;-274.0;-874.0;335.0
769.0;-110.0;-707.0;230.0;276.0;-172;207.0;-444.0;209.0;24.0;-275.0;-866.0;312.0
702.0;-93.0;-709.0;?;326.0;-170;207.0;-443.0;220.0;-53.0;-278.0;-923.0;314.0
714.0;-150.0;-712.0;?;379.0;-173;203.0;-438.0;236.0;5.0;-290.0;-1026.0;342.0
734.0;-153.0;-707.0;?;446.0;-171;199.0;-441.0;249.0;89.0;-298.0;-1097.0;328.0
765.0;-142.0;-701.0;?;497.0;-170;199.0;-447.0;259.0;147.0;-301.0;-1187.0;338.0
760.0;-257.0;-702.0;?;503.0;-177;200.0;-445.0;273.0;231.0;-302.0;-1392.0;370.0
732.0;-362.0;-703.0;?;498.0;-162;206.0;-434.0;285.0;406.0;-293.0;-1424.0;370.0
700.0;-196.0;-712.0;?;529.0;-185;214.0;-416.0;285.0;668.0;-278.0;-1056.0;280.0
804.0;-92.0;-719.0;?;428.0;-159;223.0;-396.0;273.0;1532.0;-265.0;-658.0;251.0
1037.0;-48.0;-723.0;?;361.0;-176;229.0;-380.0;263.0;43.0;-256.0;-710.0;277.0
1078.0;-189.0;-724.0;?;451.0;-193;231.0;-366.0;248.0;-639.0;-244.0;-824.0;-355.0
1066.0;-241.0;-720.0;?;457.0;83;237.0;-354.0;?;-115.0;-219.0;-820.0;-95.0
1383.0;-214.0;-706.0;?;291.0;173;246.0;-343.0;?;-489.0;-175.0;-756.0;11.0
1235.0;-301.0;-694.0;?;273.0;52;253.0;-342.0;?;-348.0;-115.0;-698.0;69.0
1141.0;-317.0;-671.0;?;360.0;60;259.0;-352.0;?;-530.0;-65.0;-722.0;11.0
1261.0;-301.0;-641.0;?;441.0;37;?;-375.0;?;-375.0;-32.0;-784.0;41.0
1130.0;-309.0;-608.0;147.0;618.0;33;?;-398.0;?;-300.0;-8.0;-816.0;55.0
933.0;-319.0;-572.0;122.0;680.0;36;?;-421.0;63.0;-223.0;8.0;-822.0;75.0
858.0;-306.0;-541.0;99.0;341.0;45;?;-434.0;36.0;-197.0;31.0;-802.0;?
822.0;-316.0;-523.0;76.0;166.0;69;?;-436.0;17.0;-163.0;53.0;-803.0;?
815.0;-352.0;-508.0;56.0;176.0;174;?;-438.0;0.0;-219.0;77.0;-835.0;125.0
834.0;-355.0;-490.0;33.0;195.0;169;288.0;-439.0;-14.0;-178.0;107.0;-980.0;151.0
813.0;-222.0;-478.0;6.0;215.0;-127;289.0;-444.0;-24.0;190.0;139.0;-1076.0;136.0
751.0;-234.0;-463.0;-19.0;221.0;-210;287.0;-451.0;-34.0;1093.0;174.0;-1070.0;117.0
745.0;-192.0;-450.0;-43.0;258.0;-153;285.0;-462.0;-45.0;1300.0;207.0;-1239.0;133.0
726.0;221.0;-437.0;-69.0;216.0;-187;276.0;-477.0;-57.0;1663.0;232.0;-1232.0;267.0
808.0;57.0;-426.0;-103.0;149.0;-168;258.0;-489.0;-67.0;258.0;?;-1067.0;240.0
866.0;-48.0;-414.0;-130.0;113.0;-163;230.0;-500.0;-90.0;-7.0;?;-1182.0;100.0
