InertialMeasurementUnit RUA accZ;Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer RWR accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;Accelerometer RUA^ accX;Accelerometer RWR accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ;InertialMeasurementUnit RUA accY
-14.0;345.0;-933.0;996.0;-255.0;1120.0;-783.0;-32.0;614.0;494.0;-16.0;320.0
-1.0;341.0;-961.0;1007.0;-301.0;1064.0;-812.0;-11.0;753.0;505.0;10.0;309.0
88.0;266.0;-870.0;934.0;-69.0;858.0;-835.0;185.0;767.0;405.0;76.0;47.0
196.0;151.0;-975.0;1120.0;-320.0;1075.0;-901.0;0.0;764.0;874.0;119.0;308.0
32.0;357.0;-1043.0;1391.0;-381.0;1114.0;-897.0;171.0;890.0;529.0;18.0;283.0
381.0;235.0;-917.0;1023.0;-245.0;830.0;-674.0;-30.0;445.0;585.0;100.0;-83.0
262.0;256.0;-940.0;1209.0;128.0;914.0;-708.0;313.0;885.0;191.0;37.0;193.0
311.0;116.0;-835.0;1081.0;-248.0;950.0;-629.0;-120.0;522.0;451.0;104.0;-95.0
116.0;164.0;-948.0;1104.0;-314.0;999.0;-847.0;10.0;745.0;613.0;-70.0;30.0
26.0;305.0;-937.0;1053.0;-253.0;957.0;-775.0;122.0;793.0;450.0;3.0;390.0
92.0;41.0;-1089.0;1093.0;-360.0;829.0;-855.0;39.0;764.0;248.0;-56.0;233.0
200.0;100.0;-1071.0;1141.0;-223.0;1059.0;-956.0;85.0;849.0;576.0;-29.0;171.0
176.0;299.0;-843.0;1043.0;-492.0;873.0;-800.0;-59.0;616.0;351.0;230.0;56.0
368.0;149.0;-894.0;992.0;-303.0;1199.0;-864.0;47.0;734.0;479.0;57.0;284.0
86.0;156.0;-956.0;1110.0;-478.0;976.0;-747.0;130.0;650.0;270.0;-7.0;314.0
346.0;203.0;-902.0;1152.0;-532.0;916.0;-841.0;-126.0;811.0;244.0;211.0;43.0
11.0;139.0;-870.0;811.0;-191.0;752.0;-801.0;168.0;674.0;418.0;-31.0;141.0
38.0;149.0;-985.0;818.0;-173.0;840.0;-909.0;81.0;615.0;488.0;12.0;77.0
232.0;473.0;-888.0;973.0;-265.0;564.0;-219.0;103.0;82.0;764.0;172.0;415.0
271.0;254.0;-939.0;871.0;-267.0;1134.0;-901.0;-98.0;501.0;472.0;209.0;-46.0
400.0;214.0;-949.0;1078.0;-131.0;838.0;-745.0;-150.0;734.0;389.0;-75.0;128.0
105.0;152.0;-1021.0;1136.0;-322.0;1047.0;-906.0;-19.0;820.0;433.0;30.0;105.0
-38.0;131.0;-1100.0;1257.0;-336.0;918.0;-1039.0;-28.0;924.0;435.0;4.0;118.0
12.0;277.0;-940.0;1077.0;-311.0;1036.0;-753.0;172.0;707.0;204.0;-4.0;317.0
147.0;399.0;-954.0;998.0;59.0;838.0;-608.0;154.0;538.0;287.0;51.0;354.0
102.0;180.0;-1019.0;1098.0;-308.0;1029.0;-907.0;33.0;807.0;392.0;7.0;93.0
115.0;106.0;-1024.0;1125.0;-297.0;1052.0;-924.0;38.0;815.0;388.0;24.0;48.0
60.0;200.0;-1023.0;1121.0;-194.0;970.0;-968.0;152.0;798.0;390.0;-44.0;24.0
347.0;304.0;-852.0;1027.0;-359.0;703.0;-784.0;2.0;692.0;566.0;139.0;-3.0
264.0;131.0;-863.0;1297.0;-388.0;1039.0;-687.0;1.0;932.0;423.0;158.0;278.0
126.0;438.0;-927.0;1000.0;60.0;702.0;-592.0;124.0;498.0;262.0;-54.0;294.0
98.0;415.0;-927.0;1020.0;43.0;799.0;-604.0;95.0;534.0;295.0;1.0;310.0
200.0;295.0;-933.0;992.0;-473.0;958.0;-785.0;-47.0;609.0;259.0;207.0;60.0
462.0;341.0;-827.0;1049.0;-336.0;989.0;-653.0;-173.0;598.0;238.0;361.0;10.0
70.0;140.0;-982.0;818.0;-216.0;848.0;-919.0;97.0;632.0;437.0;-10.0;28.0
155.0;529.0;-789.0;861.0;-5.0;340.0;1.0;60.0;169.0;621.0;31.0;460.0
282.0;155.0;-928.0;1097.0;-165.0;885.0;-634.0;-97.0;736.0;238.0;174.0;273.0
221.0;281.0;-957.0;958.0;-441.0;898.0;-891.0;-19.0;583.0;447.0;114.0;-26.0
124.0;410.0;-942.0;1017.0;77.0;822.0;-598.0;139.0;498.0;291.0;-40.0;303.0
94.0;650.0;-930.0;889.0;66.0;511.0;-416.0;244.0;64.0;623.0;79.0;366.0
29.0;247.0;-807.0;900.0;-167.0;776.0;-801.0;107.0;759.0;333.0;-88.0;86.0
131.0;390.0;-944.0;1005.0;76.0;817.0;-604.0;123.0;537.0;300.0;10.0;309.0
127.0;416.0;-943.0;1015.0;86.0;820.0;-589.0;129.0;550.0;315.0;9.0;315.0
48.0;160.0;-930.0;811.0;-171.0;797.0;-880.0;166.0;646.0;397.0;2.0;110.0
304.0;83.0;-919.0;1113.0;-362.0;988.0;-679.0;-38.0;742.0;530.0;-37.0;59.0
115.0;420.0;-936.0;1038.0;94.0;820.0;-597.0;108.0;512.0;298.0;11.0;307.0
111.0;119.0;-998.0;1110.0;-278.0;1023.0;-902.0;-10.0;843.0;373.0;3.0;57.0
266.0;29.0;-871.0;1048.0;-211.0;1026.0;-742.0;71.0;742.0;429.0;136.0;85.0
410.0;153.0;-943.0;1095.0;-239.0;998.0;-813.0;-70.0;596.0;449.0;-84.0;65.0
176.0;354.0;-829.0;1154.0;-368.0;1103.0;-614.0;-30.0;703.0;625.0;236.0;375.0
363.0;727.0;-720.0;804.0;-381.0;25.0;471.0;88.0;-460.0;801.0;359.0;643.0
-63.0;213.0;-807.0;935.0;-182.0;850.0;-740.0;-29.0;836.0;264.0;-68.0;137.0
296.0;382.0;-911.0;1136.0;29.0;891.0;-657.0;181.0;604.0;316.0;14.0;210.0
-51.0;44.0;-954.0;964.0;-128.0;1023.0;-895.0;28.0;745.0;377.0;-40.0;-13.0
110.0;-300.0;-984.0;1145.0;-546.0;1015.0;-860.0;-116.0;951.0;458.0;178.0;-81.0
49.0;133.0;-963.0;1133.0;-264.0;918.0;-870.0;97.0;965.0;422.0;-42.0;29.0
264.0;66.0;-976.0;1127.0;-370.0;1004.0;-885.0;-122.0;823.0;362.0;11.0;18.0
213.0;167.0;-987.0;1090.0;-339.0;1050.0;-925.0;-79.0;779.0;518.0;126.0;43.0
42.0;208.0;-1021.0;962.0;-271.0;1056.0;-920.0;1.0;585.0;319.0;200.0;183.0
73.0;217.0;-1028.0;961.0;-189.0;871.0;-984.0;117.0;616.0;441.0;-11.0;48.0
118.0;336.0;-991.0;1053.0;89.0;894.0;-621.0;59.0;540.0;298.0;-8.0;219.0
120.0;200.0;-942.0;1074.0;-236.0;1124.0;-848.0;146.0;415.0;451.0;30.0;-176.0
55.0;186.0;-920.0;913.0;-342.0;823.0;-817.0;-77.0;587.0;244.0;236.0;168.0
282.0;280.0;-964.0;810.0;-280.0;760.0;-903.0;16.0;573.0;538.0;199.0;-33.0
238.0;291.0;-799.0;1427.0;-425.0;999.0;-697.0;-32.0;1014.0;399.0;120.0;164.0
43.0;197.0;-894.0;900.0;-170.0;763.0;-867.0;159.0;708.0;416.0;-49.0;75.0
45.0;160.0;-1131.0;1061.0;-224.0;969.0;-826.0;16.0;681.0;280.0;63.0;273.0
99.0;298.0;-671.0;942.0;-452.0;738.0;-551.0;-66.0;712.0;399.0;83.0;239.0
40.0;346.0;-904.0;931.0;27.0;949.0;-672.0;153.0;548.0;585.0;182.0;292.0
163.0;56.0;-766.0;1038.0;-422.0;997.0;-635.0;-174.0;671.0;261.0;61.0;53.0
110.0;319.0;-975.0;1073.0;62.0;852.0;-593.0;70.0;622.0;300.0;-25.0;249.0
228.0;4.0;-820.0;1136.0;-280.0;1303.0;-669.0;-20.0;815.0;471.0;109.0;268.0
75.0;150.0;-1064.0;1038.0;-463.0;1311.0;-943.0;-225.0;579.0;381.0;57.0;264.0
215.0;62.0;-847.0;1076.0;-374.0;1009.0;-710.0;-167.0;782.0;360.0;130.0;138.0
106.0;356.0;-956.0;1060.0;128.0;824.0;-548.0;131.0;543.0;351.0;-31.0;291.0
384.0;332.0;-803.0;1145.0;-294.0;754.0;-637.0;-72.0;830.0;478.0;72.0;97.0
56.0;283.0;-958.0;838.0;-170.0;867.0;-970.0;98.0;484.0;396.0;-61.0;11.0
109.0;411.0;-935.0;1041.0;102.0;801.0;-555.0;152.0;525.0;340.0;-19.0;232.0
66.0;417.0;-900.0;1018.0;96.0;829.0;-480.0;139.0;490.0;299.0;4.0;315.0
-53.0;204.0;-976.0;993.0;243.0;920.0;-868.0;273.0;626.0;229.0;-30.0;-154.0
117.0;129.0;-1174.0;1230.0;-381.0;906.0;-1089.0;-72.0;919.0;435.0;30.0;-15.0
112.0;-133.0;-932.0;1104.0;360.0;926.0;-691.0;43.0;757.0;73.0;-120.0;-327.0
53.0;125.0;-975.0;805.0;-186.0;834.0;-911.0;178.0;661.0;418.0;37.0;107.0
98.0;282.0;-962.0;1056.0;371.0;527.0;-397.0;154.0;555.0;61.0;-189.0;102.0
292.0;32.0;-921.0;1099.0;-355.0;972.0;-761.0;-148.0;827.0;472.0;148.0;214.0
171.0;261.0;-976.0;1055.0;256.0;857.0;-735.0;259.0;575.0;385.0;-170.0;237.0
146.0;105.0;-1116.0;1020.0;-179.0;867.0;-986.0;94.0;783.0;654.0;-21.0;110.0
131.0;217.0;-1044.0;1041.0;444.0;824.0;-586.0;316.0;448.0;23.0;-389.0;192.0
-112.0;92.0;-942.0;1186.0;183.0;971.0;-744.0;133.0;891.0;21.0;-140.0;180.0
236.0;311.0;-982.0;936.0;-205.0;852.0;-981.0;45.0;409.0;592.0;52.0;-177.0
-15.0;110.0;-841.0;984.0;-235.0;771.0;-798.0;108.0;836.0;337.0;-87.0;99.0
170.0;317.0;-961.0;1017.0;-324.0;926.0;-903.0;163.0;574.0;374.0;-45.0;-76.0
192.0;647.0;-606.0;905.0;-369.0;484.0;-112.0;326.0;1200.0;481.0;96.0;615.0
-24.0;157.0;-885.0;967.0;-144.0;886.0;-857.0;82.0;785.0;373.0;-59.0;38.0
166.0;137.0;-1138.0;1021.0;-404.0;751.0;-652.0;42.0;746.0;655.0;-48.0;342.0
417.0;511.0;-934.0;892.0;-559.0;825.0;-890.0;-129.0;249.0;623.0;311.0;-107.0
121.0;142.0;-953.0;1089.0;-348.0;857.0;-928.0;17.0;828.0;419.0;10.0;15.0
115.0;380.0;-713.0;1064.0;-342.0;786.0;-575.0;-17.0;883.0;430.0;165.0;246.0
211.0;388.0;-1051.0;1022.0;69.0;546.0;-330.0;151.0;165.0;218.0;-183.0;329.0
-52.0;149.0;-744.0;1170.0;-272.0;838.0;-707.0;84.0;1039.0;282.0;-108.0;83.0
185.0;134.0;-1043.0;1095.0;-322.0;1182.0;-932.0;-59.0;784.0;485.0;51.0;86.0
-29.0;323.0;-949.0;1041.0;-263.0;679.0;-663.0;258.0;427.0;816.0;-60.0;75.0
7.0;506.0;-978.0;1047.0;160.0;897.0;-692.0;237.0;525.0;347.0;-84.0;328.0
121.0;-7.0;-1025.0;1214.0;-286.0;1121.0;-968.0;-88.0;873.0;454.0;189.0;-230.0
-92.0;271.0;-942.0;1001.0;4.0;733.0;-503.0;323.0;391.0;564.0;-68.0;259.0
211.0;156.0;-959.0;1058.0;-142.0;945.0;-814.0;279.0;764.0;634.0;49.0;298.0
115.0;314.0;-659.0;980.0;-366.0;730.0;-519.0;-73.0;813.0;364.0;119.0;245.0
244.0;194.0;-1046.0;1200.0;-164.0;705.0;-691.0;37.0;555.0;127.0;-15.0;161.0
111.0;486.0;-991.0;1034.0;212.0;950.0;-490.0;185.0;353.0;382.0;133.0;310.0
54.0;-14.0;-966.0;1066.0;63.0;647.0;-425.0;242.0;235.0;244.0;-347.0;-80.0
236.0;176.0;-1017.0;1072.0;-118.0;584.0;-773.0;177.0;581.0;222.0;130.0;191.0
81.0;353.0;-894.0;935.0;-175.0;878.0;-841.0;209.0;677.0;553.0;39.0;-71.0
15.0;54.0;-1082.0;1074.0;-310.0;1086.0;-981.0;-195.0;795.0;337.0;-170.0;-4.0
45.0;257.0;-942.0;1000.0;-294.0;872.0;-859.0;142.0;751.0;178.0;4.0;232.0
250.0;298.0;-1134.0;827.0;-302.0;898.0;-1089.0;5.0;530.0;572.0;188.0;-66.0
113.0;296.0;-672.0;1267.0;-466.0;835.0;-542.0;87.0;1064.0;401.0;134.0;248.0
130.0;410.0;-941.0;1027.0;102.0;829.0;-581.0;110.0;554.0;306.0;11.0;343.0
11.0;157.0;-817.0;858.0;-194.0;726.0;-759.0;171.0;744.0;343.0;-70.0;133.0
-48.0;11.0;-1091.0;1094.0;-81.0;928.0;-801.0;158.0;693.0;355.0;-161.0;-99.0
155.0;240.0;-1022.0;1016.0;-396.0;564.0;-816.0;129.0;152.0;473.0;-62.0;111.0
35.0;256.0;-896.0;938.0;-241.0;929.0;-851.0;72.0;725.0;192.0;-68.0;175.0
116.0;247.0;-1049.0;1087.0;-316.0;805.0;-960.0;117.0;817.0;458.0;103.0;72.0
151.0;283.0;-1084.0;836.0;-188.0;697.0;-1056.0;93.0;586.0;507.0;54.0;-169.0
-54.0;-24.0;-992.0;1114.0;-90.0;1035.0;-876.0;80.0;845.0;183.0;123.0;29.0
306.0;65.0;-983.0;1098.0;-278.0;1004.0;-892.0;-18.0;782.0;502.0;51.0;-20.0
121.0;422.0;-955.0;1024.0;141.0;818.0;-619.0;100.0;531.0;314.0;-3.0;285.0
0.0;0.0;-1011.0;1122.0;-135.0;1034.0;-935.0;107.0;788.0;306.0;78.0;-86.0
14.0;45.0;-1128.0;905.0;-138.0;898.0;-1034.0;133.0;733.0;470.0;20.0;51.0
126.0;404.0;-922.0;1037.0;116.0;833.0;-593.0;90.0;484.0;294.0;18.0;326.0
-125.0;229.0;-1007.0;1063.0;179.0;941.0;-764.0;255.0;728.0;94.0;-100.0;127.0
140.0;406.0;-984.0;1010.0;66.0;797.0;-551.0;125.0;544.0;312.0;-15.0;404.0
154.0;384.0;-742.0;1205.0;-471.0;813.0;-618.0;69.0;953.0;441.0;180.0;224.0
18.0;31.0;-1078.0;1082.0;-420.0;1180.0;-979.0;-19.0;733.0;286.0;51.0;-28.0
42.0;-499.0;-842.0;958.0;-4.0;999.0;-962.0;-42.0;933.0;30.0;-282.0;-566.0
321.0;764.0;-767.0;711.0;-334.0;256.0;131.0;-121.0;-125.0;539.0;356.0;496.0
-17.0;255.0;-761.0;1031.0;-286.0;803.0;-679.0;95.0;966.0;256.0;-55.0;176.0
98.0;107.0;-855.0;1249.0;-310.0;1123.0;-790.0;106.0;870.0;51.0;489.0;564.0
263.0;458.0;-859.0;1089.0;-169.0;934.0;-390.0;32.0;561.0;516.0;237.0;508.0
209.0;126.0;-803.0;1108.0;-283.0;1446.0;-642.0;49.0;845.0;486.0;84.0;303.0
120.0;404.0;-935.0;1023.0;84.0;762.0;-604.0;89.0;546.0;293.0;41.0;366.0
-62.0;184.0;-969.0;1046.0;-417.0;1036.0;-821.0;-22.0;786.0;201.0;-84.0;374.0
197.0;83.0;-1283.0;1286.0;-367.0;1312.0;-1171.0;95.0;976.0;580.0;88.0;153.0
-2.0;56.0;-950.0;1012.0;-263.0;1148.0;-754.0;-128.0;795.0;302.0;115.0;74.0
182.0;155.0;-990.0;1171.0;-314.0;805.0;-870.0;19.0;833.0;581.0;3.0;27.0
-73.0;177.0;-986.0;1092.0;204.0;956.0;-772.0;190.0;631.0;142.0;-193.0;148.0
274.0;285.0;-1243.0;904.0;-335.0;1029.0;-1151.0;-64.0;579.0;546.0;236.0;188.0
115.0;167.0;-989.0;835.0;-136.0;830.0;-980.0;174.0;654.0;402.0;-40.0;-59.0
369.0;126.0;-850.0;1120.0;-334.0;995.0;-619.0;-34.0;838.0;630.0;146.0;183.0
52.0;217.0;-1024.0;1395.0;-467.0;1215.0;-906.0;105.0;685.0;271.0;34.0;213.0
46.0;384.0;-857.0;1103.0;-334.0;1192.0;-713.0;-31.0;480.0;397.0;160.0;182.0
168.0;296.0;-977.0;1038.0;29.0;546.0;-183.0;248.0;134.0;549.0;-148.0;179.0
33.0;188.0;-894.0;897.0;-158.0;774.0;-904.0;173.0;729.0;381.0;-60.0;80.0
159.0;317.0;-1136.0;869.0;-340.0;798.0;-1125.0;18.0;573.0;513.0;105.0;-220.0
316.0;88.0;-945.0;1094.0;-308.0;1027.0;-866.0;-34.0;762.0;497.0;109.0;-11.0
298.0;169.0;-934.0;993.0;-141.0;955.0;-736.0;318.0;726.0;596.0;83.0;225.0
365.0;2.0;-837.0;1163.0;-359.0;860.0;-688.0;-32.0;739.0;574.0;90.0;314.0
111.0;437.0;-731.0;1029.0;-415.0;794.0;-624.0;-6.0;832.0;331.0;135.0;246.0
-108.0;191.0;-937.0;1080.0;-359.0;924.0;-853.0;9.0;764.0;365.0;168.0;-28.0
61.0;1.0;-990.0;1110.0;-108.0;1031.0;-888.0;179.0;847.0;215.0;23.0;29.0
298.0;95.0;-974.0;1120.0;-264.0;1003.0;-813.0;-34.0;809.0;609.0;147.0;56.0
-22.0;239.0;-735.0;971.0;-203.0;750.0;-678.0;114.0;834.0;320.0;-40.0;100.0
-33.0;277.0;-1001.0;1080.0;-221.0;949.0;-850.0;262.0;693.0;279.0;5.0;177.0
143.0;142.0;-842.0;1134.0;-188.0;1109.0;-486.0;102.0;704.0;699.0;-143.0;572.0
-19.0;172.0;-866.0;1317.0;-358.0;1020.0;-781.0;-67.0;1050.0;230.0;-49.0;110.0
120.0;154.0;-1264.0;876.0;-184.0;1070.0;-1181.0;111.0;604.0;495.0;69.0;69.0
311.0;125.0;-856.0;1136.0;-396.0;1080.0;-796.0;-232.0;573.0;547.0;179.0;-168.0
131.0;436.0;-739.0;1098.0;-368.0;753.0;-630.0;84.0;863.0;367.0;135.0;238.0
64.0;215.0;-1094.0;923.0;-230.0;923.0;-1049.0;145.0;663.0;465.0;56.0;56.0
56.0;108.0;-954.0;1069.0;-580.0;1037.0;-876.0;-264.0;707.0;413.0;162.0;-14.0
74.0;298.0;-998.0;1126.0;-206.0;948.0;-306.0;128.0;561.0;947.0;-35.0;291.0
156.0;118.0;-764.0;680.0;-314.0;756.0;-640.0;-143.0;451.0;448.0;94.0;149.0
-50.0;339.0;-938.0;1169.0;-239.0;965.0;-757.0;130.0;786.0;400.0;-28.0;353.0
253.0;318.0;-866.0;1049.0;-464.0;940.0;-833.0;-40.0;573.0;327.0;297.0;-46.0
81.0;94.0;-827.0;1108.0;-145.0;872.0;-694.0;40.0;835.0;555.0;270.0;99.0
274.0;542.0;-826.0;980.0;-582.0;1053.0;-663.0;-110.0;313.0;452.0;292.0;141.0
-72.0;34.0;-1077.0;1094.0;-277.0;977.0;-755.0;-81.0;676.0;407.0;-192.0;-35.0
175.0;273.0;-991.0;1044.0;-384.0;716.0;-551.0;224.0;318.0;661.0;-133.0;229.0
220.0;705.0;-946.0;969.0;-279.0;990.0;-683.0;163.0;250.0;258.0;466.0;270.0
107.0;-186.0;-900.0;1072.0;-11.0;999.0;-895.0;-22.0;882.0;167.0;-3.0;-390.0
385.0;-80.0;-852.0;1040.0;-472.0;1004.0;-828.0;-280.0;749.0;433.0;220.0;-136.0
-22.0;77.0;-1085.0;1126.0;-51.0;960.0;-1041.0;234.0;856.0;272.0;-240.0;-52.0
238.0;141.0;-843.0;1405.0;-422.0;1163.0;-714.0;102.0;803.0;467.0;130.0;254.0
28.0;144.0;-1020.0;816.0;-296.0;790.0;-919.0;68.0;465.0;576.0;21.0;258.0
215.0;237.0;-1130.0;899.0;-236.0;1146.0;-1014.0;-10.0;633.0;524.0;142.0;208.0
181.0;283.0;-830.0;1052.0;-504.0;918.0;-782.0;-68.0;609.0;217.0;157.0;-23.0
222.0;28.0;-1216.0;1249.0;-495.0;851.0;-1134.0;-229.0;741.0;439.0;211.0;205.0
149.0;331.0;-982.0;1067.0;-276.0;645.0;-359.0;162.0;296.0;711.0;-73.0;146.0
99.0;134.0;-1042.0;873.0;-211.0;858.0;-989.0;144.0;644.0;445.0;-10.0;50.0
280.0;123.0;-827.0;942.0;-333.0;1142.0;-790.0;-7.0;687.0;505.0;11.0;-147.0
224.0;279.0;-908.0;766.0;-164.0;797.0;-798.0;66.0;368.0;510.0;6.0;164.0
142.0;132.0;-995.0;1119.0;-270.0;1067.0;-873.0;7.0;818.0;325.0;-21.0;174.0
14.0;-111.0;-661.0;1292.0;-187.0;1277.0;-460.0;73.0;872.0;274.0;-189.0;157.0
0.0;231.0;-950.0;986.0;-360.0;1076.0;-864.0;-33.0;566.0;297.0;174.0;-36.0
111.0;285.0;-1076.0;1027.0;-304.0;828.0;-975.0;-110.0;614.0;343.0;88.0;25.0
-104.0;-56.0;-1170.0;1147.0;-229.0;1009.0;-981.0;290.0;786.0;324.0;-91.0;35.0
73.0;209.0;-1023.0;922.0;-14.0;721.0;-821.0;-50.0;792.0;470.0;-63.0;55.0
48.0;52.0;-1024.0;1065.0;-249.0;925.0;-959.0;63.0;843.0;403.0;-91.0;25.0
-25.0;119.0;-904.0;1280.0;-341.0;1052.0;-780.0;-112.0;1041.0;279.0;-47.0;186.0
-12.0;268.0;-1094.0;938.0;-238.0;894.0;-987.0;83.0;514.0;442.0;56.0;178.0
356.0;238.0;-1018.0;1014.0;-408.0;895.0;-962.0;-69.0;587.0;547.0;108.0;99.0
407.0;227.0;-926.0;1059.0;-475.0;886.0;-862.0;-121.0;660.0;556.0;101.0;-6.0
262.0;73.0;-971.0;1086.0;-267.0;1045.0;-834.0;13.0;775.0;561.0;73.0;-4.0
-19.0;239.0;-975.0;1247.0;-506.0;1140.0;-835.0;-104.0;683.0;349.0;36.0;268.0
19.0;6.0;-859.0;984.0;-329.0;945.0;-624.0;-61.0;667.0;242.0;233.0;248.0
318.0;490.0;-943.0;1078.0;8.0;865.0;-601.0;148.0;447.0;614.0;264.0;342.0
386.0;645.0;-1001.0;800.0;-71.0;923.0;-423.0;-97.0;151.0;792.0;413.0;645.0
449.0;281.0;-797.0;1076.0;-66.0;1153.0;-845.0;127.0;769.0;876.0;473.0;13.0
275.0;273.0;-1070.0;762.0;-329.0;864.0;-1027.0;6.0;494.0;514.0;183.0;-111.0
94.0;115.0;-939.0;1083.0;34.0;901.0;-675.0;95.0;804.0;417.0;20.0;11.0
13.0;369.0;-943.0;814.0;-93.0;1060.0;-727.0;97.0;453.0;536.0;139.0;332.0
-186.0;183.0;-934.0;950.0;-409.0;909.0;-1158.0;-27.0;609.0;124.0;81.0;-504.0
-11.0;205.0;-980.0;1159.0;124.0;816.0;-449.0;-49.0;551.0;31.0;-282.0;34.0
-4.0;125.0;-1034.0;1040.0;-272.0;858.0;-936.0;118.0;745.0;399.0;-33.0;80.0
104.0;52.0;-1205.0;1155.0;-530.0;1204.0;-1109.0;-262.0;730.0;338.0;100.0;194.0
119.0;493.0;-948.0;1009.0;249.0;780.0;-599.0;122.0;493.0;319.0;-1.0;314.0
192.0;120.0;-857.0;1218.0;-392.0;908.0;-800.0;186.0;902.0;470.0;201.0;317.0
-10.0;111.0;-1007.0;1213.0;-337.0;972.0;-918.0;-27.0;950.0;359.0;-60.0;8.0
150.0;305.0;-1093.0;818.0;-164.0;972.0;-1083.0;2.0;491.0;456.0;98.0;-155.0
-10.0;347.0;-913.0;985.0;-157.0;820.0;-872.0;158.0;707.0;467.0;-45.0;-58.0
