InertialMeasurementUnit RUA accZ;Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer RWR accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;Accelerometer RUA^ accX;Accelerometer RWR accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ;InertialMeasurementUnit RUA accY
488.0;840.0;-682.0;827.0;86.0;43.0;361.0;119.0;-428.0;?;400.0;599.0
479.0;803.0;-681.0;805.0;200.0;-8.0;382.0;142.0;-386.0;?;352.0;591.0
464.0;800.0;-696.0;761.0;376.0;-26.0;417.0;132.0;-357.0;?;321.0;625.0
434.0;761.0;-701.0;760.0;329.0;6.0;418.0;169.0;-323.0;?;?;582.0
415.0;779.0;-716.0;761.0;256.0;-26.0;388.0;120.0;-310.0;?;?;554.0
434.0;747.0;-756.0;783.0;73.0;-12.0;340.0;109.0;-290.0;?;?;556.0
435.0;770.0;?;773.0;117.0;-1.0;313.0;42.0;-281.0;?;226.0;531.0
449.0;786.0;?;762.0;142.0;80.0;285.0;22.0;-220.0;?;259.0;543.0
463.0;745.0;-734.0;766.0;118.0;66.0;349.0;8.0;-262.0;?;275.0;631.0
444.0;741.0;-736.0;760.0;-47.0;139.0;400.0;-27.0;-323.0;?;372.0;663.0
410.0;777.0;-723.0;749.0;-272.0;136.0;402.0;-28.0;-343.0;?;374.0;649.0
408.0;740.0;-738.0;751.0;-278.0;151.0;366.0;-55.0;-267.0;?;363.0;645.0
407.0;752.0;-735.0;769.0;-232.0;145.0;396.0;-64.0;-261.0;?;361.0;628.0
410.0;697.0;-726.0;719.0;-87.0;127.0;350.0;-45.0;-227.0;234.0;363.0;653.0
406.0;712.0;-698.0;744.0;16.0;141.0;308.0;-30.0;-218.0;219.0;477.0;666.0
391.0;673.0;-699.0;742.0;-92.0;141.0;281.0;-16.0;-280.0;291.0;459.0;635.0
379.0;738.0;-682.0;734.0;-227.0;141.0;276.0;17.0;-323.0;277.0;422.0;590.0
397.0;726.0;-677.0;693.0;-382.0;151.0;252.0;-14.0;-364.0;466.0;391.0;569.0
447.0;776.0;-680.0;709.0;-447.0;171.0;238.0;-46.0;-528.0;469.0;358.0;552.0
451.0;850.0;-678.0;710.0;-366.0;152.0;204.0;-18.0;-624.0;465.0;314.0;?
466.0;965.0;-658.0;717.0;-269.0;109.0;197.0;92.0;-648.0;447.0;387.0;?
489.0;981.0;-639.0;626.0;-225.0;119.0;251.0;130.0;-622.0;438.0;375.0;?
468.0;944.0;-604.0;599.0;-75.0;11.0;277.0;141.0;-611.0;577.0;422.0;?
510.0;904.0;-626.0;646.0;-268.0;-68.0;245.0;133.0;-492.0;605.0;462.0;?
483.0;860.0;-618.0;673.0;-412.0;-173.0;228.0;46.0;-434.0;624.0;464.0;?
443.0;814.0;-603.0;724.0;-341.0;-198.0;218.0;-9.0;-353.0;610.0;451.0;?
430.0;728.0;-612.0;744.0;-270.0;-214.0;204.0;-77.0;-286.0;616.0;387.0;?
429.0;676.0;-602.0;741.0;-305.0;-68.0;227.0;-30.0;-282.0;638.0;488.0;?
426.0;643.0;-597.0;?;-396.0;25.0;293.0;-132.0;-304.0;622.0;516.0;?
504.0;715.0;-577.0;?;-196.0;60.0;288.0;-28.0;-438.0;666.0;411.0;?
470.0;759.0;-573.0;?;-136.0;167.0;409.0;34.0;-425.0;743.0;411.0;?
455.0;762.0;-579.0;?;-175.0;250.0;544.0;40.0;-429.0;724.0;462.0;?
434.0;751.0;-568.0;?;-209.0;190.0;611.0;51.0;-368.0;588.0;473.0;?
374.0;752.0;-571.0;?;-215.0;77.0;581.0;-23.0;-359.0;506.0;392.0;884.0
341.0;749.0;-583.0;?;-212.0;37.0;571.0;-56.0;-362.0;500.0;350.0;887.0
324.0;840.0;-583.0;?;-217.0;47.0;503.0;-47.0;-420.0;684.0;375.0;799.0
360.0;902.0;-633.0;?;-226.0;137.0;407.0;-29.0;-483.0;757.0;411.0;679.0
460.0;955.0;-607.0;?;-141.0;162.0;316.0;-35.0;-581.0;609.0;429.0;685.0
461.0;1017.0;-611.0;?;-124.0;191.0;268.0;8.0;-590.0;701.0;480.0;576.0
451.0;996.0;-656.0;?;-24.0;102.0;253.0;46.0;-556.0;755.0;510.0;489.0
493.0;917.0;-693.0;?;-192.0;27.0;215.0;53.0;-620.0;880.0;514.0;414.0
426.0;933.0;-657.0;?;-253.0;-24.0;375.0;58.0;-659.0;658.0;519.0;584.0
448.0;900.0;-613.0;?;-213.0;-89.0;407.0;92.0;-605.0;620.0;479.0;595.0
442.0;863.0;-638.0;?;-219.0;-93.0;424.0;73.0;-540.0;603.0;400.0;618.0
432.0;836.0;-652.0;589.0;-406.0;-99.0;356.0;28.0;-528.0;685.0;439.0;567.0
473.0;827.0;-653.0;565.0;-552.0;-188.0;339.0;-41.0;-507.0;726.0;411.0;533.0
490.0;828.0;-696.0;558.0;-479.0;-188.0;315.0;-103.0;-490.0;774.0;383.0;544.0
?;799.0;-698.0;559.0;-534.0;-144.0;366.0;-114.0;-472.0;727.0;392.0;639.0
?;819.0;-667.0;567.0;-562.0;-134.0;408.0;-133.0;-406.0;687.0;473.0;747.0
?;777.0;-640.0;579.0;-642.0;-77.0;499.0;-183.0;-360.0;608.0;528.0;830.0
?;760.0;-642.0;607.0;-617.0;-46.0;543.0;-240.0;-291.0;554.0;569.0;841.0
?;751.0;-628.0;650.0;-676.0;-8.0;545.0;-292.0;-295.0;508.0;552.0;828.0
?;751.0;-610.0;650.0;-733.0;32.0;581.0;-292.0;-302.0;619.0;596.0;783.0
?;765.0;-567.0;661.0;-716.0;112.0;631.0;-315.0;-309.0;535.0;643.0;801.0
?;802.0;-537.0;672.0;-738.0;136.0;605.0;-352.0;-324.0;498.0;676.0;791.0
?;787.0;-511.0;676.0;-718.0;203.0;552.0;-327.0;-392.0;502.0;649.0;770.0
?;827.0;-464.0;639.0;-639.0;178.0;530.0;-288.0;-386.0;599.0;678.0;743.0
?;823.0;-426.0;631.0;-652.0;210.0;494.0;-275.0;-357.0;751.0;683.0;683.0
463.0;783.0;-403.0;648.0;-713.0;194.0;470.0;-272.0;-351.0;780.0;694.0;682.0
485.0;794.0;-391.0;660.0;-691.0;143.0;438.0;-300.0;-367.0;798.0;705.0;670.0
505.0;814.0;-397.0;634.0;-747.0;93.0;393.0;-302.0;-375.0;844.0;676.0;628.0
550.0;840.0;-393.0;636.0;-776.0;135.0;343.0;-299.0;-390.0;908.0;678.0;603.0
595.0;824.0;-401.0;637.0;-844.0;154.0;284.0;-317.0;-324.0;943.0;656.0;571.0
488.0;654.0;-720.0;880.0;-441.0;160.0;380.0;?;-491.0;963.0;380.0;497.0
514.0;705.0;-736.0;860.0;-380.0;154.0;393.0;?;-507.0;942.0;380.0;538.0
520.0;738.0;-741.0;833.0;-298.0;129.0;415.0;?;-491.0;847.0;396.0;580.0
516.0;707.0;-724.0;805.0;-386.0;127.0;428.0;?;-500.0;784.0;372.0;602.0
505.0;683.0;-722.0;789.0;-497.0;127.0;408.0;?;-504.0;790.0;390.0;570.0
505.0;662.0;-717.0;779.0;-424.0;77.0;381.0;?;-560.0;791.0;?;546.0
467.0;724.0;-727.0;761.0;-161.0;45.0;357.0;?;-622.0;845.0;?;489.0
459.0;838.0;-735.0;709.0;-123.0;32.0;363.0;?;-669.0;887.0;?;472.0
464.0;852.0;-739.0;681.0;-282.0;100.0;375.0;?;-662.0;876.0;?;478.0
471.0;831.0;-720.0;728.0;-381.0;24.0;377.0;?;-574.0;886.0;?;499.0
484.0;825.0;-712.0;775.0;-376.0;-135.0;402.0;?;-457.0;890.0;329.0;518.0
492.0;739.0;-710.0;815.0;-334.0;-238.0;405.0;-37.0;-412.0;848.0;313.0;538.0
487.0;692.0;-697.0;869.0;-323.0;-181.0;429.0;-27.0;-368.0;834.0;367.0;542.0
476.0;631.0;-695.0;861.0;-266.0;-66.0;437.0;-72.0;-368.0;811.0;421.0;558.0
482.0;669.0;-680.0;877.0;-598.0;25.0;445.0;19.0;-438.0;751.0;411.0;583.0
459.0;712.0;-651.0;826.0;-529.0;122.0;463.0;-33.0;-444.0;760.0;336.0;579.0
392.0;710.0;-638.0;831.0;-306.0;153.0;445.0;0.0;-425.0;903.0;330.0;514.0
366.0;715.0;-654.0;814.0;-410.0;149.0;463.0;-19.0;-467.0;889.0;257.0;507.0
371.0;?;-655.0;802.0;-466.0;128.0;564.0;-7.0;-516.0;644.0;407.0;655.0
381.0;?;-628.0;749.0;-456.0;127.0;621.0;36.0;-586.0;410.0;464.0;808.0
357.0;?;-607.0;741.0;-337.0;102.0;642.0;93.0;-679.0;549.0;382.0;772.0
391.0;?;-626.0;695.0;-222.0;86.0;578.0;146.0;-674.0;725.0;421.0;714.0
483.0;?;-654.0;664.0;-241.0;16.0;476.0;165.0;-622.0;721.0;440.0;?
534.0;?;-665.0;683.0;-389.0;-45.0;387.0;131.0;-559.0;782.0;424.0;?
499.0;757.0;-661.0;757.0;-486.0;-175.0;357.0;36.0;-448.0;886.0;402.0;?
523.0;724.0;-687.0;813.0;-423.0;?;291.0;-46.0;-348.0;715.0;362.0;?
427.0;658.0;-704.0;861.0;-397.0;?;387.0;-82.0;-370.0;892.0;340.0;?
435.0;659.0;-690.0;881.0;-516.0;?;386.0;-46.0;-440.0;933.0;376.0;?
459.0;689.0;-687.0;851.0;-529.0;?;382.0;9.0;-476.0;791.0;432.0;?
419.0;932.0;-654.0;920.0;-223.0;?;571.0;88.0;-639.0;571.0;362.0;?
418.0;1000.0;-681.0;785.0;-148.0;?;464.0;164.0;-767.0;718.0;471.0;?
493.0;1045.0;-735.0;712.0;-61.0;?;335.0;204.0;-793.0;865.0;573.0;?
496.0;1008.0;-743.0;680.0;1.0;?;291.0;274.0;-745.0;1082.0;508.0;?
480.0;871.0;-783.0;629.0;6.0;?;328.0;235.0;-689.0;1106.0;443.0;?
447.0;777.0;-780.0;616.0;-205.0;?;383.0;257.0;-669.0;1052.0;?;?
448.0;753.0;-763.0;574.0;-214.0;?;392.0;226.0;?;922.0;?;?
439.0;739.0;-763.0;556.0;-286.0;?;398.0;195.0;?;829.0;?;?
406.0;807.0;-737.0;534.0;-418.0;?;381.0;169.0;?;813.0;?;?
349.0;840.0;-700.0;529.0;-427.0;?;356.0;149.0;?;1055.0;?;?
337.0;861.0;-720.0;532.0;-429.0;?;345.0;146.0;?;1299.0;?;?
375.0;855.0;-800.0;551.0;-385.0;-252.0;447.0;93.0;?;1179.0;?;?
411.0;826.0;-766.0;594.0;-532.0;-256.0;546.0;47.0;?;852.0;?;?
417.0;814.0;-673.0;621.0;-560.0;-246.0;659.0;-15.0;?;571.0;?;?
402.0;840.0;-624.0;651.0;-531.0;-238.0;746.0;-96.0;-471.0;455.0;448.0;?
357.0;806.0;?;662.0;-547.0;-191.0;759.0;-121.0;-505.0;345.0;517.0;?
324.0;851.0;?;651.0;-469.0;-122.0;676.0;-67.0;-481.0;236.0;521.0;?
233.0;844.0;?;634.0;-542.0;-61.0;675.0;-55.0;-505.0;435.0;584.0;?
197.0;830.0;?;611.0;-568.0;-5.0;650.0;-49.0;-545.0;542.0;585.0;?
204.0;830.0;?;620.0;-322.0;-32.0;629.0;-28.0;-531.0;568.0;585.0;683.0
220.0;880.0;?;618.0;-262.0;-77.0;624.0;3.0;-552.0;624.0;580.0;688.0
249.0;878.0;?;577.0;-510.0;-49.0;639.0;57.0;-622.0;644.0;566.0;748.0
279.0;908.0;?;587.0;-196.0;-88.0;632.0;38.0;-621.0;647.0;610.0;765.0
323.0;948.0;?;621.0;-258.0;-119.0;599.0;73.0;-610.0;687.0;551.0;761.0
366.0;879.0;?;608.0;-335.0;-158.0;538.0;54.0;-594.0;756.0;502.0;726.0
399.0;828.0;?;647.0;-425.0;-190.0;501.0;59.0;-585.0;853.0;543.0;692.0
478.0;834.0;-509.0;655.0;-452.0;-221.0;425.0;65.0;-537.0;854.0;494.0;665.0
482.0;821.0;-492.0;675.0;-346.0;-192.0;437.0;31.0;-567.0;868.0;467.0;678.0
462.0;875.0;-501.0;657.0;-242.0;-140.0;464.0;74.0;-642.0;804.0;500.0;722.0
457.0;977.0;-504.0;649.0;-269.0;-137.0;455.0;75.0;-649.0;803.0;497.0;725.0
404.0;960.0;-498.0;646.0;-348.0;-96.0;483.0;72.0;-616.0;908.0;511.0;692.0
396.0;832.0;-504.0;621.0;-260.0;-130.0;499.0;115.0;-578.0;848.0;472.0;715.0
415.0;814.0;-501.0;650.0;-106.0;-209.0;510.0;125.0;-619.0;695.0;480.0;754.0
350.0;909.0;-506.0;632.0;-312.0;-262.0;564.0;122.0;-678.0;720.0;490.0;770.0
134.0;613.0;-586.0;889.0;-569.0;191.0;695.0;-37.0;-294.0;411.0;347.0;792.0
143.0;579.0;-612.0;892.0;-697.0;220.0;714.0;-79.0;-220.0;437.0;395.0;808.0
147.0;578.0;-642.0;919.0;-625.0;199.0;710.0;-98.0;-310.0;503.0;402.0;820.0
174.0;630.0;-690.0;940.0;-588.0;204.0;675.0;-83.0;-372.0;549.0;389.0;803.0
223.0;698.0;-708.0;900.0;-456.0;264.0;641.0;-45.0;-446.0;681.0;423.0;762.0
298.0;735.0;-761.0;851.0;-469.0;309.0;576.0;12.0;-502.0;810.0;423.0;682.0
342.0;729.0;-838.0;805.0;-387.0;280.0;498.0;88.0;-556.0;858.0;447.0;619.0
405.0;729.0;-864.0;753.0;-449.0;202.0;409.0;110.0;-601.0;913.0;451.0;560.0
457.0;747.0;-840.0;727.0;-508.0;105.0;348.0;122.0;-660.0;922.0;423.0;516.0
440.0;776.0;-803.0;698.0;-391.0;30.0;311.0;149.0;-656.0;949.0;410.0;508.0
446.0;799.0;-779.0;686.0;-232.0;-10.0;295.0;137.0;-610.0;949.0;389.0;474.0
435.0;832.0;-760.0;?;-182.0;-78.0;287.0;138.0;-590.0;925.0;395.0;?
482.0;770.0;-745.0;?;-299.0;-109.0;263.0;136.0;-524.0;925.0;437.0;?
537.0;731.0;-750.0;?;-418.0;-145.0;160.0;78.0;-432.0;959.0;392.0;?
510.0;701.0;-729.0;?;-375.0;-167.0;234.0;28.0;-334.0;1061.0;358.0;?
479.0;620.0;-752.0;?;-342.0;-151.0;283.0;-52.0;-275.0;1024.0;313.0;?
507.0;614.0;-740.0;?;-345.0;-49.0;350.0;-65.0;-375.0;862.0;364.0;?
457.0;638.0;-691.0;?;-519.0;45.0;434.0;15.0;-415.0;812.0;368.0;625.0
400.0;683.0;-654.0;?;-538.0;175.0;490.0;5.0;-442.0;821.0;338.0;612.0
352.0;717.0;-621.0;?;-508.0;241.0;543.0;28.0;-447.0;801.0;316.0;616.0
284.0;718.0;-600.0;?;-509.0;222.0;596.0;20.0;-468.0;873.0;318.0;606.0
272.0;729.0;-600.0;?;-439.0;151.0;616.0;26.0;-498.0;783.0;363.0;653.0
315.0;742.0;-606.0;?;-363.0;135.0;605.0;22.0;-477.0;634.0;415.0;712.0
390.0;748.0;-611.0;?;-487.0;115.0;581.0;45.0;-497.0;486.0;426.0;769.0
390.0;777.0;-622.0;?;-550.0;122.0;532.0;-21.0;-477.0;616.0;459.0;694.0
418.0;758.0;-668.0;855.0;-648.0;87.0;450.0;-58.0;-499.0;709.0;403.0;619.0
460.0;700.0;-693.0;872.0;-594.0;66.0;343.0;-9.0;-484.0;793.0;381.0;554.0
579.0;640.0;-646.0;880.0;-471.0;107.0;308.0;55.0;-443.0;912.0;316.0;588.0
634.0;702.0;-677.0;870.0;-394.0;153.0;235.0;75.0;-463.0;839.0;270.0;523.0
647.0;803.0;?;859.0;-54.0;149.0;217.0;77.0;-458.0;894.0;226.0;480.0
615.0;809.0;?;863.0;348.0;107.0;273.0;132.0;-480.0;1041.0;283.0;468.0
401.0;601.0;?;890.0;-533.0;226.0;377.0;195.0;-510.0;833.0;229.0;451.0
437.0;684.0;?;856.0;-440.0;266.0;316.0;?;-487.0;840.0;269.0;451.0
416.0;823.0;?;784.0;-216.0;259.0;290.0;?;-613.0;857.0;306.0;388.0
385.0;1007.0;?;750.0;-204.0;178.0;273.0;?;-535.0;813.0;404.0;375.0
390.0;812.0;?;798.0;140.0;32.0;314.0;?;-369.0;864.0;379.0;378.0
386.0;674.0;-842.0;932.0;121.0;-16.0;339.0;?;-243.0;814.0;336.0;395.0
377.0;507.0;-831.0;923.0;-24.0;-249.0;359.0;?;-208.0;778.0;340.0;424.0
393.0;515.0;-831.0;940.0;36.0;-242.0;337.0;?;-323.0;750.0;326.0;409.0
417.0;541.0;-843.0;829.0;-66.0;-1.0;316.0;?;-382.0;790.0;175.0;384.0
373.0;628.0;-846.0;792.0;135.0;148.0;309.0;?;-362.0;944.0;91.0;355.0
366.0;678.0;-826.0;760.0;122.0;255.0;345.0;?;-399.0;1095.0;134.0;271.0
224.0;659.0;-833.0;790.0;-8.0;131.0;411.0;?;-394.0;1247.0;74.0;251.0
164.0;661.0;-840.0;818.0;-45.0;24.0;456.0;172.0;-416.0;1106.0;148.0;413.0
148.0;712.0;-802.0;824.0;-20.0;1.0;415.0;173.0;-378.0;916.0;180.0;577.0
283.0;703.0;-763.0;834.0;79.0;-19.0;435.0;159.0;-370.0;570.0;220.0;816.0
325.0;684.0;-745.0;818.0;107.0;13.0;503.0;175.0;-347.0;311.0;232.0;946.0
440.0;715.0;-719.0;837.0;216.0;35.0;?;172.0;-432.0;465.0;273.0;793.0
471.0;760.0;-798.0;824.0;245.0;38.0;?;200.0;-444.0;357.0;266.0;610.0
378.0;?;-811.0;827.0;224.0;87.0;?;212.0;-491.0;558.0;256.0;410.0
295.0;?;-837.0;821.0;51.0;43.0;?;188.0;?;498.0;239.0;?
191.0;?;-777.0;770.0;75.0;30.0;?;265.0;?;523.0;267.0;413.0
236.0;?;-770.0;768.0;115.0;-67.0;?;266.0;?;362.0;?;501.0
269.0;?;-753.0;723.0;-14.0;-80.0;?;291.0;?;366.0;?;578.0
266.0;?;-766.0;710.0;-44.0;-122.0;?;244.0;?;376.0;?;558.0
285.0;?;-780.0;695.0;44.0;-207.0;?;224.0;?;442.0;?;551.0
291.0;?;-787.0;725.0;-56.0;-203.0;?;193.0;?;445.0;?;538.0
293.0;?;-782.0;717.0;-221.0;-223.0;?;135.0;?;492.0;282.0;530.0
287.0;739.0;-784.0;749.0;-233.0;-206.0;?;68.0;?;450.0;283.0;531.0
317.0;635.0;-794.0;747.0;-514.0;-171.0;?;18.0;?;413.0;288.0;547.0
293.0;560.0;-786.0;758.0;-498.0;-136.0;413.0;-96.0;?;401.0;299.0;605.0
313.0;568.0;-785.0;800.0;-693.0;-28.0;465.0;-118.0;-256.0;306.0;340.0;673.0
328.0;588.0;-769.0;768.0;-678.0;52.0;490.0;-123.0;-343.0;387.0;342.0;678.0
272.0;?;-739.0;738.0;-632.0;261.0;597.0;-75.0;-373.0;415.0;407.0;717.0
269.0;?;-733.0;798.0;-540.0;292.0;602.0;-43.0;-413.0;332.0;406.0;753.0
235.0;?;-720.0;796.0;-705.0;329.0;581.0;-73.0;-443.0;409.0;489.0;714.0
270.0;?;-698.0;779.0;-519.0;265.0;593.0;-85.0;-453.0;338.0;560.0;735.0
296.0;?;-688.0;789.0;-570.0;150.0;535.0;-56.0;-473.0;375.0;448.0;726.0
327.0;?;-677.0;741.0;-591.0;167.0;512.0;-48.0;-483.0;343.0;492.0;746.0
350.0;?;-699.0;771.0;-490.0;117.0;422.0;-55.0;-474.0;485.0;499.0;703.0
393.0;?;-694.0;772.0;-590.0;85.0;353.0;-35.0;-443.0;478.0;492.0;642.0
404.0;?;-699.0;794.0;-595.0;54.0;190.0;-58.0;-409.0;693.0;477.0;546.0
447.0;754.0;-659.0;821.0;-500.0;52.0;147.0;-54.0;-398.0;861.0;?;379.0
449.0;733.0;-655.0;811.0;-571.0;70.0;148.0;-30.0;-405.0;932.0;?;366.0
480.0;715.0;-614.0;780.0;-558.0;85.0;227.0;-50.0;-415.0;1055.0;?;388.0
480.0;733.0;-599.0;809.0;-490.0;122.0;296.0;-20.0;-421.0;946.0;?;496.0
459.0;736.0;-628.0;805.0;-560.0;131.0;356.0;-14.0;-416.0;937.0;?;481.0
488.0;739.0;-634.0;?;-503.0;160.0;380.0;-49.0;-437.0;1008.0;430.0;538.0
527.0;745.0;-615.0;?;-473.0;129.0;413.0;-14.0;-422.0;895.0;410.0;585.0
528.0;714.0;-621.0;?;-540.0;105.0;432.0;-2.0;-459.0;868.0;424.0;625.0
497.0;743.0;-606.0;?;-537.0;125.0;444.0;-13.0;-444.0;900.0;469.0;637.0
507.0;744.0;-614.0;?;-587.0;91.0;436.0;1.0;-452.0;906.0;449.0;619.0
509.0;759.0;-612.0;?;-530.0;103.0;431.0;7.0;-442.0;879.0;385.0;608.0
?;770.0;-628.0;?;-548.0;123.0;387.0;38.0;-443.0;924.0;438.0;584.0
?;719.0;-643.0;801.0;-548.0;91.0;372.0;21.0;-461.0;913.0;434.0;558.0
?;725.0;-655.0;?;-553.0;109.0;352.0;45.0;-490.0;902.0;450.0;545.0
?;755.0;-652.0;811.0;-348.0;101.0;347.0;36.0;-483.0;875.0;440.0;540.0
?;787.0;-664.0;818.0;-509.0;106.0;362.0;119.0;-499.0;870.0;450.0;539.0
?;762.0;-661.0;810.0;-485.0;94.0;367.0;84.0;-469.0;859.0;432.0;554.0
?;748.0;-650.0;817.0;-476.0;61.0;374.0;92.0;-480.0;850.0;441.0;571.0
?;749.0;-665.0;792.0;-507.0;37.0;400.0;103.0;-468.0;834.0;370.0;598.0
?;728.0;-653.0;810.0;-434.0;-1.0;382.0;61.0;-474.0;873.0;333.0;568.0
445.0;730.0;-691.0;800.0;-453.0;71.0;394.0;87.0;-515.0;870.0;399.0;568.0
449.0;778.0;-698.0;804.0;-393.0;66.0;391.0;124.0;-517.0;870.0;360.0;600.0
413.0;758.0;-702.0;780.0;-521.0;76.0;387.0;120.0;-519.0;901.0;371.0;?
427.0;748.0;-711.0;804.0;-443.0;62.0;408.0;86.0;-509.0;889.0;367.0;?
426.0;773.0;-685.0;787.0;-477.0;31.0;403.0;138.0;-509.0;877.0;360.0;?
398.0;744.0;-703.0;786.0;-607.0;8.0;430.0;94.0;-491.0;899.0;361.0;?
412.0;722.0;-710.0;809.0;-507.0;24.0;442.0;91.0;-518.0;817.0;393.0;?
399.0;741.0;-715.0;800.0;-443.0;29.0;461.0;132.0;-511.0;763.0;406.0;?
369.0;751.0;-722.0;792.0;-459.0;28.0;439.0;132.0;-524.0;837.0;378.0;621.0
374.0;750.0;-731.0;819.0;-458.0;54.0;446.0;132.0;-464.0;879.0;368.0;591.0
369.0;710.0;-720.0;813.0;-494.0;28.0;434.0;103.0;-452.0;840.0;371.0;589.0
390.0;687.0;-712.0;809.0;-451.0;-12.0;418.0;82.0;-417.0;809.0;362.0;593.0
369.0;729.0;-718.0;784.0;-434.0;20.0;432.0;114.0;-453.0;792.0;360.0;607.0
363.0;727.0;-720.0;804.0;-381.0;25.0;471.0;88.0;-460.0;801.0;359.0;643.0
346.0;719.0;-704.0;760.0;-388.0;90.0;464.0;125.0;-507.0;815.0;362.0;624.0
353.0;758.0;-721.0;802.0;-364.0;45.0;465.0;165.0;-546.0;879.0;350.0;587.0
364.0;803.0;-715.0;791.0;-376.0;45.0;456.0;163.0;-575.0;824.0;369.0;625.0
368.0;775.0;-721.0;754.0;-378.0;28.0;426.0;171.0;-552.0;794.0;350.0;597.0
355.0;709.0;-721.0;789.0;-385.0;-10.0;449.0;167.0;-509.0;875.0;318.0;567.0
339.0;702.0;-735.0;807.0;-404.0;-43.0;466.0;124.0;-476.0;795.0;317.0;619.0
339.0;677.0;-724.0;827.0;-207.0;-52.0;468.0;145.0;-434.0;809.0;372.0;614.0
340.0;671.0;-739.0;821.0;-424.0;-21.0;459.0;137.0;-472.0;826.0;341.0;599.0
337.0;688.0;-729.0;837.0;-294.0;31.0;422.0;129.0;-505.0;852.0;345.0;558.0
356.0;750.0;-736.0;840.0;-251.0;78.0;388.0;170.0;-539.0;842.0;323.0;522.0
351.0;699.0;-716.0;799.0;-393.0;23.0;393.0;172.0;-559.0;814.0;276.0;566.0
361.0;718.0;-699.0;791.0;-282.0;35.0;436.0;194.0;-475.0;763.0;295.0;593.0
359.0;732.0;-710.0;799.0;70.0;11.0;444.0;153.0;-416.0;715.0;287.0;626.0
317.0;689.0;-710.0;820.0;4.0;-8.0;502.0;209.0;-457.0;766.0;290.0;638.0
306.0;683.0;-732.0;867.0;-105.0;-2.0;518.0;195.0;-421.0;718.0;314.0;673.0
303.0;666.0;-729.0;865.0;-187.0;-7.0;515.0;162.0;-455.0;770.0;314.0;633.0
274.0;714.0;-732.0;834.0;-99.0;25.0;488.0;168.0;-446.0;851.0;216.0;583.0
301.0;669.0;-751.0;819.0;6.0;28.0;440.0;182.0;-423.0;849.0;212.0;526.0
335.0;638.0;-767.0;816.0;-20.0;71.0;405.0;201.0;-425.0;718.0;277.0;567.0
337.0;676.0;-741.0;839.0;-58.0;65.0;430.0;211.0;-445.0;684.0;300.0;575.0
326.0;659.0;-746.0;862.0;-290.0;-6.0;449.0;?;-404.0;777.0;234.0;562.0
326.0;615.0;-758.0;925.0;28.0;50.0;495.0;?;-409.0;711.0;191.0;599.0
285.0;632.0;-735.0;878.0;-194.0;33.0;505.0;?;-481.0;790.0;210.0;586.0
273.0;639.0;-775.0;792.0;24.0;20.0;460.0;?;-539.0;690.0;186.0;585.0
310.0;676.0;-752.0;806.0;?;121.0;436.0;?;-654.0;515.0;243.0;584.0
302.0;866.0;-768.0;1016.0;?;114.0;429.0;?;-479.0;535.0;187.0;606.0
308.0;779.0;-786.0;886.0;?;1.0;404.0;118.0;-539.0;574.0;171.0;571.0
305.0;753.0;-778.0;851.0;?;-16.0;388.0;207.0;-443.0;660.0;177.0;532.0
273.0;628.0;-770.0;827.0;?;-40.0;422.0;212.0;-424.0;569.0;321.0;550.0
289.0;602.0;-777.0;872.0;?;72.0;391.0;242.0;-437.0;523.0;409.0;567.0
265.0;618.0;-786.0;839.0;?;-39.0;386.0;265.0;-471.0;517.0;292.0;553.0
292.0;676.0;-799.0;873.0;?;6.0;414.0;198.0;-463.0;522.0;225.0;552.0
287.0;622.0;-782.0;882.0;?;15.0;396.0;212.0;-390.0;627.0;159.0;513.0
345.0;638.0;-817.0;827.0;?;81.0;343.0;174.0;-384.0;652.0;170.0;440.0
312.0;680.0;-810.0;816.0;?;13.0;417.0;193.0;-436.0;466.0;206.0;540.0
286.0;661.0;-740.0;776.0;-40.0;66.0;443.0;296.0;-474.0;594.0;270.0;586.0
97.0;671.0;-801.0;809.0;66.0;86.0;515.0;255.0;-429.0;810.0;219.0;621.0
278.0;701.0;-967.0;767.0;-4.0;87.0;549.0;229.0;-389.0;?;191.0;542.0
343.0;649.0;-805.0;827.0;-118.0;-17.0;491.0;192.0;-358.0;?;143.0;638.0
270.0;669.0;-795.0;807.0;-361.0;-33.0;500.0;118.0;-397.0;?;186.0;664.0
254.0;786.0;-818.0;983.0;-663.0;-13.0;388.0;?;-450.0;498.0;195.0;567.0
164.0;887.0;-803.0;1074.0;-616.0;29.0;420.0;?;-540.0;643.0;196.0;457.0
189.0;846.0;-788.0;889.0;-261.0;103.0;414.0;?;-413.0;616.0;258.0;487.0
233.0;668.0;-797.0;845.0;-512.0;107.0;441.0;?;-370.0;617.0;248.0;577.0
262.0;562.0;-824.0;774.0;-460.0;176.0;379.0;?;-280.0;659.0;466.0;517.0
244.0;541.0;-803.0;785.0;-193.0;145.0;340.0;?;-225.0;512.0;532.0;496.0
218.0;551.0;-783.0;789.0;-242.0;69.0;394.0;?;-341.0;480.0;293.0;557.0
181.0;693.0;-763.0;803.0;-222.0;156.0;423.0;?;-380.0;451.0;295.0;600.0
