Accelerometer LWR accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LLA accY;Accelerometer LH accY;Accelerometer LWR accX;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1
499.0;896.0;-291.0;994.0;-179.0;-145;748.0
520.0;929.0;-314.0;1033.0;-194.0;-145;747.0
526.0;960.0;-330.0;?;-184.0;-145;745.0
478.0;962.0;-367.0;1089.0;-153.0;-145;?
498.0;971.0;-380.0;1101.0;-130.0;-145;742.0
534.0;962.0;?;1093.0;-116.0;-145;741.0
511.0;?;-355.0;1098.0;-109.0;-145;740.0
579.0;935.0;-331.0;1084.0;-124.0;-145;738.0
665.0;940.0;-316.0;1088.0;-195.0;?;737.0
822.0;973.0;-321.0;1104.0;-212.0;-146;736.0
954.0;994.0;-309.0;1134.0;-263.0;-145;734.0
?;976.0;-284.0;1220.0;-472.0;?;731.0
921.0;970.0;-282.0;1085.0;-1054.0;-145;728.0
898.0;1054.0;-287.0;787.0;-1365.0;-146;726.0
836.0;1012.0;-286.0;667.0;-1506.0;-145;?
579.0;817.0;-346.0;569.0;-1495.0;-143;718.0
480.0;557.0;-470.0;621.0;-1518.0;-142;713.0
351.0;354.0;-547.0;?;-2103.0;-141;707.0
324.0;334.0;-572.0;583.0;-2166.0;-145;698.0
120.0;220.0;-913.0;1099.0;-1474.0;?;688.0
-36.0;-79.0;-1241.0;1167.0;-489.0;-159;679.0
-86.0;-381.0;-1535.0;886.0;-53.0;-159;670.0
-131.0;-346.0;-1526.0;564.0;202.0;-168;661.0
-22.0;-219.0;-1363.0;379.0;484.0;-196;654.0
95.0;-124.0;-1308.0;70.0;426.0;-155;649.0
289.0;-209.0;-1527.0;?;396.0;-205;645.0
400.0;-303.0;-1401.0;-513.0;332.0;-151;640.0
432.0;-504.0;-1016.0;-744.0;155.0;152;633.0
522.0;-643.0;-359.0;-800.0;-15.0;203;630.0
483.0;-750.0;-156.0;-836.0;-14.0;150;636.0
509.0;-890.0;173.0;-877.0;-65.0;185;644.0
490.0;-927.0;246.0;-772.0;-63.0;165;649.0
567.0;-974.0;5.0;-646.0;-62.0;173;652.0
520.0;-920.0;-202.0;-319.0;-104.0;172;654.0
438.0;-815.0;-245.0;109.0;?;167;653.0
334.0;-706.0;-617.0;173.0;-23.0;172;652.0
348.0;-440.0;-678.0;316.0;-49.0;168;650.0
356.0;-188.0;-709.0;864.0;41.0;169;648.0
329.0;-194.0;-741.0;1307.0;6.0;169;?
266.0;-204.0;-727.0;1673.0;-29.0;169;646.0
325.0;-89.0;-752.0;2216.0;-71.0;169;643.0
281.0;-46.0;-698.0;2432.0;-457.0;169;642.0
327.0;-50.0;-494.0;2577.0;-650.0;168;648.0
719.0;502.0;-445.0;2507.0;?;167;657.0
916.0;729.0;-487.0;2512.0;-945.0;167;661.0
729.0;1282.0;-467.0;2472.0;-721.0;167;659.0
912.0;1487.0;?;2212.0;-1196.0;167;656.0
660.0;1481.0;-325.0;1635.0;-1253.0;167;654.0
403.0;1501.0;-398.0;1412.0;-923.0;167;650.0
507.0;1261.0;-662.0;1485.0;-638.0;168;646.0
?;?;-672.0;1356.0;-506.0;168;643.0
894.0;1342.0;-947.0;1436.0;-433.0;167;644.0
838.0;1308.0;-799.0;1351.0;-497.0;167;?
916.0;1275.0;-770.0;1034.0;-795.0;163;647.0
?;1290.0;-1119.0;1227.0;-704.0;162;647.0
?;968.0;?;1465.0;-574.0;161;646.0
512.0;845.0;-519.0;1539.0;-518.0;155;645.0
552.0;1100.0;-421.0;1375.0;-432.0;?;643.0
507.0;1222.0;-469.0;1225.0;-362.0;48;638.0
437.0;1186.0;-504.0;1251.0;-372.0;-46;630.0
282.0;1098.0;-715.0;1245.0;-344.0;-12;622.0
347.0;1065.0;-1015.0;1169.0;-242.0;-94;616.0
263.0;1052.0;-707.0;1134.0;-273.0;-166;614.0
220.0;942.0;-594.0;1047.0;-226.0;108;615.0
166.0;870.0;-523.0;990.0;-247.0;215;619.0
128.0;874.0;-432.0;999.0;?;149;623.0
96.0;869.0;-389.0;1065.0;-239.0;186;626.0
92.0;829.0;-323.0;1155.0;-225.0;169;630.0
90.0;?;-105.0;1089.0;-243.0;169;636.0
37.0;1019.0;-228.0;1159.0;-243.0;175;643.0
178.0;1022.0;-176.0;1318.0;-216.0;163;652.0
267.0;1079.0;-182.0;917.0;-264.0;170;659.0
366.0;1246.0;-148.0;1149.0;-281.0;170;664.0
493.0;?;-128.0;1509.0;-112.0;168;668.0
565.0;817.0;-80.0;1545.0;-104.0;167;670.0
540.0;1135.0;-46.0;1357.0;-101.0;168;673.0
366.0;1124.0;-35.0;1102.0;-103.0;167;678.0
378.0;1115.0;?;971.0;-148.0;168;681.0
489.0;850.0;-167.0;869.0;-259.0;168;685.0
467.0;781.0;-283.0;814.0;-356.0;168;695.0
454.0;790.0;-324.0;885.0;-374.0;168;702.0
396.0;748.0;-318.0;930.0;-396.0;167;702.0
427.0;761.0;-321.0;895.0;-442.0;170;697.0
444.0;828.0;-182.0;927.0;-459.0;165;691.0
365.0;847.0;-125.0;1056.0;?;171;685.0
467.0;853.0;-249.0;1077.0;-447.0;168;679.0
580.0;962.0;-442.0;1286.0;-532.0;164;674.0
512.0;1085.0;-472.0;1408.0;-605.0;181;670.0
652.0;1128.0;-476.0;1197.0;-721.0;144;667.0
713.0;1415.0;-461.0;1387.0;-724.0;202;664.0
387.0;1330.0;?;1702.0;-525.0;119;661.0
395.0;1184.0;-410.0;1758.0;-410.0;-151;659.0
450.0;1322.0;-383.0;1460.0;-276.0;-140;656.0
504.0;1409.0;-487.0;1242.0;-289.0;-103;653.0
433.0;1267.0;-612.0;1171.0;-274.0;?;649.0
303.0;1104.0;-614.0;1171.0;-271.0;-58;647.0
204.0;908.0;-738.0;1078.0;-273.0;-100;645.0
114.0;973.0;-643.0;955.0;-213.0;-116;641.0
102.0;816.0;-283.0;852.0;-146.0;-132;642.0
97.0;733.0;-144.0;752.0;-98.0;-214;646.0
114.0;653.0;-167.0;?;-85.0;-9;651.0
120.0;638.0;-234.0;?;-81.0;209;?
108.0;569.0;-260.0;939.0;-49.0;152;657.0
160.0;?;-218.0;1143.0;-99.0;153;661.0
249.0;650.0;-207.0;1393.0;-161.0;158;666.0
360.0;831.0;-150.0;1954.0;-203.0;142;671.0
414.0;925.0;-97.0;?;-424.0;156;674.0
692.0;1357.0;-73.0;1179.0;-767.0;146;675.0
723.0;1520.0;?;1364.0;-543.0;146;676.0
511.0;1135.0;-100.0;1337.0;-211.0;145;676.0
411.0;1177.0;-108.0;?;-96.0;144;676.0
273.0;1205.0;-148.0;939.0;-109.0;?;676.0
243.0;1041.0;-237.0;853.0;-221.0;145;674.0
304.0;?;-334.0;837.0;-377.0;145;675.0
302.0;?;-530.0;782.0;-430.0;145;679.0
220.0;829.0;-765.0;?;-407.0;145;684.0
225.0;808.0;-493.0;777.0;-363.0;145;683.0
293.0;771.0;-110.0;795.0;-385.0;145;678.0
343.0;807.0;108.0;880.0;-427.0;145;671.0
434.0;846.0;42.0;979.0;-415.0;145;664.0
442.0;868.0;?;1049.0;-382.0;145;657.0
558.0;890.0;-388.0;1065.0;-421.0;144;650.0
592.0;952.0;-426.0;1143.0;-431.0;146;644.0
602.0;965.0;-359.0;1342.0;-427.0;142;640.0
?;1003.0;-345.0;1472.0;-386.0;?;636.0
696.0;1063.0;-383.0;1370.0;-466.0;141;632.0
552.0;1276.0;-435.0;1344.0;-461.0;149;628.0
334.0;1335.0;-428.0;1349.0;-360.0;?;625.0
280.0;1219.0;-433.0;1262.0;-278.0;130;622.0
317.0;1232.0;-517.0;1065.0;-328.0;211;621.0
296.0;1240.0;-558.0;988.0;-224.0;?;620.0
?;1125.0;-519.0;1006.0;-299.0;-196;617.0
92.0;998.0;-509.0;1071.0;-285.0;-162;618.0
49.0;978.0;-572.0;997.0;-252.0;-160;619.0
30.0;940.0;-374.0;963.0;-224.0;-161;622.0
41.0;967.0;-180.0;953.0;-224.0;-215;627.0
44.0;863.0;-136.0;996.0;-213.0;-74;632.0
44.0;846.0;-145.0;995.0;-229.0;191;637.0
143.0;963.0;-129.0;1013.0;-244.0;152;?
145.0;927.0;-124.0;1010.0;-257.0;138;645.0
193.0;941.0;-15.0;1003.0;-264.0;165;649.0
260.0;938.0;31.0;1022.0;-288.0;146;653.0
346.0;916.0;14.0;1110.0;-350.0;160;655.0
483.0;927.0;-27.0;1222.0;-384.0;153;657.0
505.0;952.0;-41.0;1180.0;-414.0;?;657.0
480.0;1022.0;-75.0;1077.0;-368.0;156;655.0
437.0;1013.0;-119.0;1091.0;-342.0;154;653.0
452.0;971.0;-138.0;1034.0;-403.0;155;652.0
?;954.0;-180.0;1017.0;-465.0;155;652.0
528.0;1000.0;-268.0;1023.0;-395.0;155;653.0
384.0;966.0;-400.0;1032.0;-340.0;155;655.0
361.0;991.0;-454.0;1051.0;-330.0;155;657.0
340.0;993.0;-438.0;1024.0;-358.0;154;660.0
253.0;1019.0;-357.0;930.0;-351.0;154;664.0
439.0;1039.0;-340.0;853.0;-285.0;154;667.0
332.0;956.0;-434.0;893.0;-319.0;154;669.0
366.0;869.0;-479.0;951.0;-273.0;154;668.0
374.0;813.0;-318.0;1060.0;-279.0;154;669.0
393.0;822.0;-214.0;1092.0;-260.0;154;671.0
430.0;897.0;?;?;-282.0;154;675.0
470.0;989.0;-291.0;1096.0;-284.0;154;681.0
475.0;1025.0;-328.0;1104.0;-298.0;154;?
450.0;1064.0;-399.0;1149.0;-261.0;154;691.0
448.0;1067.0;-365.0;1083.0;-243.0;154;696.0
448.0;1057.0;-365.0;1145.0;-219.0;154;699.0
359.0;1020.0;-343.0;1037.0;-185.0;154;700.0
304.0;970.0;-324.0;965.0;?;154;699.0
254.0;962.0;?;864.0;-250.0;154;698.0
248.0;912.0;-337.0;804.0;-309.0;154;697.0
271.0;878.0;-339.0;803.0;-296.0;154;696.0
286.0;816.0;-305.0;878.0;-319.0;152;695.0
290.0;?;-298.0;?;-325.0;155;690.0
343.0;784.0;-224.0;1086.0;-424.0;151;685.0
461.0;848.0;-164.0;1120.0;-497.0;154;681.0
438.0;976.0;-184.0;1026.0;-526.0;156;681.0
476.0;1020.0;?;944.0;-498.0;147;682.0
526.0;1050.0;-301.0;?;-443.0;172;?
479.0;974.0;-319.0;946.0;-519.0;139;?
493.0;934.0;-309.0;1040.0;-580.0;185;692.0
513.0;895.0;-339.0;1081.0;-561.0;173;695.0
544.0;949.0;-408.0;1040.0;-583.0;?;701.0
466.0;1030.0;?;1017.0;-556.0;-202;706.0
424.0;1016.0;?;1068.0;-495.0;-133;710.0
426.0;1008.0;-436.0;1116.0;-436.0;-167;?
?;1017.0;-446.0;1116.0;-441.0;-146;714.0
406.0;1062.0;?;1084.0;-442.0;-145;715.0
375.0;1075.0;-615.0;1056.0;-409.0;-144;718.0
313.0;1055.0;-596.0;1039.0;-381.0;-135;720.0
283.0;1048.0;-573.0;994.0;-365.0;?;721.0
277.0;?;-478.0;1001.0;-352.0;-126;720.0
239.0;974.0;-394.0;932.0;-327.0;?;720.0
231.0;951.0;-365.0;928.0;-324.0;?;719.0
201.0;933.0;-355.0;926.0;-339.0;-106;718.0
275.0;902.0;-335.0;992.0;-329.0;-96;717.0
260.0;?;-291.0;906.0;-303.0;-89;715.0
304.0;933.0;-260.0;828.0;-303.0;-96;713.0
292.0;?;-242.0;914.0;-283.0;-100;711.0
322.0;858.0;-220.0;1043.0;-282.0;-100;709.0
425.0;857.0;-202.0;1115.0;-304.0;-100;707.0
472.0;919.0;-212.0;1067.0;-326.0;-100;705.0
570.0;987.0;-228.0;986.0;-239.0;-100;703.0
581.0;992.0;-240.0;1011.0;-161.0;-100;701.0
609.0;954.0;-197.0;1108.0;-144.0;-100;699.0
583.0;918.0;-213.0;1150.0;-175.0;-100;?
573.0;925.0;-226.0;1047.0;-123.0;-100;700.0
633.0;966.0;-271.0;?;-81.0;-100;701.0
602.0;?;-357.0;931.0;-103.0;-100;702.0
566.0;940.0;-370.0;886.0;-170.0;-100;704.0
519.0;866.0;-346.0;942.0;-213.0;-100;708.0
537.0;785.0;-336.0;982.0;-272.0;-100;712.0
564.0;832.0;-375.0;1072.0;-303.0;-100;714.0
561.0;885.0;-374.0;1052.0;-346.0;-100;716.0
537.0;954.0;?;1019.0;-359.0;-100;717.0
454.0;958.0;-390.0;949.0;-388.0;-100;718.0
424.0;957.0;-410.0;916.0;-400.0;-100;?
424.0;981.0;-459.0;915.0;-430.0;-100;716.0
423.0;984.0;-476.0;929.0;-424.0;-100;715.0
410.0;984.0;-497.0;919.0;-418.0;-100;714.0
404.0;?;-488.0;919.0;-383.0;-100;714.0
400.0;941.0;-436.0;927.0;-385.0;-100;713.0
396.0;896.0;-367.0;929.0;-398.0;-100;711.0
?;901.0;-337.0;979.0;-364.0;-100;710.0
438.0;909.0;-367.0;1001.0;-364.0;-100;?
442.0;927.0;-408.0;988.0;-335.0;-100;707.0
463.0;948.0;-393.0;978.0;-319.0;-100;706.0
467.0;960.0;-364.0;995.0;-307.0;-100;?
484.0;?;-353.0;997.0;-315.0;-100;707.0
464.0;?;-370.0;1008.0;-285.0;?;707.0
499.0;943.0;-383.0;1023.0;-282.0;-100;706.0
?;919.0;?;1003.0;-263.0;-100;706.0
445.0;896.0;-379.0;994.0;-284.0;-100;705.0
495.0;917.0;-362.0;985.0;-302.0;-100;706.0
477.0;926.0;-369.0;1006.0;-303.0;-100;706.0
464.0;934.0;-390.0;1011.0;-298.0;-100;706.0
457.0;957.0;-411.0;978.0;-295.0;-100;707.0
421.0;993.0;?;937.0;-302.0;-100;708.0
416.0;996.0;-398.0;903.0;-304.0;-100;709.0
?;938.0;-355.0;922.0;-292.0;-100;709.0
411.0;895.0;-366.0;984.0;-310.0;-100;709.0
444.0;894.0;-383.0;1001.0;-306.0;-100;709.0
408.0;908.0;-366.0;963.0;-281.0;-100;709.0
418.0;924.0;-349.0;941.0;-287.0;-100;708.0
411.0;915.0;-343.0;921.0;-303.0;-100;708.0
399.0;905.0;-321.0;921.0;-275.0;-101;709.0
442.0;905.0;-312.0;923.0;-281.0;-101;709.0
463.0;893.0;-333.0;?;-272.0;?;709.0
584.0;886.0;-361.0;984.0;-303.0;-102;708.0
590.0;884.0;-315.0;1013.0;-324.0;-103;707.0
588.0;891.0;-282.0;1025.0;-324.0;-104;705.0
573.0;905.0;-311.0;1001.0;-294.0;-104;703.0
589.0;911.0;-348.0;984.0;-346.0;-104;702.0
?;929.0;-369.0;985.0;-361.0;-104;700.0
489.0;938.0;-391.0;958.0;-351.0;-104;699.0
520.0;945.0;-449.0;952.0;-344.0;-104;698.0
494.0;964.0;-513.0;1034.0;-372.0;-105;698.0
476.0;937.0;-515.0;1054.0;-359.0;-105;697.0
?;967.0;-454.0;967.0;-366.0;-105;696.0
427.0;?;-426.0;896.0;-310.0;-105;694.0
352.0;967.0;-472.0;826.0;-270.0;-105;692.0
303.0;877.0;-477.0;803.0;-290.0;-105;690.0
275.0;807.0;-464.0;801.0;-319.0;-104;?
305.0;763.0;-477.0;977.0;-340.0;?;686.0
300.0;783.0;-465.0;1131.0;-365.0;-103;685.0
395.0;847.0;-432.0;1205.0;-418.0;-103;?
452.0;1016.0;-376.0;1163.0;-408.0;-103;688.0
482.0;?;-287.0;1098.0;-390.0;-101;691.0
433.0;1155.0;-256.0;1018.0;-389.0;-97;?
?;1086.0;-279.0;1015.0;-400.0;-93;?
348.0;1039.0;?;973.0;-380.0;-90;698.0
281.0;976.0;-401.0;919.0;-380.0;-90;698.0
244.0;932.0;-420.0;1043.0;-391.0;-87;695.0
264.0;884.0;-408.0;1104.0;-500.0;-82;692.0
296.0;973.0;-347.0;1043.0;-619.0;?;687.0
326.0;1147.0;-277.0;979.0;-581.0;-73;681.0
262.0;1172.0;-262.0;998.0;-457.0;-66;673.0
248.0;1107.0;-292.0;1057.0;-333.0;-64;664.0
218.0;979.0;-285.0;1070.0;-291.0;?;655.0
277.0;1007.0;-262.0;1071.0;-351.0;-52;644.0
314.0;1023.0;-311.0;1144.0;-382.0;-45;633.0
278.0;1016.0;-466.0;1077.0;-409.0;-39;621.0
244.0;?;-596.0;1024.0;-396.0;-28;605.0
212.0;1119.0;-444.0;1115.0;-385.0;-21;586.0
200.0;1051.0;-234.0;?;-383.0;-19;566.0
276.0;1080.0;-85.0;1042.0;-398.0;-17;546.0
?;1160.0;-79.0;1008.0;-364.0;-15;526.0
219.0;1071.0;-201.0;900.0;?;-15;507.0
255.0;1034.0;-254.0;929.0;-356.0;-15;?
240.0;925.0;-232.0;1053.0;-318.0;-15;469.0
243.0;848.0;-197.0;1080.0;-309.0;-15;451.0
257.0;916.0;?;1101.0;?;-16;433.0
318.0;1031.0;-198.0;1082.0;-294.0;-16;417.0
301.0;1048.0;-215.0;1103.0;-284.0;-16;400.0
303.0;998.0;-190.0;1134.0;-244.0;-16;385.0
366.0;982.0;-221.0;1157.0;-193.0;-16;371.0
408.0;1007.0;-227.0;1123.0;-134.0;-17;358.0
462.0;1054.0;-189.0;977.0;-139.0;-17;344.0
488.0;996.0;-180.0;793.0;-139.0;-17;328.0
426.0;855.0;-177.0;760.0;-61.0;-17;312.0
442.0;671.0;-176.0;726.0;-28.0;-17;295.0
446.0;556.0;-178.0;843.0;-125.0;-17;281.0
390.0;559.0;-186.0;1017.0;-169.0;-17;?
430.0;551.0;-202.0;1174.0;-236.0;-17;253.0
457.0;717.0;-238.0;1400.0;-315.0;-17;239.0
556.0;867.0;-331.0;1315.0;?;-17;224.0
601.0;1185.0;-364.0;1136.0;-440.0;-16;214.0
468.0;1266.0;-290.0;1071.0;-368.0;-17;207.0
357.0;1163.0;-315.0;1289.0;-309.0;-15;200.0
451.0;1002.0;-422.0;1102.0;-424.0;-16;194.0
494.0;1181.0;-389.0;1085.0;-562.0;-11;189.0
382.0;1238.0;-410.0;1106.0;-592.0;14;183.0
390.0;1047.0;-434.0;1079.0;-539.0;51;181.0
480.0;1030.0;-479.0;977.0;-491.0;102;182.0
520.0;1089.0;-423.0;947.0;-460.0;123;182.0
382.0;1055.0;-261.0;1019.0;-430.0;109;186.0
320.0;944.0;-210.0;1024.0;-400.0;100;192.0
321.0;924.0;-418.0;1018.0;-407.0;96;199.0
289.0;940.0;-599.0;1022.0;-424.0;83;203.0
?;943.0;?;1009.0;-462.0;48;198.0
313.0;979.0;-460.0;1048.0;-466.0;28;188.0
301.0;1003.0;-430.0;1061.0;-422.0;30;181.0
292.0;1009.0;-373.0;1097.0;-407.0;18;175.0
223.0;946.0;-252.0;1166.0;-385.0;13;164.0
226.0;1003.0;-220.0;1213.0;-424.0;14;153.0
190.0;1038.0;-262.0;1201.0;-419.0;12;142.0
235.0;1107.0;-282.0;1217.0;-371.0;13;134.0
338.0;1124.0;-330.0;1280.0;-303.0;12;127.0
376.0;1176.0;-318.0;1180.0;-277.0;14;122.0
396.0;1231.0;-248.0;705.0;-153.0;?;119.0
391.0;1178.0;-207.0;906.0;-17.0;22;116.0
425.0;872.0;-206.0;1233.0;58.0;22;113.0
491.0;581.0;-231.0;1236.0;-82.0;?;110.0
385.0;815.0;-218.0;1028.0;-17.0;24;?
335.0;1016.0;-220.0;933.0;-62.0;24;?
346.0;848.0;-253.0;949.0;-92.0;24;95.0
386.0;778.0;-259.0;968.0;-239.0;24;90.0
357.0;845.0;-192.0;974.0;-273.0;24;84.0
322.0;880.0;-183.0;996.0;-313.0;23;81.0
338.0;902.0;-282.0;987.0;-328.0;23;82.0
422.0;922.0;-294.0;?;-380.0;23;83.0
?;933.0;?;894.0;-410.0;?;85.0
404.0;911.0;-88.0;989.0;-370.0;23;88.0
406.0;853.0;-218.0;1077.0;-342.0;23;89.0
475.0;842.0;-282.0;1152.0;-446.0;23;89.0
557.0;950.0;-303.0;1236.0;-564.0;23;87.0
500.0;1074.0;-300.0;1326.0;-589.0;23;86.0
547.0;1120.0;-336.0;1197.0;-641.0;23;84.0
629.0;1282.0;-403.0;1012.0;-648.0;25;82.0
410.0;1378.0;-413.0;1092.0;-541.0;28;80.0
311.0;1121.0;-363.0;1280.0;-460.0;48;77.0
356.0;956.0;-377.0;1321.0;-432.0;99;70.0
434.0;1021.0;-499.0;1203.0;-403.0;?;67.0
459.0;1196.0;-578.0;1180.0;-379.0;150;68.0
309.0;1202.0;-550.0;1250.0;-292.0;140;68.0
291.0;1091.0;-574.0;1234.0;-250.0;129;68.0
255.0;1068.0;-588.0;?;-279.0;119;68.0
180.0;1236.0;-432.0;1080.0;-282.0;102;63.0
108.0;1039.0;-360.0;1006.0;-282.0;85;51.0
78.0;932.0;-358.0;933.0;-291.0;76;39.0
58.0;?;-389.0;829.0;-282.0;62;30.0
?;912.0;-326.0;874.0;-266.0;54;22.0
117.0;806.0;?;1026.0;-257.0;52;13.0
161.0;780.0;-101.0;1111.0;-254.0;45;3.0
180.0;891.0;-99.0;1334.0;-228.0;44;-7.0
230.0;998.0;-88.0;1405.0;-197.0;50;-16.0
354.0;1092.0;-83.0;947.0;-256.0;53;-24.0
513.0;1286.0;-97.0;?;-275.0;56;-29.0
507.0;1145.0;-88.0;1252.0;-135.0;57;-31.0
599.0;799.0;?;1424.0;-165.0;58;-31.0
661.0;769.0;-143.0;1264.0;-175.0;58;-32.0
565.0;1083.0;-121.0;1042.0;-84.0;58;-34.0
439.0;1010.0;-82.0;987.0;-144.0;58;-38.0
?;?;-98.0;987.0;-258.0;58;-46.0
520.0;?;-279.0;1014.0;-361.0;58;-54.0
462.0;864.0;-467.0;1042.0;-380.0;58;-55.0
451.0;909.0;-451.0;979.0;-403.0;58;-56.0
444.0;?;-520.0;905.0;-419.0;58;-53.0
454.0;992.0;-409.0;863.0;-411.0;58;-53.0
436.0;948.0;-138.0;?;-364.0;58;-51.0
458.0;884.0;-273.0;1038.0;-371.0;58;-50.0
462.0;886.0;-433.0;1020.0;-397.0;58;-50.0
439.0;924.0;-482.0;1037.0;-425.0;58;-50.0
419.0;964.0;-440.0;1244.0;-395.0;58;-49.0
367.0;966.0;-402.0;1395.0;-328.0;57;-47.0
497.0;1043.0;-409.0;1248.0;-353.0;56;-45.0
431.0;1273.0;-397.0;1092.0;-374.0;?;-44.0
388.0;1329.0;-358.0;1315.0;-340.0;54;-43.0
187.0;1130.0;-365.0;1426.0;-202.0;55;-43.0
174.0;1085.0;-403.0;1243.0;-223.0;64;-43.0
124.0;1233.0;-424.0;1025.0;-195.0;69;-42.0
38.0;1245.0;-350.0;939.0;-236.0;79;-42.0
38.0;1077.0;-286.0;881.0;-244.0;93;-43.0
-5.0;972.0;-320.0;906.0;-264.0;90;-41.0
-33.0;934.0;-302.0;943.0;-212.0;?;-38.0
-10.0;853.0;-194.0;947.0;-168.0;75;-38.0
6.0;863.0;-24.0;?;-164.0;66;-39.0
50.0;889.0;?;1073.0;-176.0;55;-38.0
47.0;894.0;52.0;1114.0;?;49;-35.0
51.0;980.0;36.0;1076.0;-276.0;46;-32.0
95.0;1020.0;-16.0;1120.0;-300.0;33;?
134.0;1024.0;-64.0;1059.0;-326.0;23;-26.0
115.0;1024.0;10.0;877.0;?;19;-22.0
160.0;994.0;?;906.0;-425.0;15;-15.0
237.0;906.0;112.0;954.0;?;17;-5.0
324.0;865.0;62.0;1026.0;-399.0;17;8.0
329.0;1030.0;22.0;1223.0;-375.0;16;21.0
476.0;977.0;9.0;1007.0;-222.0;16;35.0
494.0;1040.0;-48.0;1020.0;-31.0;16;45.0
307.0;1100.0;-123.0;1076.0;-38.0;16;44.0
138.0;1025.0;?;1024.0;-104.0;16;45.0
104.0;1022.0;-236.0;1014.0;-91.0;?;45.0
94.0;1021.0;-335.0;1055.0;-65.0;16;45.0
49.0;982.0;-310.0;1071.0;?;16;43.0
-13.0;?;-240.0;1053.0;?;16;43.0
7.0;979.0;-221.0;1067.0;-51.0;16;47.0
-5.0;998.0;-53.0;1069.0;-20.0;17;50.0
-15.0;?;7.0;1008.0;-15.0;17;52.0
-60.0;999.0;17.0;1061.0;-18.0;17;54.0
-56.0;976.0;61.0;1094.0;-52.0;17;55.0
-12.0;921.0;109.0;1188.0;-77.0;17;58.0
19.0;1017.0;178.0;1240.0;-145.0;17;59.0
?;1081.0;184.0;1190.0;-184.0;17;59.0
55.0;1216.0;185.0;1118.0;?;17;59.0
55.0;1226.0;?;?;-208.0;17;58.0
43.0;?;214.0;1053.0;-215.0;17;?
4.0;1110.0;233.0;?;-206.0;17;58.0
26.0;1040.0;213.0;978.0;-162.0;17;62.0
-29.0;977.0;166.0;957.0;-159.0;17;64.0
-44.0;1000.0;120.0;926.0;-170.0;17;65.0
-45.0;955.0;125.0;931.0;-180.0;17;67.0
-37.0;927.0;147.0;956.0;-196.0;17;69.0
-44.0;943.0;84.0;974.0;-212.0;17;71.0
-61.0;964.0;96.0;1021.0;-219.0;17;75.0
-13.0;935.0;95.0;1054.0;-254.0;17;78.0
13.0;993.0;117.0;1054.0;-282.0;17;79.0
-10.0;1082.0;129.0;1038.0;-255.0;17;79.0
20.0;1068.0;131.0;994.0;-243.0;17;80.0
8.0;1058.0;115.0;995.0;-210.0;17;82.0
-10.0;1050.0;101.0;?;-178.0;17;83.0
18.0;985.0;126.0;1030.0;?;17;83.0
22.0;?;132.0;1052.0;-192.0;17;84.0
3.0;1028.0;83.0;1086.0;-177.0;?;84.0
1.0;1031.0;69.0;1053.0;-168.0;17;83.0
-22.0;1045.0;99.0;1024.0;-165.0;17;?
-29.0;1055.0;103.0;990.0;?;17;78.0
-38.0;1012.0;91.0;1008.0;-147.0;17;75.0
-50.0;993.0;80.0;1015.0;-155.0;17;72.0
-20.0;936.0;78.0;?;-175.0;17;70.0
-23.0;951.0;93.0;1008.0;-174.0;17;67.0
-23.0;998.0;118.0;1025.0;-190.0;17;63.0
-35.0;1038.0;120.0;1024.0;-221.0;17;60.0
-49.0;1012.0;147.0;?;-233.0;17;55.0
-20.0;1028.0;148.0;1014.0;-224.0;17;51.0
-13.0;1018.0;126.0;1002.0;-215.0;17;46.0
-47.0;1019.0;133.0;998.0;-221.0;17;43.0
-17.0;994.0;141.0;1005.0;-206.0;17;39.0
-36.0;983.0;149.0;988.0;-209.0;17;37.0
-35.0;?;129.0;994.0;-198.0;17;34.0
-25.0;984.0;128.0;1016.0;-215.0;17;32.0
0.0;1005.0;119.0;1033.0;-217.0;17;30.0
-8.0;?;121.0;1033.0;-199.0;17;28.0
-7.0;1054.0;118.0;1043.0;-215.0;17;26.0
-27.0;?;114.0;1029.0;-196.0;17;25.0
?;1014.0;112.0;1016.0;-163.0;17;23.0
3.0;1001.0;112.0;1007.0;-164.0;17;23.0
-33.0;993.0;116.0;1006.0;-182.0;17;23.0
0.0;972.0;119.0;1025.0;-184.0;17;22.0
?;996.0;124.0;1025.0;-213.0;17;22.0
-20.0;1019.0;118.0;1022.0;-195.0;17;21.0
2.0;1011.0;111.0;1017.0;-227.0;17;21.0
16.0;1048.0;124.0;1022.0;-228.0;17;21.0
-23.0;1024.0;123.0;1015.0;-202.0;17;21.0
-3.0;1021.0;122.0;1005.0;-204.0;17;20.0
-5.0;?;?;986.0;-189.0;17;20.0
-33.0;985.0;?;1031.0;-189.0;17;20.0
-52.0;992.0;116.0;1013.0;-194.0;17;20.0
-45.0;988.0;120.0;1017.0;-200.0;17;20.0
?;1015.0;111.0;1019.0;-203.0;17;19.0
-15.0;1012.0;107.0;1028.0;-211.0;17;18.0
5.0;1044.0;?;1038.0;-213.0;17;18.0
17.0;1024.0;121.0;1006.0;-223.0;17;17.0
22.0;?;124.0;1025.0;-201.0;17;16.0
18.0;999.0;123.0;1025.0;-193.0;17;16.0
40.0;987.0;124.0;1025.0;-196.0;17;15.0
