InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK gyroY;Accelerometer LWR accX;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;Accelerometer BACK accX
-27.0;-224.0;?;-759.0;?;-56.0;-503.0;464.0;-78.0;?;72.0
?;-245.0;?;-808.0;16.0;-91.0;-517.0;451.0;?;?;45.0
?;-205.0;?;-755.0;3.0;-67.0;-567.0;460.0;?;?;32.0
?;-186.0;2.0;-628.0;17.0;-41.0;-587.0;511.0;?;?;2.0
?;-191.0;-24.0;-491.0;-14.0;-43.0;-574.0;510.0;?;?;1.0
?;-155.0;-31.0;-519.0;9.0;-68.0;-501.0;562.0;?;?;-2.0
?;-142.0;-18.0;-539.0;34.0;-62.0;-549.0;538.0;?;?;16.0
?;-109.0;14.0;-516.0;98.0;-44.0;-652.0;522.0;?;?;59.0
?;-41.0;1.0;-538.0;?;-37.0;-674.0;508.0;?;?;39.0
?;24.0;-34.0;-606.0;?;-67.0;-663.0;481.0;?;?;49.0
?;0.0;2.0;-537.0;?;-113.0;-603.0;502.0;?;?;16.0
?;-22.0;-63.0;-494.0;-67.0;-142.0;-624.0;503.0;?;?;32.0
?;27.0;-71.0;-580.0;-129.0;-201.0;-533.0;497.0;1713.0;?;39.0
?;19.0;-73.0;-526.0;-128.0;-183.0;-453.0;476.0;1755.0;?;38.0
?;14.0;-74.0;-555.0;-133.0;-215.0;-371.0;504.0;1729.0;?;48.0
?;70.0;-106.0;-612.0;-146.0;-219.0;-291.0;?;1557.0;?;47.0
?;36.0;-104.0;-612.0;-81.0;-245.0;-225.0;?;1288.0;?;51.0
?;-19.0;-88.0;-519.0;-32.0;-232.0;-265.0;?;973.0;?;69.0
?;-9.0;-114.0;-469.0;43.0;-210.0;-308.0;?;798.0;?;?
?;-10.0;-106.0;-399.0;67.0;-209.0;-257.0;472.0;565.0;?;?
29.0;-7.0;-77.0;-411.0;42.0;-181.0;-274.0;476.0;335.0;?;?
-31.0;9.0;-74.0;-462.0;20.0;-157.0;-310.0;480.0;247.0;?;?
-15.0;32.0;-70.0;-485.0;-8.0;-131.0;-244.0;480.0;141.0;?;?
-23.0;40.0;-26.0;-459.0;5.0;-109.0;-280.0;477.0;34.0;?;?
-54.0;41.0;-14.0;-518.0;8.0;-80.0;-331.0;460.0;-3.0;?;42.0
-70.0;75.0;-31.0;-534.0;21.0;-89.0;-352.0;?;9.0;?;50.0
-27.0;12.0;-37.0;-512.0;-22.0;-86.0;-356.0;484.0;86.0;?;47.0
-58.0;-4.0;-39.0;-534.0;-6.0;-93.0;-374.0;485.0;127.0;?;57.0
-41.0;38.0;-11.0;-503.0;-8.0;-80.0;-360.0;484.0;234.0;?;67.0
-12.0;29.0;-12.0;-526.0;-13.0;-73.0;-278.0;495.0;253.0;-174.0;67.0
-12.0;39.0;-25.0;-463.0;-32.0;-57.0;-255.0;466.0;244.0;-149.0;66.0
-18.0;28.0;-17.0;-484.0;-6.0;-40.0;-177.0;496.0;103.0;-94.0;57.0
-27.0;31.0;20.0;-484.0;42.0;-28.0;-233.0;469.0;-16.0;-74.0;58.0
-5.0;25.0;-17.0;-449.0;28.0;-24.0;-297.0;460.0;-24.0;-25.0;43.0
12.0;22.0;-14.0;-502.0;-2.0;-8.0;-277.0;479.0;9.0;78.0;41.0
23.0;29.0;-11.0;-484.0;2.0;-15.0;-244.0;484.0;-43.0;58.0;47.0
-6.0;33.0;-26.0;-520.0;16.0;11.0;-283.0;473.0;-87.0;25.0;34.0
-6.0;?;4.0;-664.0;9.0;8.0;-309.0;500.0;-62.0;37.0;49.0
-8.0;?;-13.0;-636.0;-13.0;?;-297.0;486.0;-65.0;0.0;64.0
-41.0;40.0;-21.0;-571.0;9.0;?;-307.0;488.0;-21.0;21.0;69.0
-35.0;33.0;5.0;-431.0;13.0;?;-282.0;473.0;-2.0;13.0;59.0
-6.0;8.0;-12.0;-326.0;21.0;?;-310.0;448.0;25.0;23.0;?
?;3.0;20.0;-443.0;0.0;?;-241.0;474.0;-22.0;29.0;49.0
?;31.0;-21.0;-521.0;26.0;?;-289.0;476.0;-32.0;80.0;48.0
?;-9.0;-26.0;-567.0;45.0;?;-243.0;468.0;-24.0;84.0;48.0
?;58.0;-17.0;-571.0;41.0;?;-256.0;456.0;-94.0;88.0;?
?;66.0;-10.0;-391.0;51.0;?;?;476.0;-117.0;116.0;?
?;24.0;-26.0;-387.0;46.0;10.0;?;464.0;-195.0;71.0;?
?;2.0;17.0;-490.0;77.0;-28.0;?;443.0;-154.0;12.0;38.0
?;7.0;-26.0;-564.0;71.0;13.0;?;444.0;-49.0;36.0;49.0
?;8.0;-18.0;-575.0;9.0;19.0;?;481.0;104.0;8.0;30.0
31.0;30.0;-14.0;-693.0;10.0;-1.0;?;470.0;148.0;-45.0;15.0
34.0;34.0;-29.0;-676.0;12.0;-20.0;-172.0;464.0;63.0;-43.0;3.0
-31.0;0.0;?;-591.0;30.0;-23.0;-156.0;471.0;-150.0;-2.0;-25.0
-59.0;-36.0;?;-523.0;46.0;10.0;-259.0;473.0;-254.0;-14.0;-15.0
-43.0;-63.0;?;-321.0;38.0;25.0;-338.0;500.0;-193.0;46.0;15.0
14.0;-79.0;-27.0;-289.0;14.0;4.0;-323.0;553.0;-94.0;79.0;37.0
-8.0;-85.0;-42.0;-249.0;41.0;16.0;-265.0;547.0;-145.0;10.0;67.0
-33.0;-72.0;-18.0;-325.0;18.0;7.0;-195.0;504.0;-244.0;58.0;72.0
-2.0;-61.0;-29.0;-401.0;33.0;6.0;-211.0;479.0;-381.0;114.0;131.0
-48.0;13.0;-20.0;-532.0;67.0;5.0;-295.0;408.0;-415.0;142.0;126.0
-61.0;48.0;-52.0;?;96.0;38.0;-321.0;502.0;-410.0;?;95.0
-53.0;17.0;-66.0;?;58.0;78.0;-353.0;379.0;-415.0;?;101.0
-39.0;-22.0;-64.0;?;53.0;113.0;-427.0;518.0;-300.0;?;146.0
-52.0;41.0;-7.0;?;-3.0;144.0;-406.0;542.0;-161.0;?;97.0
-79.0;-9.0;20.0;?;-6.0;165.0;-300.0;316.0;-195.0;62.0;39.0
-135.0;-107.0;111.0;?;2.0;213.0;-198.0;408.0;-374.0;150.0;43.0
-230.0;-121.0;190.0;?;74.0;254.0;-83.0;461.0;-735.0;372.0;42.0
-414.0;-69.0;217.0;?;162.0;243.0;-116.0;486.0;-1055.0;787.0;27.0
-587.0;-14.0;171.0;?;177.0;240.0;-143.0;498.0;-1198.0;1326.0;58.0
-685.0;-153.0;141.0;-282.0;327.0;238.0;-139.0;506.0;-1267.0;1734.0;62.0
-787.0;-97.0;106.0;-348.0;432.0;206.0;-24.0;490.0;-1464.0;1942.0;62.0
-753.0;-84.0;64.0;-356.0;749.0;127.0;-144.0;456.0;-1716.0;1801.0;74.0
-615.0;-86.0;-42.0;-362.0;766.0;74.0;-198.0;470.0;-1584.0;1588.0;79.0
-379.0;?;-44.0;-345.0;451.0;16.0;-185.0;489.0;-1214.0;1379.0;51.0
-53.0;?;-63.0;-400.0;-33.0;-46.0;-263.0;506.0;-722.0;1104.0;56.0
27.0;?;-59.0;-316.0;38.0;-73.0;-55.0;476.0;-344.0;520.0;58.0
72.0;?;-96.0;-488.0;47.0;-42.0;-58.0;513.0;-31.0;188.0;38.0
108.0;?;-56.0;-347.0;-2.0;-26.0;-1.0;464.0;272.0;230.0;38.0
15.0;?;-25.0;-331.0;?;-33.0;125.0;459.0;253.0;228.0;36.0
-22.0;?;-19.0;-355.0;11.0;-14.0;181.0;485.0;77.0;157.0;29.0
54.0;?;-4.0;-330.0;-41.0;-40.0;151.0;471.0;25.0;149.0;45.0
117.0;?;-8.0;?;-73.0;0.0;155.0;486.0;?;244.0;61.0
65.0;?;-10.0;?;-90.0;-39.0;158.0;?;?;243.0;53.0
10.0;?;0.0;?;-66.0;-45.0;151.0;?;?;213.0;46.0
0.0;-58.0;0.0;?;-43.0;-36.0;140.0;?;?;154.0;54.0
-17.0;-33.0;10.0;?;16.0;-32.0;156.0;?;?;?;56.0
8.0;-59.0;35.0;?;2.0;-30.0;146.0;?;?;?;31.0
8.0;22.0;30.0;?;-27.0;-19.0;136.0;?;?;?;49.0
64.0;53.0;-9.0;55.0;-32.0;-18.0;98.0;?;?;?;69.0
17.0;61.0;-31.0;-21.0;9.0;3.0;163.0;?;157.0;-372.0;49.0
2.0;102.0;-1.0;-134.0;?;-46.0;110.0;?;?;-371.0;39.0
6.0;110.0;-19.0;-116.0;?;-32.0;160.0;?;?;-279.0;38.0
2.0;68.0;-19.0;-83.0;?;-17.0;95.0;?;?;-147.0;77.0
39.0;207.0;-7.0;-191.0;?;-10.0;70.0;?;?;?;56.0
78.0;159.0;-27.0;-107.0;-57.0;-12.0;217.0;?;?;?;60.0
37.0;113.0;-34.0;-129.0;-52.0;-2.0;290.0;?;?;?;56.0
6.0;135.0;-50.0;-97.0;?;-4.0;309.0;538.0;424.0;?;61.0
-10.0;142.0;-27.0;-72.0;?;-62.0;?;502.0;353.0;-64.0;52.0
24.0;116.0;-9.0;-70.0;?;-63.0;?;560.0;312.0;-54.0;53.0
35.0;113.0;-26.0;-74.0;-14.0;-30.0;?;517.0;222.0;-110.0;51.0
18.0;125.0;-9.0;-173.0;6.0;-10.0;?;531.0;96.0;-21.0;29.0
-29.0;121.0;-29.0;-99.0;10.0;-22.0;?;509.0;58.0;91.0;35.0
14.0;154.0;10.0;-141.0;25.0;-12.0;?;537.0;50.0;88.0;44.0
8.0;139.0;8.0;-137.0;45.0;-15.0;?;522.0;63.0;72.0;50.0
6.0;150.0;24.0;-82.0;28.0;-35.0;?;519.0;46.0;91.0;38.0
32.0;114.0;-2.0;-112.0;44.0;-39.0;?;522.0;77.0;89.0;47.0
3.0;112.0;-33.0;-209.0;9.0;-39.0;338.0;534.0;48.0;74.0;38.0
?;145.0;-2.0;-125.0;4.0;4.0;311.0;497.0;106.0;55.0;49.0
36.0;107.0;-15.0;-153.0;25.0;13.0;361.0;532.0;114.0;92.0;57.0
24.0;118.0;5.0;-204.0;8.0;-11.0;356.0;541.0;97.0;91.0;46.0
16.0;110.0;15.0;-254.0;-4.0;5.0;357.0;498.0;32.0;84.0;26.0
46.0;81.0;16.0;-277.0;-16.0;-30.0;355.0;482.0;-35.0;50.0;36.0
20.0;140.0;8.0;-190.0;4.0;-80.0;330.0;512.0;-38.0;5.0;48.0
31.0;149.0;22.0;-120.0;8.0;-26.0;346.0;496.0;-28.0;-5.0;51.0
35.0;111.0;2.0;-140.0;4.0;-32.0;329.0;515.0;5.0;3.0;33.0
56.0;80.0;37.0;-198.0;2.0;-23.0;341.0;503.0;-25.0;15.0;26.0
0.0;103.0;53.0;-162.0;-11.0;-22.0;?;514.0;-29.0;46.0;41.0
20.0;121.0;45.0;-161.0;-22.0;-6.0;?;501.0;-32.0;88.0;37.0
17.0;135.0;26.0;-192.0;-37.0;-7.0;?;528.0;-8.0;50.0;33.0
10.0;117.0;-11.0;-203.0;10.0;-12.0;340.0;497.0;-32.0;-15.0;21.0
-18.0;108.0;-1.0;-188.0;?;-13.0;313.0;517.0;-53.0;-29.0;18.0
-2.0;150.0;9.0;-199.0;?;-39.0;266.0;503.0;-39.0;-127.0;29.0
-8.0;141.0;?;-203.0;?;-39.0;270.0;493.0;16.0;-243.0;19.0
15.0;116.0;?;-207.0;?;-52.0;250.0;503.0;?;-357.0;38.0
20.0;136.0;?;-200.0;?;-17.0;296.0;?;?;-310.0;29.0
15.0;127.0;?;-234.0;?;-40.0;302.0;?;74.0;-201.0;38.0
10.0;145.0;?;-149.0;14.0;-47.0;285.0;?;93.0;-95.0;27.0
25.0;120.0;?;-335.0;2.0;-44.0;281.0;?;63.0;-52.0;48.0
44.0;120.0;?;-391.0;21.0;-17.0;299.0;?;84.0;24.0;70.0
37.0;110.0;?;-501.0;26.0;-46.0;309.0;?;60.0;58.0;60.0
44.0;155.0;?;-605.0;37.0;-43.0;262.0;?;42.0;74.0;38.0
2.0;182.0;?;-635.0;30.0;-15.0;303.0;?;-21.0;5.0;22.0
15.0;102.0;?;-654.0;22.0;-13.0;273.0;?;5.0;-15.0;23.0
30.0;79.0;?;-551.0;-9.0;9.0;261.0;?;20.0;30.0;38.0
14.0;44.0;?;-536.0;51.0;-36.0;267.0;?;11.0;109.0;30.0
2.0;6.0;-11.0;-493.0;20.0;14.0;235.0;?;25.0;188.0;43.0
50.0;-8.0;-3.0;-476.0;39.0;11.0;269.0;?;-41.0;106.0;58.0
?;2.0;-9.0;-526.0;65.0;6.0;307.0;?;-217.0;7.0;40.0
?;62.0;-11.0;-580.0;86.0;31.0;254.0;?;-389.0;-94.0;29.0
?;77.0;22.0;-591.0;83.0;-14.0;150.0;512.0;-455.0;-66.0;49.0
?;116.0;-7.0;-563.0;91.0;1.0;53.0;?;-464.0;-3.0;46.0
?;103.0;1.0;-555.0;83.0;-8.0;-52.0;?;-275.0;89.0;27.0
?;71.0;-17.0;-467.0;36.0;-25.0;-91.0;?;9.0;203.0;31.0
?;94.0;-14.0;-500.0;51.0;-35.0;-109.0;?;207.0;220.0;26.0
?;49.0;-15.0;-484.0;?;-5.0;-81.0;?;304.0;282.0;37.0
?;74.0;-25.0;-402.0;?;-9.0;-32.0;?;341.0;255.0;46.0
?;93.0;11.0;-387.0;?;-21.0;6.0;?;339.0;204.0;36.0
?;70.0;?;-419.0;?;-30.0;39.0;?;216.0;165.0;39.0
?;70.0;?;-372.0;?;2.0;-15.0;?;186.0;246.0;37.0
?;92.0;?;-419.0;?;-9.0;57.0;?;154.0;185.0;44.0
?;122.0;?;-361.0;30.0;-36.0;14.0;?;3.0;61.0;51.0
?;121.0;?;-329.0;-12.0;-19.0;-45.0;?;-27.0;-4.0;31.0
?;112.0;?;-355.0;1.0;0.0;19.0;522.0;-7.0;33.0;29.0
?;127.0;?;-361.0;-9.0;-51.0;20.0;500.0;-1.0;-6.0;19.0
?;99.0;?;-373.0;1.0;?;-22.0;510.0;118.0;81.0;38.0
0.0;132.0;?;-360.0;-8.0;?;?;506.0;169.0;119.0;37.0
-10.0;145.0;?;-369.0;-4.0;?;?;504.0;138.0;52.0;30.0
-17.0;116.0;?;-313.0;-17.0;?;?;522.0;138.0;59.0;25.0
-2.0;140.0;-5.0;-279.0;-33.0;?;?;503.0;194.0;81.0;23.0
-15.0;152.0;7.0;-408.0;16.0;?;?;505.0;148.0;13.0;24.0
-6.0;117.0;-5.0;-348.0;8.0;?;164.0;517.0;132.0;-30.0;25.0
-6.0;112.0;-17.0;-413.0;2.0;?;138.0;519.0;83.0;-64.0;15.0
2.0;151.0;-15.0;-379.0;-7.0;?;179.0;498.0;80.0;-40.0;11.0
4.0;181.0;-4.0;-386.0;-19.0;?;148.0;500.0;77.0;-13.0;35.0
15.0;154.0;?;-424.0;-2.0;?;177.0;542.0;97.0;34.0;21.0
23.0;132.0;?;-419.0;-16.0;-37.0;173.0;515.0;118.0;12.0;11.0
21.0;133.0;?;-498.0;-14.0;?;154.0;522.0;116.0;-8.0;24.0
11.0;125.0;?;-512.0;-21.0;?;160.0;511.0;127.0;-2.0;22.0
25.0;169.0;?;-492.0;-20.0;?;161.0;494.0;220.0;29.0;26.0
42.0;166.0;?;-478.0;-18.0;?;187.0;516.0;206.0;79.0;48.0
52.0;166.0;?;-480.0;3.0;?;214.0;504.0;169.0;123.0;10.0
39.0;137.0;?;-569.0;-2.0;?;186.0;504.0;63.0;127.0;21.0
20.0;155.0;?;-547.0;-8.0;?;184.0;504.0;17.0;114.0;30.0
2.0;165.0;?;-564.0;-25.0;?;137.0;524.0;-15.0;68.0;41.0
31.0;163.0;19.0;-555.0;-6.0;?;135.0;521.0;0.0;82.0;49.0
-2.0;132.0;14.0;-601.0;9.0;?;147.0;527.0;10.0;139.0;45.0
?;127.0;16.0;-715.0;-3.0;?;121.0;539.0;-26.0;?;36.0
?;128.0;?;-743.0;14.0;?;97.0;535.0;-31.0;?;42.0
?;154.0;?;-841.0;11.0;-12.0;75.0;520.0;-12.0;?;54.0
?;147.0;?;-982.0;18.0;?;86.0;488.0;-59.0;?;59.0
?;157.0;?;-873.0;38.0;?;65.0;481.0;-89.0;?;52.0
?;139.0;?;-1003.0;4.0;?;70.0;503.0;-183.0;?;?
?;44.0;?;-982.0;25.0;?;3.0;508.0;-165.0;?;?
?;10.0;?;-944.0;25.0;-10.0;-13.0;?;-113.0;?;?
?;-56.0;?;-898.0;27.0;30.0;-2.0;?;-80.0;?;?
?;-23.0;-26.0;-852.0;36.0;33.0;-25.0;?;-121.0;150.0;?
?;-53.0;-8.0;-944.0;50.0;33.0;-75.0;?;-103.0;60.0;?
?;?;-25.0;-895.0;78.0;20.0;-144.0;?;-109.0;-18.0;?
-31.0;?;15.0;?;112.0;61.0;-240.0;?;-18.0;-21.0;?
?;?;17.0;?;77.0;28.0;-372.0;?;66.0;32.0;60.0
?;-22.0;11.0;?;26.0;35.0;-434.0;?;-2.0;-13.0;83.0
?;-60.0;17.0;?;51.0;?;-535.0;?;?;-14.0;84.0
?;-30.0;2.0;?;50.0;?;-535.0;505.0;?;3.0;73.0
?;-58.0;4.0;?;62.0;?;-582.0;485.0;?;-136.0;88.0
?;-80.0;-20.0;?;90.0;?;-614.0;484.0;?;-67.0;88.0
?;-27.0;19.0;-901.0;58.0;?;-586.0;487.0;?;-86.0;69.0
?;-8.0;-4.0;-922.0;79.0;?;-564.0;?;?;-121.0;60.0
?;-50.0;-18.0;-899.0;49.0;?;-620.0;?;?;-91.0;63.0
-25.0;-87.0;-14.0;-841.0;67.0;?;-608.0;?;?;-63.0;76.0
-19.0;-56.0;-14.0;-874.0;65.0;?;-606.0;?;?;-73.0;77.0
-42.0;-81.0;-28.0;-873.0;73.0;?;-653.0;?;-59.0;-36.0;77.0
-81.0;-94.0;-30.0;?;89.0;?;-670.0;?;2.0;-90.0;67.0
-77.0;-115.0;-12.0;?;83.0;?;-620.0;?;41.0;-77.0;49.0
-29.0;-89.0;-64.0;?;77.0;?;-618.0;?;28.0;-146.0;68.0
-48.0;-107.0;-40.0;?;74.0;?;-707.0;?;68.0;?;53.0
-25.0;-114.0;-34.0;?;58.0;-11.0;-674.0;?;153.0;?;69.0
-10.0;-88.0;-55.0;?;103.0;-20.0;-638.0;?;157.0;?;79.0
-23.0;-112.0;-19.0;?;82.0;-19.0;-650.0;?;99.0;?;57.0
-17.0;-143.0;?;-1040.0;87.0;-29.0;-688.0;?;146.0;?;69.0
2.0;-158.0;?;-882.0;69.0;-16.0;-677.0;?;182.0;?;67.0
12.0;-235.0;?;-1043.0;75.0;-13.0;-625.0;?;150.0;?;68.0
-31.0;-307.0;?;-895.0;42.0;-20.0;-679.0;449.0;101.0;?;108.0
-1.0;-264.0;?;-832.0;75.0;-21.0;-687.0;421.0;132.0;?;145.0
11.0;-275.0;?;-531.0;74.0;-10.0;-675.0;462.0;141.0;?;179.0
7.0;-215.0;?;-475.0;66.0;-39.0;-718.0;491.0;167.0;-28.0;167.0
4.0;-258.0;?;-422.0;88.0;-16.0;-808.0;513.0;360.0;24.0;163.0
87.0;-146.0;?;-394.0;191.0;16.0;-843.0;544.0;518.0;-47.0;145.0
190.0;-133.0;?;-426.0;408.0;53.0;-888.0;549.0;742.0;-142.0;144.0
328.0;33.0;?;-408.0;486.0;70.0;?;544.0;1044.0;-214.0;144.0
352.0;88.0;67.0;-493.0;251.0;23.0;?;559.0;1248.0;-133.0;155.0
333.0;155.0;39.0;-430.0;53.0;58.0;?;561.0;1493.0;8.0;166.0
466.0;174.0;51.0;-457.0;-107.0;70.0;?;572.0;1721.0;69.0;187.0
557.0;222.0;62.0;-462.0;-258.0;46.0;?;556.0;?;89.0;194.0
722.0;250.0;80.0;-484.0;-437.0;13.0;?;536.0;?;142.0;206.0
800.0;259.0;63.0;-410.0;-574.0;?;?;563.0;?;136.0;192.0
871.0;245.0;96.0;-415.0;-622.0;20.0;?;526.0;?;166.0;185.0
810.0;220.0;72.0;-173.0;-591.0;41.0;?;521.0;2229.0;261.0;195.0
661.0;283.0;54.0;-176.0;-623.0;67.0;?;504.0;1915.0;328.0;180.0
?;292.0;81.0;-240.0;-588.0;?;?;470.0;1548.0;390.0;169.0
?;314.0;91.0;-234.0;-531.0;?;?;478.0;1093.0;320.0;177.0
?;316.0;66.0;-275.0;-556.0;?;?;478.0;726.0;232.0;154.0
?;306.0;35.0;-340.0;-519.0;?;?;493.0;417.0;127.0;181.0
?;315.0;75.0;-223.0;-505.0;?;?;495.0;255.0;134.0;173.0
?;284.0;99.0;-356.0;-472.0;?;?;487.0;270.0;167.0;172.0
?;297.0;83.0;-342.0;-416.0;113.0;?;499.0;98.0;145.0;153.0
?;292.0;91.0;-289.0;-386.0;92.0;?;540.0;-77.0;96.0;153.0
?;300.0;67.0;-273.0;-335.0;61.0;?;523.0;-23.0;28.0;143.0
?;300.0;67.0;-275.0;-332.0;34.0;?;523.0;-102.0;-67.0;142.0
?;299.0;27.0;-306.0;-276.0;28.0;?;510.0;-249.0;-125.0;135.0
?;302.0;34.0;-217.0;-202.0;23.0;?;499.0;-202.0;-115.0;129.0
?;307.0;20.0;-115.0;-117.0;18.0;?;512.0;-120.0;11.0;?
-71.0;301.0;13.0;-78.0;17.0;20.0;?;521.0;-180.0;-75.0;?
-68.0;290.0;-2.0;-56.0;49.0;-14.0;?;536.0;-215.0;-43.0;?
-27.0;273.0;-27.0;-136.0;139.0;-45.0;?;615.0;-107.0;15.0;?
8.0;301.0;-52.0;-228.0;147.0;-44.0;?;590.0;-108.0;-34.0;?
85.0;302.0;-50.0;-353.0;166.0;-52.0;?;493.0;-87.0;-25.0;?
40.0;309.0;?;-594.0;120.0;-35.0;?;388.0;-84.0;-68.0;?
39.0;290.0;?;?;117.0;?;?;432.0;-88.0;-40.0;?
16.0;283.0;?;?;129.0;?;?;370.0;-136.0;-22.0;?
-9.0;?;?;?;168.0;?;?;482.0;-171.0;0.0;?
-23.0;?;?;?;194.0;?;?;711.0;-231.0;7.0;?
-142.0;?;?;?;283.0;?;?;732.0;-501.0;0.0;?
-223.0;?;?;?;300.0;?;159.0;202.0;-796.0;111.0;?
-363.0;?;?;?;362.0;?;208.0;477.0;-1202.0;338.0;47.0
-605.0;?;?;?;357.0;?;243.0;618.0;-1712.0;728.0;29.0
-863.0;?;?;?;426.0;?;162.0;554.0;-2307.0;1200.0;35.0
-1037.0;?;?;?;488.0;?;38.0;523.0;-2513.0;1645.0;36.0
-964.0;?;?;?;481.0;-68.0;-87.0;579.0;-2686.0;?;49.0
-975.0;?;-183.0;?;588.0;-118.0;-268.0;562.0;-2251.0;?;61.0
-545.0;?;-182.0;?;702.0;-192.0;-224.0;522.0;-1748.0;?;51.0
-291.0;?;-247.0;-302.0;772.0;-302.0;-318.0;512.0;-1036.0;?;45.0
-33.0;?;-251.0;-323.0;481.0;?;86.0;551.0;-184.0;?;72.0
179.0;?;-197.0;-321.0;-374.0;?;54.0;571.0;465.0;?;70.0
357.0;41.0;-108.0;-309.0;-14.0;?;-120.0;?;751.0;273.0;66.0
271.0;5.0;-161.0;-292.0;103.0;?;131.0;?;1033.0;354.0;77.0
193.0;34.0;-57.0;-292.0;-52.0;?;369.0;?;779.0;391.0;68.0
53.0;47.0;-33.0;-291.0;-10.0;?;407.0;?;315.0;?;88.0
25.0;49.0;-32.0;-309.0;-12.0;?;304.0;?;128.0;?;82.0
63.0;29.0;-10.0;-311.0;17.0;-88.0;328.0;?;12.0;?;81.0
131.0;49.0;-35.0;-292.0;3.0;-87.0;306.0;?;-31.0;?;82.0
73.0;46.0;-26.0;-302.0;-53.0;-19.0;235.0;?;-64.0;?;81.0
16.0;53.0;-46.0;-302.0;-34.0;?;226.0;?;-77.0;?;82.0
7.0;65.0;-25.0;-299.0;-16.0;?;240.0;?;-54.0;?;81.0
20.0;43.0;-30.0;-292.0;-3.0;?;222.0;?;-23.0;?;86.0
3.0;38.0;-44.0;-288.0;18.0;?;221.0;?;29.0;?;93.0
-8.0;41.0;-71.0;-303.0;44.0;?;243.0;?;34.0;?;89.0
-11.0;28.0;-44.0;-304.0;57.0;?;232.0;?;14.0;?;86.0
-29.0;23.0;-47.0;-312.0;75.0;?;233.0;?;20.0;52.0;78.0
-1.0;30.0;-18.0;-283.0;32.0;?;233.0;?;-7.0;32.0;85.0
-8.0;35.0;-34.0;-290.0;57.0;?;226.0;?;-2.0;36.0;86.0
2.0;40.0;-83.0;-309.0;51.0;?;221.0;?;8.0;28.0;96.0
21.0;39.0;-1.0;-342.0;19.0;?;212.0;?;16.0;66.0;76.0
15.0;39.0;3.0;-351.0;44.0;?;224.0;?;4.0;?;79.0
9.0;39.0;-17.0;-359.0;41.0;-14.0;221.0;?;31.0;?;86.0
7.0;39.0;-42.0;-350.0;55.0;-5.0;225.0;?;29.0;?;86.0
10.0;57.0;-18.0;-339.0;49.0;6.0;222.0;?;11.0;?;88.0
11.0;28.0;-26.0;-331.0;31.0;-15.0;217.0;?;8.0;?;99.0
19.0;27.0;-25.0;-340.0;20.0;-40.0;218.0;554.0;-12.0;?;89.0
0.0;21.0;-11.0;-327.0;36.0;-19.0;221.0;547.0;17.0;?;91.0
-4.0;28.0;-28.0;-322.0;24.0;-31.0;210.0;546.0;23.0;?;92.0
15.0;37.0;1.0;-337.0;27.0;-8.0;204.0;545.0;8.0;?;83.0
23.0;41.0;-22.0;-335.0;20.0;22.0;232.0;537.0;-6.0;?;88.0
-22.0;32.0;-26.0;-331.0;55.0;19.0;212.0;552.0;-26.0;?;77.0
10.0;34.0;-21.0;-324.0;30.0;11.0;194.0;535.0;-16.0;100.0;85.0
-8.0;35.0;2.0;-327.0;14.0;2.0;194.0;553.0;-5.0;?;86.0
-27.0;28.0;-31.0;-326.0;17.0;17.0;180.0;541.0;-29.0;?;86.0
10.0;15.0;6.0;-318.0;?;-20.0;179.0;552.0;-3.0;?;86.0
-9.0;21.0;-21.0;-330.0;?;-23.0;188.0;535.0;8.0;?;96.0
-15.0;25.0;-15.0;-322.0;?;10.0;197.0;549.0;24.0;?;84.0
-27.0;57.0;-6.0;-321.0;?;-47.0;192.0;535.0;46.0;?;90.0
4.0;39.0;-50.0;-331.0;?;-18.0;201.0;533.0;51.0;33.0;93.0
6.0;39.0;-11.0;-330.0;?;1.0;203.0;542.0;17.0;20.0;87.0
16.0;39.0;16.0;-321.0;?;-43.0;202.0;553.0;36.0;14.0;78.0
-8.0;49.0;2.0;-319.0;?;-30.0;192.0;549.0;24.0;24.0;68.0
4.0;32.0;-7.0;-311.0;?;-15.0;194.0;544.0;17.0;48.0;84.0
15.0;21.0;-23.0;-325.0;?;-45.0;197.0;552.0;22.0;34.0;91.0
-17.0;30.0;-13.0;-330.0;?;-14.0;199.0;553.0;9.0;10.0;99.0
6.0;32.0;-21.0;-312.0;?;-10.0;201.0;543.0;25.0;18.0;87.0
23.0;44.0;-11.0;-322.0;18.0;-11.0;197.0;534.0;16.0;52.0;87.0
10.0;50.0;7.0;-326.0;16.0;-14.0;197.0;549.0;38.0;38.0;62.0
0.0;40.0;4.0;-329.0;16.0;?;199.0;552.0;-35.0;58.0;74.0
0.0;47.0;24.0;-345.0;-4.0;?;196.0;551.0;17.0;28.0;106.0
0.0;40.0;30.0;-323.0;-15.0;?;200.0;540.0;30.0;37.0;79.0
-12.0;54.0;-1.0;-322.0;-14.0;?;199.0;527.0;6.0;66.0;102.0
4.0;44.0;24.0;-320.0;-13.0;?;199.0;577.0;30.0;54.0;54.0
-4.0;28.0;13.0;-331.0;8.0;?;197.0;545.0;13.0;?;70.0
