InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK Quaternion3;Accelerometer RWR accX;Accelerometer RUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RLA accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ
907.0;391.0;346.0;-838.0;-527.0;-175;6.0;515.0;654.0
910.0;434.0;333.0;-743.0;-302.0;-175;-8.0;557.0;549.0
913.0;457.0;321.0;-393.0;-331.0;-175;-164.0;380.0;602.0
915.0;370.0;312.0;-452.0;-171.0;-175;-205.0;370.0;516.0
916.0;?;304.0;-346.0;-202.0;-175;-268.0;634.0;486.0
919.0;?;295.0;-134.0;-258.0;-175;-388.0;?;402.0
920.0;?;286.0;-168.0;-155.0;-175;-471.0;?;316.0
922.0;?;278.0;-220.0;-85.0;-175;-298.0;?;183.0
924.0;?;270.0;-138.0;-145.0;-175;-239.0;?;358.0
926.0;?;264.0;-36.0;-115.0;-173;-415.0;?;191.0
928.0;?;259.0;165.0;41.0;-176;-441.0;?;150.0
930.0;?;258.0;42.0;55.0;-173;-220.0;?;83.0
931.0;?;259.0;-39.0;33.0;-175;-179.0;?;77.0
931.0;?;263.0;74.0;45.0;-179;-56.0;?;64.0
931.0;?;270.0;135.0;154.0;-169;77.0;?;-34.0
930.0;?;280.0;239.0;91.0;-191;61.0;?;-67.0
928.0;?;293.0;131.0;-14.0;-160;95.0;?;-32.0
925.0;?;307.0;77.0;-79.0;-196;350.0;?;-89.0
921.0;546.0;322.0;151.0;2.0;-183;446.0;?;-173.0
917.0;499.0;337.0;175.0;99.0;111;423.0;731.0;-201.0
912.0;534.0;352.0;226.0;95.0;206;589.0;584.0;-144.0
906.0;494.0;366.0;207.0;150.0;145;675.0;524.0;37.0
899.0;393.0;380.0;262.0;108.0;175;729.0;627.0;-23.0
893.0;439.0;?;?;39.0;163;667.0;468.0;-65.0
886.0;410.0;?;?;-25.0;167;673.0;434.0;-82.0
?;380.0;?;?;17.0;170;?;388.0;-167.0
?;319.0;?;?;38.0;174;?;485.0;-210.0
860.0;329.0;?;255.0;52.0;164;?;472.0;-174.0
847.0;402.0;?;220.0;96.0;182;?;349.0;-107.0
833.0;322.0;?;128.0;79.0;173;?;387.0;-128.0
819.0;433.0;488.0;226.0;68.0;174;?;314.0;-135.0
802.0;488.0;504.0;?;96.0;217;?;332.0;-156.0
782.0;456.0;513.0;?;114.0;-33;?;404.0;-169.0
764.0;404.0;514.0;?;99.0;-218;?;361.0;-108.0
746.0;379.0;513.0;?;113.0;-145;?;339.0;-107.0
730.0;338.0;513.0;?;106.0;-172;?;351.0;-148.0
712.0;306.0;509.0;432.0;138.0;-174;?;328.0;-180.0
695.0;341.0;503.0;401.0;134.0;-159;?;259.0;-143.0
679.0;348.0;497.0;447.0;219.0;-196;?;247.0;-155.0
663.0;352.0;488.0;573.0;283.0;?;?;285.0;-168.0
649.0;324.0;478.0;547.0;220.0;?;914.0;281.0;-188.0
635.0;329.0;468.0;483.0;142.0;-158;863.0;205.0;-227.0
?;331.0;457.0;543.0;294.0;145;815.0;178.0;-321.0
?;294.0;444.0;645.0;362.0;211;825.0;203.0;-395.0
?;295.0;430.0;641.0;423.0;153;745.0;218.0;-397.0
584.0;305.0;415.0;535.0;426.0;198;748.0;203.0;-291.0
570.0;287.0;399.0;518.0;374.0;169;877.0;171.0;-378.0
556.0;288.0;381.0;433.0;347.0;182;915.0;158.0;-479.0
540.0;292.0;363.0;405.0;361.0;187;884.0;157.0;-535.0
525.0;308.0;344.0;354.0;312.0;159;966.0;153.0;-570.0
511.0;319.0;325.0;325.0;297.0;223;1012.0;147.0;-498.0
498.0;304.0;306.0;295.0;292.0;64;997.0;147.0;?
485.0;284.0;288.0;324.0;284.0;-218;1051.0;122.0;?
476.0;245.0;272.0;227.0;243.0;?;1042.0;112.0;?
469.0;255.0;255.0;205.0;192.0;?;1180.0;66.0;?
460.0;?;234.0;175.0;200.0;?;1192.0;28.0;?
442.0;?;205.0;25.0;102.0;?;1054.0;?;?
423.0;179.0;180.0;114.0;60.0;216;975.0;?;?
402.0;111.0;159.0;106.0;-114.0;146;1107.0;?;?
381.0;52.0;139.0;70.0;-82.0;116;1128.0;?;?
357.0;14.0;118.0;10.0;35.0;104;1023.0;?;?
333.0;9.0;98.0;-28.0;-41.0;93;933.0;-67.0;?
309.0;-10.0;79.0;-48.0;-54.0;107;872.0;-24.0;?
287.0;-27.0;63.0;-56.0;-47.0;108;795.0;?;?
266.0;-27.0;48.0;-34.0;-46.0;115;746.0;?;?
246.0;-20.0;34.0;3.0;-3.0;115;709.0;?;50.0
?;-13.0;22.0;27.0;40.0;134;673.0;17.0;69.0
?;34.0;12.0;39.0;48.0;156;681.0;22.0;69.0
?;97.0;4.0;29.0;20.0;160;663.0;63.0;91.0
?;151.0;-2.0;25.0;76.0;166;644.0;129.0;75.0
?;?;-9.0;-33.0;52.0;174;744.0;223.0;78.0
?;?;-11.0;-11.0;3.0;176;735.0;321.0;43.0
?;?;-11.0;-12.0;-58.0;175;803.0;324.0;24.0
?;?;-16.0;-97.0;32.0;176;887.0;340.0;-47.0
?;?;-21.0;-153.0;94.0;177;827.0;387.0;12.0
?;?;-25.0;-219.0;183.0;177;855.0;457.0;40.0
?;?;-33.0;-283.0;4.0;178;863.0;495.0;-58.0
66.0;?;-43.0;-357.0;-39.0;179;851.0;496.0;-8.0
51.0;?;-54.0;-350.0;-21.0;179;769.0;477.0;-80.0
38.0;?;-66.0;-275.0;73.0;179;713.0;458.0;-61.0
27.0;?;-77.0;-180.0;61.0;180;623.0;429.0;?
15.0;?;-89.0;-153.0;97.0;179;616.0;379.0;?
4.0;?;-99.0;-250.0;?;180;604.0;339.0;?
-5.0;235.0;-110.0;-227.0;?;180;611.0;242.0;?
-17.0;204.0;-119.0;-245.0;?;180;494.0;228.0;-16.0
-29.0;170.0;-131.0;-259.0;?;180;443.0;241.0;-55.0
-43.0;159.0;-143.0;-278.0;?;180;420.0;220.0;-56.0
-53.0;168.0;?;-252.0;?;180;368.0;203.0;-2.0
-66.0;148.0;?;-289.0;?;180;398.0;250.0;23.0
-71.0;102.0;?;-218.0;?;180;378.0;308.0;9.0
-77.0;32.0;?;-256.0;?;180;448.0;403.0;70.0
?;70.0;?;-283.0;?;180;475.0;426.0;60.0
?;98.0;?;-297.0;?;180;366.0;417.0;82.0
?;110.0;?;-290.0;?;179;321.0;449.0;47.0
-88.0;51.0;?;-304.0;?;179;382.0;450.0;27.0
-91.0;87.0;?;-278.0;?;179;390.0;386.0;70.0
-93.0;39.0;?;-278.0;?;178;432.0;340.0;65.0
-96.0;-34.0;?;-321.0;?;178;439.0;459.0;56.0
-99.0;-30.0;?;-256.0;?;178;413.0;466.0;50.0
-101.0;38.0;?;-332.0;?;178;441.0;444.0;?
-104.0;56.0;-250.0;-274.0;?;178;499.0;512.0;?
-108.0;63.0;-253.0;-262.0;?;178;473.0;527.0;63.0
-111.0;69.0;-255.0;-201.0;?;177;495.0;514.0;123.0
-116.0;58.0;-257.0;-246.0;?;177;472.0;501.0;116.0
-119.0;70.0;-261.0;-326.0;?;177;378.0;446.0;107.0
-123.0;60.0;-265.0;-252.0;?;178;466.0;473.0;112.0
-126.0;45.0;-269.0;-218.0;?;178;383.0;?;71.0
-127.0;45.0;-272.0;-228.0;?;178;344.0;?;131.0
-131.0;44.0;-274.0;?;?;177;270.0;?;118.0
-135.0;42.0;-275.0;?;?;177;288.0;?;105.0
-139.0;53.0;-276.0;?;83.0;177;330.0;386.0;77.0
-143.0;78.0;-277.0;?;157.0;178;311.0;329.0;62.0
-147.0;18.0;-276.0;?;152.0;178;327.0;455.0;?
-152.0;52.0;-275.0;?;140.0;178;395.0;483.0;?
-156.0;83.0;-274.0;?;176.0;178;318.0;464.0;?
-161.0;40.0;-272.0;?;225.0;178;356.0;473.0;?
-166.0;57.0;-271.0;-236.0;254.0;?;363.0;481.0;?
-171.0;74.0;-270.0;-245.0;256.0;?;365.0;420.0;?
-176.0;65.0;-268.0;-246.0;219.0;?;337.0;437.0;?
-180.0;68.0;-267.0;-246.0;195.0;?;301.0;441.0;?
-185.0;34.0;-265.0;-294.0;211.0;?;366.0;436.0;?
-188.0;48.0;-263.0;-306.0;164.0;?;398.0;393.0;-60.0
-191.0;31.0;-262.0;-320.0;152.0;?;380.0;406.0;-80.0
-194.0;40.0;-261.0;-286.0;56.0;?;302.0;410.0;-78.0
-196.0;25.0;-260.0;-262.0;-16.0;?;276.0;449.0;-33.0
-198.0;47.0;-259.0;-332.0;-85.0;?;395.0;380.0;-12.0
-199.0;34.0;-257.0;-313.0;-31.0;?;382.0;363.0;2.0
-200.0;57.0;-255.0;-352.0;75.0;?;381.0;322.0;49.0
-202.0;71.0;-252.0;-341.0;42.0;?;320.0;286.0;120.0
-206.0;56.0;-250.0;-409.0;-57.0;?;292.0;292.0;211.0
-211.0;8.0;-249.0;-443.0;-87.0;157;351.0;307.0;174.0
-218.0;-26.0;-251.0;-393.0;-106.0;155;342.0;318.0;123.0
-223.0;-79.0;-255.0;-351.0;-70.0;163;318.0;353.0;126.0
-229.0;-100.0;-260.0;-323.0;-19.0;165;281.0;313.0;182.0
-234.0;-115.0;-267.0;-310.0;13.0;171;304.0;346.0;167.0
-240.0;-128.0;-274.0;-327.0;32.0;168;260.0;355.0;206.0
-246.0;-108.0;-282.0;-359.0;9.0;167;254.0;365.0;168.0
-255.0;-88.0;-292.0;-331.0;?;185;236.0;408.0;130.0
-266.0;20.0;-303.0;-342.0;?;154;269.0;411.0;99.0
-279.0;150.0;-316.0;-299.0;19.0;216;288.0;402.0;59.0
-299.0;274.0;-333.0;-260.0;?;119;302.0;455.0;61.0
-322.0;312.0;-353.0;-292.0;?;-180;293.0;483.0;60.0
-344.0;239.0;-375.0;-297.0;?;-193;283.0;510.0;76.0
-365.0;202.0;-396.0;-320.0;?;-155;299.0;504.0;54.0
?;209.0;?;-353.0;?;-182;289.0;499.0;32.0
?;221.0;?;-368.0;?;-159;239.0;490.0;38.0
?;255.0;?;-384.0;?;-173;208.0;467.0;54.0
?;258.0;?;-373.0;?;-173;246.0;468.0;49.0
?;228.0;-481.0;-420.0;?;-172;281.0;468.0;93.0
?;187.0;-496.0;-256.0;?;-177;303.0;447.0;128.0
?;150.0;-509.0;-149.0;?;-175;282.0;430.0;104.0
?;128.0;-521.0;-200.0;106.0;-177;251.0;416.0;76.0
?;124.0;-533.0;-215.0;161.0;-176;217.0;407.0;52.0
?;124.0;-543.0;-332.0;115.0;-176;225.0;394.0;30.0
?;?;-552.0;-289.0;24.0;-176;231.0;371.0;50.0
?;?;-560.0;-289.0;19.0;-176;237.0;360.0;-50.0
?;?;-569.0;-227.0;9.0;-176;238.0;365.0;-139.0
?;?;-577.0;?;57.0;-176;230.0;385.0;-103.0
?;?;-585.0;?;129.0;-176;243.0;393.0;-71.0
?;?;-592.0;?;141.0;-176;238.0;406.0;-31.0
?;?;-597.0;?;113.0;-177;199.0;405.0;-35.0
-662.0;?;-601.0;?;113.0;-175;183.0;393.0;-47.0
-666.0;?;-604.0;?;127.0;-179;188.0;413.0;-101.0
-669.0;204.0;-608.0;?;90.0;-174;241.0;442.0;-121.0
-677.0;238.0;-608.0;?;109.0;-178;290.0;422.0;-124.0
-690.0;?;-605.0;?;100.0;-178;280.0;348.0;-98.0
-701.0;?;-605.0;?;40.0;-169;313.0;334.0;-84.0
-709.0;?;-606.0;?;-27.0;-190;317.0;359.0;-60.0
-717.0;?;-608.0;?;15.0;-155;238.0;335.0;-96.0
-724.0;?;-610.0;?;-104.0;-205;176.0;277.0;-91.0
-731.0;73.0;-612.0;?;-151.0;-152;192.0;290.0;-39.0
-738.0;85.0;-614.0;-413.0;-197.0;133;242.0;310.0;7.0
-743.0;75.0;-615.0;-460.0;-218.0;?;270.0;278.0;-21.0
-749.0;37.0;-616.0;-555.0;-267.0;?;273.0;254.0;102.0
-753.0;3.0;-617.0;-524.0;-243.0;?;276.0;250.0;172.0
-758.0;?;-617.0;-462.0;-151.0;?;269.0;238.0;199.0
-761.0;?;-619.0;-424.0;-101.0;?;265.0;248.0;178.0
-763.0;?;-621.0;-298.0;-97.0;?;266.0;280.0;191.0
-763.0;?;-624.0;-360.0;-33.0;?;268.0;297.0;174.0
-763.0;?;-626.0;-304.0;-53.0;?;262.0;308.0;183.0
-762.0;?;-629.0;-334.0;-100.0;?;272.0;325.0;130.0
-760.0;?;-633.0;?;-110.0;?;292.0;343.0;88.0
?;?;-637.0;?;-95.0;?;309.0;385.0;61.0
?;198.0;?;?;-47.0;?;330.0;463.0;?
?;258.0;?;-370.0;-70.0;?;301.0;510.0;?
?;356.0;-645.0;-408.0;-69.0;-159;211.0;547.0;?
?;429.0;-644.0;-519.0;-72.0;-181;215.0;548.0;?
?;407.0;-640.0;-475.0;-121.0;-163;242.0;?;?
?;344.0;-636.0;-595.0;-239.0;-170;166.0;?;?
-762.0;318.0;-633.0;-681.0;-297.0;-179;73.0;?;?
-764.0;337.0;-631.0;-671.0;-219.0;-150;49.0;?;?
-766.0;316.0;-629.0;-639.0;-190.0;-223;91.0;?;?
-767.0;274.0;-627.0;-582.0;-110.0;-66;159.0;?;?
-769.0;255.0;-626.0;-521.0;-84.0;207;187.0;?;?
?;277.0;-623.0;-443.0;-28.0;180;204.0;?;?
?;325.0;-621.0;-351.0;-18.0;167;221.0;?;?
?;?;-620.0;-240.0;37.0;?;266.0;?;?
?;?;-618.0;-365.0;45.0;?;312.0;?;?
?;?;-617.0;-349.0;49.0;?;321.0;543.0;?
?;?;-615.0;-328.0;73.0;?;324.0;556.0;?
?;?;-614.0;-329.0;90.0;?;?;616.0;?
?;?;-612.0;-303.0;26.0;?;?;660.0;?
-788.0;?;-611.0;-276.0;45.0;?;?;739.0;?
-790.0;?;-609.0;-306.0;-33.0;?;?;773.0;?
-792.0;?;-605.0;?;?;?;?;906.0;?
-795.0;?;-601.0;?;?;?;?;933.0;?
-798.0;?;-597.0;?;?;?;?;958.0;?
-801.0;380.0;-592.0;?;?;?;?;940.0;148.0
-805.0;?;-585.0;?;?;?;318.0;810.0;206.0
-811.0;?;-575.0;?;?;-148;396.0;727.0;247.0
-819.0;?;-561.0;?;?;-214;421.0;677.0;?
-830.0;?;-543.0;?;-134.0;-149;480.0;626.0;?
-840.0;?;-525.0;?;-283.0;157;499.0;581.0;?
-849.0;?;-506.0;-870.0;-334.0;205;415.0;604.0;?
-857.0;?;-489.0;-609.0;-402.0;159;506.0;622.0;?
-864.0;?;-472.0;-482.0;-196.0;193;477.0;559.0;386.0
-871.0;?;-455.0;-312.0;-148.0;172;?;550.0;524.0
-875.0;?;-442.0;-528.0;-159.0;181;?;555.0;619.0
-878.0;?;-430.0;-455.0;-79.0;181;?;548.0;519.0
-881.0;?;-419.0;-466.0;24.0;176;?;553.0;376.0
-883.0;?;-410.0;-597.0;0.0;181;?;566.0;219.0
-884.0;?;-401.0;-621.0;63.0;178;?;623.0;280.0
-886.0;?;-393.0;-407.0;96.0;179;?;542.0;280.0
-886.0;?;-386.0;-202.0;-19.0;179;?;643.0;88.0
-887.0;?;-379.0;-68.0;35.0;179;?;558.0;66.0
-888.0;?;-373.0;-142.0;156.0;179;?;?;126.0
-890.0;?;-367.0;?;97.0;?;258.0;?;85.0
-890.0;?;-364.0;?;66.0;?;57.0;732.0;203.0
-891.0;?;-360.0;?;65.0;?;102.0;1016.0;38.0
-892.0;586.0;-358.0;?;95.0;?;334.0;785.0;83.0
-893.0;399.0;-356.0;?;99.0;?;250.0;826.0;89.0
-894.0;411.0;-357.0;?;142.0;?;633.0;776.0;76.0
-895.0;408.0;-358.0;?;100.0;?;603.0;807.0;99.0
-895.0;441.0;-361.0;?;100.0;191;552.0;816.0;64.0
-895.0;317.0;-366.0;?;127.0;169;599.0;875.0;0.0
-895.0;192.0;-370.0;?;151.0;180;526.0;860.0;-1.0
-894.0;137.0;-376.0;?;132.0;208;435.0;940.0;-19.0
-893.0;114.0;-383.0;?;162.0;-67;529.0;903.0;-16.0
-891.0;361.0;-391.0;-165.0;191.0;-228;544.0;627.0;-91.0
-890.0;436.0;-399.0;-152.0;210.0;-158;714.0;562.0;-135.0
-888.0;438.0;-407.0;-19.0;219.0;-187;758.0;695.0;-125.0
-885.0;415.0;-417.0;83.0;244.0;-180;688.0;656.0;-141.0
-881.0;448.0;?;32.0;254.0;-174;710.0;576.0;-150.0
-878.0;378.0;?;-19.0;242.0;-184;687.0;715.0;-199.0
-874.0;269.0;?;-26.0;246.0;-175;585.0;831.0;-252.0
-871.0;182.0;?;-66.0;220.0;-181;563.0;868.0;-291.0
-867.0;213.0;?;10.0;226.0;-178;611.0;?;-331.0
-864.0;197.0;?;69.0;218.0;-178;577.0;878.0;-320.0
-860.0;237.0;?;?;267.0;-179;642.0;847.0;-313.0
-858.0;287.0;?;?;238.0;-178;677.0;?;-281.0
-855.0;243.0;?;?;231.0;-178;738.0;?;-320.0
-853.0;223.0;?;?;238.0;-178;702.0;?;-329.0
-851.0;200.0;?;?;217.0;-178;679.0;?;-320.0
-849.0;160.0;?;54.0;187.0;?;700.0;?;-334.0
-847.0;122.0;?;-87.0;116.0;-177;645.0;?;-337.0
?;134.0;?;-72.0;53.0;-178;737.0;?;-332.0
?;142.0;-518.0;9.0;?;-171;805.0;?;-315.0
-840.0;136.0;-522.0;-27.0;?;-166;838.0;?;-253.0
-838.0;123.0;-526.0;-10.0;?;-162;839.0;?;-158.0
-835.0;114.0;-530.0;-76.0;?;-164;807.0;?;-80.0
-831.0;95.0;-535.0;-225.0;?;-174;726.0;585.0;-57.0
-828.0;114.0;-539.0;-218.0;?;-161;852.0;612.0;-42.0
-824.0;97.0;-544.0;-77.0;?;-183;814.0;570.0;-49.0
-820.0;95.0;-549.0;33.0;?;-158;793.0;?;-104.0
-815.0;96.0;-554.0;59.0;?;-181;830.0;?;-85.0
-809.0;113.0;-560.0;67.0;?;-193;853.0;?;-97.0
-802.0;117.0;-566.0;34.0;?;90;820.0;?;-150.0
-795.0;132.0;-571.0;-78.0;?;?;858.0;?;-172.0
-790.0;209.0;-573.0;-32.0;?;?;896.0;?;-228.0
-786.0;298.0;-573.0;-22.0;?;?;796.0;?;-241.0
-782.0;385.0;-573.0;-58.0;92.0;?;779.0;?;-197.0
-777.0;435.0;-574.0;-58.0;76.0;?;808.0;?;-211.0
-770.0;428.0;-576.0;-74.0;63.0;?;816.0;?;-184.0
-762.0;428.0;-577.0;-107.0;0.0;?;874.0;619.0;-243.0
-753.0;429.0;-577.0;-70.0;-35.0;?;932.0;633.0;-237.0
-741.0;?;-577.0;-60.0;-44.0;?;728.0;704.0;-202.0
-728.0;?;-576.0;-57.0;8.0;?;683.0;730.0;-174.0
-715.0;?;-574.0;-96.0;100.0;?;630.0;583.0;-113.0
-701.0;?;-571.0;-152.0;162.0;?;633.0;362.0;-74.0
-685.0;?;-566.0;-103.0;80.0;?;626.0;294.0;-77.0
-668.0;?;-561.0;-155.0;161.0;?;649.0;325.0;-104.0
-649.0;?;-555.0;-125.0;190.0;-207;717.0;379.0;-194.0
-628.0;?;-546.0;-100.0;262.0;-178;708.0;417.0;-240.0
-605.0;198.0;-536.0;-46.0;245.0;-167;675.0;386.0;-230.0
-580.0;178.0;-523.0;-52.0;181.0;-188;691.0;361.0;-231.0
-554.0;161.0;-507.0;-24.0;142.0;-165;671.0;356.0;-226.0
-530.0;156.0;-488.0;-92.0;154.0;-180;588.0;332.0;-226.0
-507.0;206.0;-466.0;-58.0;180.0;-172;600.0;333.0;-252.0
-485.0;285.0;-444.0;-63.0;178.0;-174;662.0;342.0;-213.0
-464.0;325.0;-422.0;-146.0;183.0;-175;668.0;373.0;-175.0
-443.0;337.0;-402.0;-137.0;198.0;-173;739.0;423.0;-125.0
-420.0;293.0;-382.0;-261.0;141.0;-175;741.0;439.0;-112.0
-394.0;213.0;-360.0;-289.0;76.0;?;751.0;459.0;-123.0
-367.0;144.0;-342.0;-296.0;57.0;-174;797.0;517.0;-117.0
-341.0;95.0;-322.0;-345.0;47.0;-173;800.0;539.0;-118.0
-312.0;66.0;-305.0;-353.0;63.0;-170;732.0;513.0;-60.0
-283.0;58.0;-289.0;-424.0;-11.0;-172;731.0;500.0;-39.0
-257.0;34.0;-273.0;-421.0;11.0;-164;709.0;499.0;-31.0
-232.0;64.0;-259.0;-422.0;35.0;-172;711.0;457.0;-10.0
-206.0;93.0;-245.0;-447.0;-206.0;-164;670.0;400.0;-9.0
-183.0;90.0;-233.0;-413.0;-328.0;-152;606.0;367.0;11.0
-162.0;72.0;-222.0;-520.0;-302.0;-164;543.0;377.0;-36.0
-142.0;70.0;-210.0;-502.0;-194.0;-100;494.0;373.0;-50.0
-123.0;78.0;-197.0;-306.0;-136.0;-100;486.0;364.0;125.0
-103.0;79.0;-184.0;-168.0;-48.0;-165;488.0;390.0;173.0
-84.0;87.0;-169.0;-145.0;28.0;-155;504.0;442.0;140.0
-68.0;123.0;-156.0;-206.0;17.0;-166;487.0;466.0;87.0
-54.0;157.0;-142.0;-257.0;-18.0;-172;435.0;478.0;54.0
-41.0;166.0;-129.0;-289.0;-38.0;-163;403.0;503.0;20.0
-30.0;198.0;?;?;-76.0;-166;376.0;525.0;-11.0
-23.0;193.0;?;?;-108.0;-160;364.0;546.0;-5.0
-16.0;217.0;?;?;-97.0;-161;353.0;586.0;26.0
-6.0;161.0;?;?;-23.0;-158;291.0;590.0;29.0
1.0;162.0;?;?;45.0;-156;303.0;610.0;68.0
2.0;400.0;?;?;56.0;-159;308.0;569.0;90.0
10.0;520.0;?;?;10.0;-163;248.0;517.0;141.0
?;295.0;?;?;62.0;-165;184.0;539.0;115.0
?;190.0;?;?;-35.0;-168;33.0;501.0;85.0
?;248.0;?;?;-219.0;-168;21.0;322.0;54.0
?;260.0;?;-307.0;-196.0;-168;134.0;251.0;55.0
?;215.0;?;-426.0;-5.0;-168;268.0;288.0;98.0
83.0;204.0;?;-453.0;27.0;-168;300.0;330.0;117.0
93.0;219.0;?;-479.0;-65.0;-168;255.0;342.0;96.0
102.0;242.0;?;-383.0;-93.0;-169;205.0;354.0;132.0
110.0;266.0;19.0;-361.0;-149.0;-168;179.0;394.0;76.0
116.0;283.0;23.0;-247.0;11.0;-168;186.0;435.0;-26.0
121.0;285.0;25.0;-214.0;7.0;-168;199.0;473.0;5.0
122.0;282.0;25.0;-206.0;11.0;-168;231.0;494.0;34.0
125.0;233.0;23.0;-219.0;-14.0;-168;271.0;534.0;11.0
133.0;191.0;20.0;-216.0;16.0;-168;309.0;591.0;-7.0
141.0;199.0;16.0;-242.0;-8.0;-168;302.0;617.0;-60.0
150.0;174.0;?;-300.0;-38.0;-168;?;683.0;-41.0
161.0;176.0;?;-346.0;-61.0;-168;?;660.0;?
165.0;343.0;?;-363.0;-122.0;-168;?;610.0;?
164.0;428.0;?;?;-123.0;-168;?;380.0;?
165.0;?;?;?;-123.0;-168;?;431.0;?
167.0;?;?;?;-110.0;-168;?;535.0;?
168.0;?;?;?;-105.0;-168;?;502.0;?
168.0;?;?;?;-98.0;-168;?;380.0;?
168.0;?;?;?;-85.0;-169;?;305.0;?
168.0;?;?;?;-96.0;-169;?;307.0;?
169.0;?;?;?;?;-170;189.0;300.0;108.0
171.0;?;?;?;?;-170;207.0;276.0;126.0
175.0;?;?;?;?;?;202.0;251.0;130.0
183.0;?;70.0;?;?;?;?;259.0;131.0
192.0;?;80.0;?;?;?;?;296.0;120.0
200.0;?;91.0;?;?;?;?;?;140.0
206.0;?;101.0;?;?;?;?;?;141.0
207.0;?;108.0;-453.0;?;?;?;?;161.0
208.0;?;114.0;-458.0;?;?;?;?;159.0
213.0;?;120.0;-465.0;?;?;?;?;161.0
218.0;?;127.0;-507.0;?;?;360.0;?;160.0
222.0;?;132.0;-458.0;?;?;322.0;?;176.0
224.0;?;135.0;-450.0;?;?;262.0;523.0;152.0
227.0;?;138.0;-459.0;?;?;252.0;536.0;126.0
230.0;320.0;141.0;-389.0;?;-176;288.0;577.0;128.0
233.0;312.0;145.0;-410.0;-76.0;-176;315.0;605.0;110.0
235.0;329.0;148.0;-427.0;-115.0;-176;292.0;596.0;118.0
236.0;362.0;150.0;?;-131.0;-176;280.0;583.0;120.0
237.0;374.0;152.0;?;-120.0;-176;286.0;601.0;?
237.0;363.0;155.0;?;-126.0;-177;269.0;604.0;?
237.0;361.0;157.0;?;-114.0;-177;241.0;589.0;?
237.0;351.0;159.0;?;-115.0;-177;222.0;578.0;130.0
237.0;341.0;161.0;?;-84.0;-177;212.0;579.0;130.0
238.0;330.0;164.0;?;-33.0;-177;210.0;574.0;132.0
239.0;325.0;168.0;?;-27.0;?;208.0;575.0;137.0
242.0;326.0;172.0;?;-57.0;?;210.0;575.0;133.0
244.0;324.0;175.0;?;-57.0;?;237.0;576.0;132.0
246.0;338.0;177.0;?;-55.0;?;259.0;566.0;87.0
247.0;354.0;180.0;?;-36.0;?;291.0;559.0;79.0
248.0;348.0;182.0;?;-72.0;?;309.0;550.0;88.0
249.0;326.0;185.0;?;-99.0;?;325.0;569.0;103.0
250.0;322.0;189.0;-290.0;-3.0;?;322.0;593.0;105.0
250.0;322.0;193.0;-273.0;128.0;?;290.0;594.0;147.0
251.0;347.0;196.0;-282.0;229.0;?;298.0;569.0;158.0
253.0;361.0;199.0;-386.0;260.0;?;326.0;581.0;223.0
253.0;375.0;200.0;-434.0;166.0;?;368.0;595.0;197.0
253.0;389.0;200.0;-484.0;-87.0;?;414.0;609.0;144.0
254.0;383.0;199.0;-479.0;-227.0;?;460.0;639.0;-9.0
256.0;339.0;200.0;-489.0;-221.0;?;509.0;663.0;-121.0
260.0;320.0;202.0;-335.0;-124.0;-213;502.0;684.0;-88.0
260.0;318.0;203.0;-251.0;-61.0;-137;463.0;657.0;57.0
260.0;331.0;204.0;-248.0;18.0;166;414.0;605.0;147.0
259.0;?;205.0;-143.0;113.0;194;407.0;582.0;148.0
258.0;?;203.0;-165.0;234.0;171;419.0;575.0;110.0
257.0;?;202.0;-91.0;232.0;168;?;569.0;66.0
254.0;?;198.0;-29.0;390.0;198;?;564.0;-27.0
249.0;?;191.0;57.0;572.0;146;?;567.0;-99.0
245.0;?;180.0;121.0;225.0;-159;?;537.0;-106.0
243.0;127.0;168.0;80.0;171.0;-207;?;523.0;-131.0
242.0;10.0;154.0;152.0;239.0;-156;?;605.0;-252.0
239.0;-11.0;137.0;-22.0;156.0;-194;?;627.0;-227.0
238.0;89.0;119.0;97.0;?;-171;?;553.0;-220.0
241.0;227.0;101.0;171.0;?;-181;?;543.0;-270.0
245.0;300.0;82.0;375.0;?;-180;?;546.0;-270.0
249.0;292.0;62.0;520.0;?;-177;?;516.0;-257.0
253.0;273.0;41.0;584.0;?;-181;?;459.0;-276.0
256.0;192.0;19.0;452.0;?;-179;?;352.0;-357.0
257.0;106.0;-3.0;753.0;?;-179;?;392.0;-442.0
261.0;29.0;-24.0;555.0;?;-180;479.0;385.0;-610.0
265.0;-37.0;-47.0;502.0;?;-180;485.0;346.0;-577.0
267.0;-76.0;-73.0;530.0;?;-176;586.0;362.0;-616.0
264.0;-207.0;-96.0;682.0;?;-185;583.0;265.0;-635.0
266.0;-87.0;-121.0;396.0;?;-172;780.0;238.0;-637.0
268.0;-39.0;-147.0;524.0;?;-188;839.0;256.0;-458.0
273.0;-115.0;-169.0;?;?;-177;863.0;166.0;-554.0
282.0;-139.0;-184.0;?;?;-169;842.0;309.0;-678.0
293.0;-268.0;-191.0;?;?;-224;715.0;293.0;-523.0
?;-272.0;-198.0;?;?;12;774.0;217.0;-414.0
?;-427.0;-205.0;?;?;225;754.0;86.0;-524.0
