InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticY;Accelerometer RWR accZ;InertialMeasurementUnit RUA magneticY
699.0;469.0;?;-565.0;-255.0;794.0;-859.0
702.0;468.0;?;-567.0;-249.0;751.0;-862.0
705.0;468.0;?;-569.0;-242.0;708.0;-860.0
704.0;467.0;?;-570.0;?;741.0;-862.0
705.0;469.0;?;-568.0;?;757.0;-861.0
702.0;468.0;?;-566.0;?;743.0;-861.0
702.0;469.0;?;?;?;816.0;-861.0
702.0;469.0;794.0;?;?;818.0;-862.0
701.0;469.0;814.0;?;?;788.0;-861.0
702.0;470.0;829.0;?;?;873.0;-862.0
699.0;469.0;831.0;?;?;825.0;-861.0
702.0;471.0;839.0;-573.0;?;796.0;-861.0
701.0;470.0;841.0;-572.0;?;800.0;-860.0
702.0;471.0;851.0;-572.0;-188.0;790.0;-860.0
701.0;471.0;837.0;-571.0;-173.0;829.0;-859.0
702.0;473.0;824.0;-573.0;-145.0;801.0;-858.0
703.0;476.0;824.0;-576.0;-98.0;763.0;-856.0
701.0;479.0;843.0;-576.0;-48.0;783.0;-857.0
691.0;?;853.0;-579.0;-1.0;825.0;-855.0
669.0;?;840.0;-578.0;25.0;795.0;-856.0
639.0;?;823.0;-581.0;36.0;805.0;-859.0
605.0;?;824.0;-583.0;36.0;?;-859.0
574.0;?;838.0;-585.0;33.0;?;-859.0
548.0;?;818.0;-584.0;38.0;?;-861.0
531.0;?;811.0;-587.0;44.0;?;-862.0
510.0;?;818.0;-589.0;52.0;?;-861.0
497.0;?;828.0;-589.0;62.0;?;-860.0
490.0;?;837.0;-590.0;65.0;?;-862.0
486.0;468.0;816.0;-589.0;74.0;?;?
481.0;466.0;835.0;-590.0;78.0;?;?
487.0;464.0;816.0;-591.0;77.0;?;?
490.0;463.0;814.0;-591.0;77.0;?;?
487.0;463.0;804.0;-591.0;79.0;?;?
489.0;463.0;824.0;-592.0;86.0;?;?
489.0;462.0;823.0;-593.0;87.0;?;?
489.0;462.0;813.0;-592.0;92.0;?;-864.0
489.0;461.0;?;-593.0;100.0;?;?
486.0;463.0;?;-593.0;100.0;?;?
485.0;463.0;?;-594.0;103.0;?;?
486.0;465.0;?;-594.0;106.0;810.0;?
484.0;464.0;?;-592.0;109.0;816.0;?
484.0;464.0;?;-592.0;112.0;843.0;?
482.0;463.0;?;-595.0;114.0;853.0;?
481.0;464.0;?;-595.0;116.0;784.0;?
476.0;465.0;?;-594.0;118.0;802.0;?
?;?;813.0;-595.0;112.0;787.0;-864.0
?;?;820.0;-594.0;108.0;834.0;-867.0
?;?;826.0;-596.0;108.0;814.0;-866.0
?;?;804.0;-595.0;110.0;?;-865.0
?;?;824.0;-594.0;106.0;?;-867.0
?;?;824.0;-595.0;98.0;?;-866.0
?;?;831.0;-597.0;99.0;?;-866.0
?;?;814.0;-596.0;100.0;?;-865.0
?;?;837.0;-596.0;99.0;?;-865.0
?;?;827.0;-597.0;98.0;?;-867.0
?;?;826.0;-596.0;102.0;?;-868.0
?;?;817.0;-596.0;94.0;?;-866.0
?;464.0;?;-595.0;70.0;?;-866.0
?;467.0;?;-596.0;39.0;?;-867.0
?;471.0;?;-596.0;6.0;?;-867.0
?;473.0;?;-596.0;-41.0;?;-867.0
?;475.0;?;-595.0;-91.0;810.0;-869.0
?;477.0;?;-594.0;-143.0;810.0;-868.0
?;477.0;?;-593.0;-199.0;817.0;-868.0
?;477.0;?;-591.0;-222.0;789.0;-867.0
?;475.0;?;-590.0;?;792.0;-869.0
?;475.0;?;-590.0;?;776.0;-870.0
641.0;474.0;?;-588.0;?;772.0;-869.0
646.0;473.0;?;-588.0;?;790.0;-869.0
651.0;472.0;823.0;-588.0;?;816.0;-872.0
646.0;471.0;819.0;-591.0;?;804.0;-871.0
643.0;472.0;906.0;-590.0;?;805.0;-870.0
647.0;468.0;944.0;-592.0;?;794.0;-870.0
648.0;470.0;799.0;-591.0;?;785.0;-869.0
648.0;466.0;843.0;-594.0;?;753.0;-872.0
?;465.0;820.0;-593.0;?;774.0;?
643.0;465.0;826.0;-593.0;?;764.0;?
644.0;466.0;822.0;-593.0;?;790.0;?
645.0;465.0;824.0;-593.0;?;789.0;?
643.0;464.0;824.0;-594.0;?;783.0;?
643.0;462.0;814.0;-592.0;-116.0;783.0;?
643.0;462.0;824.0;-594.0;-114.0;784.0;?
643.0;462.0;824.0;-593.0;-112.0;782.0;?
644.0;463.0;822.0;-594.0;-112.0;789.0;?
642.0;465.0;815.0;-594.0;-113.0;801.0;?
643.0;463.0;835.0;-594.0;-114.0;799.0;?
641.0;461.0;815.0;?;-113.0;775.0;?
644.0;462.0;820.0;?;-114.0;790.0;?
642.0;462.0;814.0;?;-114.0;786.0;?
642.0;463.0;810.0;?;-115.0;774.0;?
642.0;462.0;832.0;?;-115.0;794.0;-874.0
641.0;463.0;?;?;-117.0;806.0;-873.0
643.0;463.0;814.0;?;-115.0;811.0;-872.0
644.0;463.0;822.0;?;-115.0;792.0;-873.0
642.0;462.0;815.0;?;-115.0;775.0;-871.0
642.0;462.0;829.0;?;-116.0;769.0;-871.0
642.0;461.0;834.0;?;-116.0;764.0;-871.0
642.0;463.0;824.0;?;-117.0;790.0;-874.0
640.0;463.0;813.0;?;-116.0;803.0;-873.0
642.0;463.0;805.0;?;-116.0;779.0;-874.0
643.0;462.0;827.0;?;-117.0;786.0;-873.0
642.0;462.0;830.0;?;-117.0;827.0;-874.0
643.0;462.0;822.0;?;-116.0;812.0;-873.0
642.0;462.0;824.0;?;-114.0;786.0;-873.0
641.0;464.0;822.0;?;?;764.0;-872.0
641.0;464.0;825.0;-595.0;?;803.0;-873.0
640.0;464.0;816.0;-595.0;?;804.0;-875.0
640.0;462.0;819.0;-594.0;?;803.0;-874.0
640.0;462.0;824.0;-595.0;?;806.0;-873.0
640.0;462.0;823.0;-595.0;?;794.0;-874.0
641.0;463.0;823.0;-594.0;?;781.0;-874.0
641.0;463.0;832.0;-594.0;?;817.0;-874.0
641.0;463.0;825.0;-593.0;?;778.0;-874.0
642.0;462.0;814.0;-595.0;223.0;775.0;-873.0
640.0;464.0;814.0;-595.0;219.0;774.0;-872.0
638.0;462.0;815.0;-594.0;220.0;805.0;-874.0
?;462.0;824.0;-593.0;213.0;816.0;-873.0
?;463.0;826.0;-594.0;202.0;814.0;-874.0
?;463.0;831.0;-594.0;184.0;807.0;-874.0
?;464.0;821.0;-594.0;159.0;778.0;-873.0
?;465.0;824.0;-596.0;128.0;763.0;-874.0
?;463.0;824.0;-594.0;97.0;804.0;-876.0
?;464.0;819.0;?;56.0;793.0;-874.0
?;463.0;807.0;?;23.0;808.0;-875.0
?;464.0;801.0;-594.0;7.0;807.0;-875.0
?;465.0;811.0;-595.0;-11.0;785.0;-874.0
637.0;464.0;820.0;?;-23.0;789.0;-874.0
639.0;?;841.0;?;-31.0;793.0;-875.0
639.0;?;826.0;?;-35.0;814.0;-875.0
638.0;?;824.0;?;-38.0;801.0;-875.0
640.0;?;833.0;?;-30.0;803.0;-876.0
637.0;?;822.0;-593.0;-30.0;812.0;-874.0
638.0;?;815.0;-595.0;-33.0;801.0;-876.0
639.0;?;826.0;-594.0;-33.0;797.0;?
638.0;?;834.0;-595.0;-32.0;822.0;?
640.0;?;828.0;-597.0;-32.0;818.0;?
639.0;?;826.0;?;-32.0;776.0;?
640.0;?;?;?;-35.0;794.0;?
641.0;?;828.0;?;-37.0;825.0;?
640.0;456.0;816.0;?;-41.0;811.0;?
641.0;457.0;813.0;?;-45.0;793.0;?
642.0;457.0;813.0;?;?;791.0;?
642.0;457.0;827.0;?;?;785.0;-874.0
643.0;455.0;835.0;-594.0;?;813.0;-874.0
643.0;455.0;814.0;-597.0;?;811.0;-874.0
642.0;455.0;833.0;-597.0;?;824.0;-877.0
642.0;454.0;833.0;-595.0;?;810.0;-876.0
642.0;457.0;831.0;-597.0;?;811.0;-876.0
642.0;455.0;814.0;-597.0;?;801.0;-876.0
642.0;454.0;?;-597.0;?;798.0;-875.0
641.0;454.0;?;-598.0;?;800.0;-874.0
639.0;453.0;?;-599.0;?;748.0;-876.0
641.0;454.0;?;-597.0;?;770.0;-876.0
643.0;455.0;?;-597.0;?;876.0;-876.0
642.0;453.0;?;-597.0;?;858.0;-875.0
640.0;453.0;?;-597.0;?;769.0;-875.0
643.0;454.0;?;-598.0;?;812.0;-876.0
642.0;454.0;?;-598.0;?;859.0;-875.0
639.0;454.0;?;-596.0;?;780.0;-875.0
642.0;454.0;?;-596.0;?;802.0;-875.0
641.0;455.0;?;-598.0;?;774.0;-876.0
641.0;456.0;?;-597.0;?;786.0;-874.0
641.0;456.0;?;-596.0;?;856.0;-876.0
642.0;454.0;?;-598.0;?;818.0;-875.0
641.0;456.0;?;-597.0;?;823.0;-876.0
641.0;?;?;-598.0;?;?;-876.0
642.0;?;?;-599.0;-59.0;?;-876.0
641.0;?;?;-599.0;-60.0;?;-877.0
641.0;?;?;-601.0;-60.0;?;-878.0
642.0;?;?;-601.0;-59.0;?;-877.0
640.0;?;?;-599.0;-60.0;?;-877.0
641.0;?;?;-600.0;-61.0;?;-878.0
641.0;?;?;-598.0;-61.0;?;-877.0
639.0;?;?;-598.0;-60.0;?;-875.0
641.0;455.0;837.0;-598.0;-60.0;?;-878.0
641.0;456.0;799.0;-598.0;-58.0;?;-876.0
639.0;456.0;852.0;-597.0;-59.0;?;-877.0
640.0;457.0;814.0;-599.0;-60.0;?;-876.0
640.0;?;853.0;-598.0;-61.0;741.0;-875.0
640.0;?;844.0;-597.0;-58.0;819.0;-873.0
641.0;?;873.0;-597.0;-61.0;852.0;-874.0
640.0;?;832.0;-597.0;-60.0;555.0;-873.0
639.0;?;860.0;-595.0;-60.0;763.0;-868.0
640.0;?;858.0;-595.0;-61.0;694.0;-863.0
638.0;?;831.0;-591.0;-60.0;717.0;-857.0
637.0;?;702.0;-588.0;-62.0;720.0;-852.0
638.0;?;764.0;-589.0;-61.0;699.0;-853.0
637.0;?;877.0;-589.0;-61.0;739.0;-850.0
639.0;?;?;-588.0;-63.0;710.0;-847.0
639.0;?;?;-591.0;-63.0;700.0;-849.0
637.0;460.0;?;-592.0;-63.0;731.0;-852.0
637.0;462.0;?;-592.0;-63.0;735.0;-854.0
638.0;462.0;?;-591.0;-63.0;668.0;-854.0
637.0;463.0;833.0;-591.0;-61.0;?;-856.0
638.0;462.0;872.0;-592.0;-62.0;?;-855.0
637.0;461.0;859.0;-591.0;-63.0;?;-854.0
636.0;463.0;833.0;-589.0;-62.0;?;-851.0
636.0;464.0;845.0;-584.0;-61.0;?;-849.0
638.0;463.0;856.0;-586.0;-63.0;?;-846.0
636.0;464.0;843.0;-583.0;-63.0;848.0;-843.0
636.0;465.0;837.0;-583.0;-61.0;805.0;-842.0
635.0;465.0;838.0;-584.0;-64.0;804.0;-841.0
636.0;464.0;873.0;-581.0;-62.0;779.0;-840.0
635.0;465.0;908.0;-580.0;-63.0;728.0;-839.0
635.0;464.0;887.0;-581.0;-61.0;724.0;-837.0
636.0;464.0;866.0;-579.0;-61.0;704.0;-836.0
636.0;463.0;863.0;-580.0;-62.0;734.0;-837.0
635.0;464.0;845.0;-579.0;-61.0;754.0;-837.0
635.0;463.0;843.0;-579.0;-62.0;741.0;-836.0
635.0;462.0;833.0;-581.0;-61.0;795.0;-837.0
634.0;462.0;854.0;-582.0;-61.0;778.0;-838.0
634.0;462.0;851.0;-583.0;-62.0;784.0;-840.0
633.0;462.0;?;-582.0;-62.0;800.0;-840.0
635.0;462.0;?;-583.0;-62.0;760.0;-842.0
634.0;464.0;?;-583.0;-59.0;743.0;-842.0
633.0;462.0;?;-582.0;-61.0;769.0;-842.0
635.0;459.0;?;-583.0;-61.0;825.0;-843.0
636.0;?;836.0;?;-61.0;784.0;-843.0
636.0;?;857.0;?;-60.0;824.0;-843.0
635.0;?;887.0;?;-60.0;980.0;-843.0
636.0;?;838.0;?;-57.0;1110.0;-841.0
638.0;?;847.0;?;?;959.0;-842.0
638.0;?;862.0;?;?;790.0;-841.0
637.0;?;1015.0;?;?;717.0;-842.0
638.0;?;1085.0;?;?;561.0;-843.0
638.0;?;1076.0;?;?;495.0;-846.0
640.0;461.0;1034.0;?;-59.0;616.0;-844.0
639.0;460.0;998.0;?;-58.0;417.0;-844.0
639.0;462.0;966.0;?;-57.0;651.0;-844.0
636.0;461.0;897.0;?;-58.0;782.0;-845.0
633.0;461.0;923.0;?;-54.0;787.0;-840.0
632.0;464.0;786.0;?;-52.0;847.0;-839.0
630.0;468.0;700.0;?;-50.0;976.0;-837.0
627.0;470.0;752.0;?;-47.0;820.0;-835.0
623.0;473.0;656.0;?;-46.0;856.0;-834.0
619.0;479.0;753.0;-576.0;-47.0;851.0;-831.0
?;484.0;732.0;-581.0;-45.0;849.0;-830.0
?;487.0;628.0;-593.0;-45.0;826.0;-826.0
612.0;491.0;532.0;-605.0;?;784.0;-820.0
610.0;496.0;539.0;-619.0;?;812.0;-819.0
606.0;499.0;549.0;-634.0;?;851.0;-823.0
604.0;504.0;485.0;-644.0;?;833.0;-823.0
600.0;507.0;532.0;?;?;812.0;-820.0
600.0;507.0;492.0;?;?;847.0;-811.0
595.0;506.0;508.0;?;-50.0;787.0;-796.0
589.0;505.0;478.0;-638.0;-51.0;803.0;-777.0
585.0;504.0;432.0;-630.0;-54.0;871.0;-760.0
584.0;504.0;471.0;-623.0;-53.0;829.0;-743.0
581.0;504.0;454.0;-616.0;-52.0;825.0;-728.0
582.0;503.0;436.0;-611.0;-54.0;813.0;-718.0
579.0;501.0;507.0;-608.0;-50.0;782.0;-704.0
579.0;499.0;456.0;-604.0;-50.0;774.0;-694.0
577.0;499.0;424.0;-599.0;-50.0;808.0;-686.0
577.0;500.0;479.0;-594.0;-50.0;866.0;-676.0
577.0;499.0;433.0;-589.0;-50.0;881.0;-669.0
577.0;497.0;442.0;-583.0;-51.0;919.0;-663.0
577.0;496.0;438.0;-578.0;-49.0;905.0;-657.0
575.0;495.0;426.0;-576.0;-48.0;948.0;-652.0
576.0;496.0;438.0;-573.0;-50.0;922.0;-649.0
576.0;496.0;496.0;-572.0;-47.0;924.0;-649.0
574.0;?;508.0;-568.0;-48.0;913.0;-648.0
577.0;?;534.0;-569.0;-49.0;866.0;-649.0
576.0;496.0;519.0;-568.0;-49.0;?;-646.0
574.0;495.0;526.0;-569.0;-49.0;?;?
576.0;496.0;539.0;-568.0;-50.0;?;?
576.0;?;533.0;-569.0;-48.0;?;?
575.0;?;522.0;-567.0;-48.0;?;?
576.0;?;525.0;-570.0;-47.0;?;?
576.0;?;546.0;-575.0;-47.0;682.0;?
576.0;?;535.0;-575.0;-47.0;613.0;?
578.0;?;548.0;-577.0;-45.0;657.0;?
576.0;?;441.0;-578.0;-44.0;629.0;?
577.0;?;541.0;-581.0;-43.0;638.0;?
579.0;?;525.0;-584.0;-43.0;617.0;?
581.0;?;564.0;-581.0;-43.0;641.0;?
578.0;?;569.0;-575.0;-41.0;635.0;?
581.0;?;592.0;?;-41.0;642.0;-690.0
583.0;?;629.0;?;-40.0;650.0;-692.0
583.0;?;636.0;?;-38.0;708.0;-693.0
583.0;?;647.0;?;-35.0;637.0;-697.0
585.0;?;662.0;?;-39.0;621.0;-700.0
586.0;520.0;670.0;?;-38.0;576.0;?
585.0;524.0;663.0;?;-38.0;565.0;?
583.0;525.0;658.0;?;-38.0;604.0;?
586.0;526.0;648.0;?;-39.0;560.0;-696.0
587.0;525.0;629.0;?;-42.0;540.0;-694.0
587.0;528.0;616.0;?;-42.0;584.0;-694.0
586.0;528.0;622.0;?;-41.0;563.0;-692.0
587.0;527.0;?;-377.0;-40.0;540.0;-687.0
588.0;527.0;?;-355.0;-43.0;488.0;-685.0
587.0;?;?;-337.0;-43.0;538.0;-680.0
588.0;?;?;-318.0;-43.0;532.0;-675.0
590.0;?;?;-298.0;-43.0;501.0;-668.0
587.0;?;?;-277.0;-40.0;497.0;-663.0
590.0;?;?;-259.0;-42.0;509.0;-656.0
592.0;?;?;-245.0;-45.0;480.0;-650.0
591.0;?;?;-229.0;-42.0;?;-643.0
594.0;?;540.0;-213.0;-43.0;?;-635.0
594.0;525.0;541.0;-198.0;-42.0;?;-628.0
594.0;526.0;546.0;-186.0;-42.0;?;-624.0
595.0;524.0;515.0;-178.0;-44.0;?;-618.0
594.0;525.0;526.0;-167.0;-43.0;?;-612.0
595.0;526.0;536.0;-156.0;?;?;?
593.0;526.0;522.0;-148.0;?;428.0;?
592.0;527.0;533.0;-141.0;?;471.0;?
590.0;528.0;514.0;-140.0;?;470.0;?
592.0;529.0;533.0;-140.0;?;472.0;?
591.0;528.0;512.0;-133.0;?;437.0;?
?;531.0;515.0;-129.0;?;454.0;?
?;531.0;512.0;-129.0;?;451.0;?
?;531.0;515.0;-128.0;?;430.0;?
588.0;532.0;491.0;-125.0;-46.0;389.0;?
591.0;534.0;477.0;-121.0;-47.0;368.0;?
?;533.0;483.0;-120.0;-47.0;405.0;?
?;535.0;464.0;-117.0;-49.0;379.0;?
?;537.0;?;-117.0;-49.0;405.0;?
?;537.0;?;-114.0;-49.0;337.0;?
?;538.0;?;-112.0;-49.0;351.0;-561.0
?;538.0;?;-110.0;-51.0;339.0;-558.0
?;537.0;?;-107.0;-49.0;343.0;-555.0
?;541.0;?;-106.0;-50.0;367.0;-553.0
?;542.0;?;-104.0;-51.0;348.0;?
?;542.0;?;?;-50.0;334.0;?
?;544.0;?;?;-50.0;324.0;?
?;544.0;?;?;-51.0;307.0;?
?;544.0;?;?;-51.0;258.0;?
?;544.0;?;?;-50.0;272.0;?
610.0;546.0;?;?;-52.0;276.0;?
609.0;546.0;?;?;-52.0;255.0;-532.0
608.0;546.0;?;?;-55.0;256.0;-532.0
608.0;546.0;348.0;?;-54.0;278.0;-528.0
612.0;545.0;350.0;?;-54.0;251.0;-525.0
611.0;548.0;335.0;?;?;215.0;-520.0
617.0;547.0;340.0;?;?;219.0;-519.0
615.0;548.0;339.0;?;?;225.0;-514.0
619.0;549.0;331.0;?;?;213.0;-512.0
620.0;552.0;321.0;?;?;176.0;-509.0
622.0;551.0;300.0;?;?;187.0;-506.0
622.0;550.0;310.0;?;?;216.0;-504.0
626.0;551.0;309.0;?;?;212.0;-500.0
624.0;?;300.0;-66.0;?;188.0;-499.0
625.0;?;300.0;-66.0;?;178.0;-495.0
625.0;?;300.0;-65.0;?;232.0;-497.0
627.0;?;298.0;-64.0;?;175.0;-494.0
628.0;?;285.0;-65.0;?;153.0;-494.0
626.0;?;280.0;-63.0;-53.0;131.0;-492.0
627.0;?;281.0;-62.0;-52.0;146.0;-491.0
627.0;?;277.0;-60.0;-51.0;139.0;-488.0
627.0;?;261.0;-61.0;-51.0;153.0;-488.0
629.0;557.0;276.0;?;-52.0;174.0;-486.0
626.0;556.0;?;?;-50.0;173.0;-486.0
628.0;556.0;262.0;-60.0;-51.0;144.0;-485.0
628.0;557.0;253.0;-58.0;-49.0;142.0;-484.0
627.0;559.0;252.0;-58.0;-51.0;144.0;-481.0
629.0;559.0;261.0;-56.0;-51.0;122.0;?
627.0;557.0;243.0;?;?;121.0;?
628.0;559.0;251.0;?;?;130.0;?
628.0;559.0;243.0;?;?;132.0;?
629.0;560.0;251.0;?;?;115.0;?
628.0;559.0;241.0;?;?;71.0;-474.0
628.0;561.0;256.0;?;?;113.0;-473.0
629.0;559.0;245.0;-53.0;?;112.0;-471.0
630.0;560.0;243.0;-53.0;?;109.0;-473.0
629.0;561.0;232.0;-53.0;?;93.0;-468.0
628.0;561.0;213.0;-52.0;?;101.0;-469.0
628.0;562.0;219.0;-50.0;?;115.0;?
628.0;561.0;238.0;-49.0;-50.0;143.0;?
629.0;563.0;237.0;-49.0;-49.0;105.0;?
628.0;563.0;206.0;-48.0;-48.0;108.0;?
626.0;561.0;213.0;-51.0;-50.0;113.0;?
631.0;563.0;213.0;-50.0;-49.0;106.0;?
629.0;564.0;202.0;-49.0;-50.0;94.0;?
629.0;565.0;196.0;-48.0;-50.0;99.0;?
628.0;564.0;201.0;-46.0;-50.0;104.0;-460.0
626.0;?;200.0;-46.0;-50.0;100.0;-461.0
628.0;?;227.0;-47.0;-50.0;143.0;-462.0
627.0;?;224.0;-49.0;-52.0;132.0;-463.0
628.0;?;236.0;-45.0;-50.0;179.0;-460.0
628.0;?;?;-47.0;-49.0;159.0;-461.0
628.0;?;?;-46.0;-48.0;146.0;-460.0
627.0;?;?;-46.0;-49.0;175.0;-461.0
627.0;?;?;-47.0;-50.0;169.0;-459.0
629.0;?;?;-47.0;-48.0;240.0;-461.0
627.0;?;?;-49.0;-48.0;233.0;-462.0
629.0;?;?;-50.0;-48.0;252.0;-463.0
626.0;?;?;-49.0;-50.0;278.0;-464.0
628.0;563.0;?;-51.0;-50.0;337.0;-465.0
629.0;562.0;?;-51.0;-48.0;329.0;-468.0
629.0;561.0;?;-51.0;?;387.0;-467.0
629.0;561.0;392.0;-53.0;?;398.0;-472.0
629.0;558.0;392.0;-57.0;?;388.0;-476.0
630.0;555.0;442.0;-59.0;?;336.0;-479.0
631.0;558.0;457.0;-61.0;-47.0;383.0;-483.0
631.0;556.0;468.0;-65.0;-46.0;475.0;-487.0
633.0;556.0;462.0;-68.0;-45.0;484.0;-492.0
633.0;552.0;?;-76.0;-47.0;538.0;-498.0
636.0;552.0;?;-84.0;-46.0;573.0;-508.0
634.0;551.0;?;-92.0;-45.0;582.0;-515.0
637.0;550.0;?;-107.0;-44.0;763.0;-524.0
638.0;552.0;502.0;-124.0;-44.0;700.0;-538.0
?;552.0;597.0;-152.0;-43.0;763.0;-552.0
?;555.0;553.0;-182.0;-42.0;812.0;-568.0
?;554.0;572.0;-210.0;-41.0;795.0;-581.0
?;557.0;?;-249.0;-40.0;797.0;-596.0
?;556.0;?;-287.0;-39.0;840.0;-612.0
?;557.0;?;-336.0;-39.0;827.0;-628.0
636.0;558.0;?;-376.0;-39.0;862.0;-642.0
636.0;558.0;?;-407.0;-40.0;886.0;-655.0
636.0;559.0;?;-443.0;-39.0;853.0;-666.0
634.0;561.0;?;-474.0;-39.0;849.0;-678.0
633.0;561.0;?;-507.0;-39.0;846.0;-684.0
633.0;559.0;?;-531.0;-39.0;849.0;-687.0
633.0;560.0;?;-547.0;-39.0;882.0;-692.0
634.0;558.0;548.0;-561.0;-39.0;887.0;-694.0
632.0;559.0;467.0;-571.0;-40.0;839.0;-692.0
632.0;558.0;427.0;-577.0;-41.0;790.0;-689.0
631.0;556.0;517.0;-581.0;-40.0;831.0;-686.0
?;555.0;523.0;-590.0;-39.0;810.0;-685.0
?;551.0;562.0;-589.0;-41.0;806.0;-679.0
633.0;547.0;520.0;-588.0;?;758.0;-672.0
632.0;548.0;513.0;-587.0;?;793.0;-666.0
632.0;544.0;505.0;-585.0;?;742.0;-661.0
634.0;543.0;524.0;-587.0;?;1248.0;-653.0
635.0;538.0;497.0;-587.0;?;902.0;-649.0
635.0;536.0;543.0;-587.0;?;841.0;-644.0
636.0;533.0;502.0;-582.0;?;805.0;-642.0
639.0;532.0;568.0;-583.0;?;819.0;-641.0
640.0;531.0;614.0;-587.0;?;752.0;-640.0
642.0;530.0;580.0;-587.0;-33.0;761.0;-640.0
644.0;530.0;544.0;-585.0;-34.0;845.0;-642.0
643.0;528.0;502.0;-581.0;-32.0;849.0;-641.0
644.0;529.0;483.0;-580.0;-28.0;855.0;-642.0
646.0;528.0;454.0;-581.0;-27.0;905.0;-645.0
647.0;527.0;493.0;-580.0;-29.0;872.0;?
647.0;525.0;473.0;-578.0;-27.0;787.0;-643.0
645.0;527.0;414.0;-573.0;-30.0;921.0;-643.0
646.0;525.0;426.0;-574.0;-28.0;919.0;-644.0
646.0;525.0;511.0;-577.0;-28.0;869.0;-645.0
646.0;527.0;537.0;-576.0;-30.0;758.0;-646.0
645.0;527.0;516.0;-577.0;-29.0;?;?
644.0;526.0;623.0;-577.0;-28.0;?;?
646.0;526.0;652.0;-576.0;-30.0;?;-644.0
641.0;528.0;600.0;-578.0;-32.0;?;-642.0
642.0;528.0;696.0;-579.0;-30.0;?;-647.0
644.0;529.0;693.0;-580.0;-30.0;?;-650.0
641.0;530.0;612.0;-583.0;-30.0;?;?
638.0;532.0;?;-589.0;-32.0;?;?
639.0;535.0;?;-595.0;-32.0;?;?
637.0;537.0;?;-600.0;-32.0;?;?
638.0;541.0;?;-603.0;-31.0;?;?
638.0;541.0;?;-604.0;-31.0;?;?
634.0;545.0;985.0;-607.0;-32.0;?;-743.0
635.0;547.0;1027.0;-611.0;-33.0;?;-757.0
634.0;549.0;1143.0;-608.0;-33.0;?;-772.0
633.0;550.0;1102.0;-604.0;-38.0;799.0;-786.0
631.0;551.0;1001.0;-596.0;-42.0;682.0;-805.0
631.0;552.0;951.0;-588.0;-40.0;733.0;-822.0
628.0;553.0;1007.0;-585.0;-41.0;805.0;-839.0
627.0;552.0;963.0;-579.0;-45.0;792.0;-858.0
628.0;549.0;930.0;-579.0;?;780.0;-879.0
627.0;551.0;935.0;-585.0;?;832.0;-900.0
628.0;549.0;1001.0;-591.0;?;798.0;-921.0
630.0;549.0;997.0;-593.0;?;716.0;-939.0
628.0;546.0;931.0;-595.0;?;756.0;-948.0
628.0;545.0;974.0;-592.0;?;744.0;-956.0
630.0;541.0;980.0;-587.0;?;701.0;-959.0
632.0;536.0;959.0;-581.0;?;761.0;-961.0
633.0;537.0;958.0;-568.0;?;775.0;-962.0
638.0;533.0;935.0;-560.0;?;743.0;-963.0
641.0;532.0;922.0;-555.0;?;742.0;-965.0
643.0;528.0;947.0;-553.0;?;763.0;-964.0
647.0;526.0;?;-552.0;?;?;-966.0
651.0;524.0;?;-548.0;?;?;-970.0
653.0;521.0;?;-548.0;?;?;-971.0
657.0;521.0;?;-547.0;-137.0;?;-972.0
660.0;521.0;?;-546.0;-138.0;?;-974.0
659.0;520.0;?;-544.0;-139.0;?;-974.0
661.0;521.0;?;-546.0;-139.0;?;-975.0
661.0;518.0;?;-547.0;-136.0;?;-980.0
660.0;519.0;?;-548.0;-131.0;?;-981.0
657.0;518.0;?;-555.0;-126.0;?;-981.0
653.0;516.0;?;-555.0;-125.0;?;-983.0
648.0;517.0;?;-556.0;-120.0;?;-982.0
637.0;519.0;?;-559.0;-119.0;?;?
629.0;?;932.0;-561.0;-114.0;?;?
613.0;?;962.0;-563.0;-113.0;748.0;?
604.0;?;957.0;-564.0;-110.0;784.0;?
592.0;?;956.0;-565.0;-102.0;754.0;?
580.0;?;947.0;-565.0;-100.0;782.0;?
569.0;?;932.0;-568.0;-96.0;767.0;?
560.0;?;965.0;-572.0;-88.0;793.0;?
554.0;?;959.0;-575.0;-84.0;773.0;?
550.0;?;930.0;-575.0;-80.0;796.0;?
553.0;?;921.0;-574.0;-81.0;759.0;?
559.0;?;942.0;-576.0;-86.0;783.0;-982.0
568.0;509.0;951.0;-573.0;-87.0;817.0;-985.0
572.0;509.0;950.0;-574.0;-87.0;819.0;-983.0
580.0;508.0;940.0;-572.0;-74.0;774.0;-986.0
588.0;509.0;959.0;-575.0;-39.0;799.0;-985.0
595.0;509.0;957.0;-571.0;2.0;787.0;-987.0
604.0;509.0;938.0;-571.0;54.0;801.0;-985.0
606.0;509.0;944.0;-569.0;104.0;804.0;-986.0
603.0;512.0;959.0;-565.0;150.0;815.0;-985.0
596.0;509.0;943.0;-563.0;187.0;795.0;-984.0
584.0;508.0;940.0;-563.0;198.0;826.0;-987.0
562.0;507.0;937.0;-561.0;191.0;825.0;-983.0
548.0;507.0;946.0;-561.0;194.0;800.0;-983.0
535.0;504.0;947.0;-563.0;197.0;772.0;-982.0
