InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameY
-162;-192;85;827;?;9;203;?;-203;?
-162;179;256;845;?;-44;49;?;-49;?
-161;39;-216;793;?;166;9;?;-9;?
-161;?;159;795;?;47;-71;?;71;?
-161;?;-28;797;?;103;-22;?;22;?
-161;?;30;?;?;96;-29;?;29;?
-161;?;32;?;?;60;-61;?;61;?
-161;?;5;?;?;78;-85;394;85;5
-161;102;19;?;?;77;-52;405;52;19
-161;133;-1;?;?;122;-131;372;131;-1
-161;100;-16;?;?;95;-94;394;94;-16
-161;?;-156;?;?;?;-541;409;541;-156
-161;?;-211;?;?;?;-880;371;880;-211
-162;?;-162;?;?;?;-832;361;832;-162
-157;?;-335;?;?;?;-3079;322;3079;-335
-157;-79;-1156;?;?;?;-5848;298;5848;-1156
-140;-229;-2821;?;?;?;-8108;844;8108;-2821
-91;176;-3407;?;?;?;-8686;1662;8686;-3407
-56;-67;-2060;?;?;?;-3894;1792;3894;-2060
-47;124;-1065;?;?;?;930;1203;-930;-1065
-49;414;-289;1138;450;?;1977;247;-1977;-289
-52;261;189;702;209;?;2455;-64;-2455;189
-65;261;431;787;356;?;3606;290;-3606;431
-89;84;1012;668;264;482;4698;454;-4698;1012
-109;-27;1401;637;212;278;5214;577;-5214;1401
-131;0;2152;696;378;-18;5298;801;-5298;2152
-150;79;1956;1219;641;-940;5497;1303;-5497;1956
-159;154;2798;1335;1117;-1721;5331;2292;-5331;2798
-166;425;2825;890;1407;-1460;5641;2608;-5641;2825
-173;279;2545;-970;1429;608;4024;2731;-4024;2545
-175;-310;3229;-3000;1056;2993;-263;2291;263;?
-174;523;-2425;-294;828;1184;-1645;275;1645;?
-168;1618;-4533;2355;2108;-1963;-3192;762;3192;?
-163;1391;-684;1130;2541;-1440;-3403;1787;3403;?
?;674;-503;?;1041;-15;-346;544;346;?
?;136;-202;?;357;17;69;441;-69;?
?;118;81;?;349;16;-48;452;48;?
?;148;-146;?;287;?;94;286;-94;?
?;78;125;?;311;?;-127;457;127;?
?;114;6;?;287;?;82;347;-82;?
?;99;28;?;305;?;-51;405;51;?
?;84;41;?;281;?;4;393;-4;?
?;82;26;?;279;?;4;384;-4;?
-160;72;44;802;292;?;-28;408;28;?
-160;85;84;781;301;?;50;386;-50;?
-160;72;31;792;289;?;36;383;-36;?
-160;64;82;805;297;?;13;397;-13;?
-160;64;101;794;295;?;-13;392;13;?
-160;39;8;798;266;?;-22;387;22;?
-160;64;131;803;308;52;33;406;-33;?
-160;6;-242;817;210;92;-203;361;203;?
-159;66;-561;894;248;45;-1119;315;1119;?
-157;220;462;850;490;-35;-2047;401;2047;462
-157;-26;1768;722;287;34;-2300;575;2300;1768
-156;-271;2291;675;47;65;-2146;707;2146;2291
-156;-164;2199;518;217;148;-1712;664;1712;2199
-156;-101;2192;488;270;173;-1340;628;1340;2192
-156;-151;1939;608;138;93;-1108;680;1108;1939
-157;-107;1438;556;214;128;-790;647;790;1438
-157;-1;1355;574;322;132;-557;572;557;1355
-157;61;1106;?;327;80;-312;550;312;1106
-157;125;941;?;504;26;-158;529;?;941
-157;297;1105;?;589;36;-92;373;?;1105
-157;255;933;?;453;86;69;358;-69;933
-157;3;?;?;428;77;136;529;-136;745
-156;7;?;?;450;73;151;506;-151;822
-157;56;?;?;424;65;274;458;-274;624
-156;49;?;?;411;63;365;445;-365;68
-155;75;?;?;451;74;194;391;-194;-200
-155;52;?;?;443;62;113;414;-113;-389
-154;28;?;?;412;70;77;439;-77;-681
-153;13;?;?;482;82;22;429;-22;-755
-152;9;?;?;536;63;195;435;-195;-534
-151;-6;?;607;?;75;4;432;-4;18
?;24;?;682;?;62;496;432;-496;-790
?;85;?;681;?;127;1317;359;-1317;-1744
?;141;-922;563;?;46;885;297;-885;-922
?;195;-219;664;?;-229;406;365;-406;-219
?;107;283;582;?;-28;113;342;-113;283
?;19;516;497;?;166;-86;319;86;516
?;69;497;508;?;96;-1;311;1;497
?;34;392;536;?;111;-30;336;30;392
?;-27;-454;709;?;39;27;435;-27;-454
?;38;-686;643;?;61;28;359;-28;-686
?;53;-331;619;?;86;-136;337;136;-331
?;23;-250;711;?;47;-326;399;326;-250
?;23;-26;705;?;66;-530;397;530;-26
?;29;180;742;?;70;-676;407;676;180
-141;77;76;711;459;90;-647;352;647;76
-141;86;198;691;563;49;-412;348;412;198
-141;56;425;706;511;49;-247;382;247;425
-140;98;-465;502;562;237;-376;219;376;-465
-139;85;-465;485;720;138;-242;237;242;-465
-137;11;-315;649;742;-62;160;419;-160;-315
?;-31;-736;545;450;205;213;380;-213;-736
?;-105;-496;504;?;377;247;414;-247;-496
?;-127;-1824;498;?;344;315;452;-315;-1824
?;-88;1441;564;?;416;268;405;-268;1441
?;242;4488;690;?;256;484;122;-484;4488
?;475;1836;650;?;85;896;-108;-896;1836
-159;111;1954;740;?;130;774;259;-774;1954
-162;-66;1079;850;226;11;104;486;-104;1079
-163;18;-129;817;457;-9;-152;399;152;-129
?;-12;501;787;211;99;-7;402;7;501
?;6;10;787;305;70;-30;391;30;10
?;22;136;793;306;75;-88;378;88;136
?;13;183;792;287;76;-79;392;79;183
?;12;82;786;309;71;-72;396;72;82
?;13;145;793;279;74;-57;397;57;145
?;14;?;798;287;64;-37;401;37;69
?;20;?;791;289;73;5;394;-5;114
?;18;121;793;277;75;44;?;-44;121
?;8;50;793;273;71;30;?;-30;50
?;11;36;794;278;71;13;399;-13;36
?;8;66;798;271;67;12;402;-12;66
?;-2;71;797;262;66;-1;410;1;71
?;3;66;799;?;65;8;407;-8;66
-166;11;10;799;?;68;24;398;-24;10
-166;6;-26;791;?;77;18;397;-18;-26
-166;1;11;794;?;66;7;406;-7;11
-166;2;1;801;?;61;1;404;-1;1
-166;4;-42;802;?;69;-8;397;8;-42
-166;4;-27;?;?;67;-5;398;5;-27
-166;9;-11;?;?;74;-24;391;24;-11
-166;11;-13;?;?;77;-36;387;36;-13
-166;-1;-4;?;?;65;16;403;-16;-4
-166;-8;3;?;?;66;9;408;-9;3
-166;-4;30;?;?;69;19;403;-19;30
-166;-3;37;?;?;68;50;404;-50;37
-166;0;20;?;?;76;-12;399;12;20
-166;5;23;?;?;76;-2;393;2;23
-166;7;-13;?;263;75;34;391;-34;-13
-166;-2;-30;?;257;69;10;399;-10;-30
-166;1;7;?;267;70;5;397;-5;7
-166;7;-29;?;266;74;-7;390;7;-29
-166;6;-45;?;259;69;-16;391;16;-45
-166;8;27;?;266;76;0;388;0;27
-166;-14;28;797;258;68;7;410;-7;28
-166;15;10;795;270;77;-3;384;3;10
-166;40;50;791;280;87;-21;360;21;50
-166;0;24;803;256;67;-14;401;14;24
-166;1;-12;799;261;69;4;401;-4;-12
-166;9;27;800;266;69;-1;395;1;27
-166;-1;36;801;256;68;34;401;-34;36
-166;-3;9;793;256;75;59;400;-59;9
-166;0;26;798;255;72;54;398;-54;26
-166;10;39;800;259;74;31;388;-31;39
-166;6;21;800;264;70;-22;396;22;21
-166;-4;18;805;251;65;-12;404;12;18
-166;-8;23;797;245;73;-14;405;14;23
-166;-6;36;792;253;74;-22;406;22;36
-166;7;35;799;257;72;10;395;-10;35
-166;7;-2;801;253;74;14;393;-14;-2
-166;-10;-6;803;246;66;22;407;-22;-6
-166;-9;19;807;244;65;35;403;-35;19
-166;-4;2;808;248;64;26;401;-26;2
-166;-7;-14;?;251;68;-11;405;11;-14
-166;-2;1;810;254;61;-22;402;22;1
-166;-2;-2;809;259;60;35;405;-35;-2
-166;2;6;789;265;78;40;398;-40;6
-166;11;15;826;259;49;-17;394;17;15
-166;-15;16;820;215;68;51;389;-51;16
-166;3;-55;803;252;71;-33;393;33;-55
-166;-8;-49;794;236;86;55;389;-55;-49
-166;-10;-41;?;239;76;13;394;-13;-41
-166;42;-92;?;270;39;-324;371;324;-92
-166;-16;-101;?;155;115;-234;337;234;?
-165;202;10;?;559;-164;-1248;470;1248;?
-166;479;1881;?;727;-172;-1593;358;1593;?
-170;562;2838;?;572;184;-295;98;295;?
-171;669;1186;?;876;127;-13;155;13;?
-170;545;809;?;759;188;88;158;-88;?
-169;421;754;?;650;161;258;193;-258;?
-168;299;524;?;616;-10;465;351;-465;?
-167;114;419;?;468;46;892;383;-892;?
-166;46;19;?;540;-19;906;445;-906;?
-166;-124;96;805;510;-53;999;?;-999;?
-165;-235;-146;659;534;69;894;?;-894;?
-164;?;124;699;396;103;452;?;-452;124
-162;?;-316;435;425;270;225;?;-225;-316
-161;-415;-61;366;-110;568;-146;?;146;?
-159;-625;-166;197;30;643;-1081;?;1081;?
-157;-594;-737;424;107;396;-1659;?;1659;?
-158;363;2048;1404;-910;-42;-1561;?;1561;?
?;-1862;1239;-50;1752;-137;-1397;?;1397;1239
?;-2248;-550;-548;2476;26;-752;?;752;-550
?;107;746;911;-30;64;-47;385;47;746
?;-163;233;721;315;70;-25;524;25;233
-166;-96;51;747;338;70;-10;455;10;51
?;114;241;879;182;64;27;315;-27;241
?;-125;100;730;449;59;-36;458;36;100
?;52;351;840;214;69;-29;358;29;351
?;-28;272;787;288;72;-15;407;15;272
?;8;195;812;234;73;-8;388;8;195
?;15;176;798;211;95;-15;377;15;176
?;-9;67;797;259;77;20;395;-20;67
?;-6;43;808;239;73;40;398;-40;43
?;10;89;810;218;76;-48;388;48;89
?;2;1;806;213;82;16;391;-16;1
?;-15;-83;807;218;69;-21;416;21;-83
?;-6;-133;822;258;43;-217;413;217;-133
?;47;-98;830;248;88;-252;354;252;-98
?;153;-3;892;232;1;-902;316;902;-3
-180;205;23;906;309;91;-1377;260;1377;23
-159;113;495;730;295;129;-2484;344;2484;495
-171;441;595;921;259;148;-4735;201;4735;595
-206;659;-544;1096;195;151;-6470;265;6470;-544
63;196;-585;705;18;-700;-8310;1454;8310;-585
214;426;321;887;120;-1051;-8847;1994;8847;321
163;-76;-497;479;-73;-1039;-8935;1860;8935;-497
167;604;293;1032;177;-859;-8351;1793;8351;293
40;2635;1768;2575;816;410;-3266;838;3266;1768
-51;1259;-890;1205;119;976;2288;139;-2288;-890
-55;447;-2163;499;-200;848;3414;113;?;-2163
-49;988;-1152;942;-24;1064;2635;?;?;-1152
-71;663;-2040;715;-100;?;3571;?;-3571;-2040
-135;675;-1485;912;-261;?;5234;?;-5234;-1485
-146;409;720;1343;-255;?;6294;?;-6294;720
-153;-421;1199;1679;327;?;6706;?;-6706;1199
-166;-2008;1889;878;279;?;6341;?;-6341;1889
-166;-2674;3251;465;841;?;6898;?;-6898;3251
-175;-3702;2373;-1892;-358;?;4398;?;-4398;2373
-179;-3529;-584;-4634;-1169;?;-1872;?;1872;-584
-174;?;-1144;-1622;403;?;-4011;?;4011;-1144
-175;?;1039;1849;-606;?;-2718;?;2718;1039
-175;?;169;1640;666;?;-2053;?;2053;169
-172;276;-1069;942;1751;?;-1113;900;1113;-1069
-171;95;148;792;-3;?;-165;527;165;148
-171;262;417;804;395;72;-64;414;64;417
-171;257;163;816;355;65;-63;419;63;163
?;226;76;805;121;134;-57;389;57;76
?;280;-46;793;355;111;?;376;?;-46
?;?;-10;812;209;99;?;410;?;-10
?;?;-15;783;272;127;?;384;?;-15
?;230;-33;792;241;105;?;421;?;-33
-172;248;-53;795;234;116;?;405;?;-53
-170;245;-32;752;285;136;?;396;?;?
-174;290;?;844;252;88;?;423;?;?
-168;249;?;780;292;90;?;403;?;?
-174;307;?;816;238;?;?;391;612;?
-172;415;?;723;125;?;?;180;2782;?
-169;495;?;?;-11;?;?;101;6085;?
-191;676;?;?;-307;?;?;695;8539;?
-91;826;?;?;-116;?;?;1782;8678;?
13;2455;?;?;-357;?;?;3656;5469;?
?;2903;?;?;-697;?;?;3247;908;?
?;1070;?;?;17;?;?;652;-1990;-1972
?;699;?;?;72;?;?;333;-3525;-761
?;220;?;?;-503;?;?;310;-4840;-1471
?;-225;-2745;?;-456;849;?;172;-5307;-2745
?;96;-2694;?;-367;178;?;594;-5697;-2694
?;-156;-883;?;-240;84;?;747;-5748;-883
?;-332;-102;?;-323;-530;?;1134;-6148;-102
?;-974;-563;?;-601;-1214;?;1716;-6780;-563
?;-1428;1083;?;48;-637;?;?;-5840;1083
?;-1246;1739;?;203;-1427;?;?;-6588;1739
?;-1688;4006;-2125;621;2586;?;?;-3612;4006
?;-904;1755;-1919;454;2896;?;1832;-51;1755
?;1187;-5935;3661;-520;-2428;?;-1838;-790;-5935
-122;-364;-3796;-189;-654;1221;?;-179;3333;-3796
-200;-4014;-885;415;-3316;179;?;2547;4617;-885
-160;-3497;-1229;?;-3709;-2254;-1360;1601;1360;-1229
-178;-810;303;?;-607;775;-484;595;484;303
-170;38;108;978;175;-143;122;476;-122;108
-171;180;181;857;316;4;-14;402;14;181
-175;157;248;591;315;312;-134;378;134;248
-171;81;86;965;153;-84;-20;386;20;86
-175;162;187;689;294;208;-131;384;131;187
-172;101;58;851;201;28;-102;411;102;58
-174;97;95;798;201;87;-152;414;152;95
-174;125;57;798;234;80;-134;422;134;57
-171;119;66;791;227;93;-116;411;116;66
-179;131;?;775;261;64;-217;474;217;76
-166;104;?;788;194;129;-154;363;154;-5
-181;170;?;797;264;59;-411;435;411;45
-170;195;?;765;303;109;-835;413;835;202
-167;216;?;800;230;165;-1661;281;1661;259
-214;383;?;823;335;62;-3525;406;3525;547
16;122;?;729;-64;586;-5348;-100;5348;413
235;270;-1066;1149;42;-580;-8048;1095;8048;-1066
145;802;?;?;567;-1656;-7507;2359;7507;16
164;989;?;1769;320;-924;-3669;1785;3669;2004
170;1026;?;2027;173;-575;-2140;?;2140;773
-69;418;?;904;-16;954;368;?;-368;802
-163;172;?;609;-159;1318;2372;-406;?;874
?;430;?;865;42;567;2833;?;?;220
?;288;?;674;84;552;4347;?;?;962
?;293;?;786;168;178;4737;?;?;1145
-171;405;?;890;?;-152;4990;?;?;1358
-148;67;?;1550;?;-1112;5641;?;?;2077
-231;-576;?;1276;?;-1221;5342;?;?;2660
-54;-316;?;1389;?;?;5670;?;?;?
194;-1282;?;-1439;1295;?;4026;?;?;?
171;-1641;?;-3943;414;?;-91;?;?;?
193;209;?;1177;142;?;-2082;?;?;?
-50;-1423;?;2552;483;?;-3662;?;?;?
-230;-1986;?;837;58;?;-3763;?;3763;?
-145;?;-934;1248;-51;?;-1169;?;1169;?
-178;?;8;597;347;?;64;?;-64;8
-171;?;-10;804;268;?;-31;?;31;-10
-164;?;-105;880;283;?;-36;?;36;-105
-175;?;114;704;325;105;-23;?;23;114
-165;?;13;848;251;61;-34;?;34;13
-172;?;42;751;293;94;-48;?;48;42
-169;?;69;790;?;82;-50;?;50;69
-170;?;50;786;?;81;49;410;-49;50
-170;?;53;798;?;64;57;425;-57;53
-170;?;50;799;?;75;-17;399;17;50
-170;?;-46;787;?;83;-26;402;26;-46
-170;?;-76;791;?;77;-98;408;98;-76
-170;?;-13;785;?;82;-169;408;169;-13
-170;90;-7;779;?;74;-176;432;176;-7
-170;87;-42;777;?;71;-202;439;202;-42
-170;73;-21;773;?;82;-136;429;136;-21
-170;69;-40;772;?;81;-15;432;15;-40
-170;51;-64;769;?;79;113;439;-113;-64
-170;65;-54;785;?;?;130;416;-130;-54
-170;?;-55;785;272;74;126;415;-126;-55
-170;?;-29;765;?;84;156;434;-156;-29
-169;?;104;813;?;57;-288;358;288;104
-169;?;623;837;?;22;-545;371;545;623
-169;?;1167;886;?;-67;-462;453;462;1167
-169;?;1037;854;?;-26;-463;441;463;1037
-168;-91;517;664;?;163;-236;497;236;517
-167;-139;143;688;?;107;-123;566;123;143
-166;-60;39;719;?;74;4;537;-4;39
-166;-26;-46;610;284;190;163;474;-163;-46
-165;74;-180;640;446;117;21;491;-21;-180
-164;91;-192;667;512;56;-115;529;115;-192
-164;49;-137;624;435;124;-162;496;162;-137
-162;-17;-213;671;352;96;-262;514;262;-213
-161;0;-404;727;357;51;-396;505;396;-404
-159;47;-571;721;391;59;-450;467;450;-571
-158;126;-541;751;444;45;-373;416;373;-541
-157;208;-422;850;565;-88;-295;437;295;-422
-156;216;-192;907;622;-184;-85;493;85;-192
-156;-20;-312;735;251;118;34;438;-34;-312
-155;-489;-1054;535;-253;383;-307;548;307;-1054
-156;165;112;766;355;141;322;305;-322;112
-160;575;1361;1019;696;-102;1134;172;-1134;1361
-163;-612;462;995;-279;-198;888;885;-888;462
-163;-791;369;1001;-419;-228;885;1004;-885;369
-164;8;368;880;197;6;527;422;-527;368
-165;163;-39;786;?;103;-2;309;2;-39
-164;59;42;832;?;21;?;431;-25;42
-165;61;57;798;?;71;?;395;18;57
?;59;178;799;?;66;?;405;18;178
?;55;190;805;?;58;?;412;11;190
?;?;202;793;?;71;-6;401;6;202
?;?;107;810;?;54;22;415;-22;107
?;?;-29;797;?;84;-8;385;8;-29
?;63;23;780;?;102;-1;376;1;23
?;?;-8;794;?;80;42;394;-42;-8
?;?;-3;793;258;81;48;?;-48;-3
?;?;10;799;255;78;31;?;-31;10
?;?;-33;812;244;70;14;?;-14;-33
?;51;?;806;241;74;8;?;-8;-42
?;55;?;809;252;67;51;396;-51;-43
?;58;?;806;256;70;67;393;-67;-43
?;59;?;796;264;75;17;394;-17;-40
?;57;?;803;?;72;1;389;-1;-8
-166;54;?;809;?;69;?;387;-23;?
-166;?;?;804;?;71;?;390;-8;?
-166;?;?;803;?;76;?;386;-17;?
-166;?;?;803;?;76;?;386;-19;?
-166;53;?;801;?;74;?;386;27;?
-165;42;?;805;?;68;?;?;-13;?
?;20;?;809;?;65;?;?;-29;?
-165;14;?;807;?;65;?;?;-22;?
-166;15;?;807;267;65;?;?;-65;?
-165;18;?;807;267;69;?;?;-15;?
-165;?;-20;804;269;69;?;?;16;?
-165;?;-5;805;267;67;?;?;-26;?
-165;?;?;806;264;71;69;?;-69;0
-165;?;?;?;265;68;37;?;-37;-6
-165;?;?;?;265;66;-14;?;14;-32
-165;?;?;?;270;67;44;?;-44;-20
-165;?;?;?;271;64;32;?;-32;13
-165;?;?;808;269;65;-56;?;56;-14
-165;?;?;805;266;69;-30;?;30;-10
-165;?;?;807;268;67;16;?;-16;5
-165;?;?;807;273;68;-26;?;26;-22
-165;?;?;803;271;70;-58;?;58;-5
-165;5;?;799;276;69;-22;?;22;-11
-165;14;?;798;284;70;3;?;-3;-27
-165;4;?;799;276;68;-12;?;12;-19
-165;-3;-9;802;271;67;-14;?;14;-9
-165;1;-11;803;271;71;-15;?;15;-11
-165;-3;-49;797;270;73;-34;?;34;-49
-165;6;-37;797;277;72;-29;?;29;-37
-165;3;-39;794;?;72;-31;?;31;-39
-165;2;-33;797;?;69;-52;?;52;-33
-165;-5;-25;802;?;67;-42;?;42;-25
-165;-12;-33;799;?;66;-26;?;26;-33
-165;?;-11;797;?;64;-20;?;20;-11
-165;?;-84;792;?;72;-8;403;8;-84
-165;2;-43;798;?;70;-26;388;26;-43
-165;24;20;804;?;67;0;370;0;20
-165;-15;-21;796;?;69;8;405;-8;-21
-165;-5;26;793;?;65;-35;411;35;26
?;5;21;793;?;70;5;398;-5;21
?;-3;50;798;273;65;-5;405;5;50
-165;4;65;790;276;69;-20;407;20;65
-165;11;58;793;278;71;42;397;-42;58
-165;4;99;818;273;52;41;395;-41;99
-165;-7;29;803;260;66;16;402;-16;29
-165;-8;-8;756;255;100;6;416;-6;-8
-165;-26;4;741;239;110;3;433;-3;4
-165;6;5;762;267;95;?;409;-2;5
-165;-14;49;809;250;60;-8;409;8;49
-166;4;1;801;263;69;17;397;-17;1
-166;?;-69;758;328;100;20;369;-20;?
-166;?;-51;789;270;71;-48;411;48;?
-166;?;-77;814;346;52;-86;353;86;?
?;?;-198;805;354;?;-92;357;92;?
-165;?;7;807;239;?;-19;412;19;?
-165;?;-157;759;298;?;65;345;-65;?
-165;?;-187;826;294;?;133;412;-133;?
-166;?;570;982;360;?;584;574;-584;?
-166;?;279;956;498;?;994;669;-994;?
-167;?;1190;1040;318;?;597;583;-597;?
-172;?;1221;835;221;-61;726;698;-726;1221
-173;?;-692;186;379;445;743;856;-743;-692
-169;113;246;152;337;521;-584;717;584;246
-168;-18;362;448;313;205;-827;831;827;362
-166;139;-472;381;431;297;-493;669;493;-472
-166;273;-190;195;449;586;-710;332;710;-190
-165;228;-304;304;461;436;-600;457;600;-304
-162;133;133;575;497;123;-653;566;653;133
-160;0;551;621;439;66;-908;627;908;551
-160;-63;574;607;393;80;-998;660;998;574
?;14;560;?;463;63;-869;631;869;560
?;-105;642;?;335;85;-1142;656;1142;642
?;-310;937;?;239;69;-1704;706;1704;937
?;-295;848;?;244;23;-1708;722;1708;848
?;-213;583;?;117;9;-1490;630;1490;?
?;-46;953;?;427;-18;-1427;?;1427;?
?;472;1308;?;370;?;-1431;?;1431;?
?;-20;1089;?;601;?;-1406;?;1406;?
-153;351;1304;?;364;?;-1472;?;1472;?
-152;-432;2732;?;411;?;-2243;792;2243;?
-152;-2363;4829;?;-175;?;-3378;2528;3378;?
-156;1181;4423;?;-4184;?;-2944;548;2944;?
-161;585;558;?;-990;674;-835;319;835;?
-160;-1779;-276;?;4111;-794;345;1002;-345;?
-162;1034;1698;1343;1355;52;20;-742;-20;?
-168;250;745;891;367;75;-86;288;86;745
-170;-196;82;689;497;-13;62;644;-62;82
-171;405;729;917;168;176;12;171;-12;?
-172;-108;528;?;495;51;-9;532;9;?
-173;253;320;?;173;155;2;290;-2;?
-174;120;248;?;258;115;-21;388;21;?
-174;127;196;?;259;125;-37;375;37;?
-174;181;190;?;233;147;-32;327;32;?
-175;117;193;?;246;109;-30;394;30;?
-176;136;169;?;258;127;51;359;-51;?
-175;122;175;?;212;75;-23;414;23;?
-176;124;105;?;211;47;-135;427;135;?
-177;123;45;?;300;106;-101;365;101;?
-174;118;84;819;174;85;-138;420;138;?
-182;102;-37;753;232;160;-63;370;63;?
-169;75;-15;757;271;140;-523;401;523;-15
-183;57;164;852;293;?;-665;510;665;164
-174;175;125;782;414;?;-1036;255;1036;125
-167;?;398;781;281;?;-2051;300;2051;398
-217;?;669;846;284;?;-1846;493;1846;669
2;?;-116;761;185;?;?;29;3971;-116
217;?;-482;1129;331;?;?;610;7818;-482
117;?;457;1141;334;?;?;2044;7653;457
52;?;2769;1162;249;?;?;2241;6252;2769
43;?;4192;1845;774;?;?;?;4364;4192
13;?;1853;1095;291;?;?;?;-404;1853
7;493;350;418;-252;?;?;?;-2340;350
-37;710;414;768;-40;?;?;?;-2566;414
-85;644;-478;590;-175;?;?;?;-3943;-478
-81;659;-352;642;-139;?;?;?;-3805;-352
-123;604;268;790;89;406;?;?;-4671;268
-176;410;?;786;271;-32;5687;?;-5687;984
-144;111;?;1384;357;-750;5758;?;-5758;1268
-204;54;?;1568;247;-1257;5485;?;-5485;1270
-135;-1328;2030;1973;892;-2024;6061;?;?;2030
168;-3277;4177;20;1150;-185;5576;?;?;4177
199;-2000;4181;?;-111;3679;636;?;?;4181
126;-162;?;?;-180;942;-2990;?;?;-2646
?;-251;-7451;?;446;-2261;-3827;?;?;-7451
?;189;-4342;?;61;-491;-3054;113;?;-4342
?;292;-1326;?;470;-174;-1497;95;?;-1326
?;-682;-1029;?;1256;-723;-1553;910;1553;-1029
?;-780;-1000;?;1270;-681;-1585;1009;1585;-1000
-176;-770;-1149;1274;1385;-852;-1701;962;1701;-1149
-157;-421;-585;967;864;-369;-962;759;962;-585
-165;262;199;781;113;190;235;285;-235;199
-161;103;?;805;275;79;-32;398;32;34
-161;102;?;801;?;86;-111;390;111;45
-163;151;?;797;?;115;-74;360;74;83
-161;80;?;815;?;56;-81;412;81;-5
-163;120;?;785;?;107;-126;381;126;52
-162;113;?;810;?;74;-123;411;123;-4
-162;116;?;800;?;86;-186;401;186;15
-162;115;?;790;269;96;-437;392;437;52
-161;146;?;805;245;109;-550;380;550;21
-164;159;?;791;282;103;-1320;382;1320;29
-160;200;284;832;261;154;-1084;300;1084;284
-165;322;34;817;147;167;-2643;338;2643;?
-161;424;-447;732;32;321;-6056;387;6056;?
-156;517;-1355;834;-114;-195;-7507;1010;7507;?
-169;542;-2115;869;-162;-754;-8343;1542;8343;?
-102;724;456;?;38;937;-4557;21;4557;?
-35;1626;1969;?;508;1192;-166;22;166;?
-61;1493;1152;?;495;256;558;921;-558;?
-75;545;1307;?;-100;1220;1635;-161;-1635;?
-84;687;828;?;-41;981;2369;25;-2369;?
-114;375;843;?;451;408;3793;447;-3793;?
-124;135;524;?;489;534;4696;?;-4696;?
?;?;1509;603;603;302;4291;?;-4291;?
?;?;?;965;638;-427;4906;?;-4906;?
?;?;?;1552;676;-1196;4844;1410;-4844;2731
?;?;?;1452;1143;-1561;5387;2590;-5387;3237
?;?;?;415;1040;-506;6296;2779;-6296;?
?;?;?;-3065;646;3412;2031;2742;-2031;?
?;?;?;-1538;-207;2454;-1256;?;1256;?
?;?;?;2650;1354;-1606;-2132;?;2132;?
?;?;-2445;1222;2537;-740;-4104;?;4104;?
?;?;-828;686;-859;-76;-2224;?;2224;?
?;?;-2393;1082;-657;-227;-1240;?;1240;?
?;?;-408;572;885;182;-1013;?;1013;?
?;60;615;894;63;-84;403;?;-403;?
?;-173;133;788;438;65;-68;?;68;133
?;-40;55;793;259;85;?;?;47;55
?;47;82;822;144;62;?;?;-42;82
?;-116;37;778;?;89;?;?;88;37
-165;-31;91;815;?;56;?;?;-48;91
-167;-58;25;805;278;66;?;?;8;25
-166;-44;56;807;259;67;?;?;-23;56
-167;-50;16;802;268;75;?;384;41;16
-167;-46;-17;795;258;74;?;403;146;-17
-167;-40;?;813;271;63;-64;383;64;15
-166;-38;?;761;244;115;-284;386;284;-107
?;-66;?;769;303;97;-339;374;?;-138
?;-1;-96;854;303;69;-963;295;?;-96
?;0;-99;851;299;71;-981;296;?;-99
?;-73;-47;855;392;33;-241;298;241;-47
-164;262;-363;860;-15;50;-4283;488;4283;-363
-164;467;-662;966;-179;-316;-8127;992;8127;-662
-163;433;?;857;-229;48;-6403;607;6403;-544
-164;423;?;952;-135;-252;-7266;900;7266;-577
-159;368;?;1461;420;-1442;-7602;2024;7602;-64
-134;514;?;1171;159;102;-461;698;461;686
-130;132;?;637;297;1222;3511;-308;-3511;140
-150;-222;?;751;736;325;3217;324;-3217;404
-155;-374;?;623;813;390;4344;282;-4344;1517
-161;-403;?;767;825;-3;4575;541;-4575;1410
-167;-139;?;1041;459;-456;4845;907;-4845;1436
-166;-216;?;871;479;-162;4898;766;-4898;1560
-171;168;?;1241;-116;-1098;5076;1773;-5076;1267
-174;-571;?;-515;?;-25;4415;3501;-4415;637
-172;-1903;?;-2038;?;1934;1973;2305;-1973;-726
-173;49;?;151;?;1149;-1816;-883;1816;?
-173;583;?;1132;?;233;-4223;-533;4223;?
-172;-2621;2905;672;?;-874;-1209;1941;1209;?
-174;-1761;1739;836;?;-730;632;1407;-632;?
-175;465;-544;?;?;268;-319;192;319;?
-175;-290;153;?;?;-14;100;521;-100;?
-175;-83;63;?;?;78;-14;410;14;?
-175;15;-39;?;?;133;-69;358;69;?
-175;-171;107;?;?;56;69;441;-69;?
-175;12;-31;?;?;130;-103;359;103;?
-175;-116;94;?;?;83;-85;421;85;?
-175;-55;32;?;?;105;-101;391;101;?
-175;-68;-11;?;257;104;-87;390;87;?
-175;-81;-39;?;272;85;-79;409;79;-39
-175;-56;-68;?;242;?;-33;413;33;-68
