InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer RKN_ accZ;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE EuY
?;21;-398.0;?;-14;-298.0;752;633;?;-14;-4;3;-51
?;28;-384.0;?;-10;-303.0;751;633;-28;-10;2;2;-51
?;20;-383.0;?;-14;-324.0;752;632;-20;-14;-3;4;-51
-1;28;-382.0;?;-12;-319.0;750;633;-28;-12;-1;2;-51
1;18;-383.0;16;-12;-325.0;754;633;-18;-12;1;3;-51
20;2;-382.0;8;-13;-327.0;764;633;-2;-13;20;3;?
21;2;-383.0;8;-13;-344.0;764;633;-2;-13;21;3;-51
-10;10;-373.0;9;2;-336.0;759;637;-10;2;-10;6;-51
-31;16;-382.0;5;12;-337.0;759;643;-16;?;-31;5;-51
-4;7;-375.0;14;2;-333.0;756;633;-7;?;-4;8;?
21;?;-379.0;19;-2;-330.0;754;628;-4;?;21;8;?
?;?;-365.0;7;9;-344.0;762;638;-13;?;19;0;?
?;?;-367.0;6;10;-317.0;763;638;-13;?;20;0;?
?;?;?;15;-15;-308.0;752;636;-21;?;5;3;?
-7;?;?;17;-17;-291.0;757;627;-18;-17;-7;0;?
-16;?;?;14;30;-296.0;763;624;9;30;-16;4;?
-20;?;?;16;30;-273.0;752;635;3;30;-20;10;?
?;?;?;17;-2;-300.0;752;633;-13;-2;-12;?;?
?;?;?;7;-1;-295.0;766;633;6;-1;-20;?;?
?;?;?;7;-20;-322.0;764;634;5;-20;-11;?;?
?;?;?;19;-7;-353.0;751;631;-7;-7;10;?;?
?;12;?;11;21;-318.0;762;632;-12;21;-42;?;-51
?;14;?;19;-8;-325.0;754;627;-14;-8;-37;?;-51
?;9;?;16;-7;-345.0;758;?;-9;-7;-56;?;-51
?;-5;?;13;-7;-327.0;759;?;5;-7;-30;?;-51
?;-7;?;16;-24;-337.0;753;?;7;-24;15;9;-51
?;2;?;10;-12;-334.0;760;?;-2;-12;19;5;-51
?;2;-397.0;9;-10;-325.0;760;?;-2;-10;21;4;-51
-13;5;-372.0;14;-22;-318.0;759;?;-5;-22;-13;?;-51
-12;-11;-386.0;11;-18;-332.0;763;?;11;-18;-12;?;-51
16;-20;-374.0;7;-10;-333.0;766;?;20;-10;16;?;?
6;-22;-360.0;9;-13;-327.0;764;?;22;-13;6;?;?
9;-31;-365.0;10;-12;-345.0;760;?;31;-12;9;?;-51
10;-29;-364.0;10;-11;-336.0;759;?;29;-11;10;?;-51
7;-38;-394.0;11;-17;-344.0;759;?;38;-17;7;?;-51
7;0;-361.0;9;2;-326.0;761;?;0;2;7;4;-51
-6;25;-388.0;9;2;-315.0;760;?;-25;2;-6;?;-51
4;12;-393.0;10;-13;-319.0;760;?;?;-13;4;?;-51
29;2;-402.0;11;-12;-309.0;762;?;?;-12;29;?;-51
7;-29;-393.0;17;-1;-309.0;751;?;?;-1;7;?;-51
-22;-13;-403.0;10;46;-309.0;751;?;?;46;-22;?;-51
-17;-19;-390.0;10;19;-321.0;756;638;?;19;-17;?;-51
-29;-2;-371.0;17;-14;-346.0;758;626;?;-14;-29;?;-51
-26;33;-363.0;10;11;-359.0;762;633;?;11;-26;?;-51
8;-7;-378.0;9;18;-385.0;760;638;?;18;8;?;-51
10;-10;-381.0;15;32;-359.0;755;633;?;32;10;?;-51
13;-18;-388.0;15;-18;-326.0;751;637;?;-18;13;?;-51
18;-7;-388.0;8;-39;-314.0;759;637;?;?;18;?;-51
6;-6;-390.0;9;13;-300.0;761;635;?;?;6;?;-51
21;?;-413.0;16;3;-283.0;751;637;?;?;21;?;-51
2;?;-405.0;18;-12;-281.0;752;634;?;?;2;?;-51
-36;?;-397.0;16;-4;-291.0;753;633;-9;-4;-36;?;-51
-2;?;-376.0;16;3;-329.0;754;632;7;3;-2;?;-51
-31;?;-372.0;15;12;-344.0;755;632;15;12;-31;?;-51
-54;?;-373.0;13;1;-345.0;752;639;14;?;-54;?;-51
13;?;-373.0;12;-11;-345.0;755;639;-16;?;13;?;-51
-6;?;-373.0;9;15;-363.0;761;635;-24;?;-6;?;-51
-24;?;-394.0;8;26;-352.0;762;636;-28;?;-24;?;-51
23;?;-392.0;12;3;-335.0;759;632;-3;?;23;?;-51
17;?;-378.0;15;23;-323.0;752;636;2;?;17;2;-51
-2;?;-362.0;10;19;-305.0;757;638;-34;?;-2;1;-51
9;?;-379.0;9;-13;-299.0;763;633;-32;?;9;11;-51
-8;?;-381.0;13;-3;-302.0;754;637;4;-3;-8;6;-51
-26;?;-391.0;11;-12;-311.0;761;632;19;-12;-26;4;-51
-1;?;-407.0;15;4;-299.0;760;627;-24;4;-1;5;-51
4;?;-389.0;14;?;-295.0;755;634;-23;16;4;7;-51
-32;-15;-387.0;10;?;-331.0;760;634;15;?;-32;12;-51
-40;-8;-391.0;16;?;-333.0;756;631;8;?;-40;9;-51
2;-16;-357.0;15;?;-357.0;757;631;16;?;2;9;-51
19;-27;?;14;?;-364.0;757;631;27;?;19;9;-51
-17;-6;?;14;?;-372.0;757;631;6;15;-17;9;-51
-9;-21;?;13;?;-356.0;755;635;21;0;-9;9;-51
22;-27;?;15;?;-318.0;752;637;27;-34;22;9;-51
8;-21;?;12;?;-290.0;754;640;21;-1;?;9;-51
-9;-41;?;14;?;-282.0;750;640;41;27;?;5;-51
-21;-12;?;16;?;-280.0;752;634;12;35;?;8;-51
?;8;?;15;?;-273.0;754;632;-8;40;?;10;-51
?;2;?;16;?;-304.0;753;633;-2;38;?;9;-51
?;0;?;15;?;-330.0;754;634;0;37;?;9;-51
?;-8;-386.0;12;18;-327.0;754;640;8;18;?;5;-51
?;28;-364.0;12;-1;-347.0;754;640;-28;-1;?;1;-51
?;35;-368.0;13;?;-351.0;754;636;-35;5;?;2;-51
?;-8;-392.0;11;?;?;831;533;8;-6;?;57;-57
?;-31;-393.0;5;?;?;836;539;31;39;-12;47;-57
?;-34;-374.0;4;?;-327.0;836;540;34;-4;-20;46;-57
?;-23;-405.0;11;-6;-325.0;831;535;23;-6;-19;39;-57
?;-46;-400.0;13;21;-320.0;828;534;46;21;2;50;-57
?;-50;-391.0;13;-6;-323.0;830;532;50;-6;7;52;-57
?;-56;-379.0;10;-21;-310.0;831;537;56;-21;-4;43;-57
?;-74;-373.0;8;-12;-334.0;832;539;74;-12;-2;53;-57
38;-89;-393.0;18;-34;-334.0;824;531;89;-34;38;50;-57
9;17;-355.0;8;1;-318.0;759;638;-17;1;9;25;-50
?;2;?;9;-22;-321.0;761;635;-2;-22;-14;22;-50
?;3;?;19;-5;-345.0;753;630;-3;-5;-22;25;-50
?;-28;?;21;2;-327.0;749;630;28;2;-7;24;-50
?;-50;?;8;-21;-362.0;756;640;50;-21;9;24;-50
?;-3;?;9;-61;-354.0;754;641;3;-61;25;22;-50
9;3;-353.0;19;-35;-372.0;?;633;-3;-35;9;23;-50
-34;-55;-350.0;16;18;-343.0;?;636;55;18;-34;27;-50
-35;-38;?;12;-8;-345.0;?;639;38;-8;-35;18;-50
5;5;?;11;-8;-335.0;?;636;-5;-8;5;21;?
38;-17;?;13;-8;-350.0;?;634;17;-8;38;25;?
32;-7;?;18;-24;-353.0;?;632;7;-24;32;23;?
19;13;?;18;6;-353.0;753;631;-13;6;19;21;?
29;2;?;11;7;-357.0;758;636;-2;7;29;17;?
6;3;?;11;-12;-369.0;754;639;-3;-12;6;21;?
-32;-16;?;16;-4;-379.0;750;637;16;-4;-32;21;?
-18;-10;?;18;-7;-378.0;750;?;10;-7;-18;23;?
-18;-1;?;14;-13;-363.0;752;?;1;-13;-18;22;?
-30;-21;?;14;-13;-371.0;751;?;21;-13;-30;20;-50
10;?;?;16;-23;-365.0;752;636;-14;-23;10;26;-50
15;?;?;13;-15;-362.0;755;636;-29;-15;15;20;-50
-14;?;?;18;-9;-391.0;752;630;7;-9;?;23;-50
2;?;?;18;-14;-381.0;753;630;-12;-14;?;28;-50
-16;?;?;11;10;-373.0;755;638;-35;10;?;25;-50
-24;?;?;14;15;-373.0;751;639;8;15;?;26;-50
49;?;?;13;-2;-370.0;754;638;31;-2;?;26;?
58;?;?;12;0;-346.0;754;637;29;0;?;25;?
16;?;?;15;-24;-350.0;751;637;36;-24;?;27;?
11;?;?;?;-30;-329.0;754;636;14;-30;?;22;?
23;?;?;?;-22;-331.0;758;634;-5;-22;?;20;-50
15;?;?;?;-20;-338.0;757;636;-1;-20;?;18;-50
-20;?;-374.0;?;-3;-323.0;754;638;-2;-3;?;15;-50
-34;?;-347.0;?;-11;-323.0;750;633;6;-11;?;24;-50
-22;?;-333.0;?;4;-321.0;750;638;1;4;?;22;-50
-24;?;-356.0;?;26;-337.0;752;647;-26;26;?;14;-50
-14;?;?;?;11;-327.0;751;639;5;11;?;20;-50
10;?;?;?;-4;-352.0;752;634;28;-4;10;24;-50
5;?;-386.0;?;2;-365.0;755;634;-8;?;5;24;-50
27;16;-402.0;15;-6;-374.0;754;633;-16;?;27;24;-50
12;11;-393.0;12;3;-371.0;758;634;-11;?;12;23;-50
9;14;-382.0;7;9;-376.0;763;635;-14;?;?;22;-50
9;13;-344.0;8;8;-382.0;763;636;-13;?;?;22;-50
9;13;-366.0;8;7;-386.0;760;637;-13;?;?;21;-50
5;14;-372.0;10;11;-389.0;755;639;-14;11;?;24;-50
-11;8;-374.0;13;-7;-373.0;753;637;-8;-7;?;20;-50
-9;0;-370.0;13;-28;-375.0;?;634;0;-28;?;17;-50
-15;4;-388.0;13;-18;-363.0;?;636;-4;-18;-15;17;-50
-21;13;-387.0;13;-2;-371.0;?;638;-13;?;-21;17;-50
5;-2;-380.0;9;-9;-365.0;?;639;2;-9;5;27;-50
-2;-36;-385.0;8;-18;-363.0;?;639;36;-18;-2;25;-50
-12;-39;-353.0;14;1;-373.0;?;634;39;1;-12;25;-50
23;-28;-383.0;15;-18;-381.0;?;637;28;-18;23;27;-50
25;-17;-372.0;14;-56;-354.0;?;641;17;-56;?;21;-50
9;2;?;20;-53;-363.0;?;?;-2;-53;?;28;-50
11;2;?;22;-54;-353.0;?;?;-2;-54;?;30;-50
-8;4;?;12;-35;-369.0;?;?;-4;-35;?;16;-50
0;-8;?;9;-13;-369.0;?;?;8;-13;?;18;-50
24;-23;?;12;-13;-362.0;?;?;23;-13;24;28;?
18;-19;-390.0;11;-12;-362.0;755;?;19;-12;18;25;?
19;-20;-372.0;11;-12;-370.0;756;?;20;-12;19;26;?
19;-20;-357.0;12;-12;-392.0;756;?;20;-12;19;26;?
10;-11;-385.0;?;-5;-378.0;751;?;11;-5;10;23;?
-15;20;-381.0;?;24;-372.0;746;635;-20;24;-15;20;?
-10;14;-400.0;?;-3;-376.0;753;638;?;-3;-10;20;?
-24;18;-380.0;?;13;-362.0;759;635;?;13;-24;15;?
-39;31;-381.0;?;19;-380.0;763;635;?;19;-39;11;?
-17;11;-396.0;10;21;-381.0;759;635;?;21;-17;18;?
11;-10;-390.0;11;29;-379.0;757;635;?;29;11;31;-50
9;-9;-396.0;11;28;-358.0;758;636;9;28;9;30;-50
?;-10;-377.0;12;24;-353.0;757;634;10;24;17;22;-50
5;2;-371.0;15;-8;-360.0;757;631;-2;-8;5;22;-50
-32;-12;-390.0;17;0;-373.0;751;633;12;0;-32;25;-50
-21;-31;-394.0;17;-1;-363.0;750;634;31;-1;-21;22;-50
12;12;-383.0;15;-34;-373.0;756;631;-12;?;12;22;-50
9;35;-403.0;13;-13;-363.0;756;635;-35;?;9;26;-50
?;-6;-403.0;14;-4;-354.0;754;634;?;?;-32;25;-50
?;-10;-402.0;14;-17;-345.0;753;635;?;?;-31;23;-50
?;-10;-392.0;14;-10;-356.0;753;635;?;?;-33;24;-50
?;-7;-378.0;14;-12;-364.0;753;635;?;?;-30;24;-50
?;-11;-364.0;14;-13;-377.0;754;635;?;?;-33;23;-50
?;-10;-391.0;14;-13;-378.0;754;636;?;?;-33;23;-50
?;31;-367.0;14;9;-373.0;754;634;?;?;-7;30;-50
?;12;-382.0;13;-17;-365.0;751;639;-12;-17;2;31;-50
?;-17;-396.0;9;-30;-351.0;754;642;17;-30;-6;24;-50
?;-5;-380.0;4;-7;-355.0;761;642;5;-7;-14;21;-50
?;-10;-372.0;7;-13;-358.0;759;641;10;-13;-9;22;-50
?;-9;-365.0;18;-13;-371.0;750;634;9;-13;17;?;-50
?;-9;-378.0;20;-12;-373.0;748;632;9;-12;20;?;-50
19;-4;-361.0;13;-8;-373.0;755;635;4;-8;19;?;-50
18;?;-391.0;9;1;-373.0;760;635;-6;1;18;?;-50
21;?;-374.0;10;-3;-364.0;759;635;1;-3;21;?;-50
17;?;-383.0;10;-1;-345.0;759;636;-3;?;17;25;-50
-10;?;-382.0;12;-1;-356.0;755;638;-4;?;-10;25;-50
1;?;-385.0;20;-10;-372.0;747;634;19;?;1;33;-50
6;?;-391.0;15;-13;-362.0;755;633;4;?;6;31;-50
-23;?;-382.0;8;-12;-361.0;763;633;-19;?;-23;27;-50
1;9;-383.0;10;-11;-354.0;760;634;-9;?;1;27;-50
29;2;-382.0;10;-2;-366.0;758;638;-2;?;29;21;-50
27;2;?;10;-1;-359.0;757;637;-2;?;27;21;-50
40;2;?;9;-3;-371.0;758;638;-2;?;40;21;-50
-17;?;?;14;-4;-365.0;754;634;-4;?;-17;26;-50
-29;?;?;17;-19;-371.0;754;630;-22;-19;-29;31;-50
27;?;?;14;-5;-359.0;758;631;-19;-5;27;28;-50
-3;2;?;11;7;-359.0;760;634;-2;7;-3;28;-50
-24;?;?;8;-28;-357.0;762;?;-12;-28;-24;26;-50
-11;?;?;17;-29;-352.0;?;632;?;-29;-11;25;-50
-15;?;?;25;-20;?;?;630;?;-20;-15;26;-50
-8;?;?;17;-20;?;?;631;3;-20;?;26;-50
-14;?;?;11;-11;?;?;634;-3;-11;?;28;-50
-11;?;?;10;-12;?;?;?;-13;-12;?;30;?
16;?;?;12;4;?;?;?;1;4;?;25;?
7;?;?;19;17;?;?;?;29;17;?;21;?
-5;?;?;17;19;?;?;?;-16;?;?;25;?
0;51;-371.0;9;17;?;?;?;-51;?;?;28;?
-1;47;-366.0;12;20;?;?;?;-47;?;?;28;?
-1;46;-352.0;11;19;-388.0;?;?;-46;?;-1;28;-50
-3;?;-373.0;9;-7;-388.0;?;?;?;?;-3;23;-50
3;?;-369.0;9;-14;-402.0;?;?;?;?;3;21;-50
-18;?;-388.0;10;-9;-377.0;?;?;?;-9;-18;23;-50
-28;?;-394.0;12;2;-383.0;?;?;?;2;-28;27;-50
2;?;-386.0;14;-19;-350.0;755;?;?;-19;2;29;-50
-1;?;-372.0;16;-43;-360.0;754;?;?;-43;-1;26;-50
-5;?;-401.0;13;0;-338.0;760;630;?;0;-5;25;-50
7;?;-383.0;8;0;-336.0;759;638;?;0;7;25;-50
-18;?;-385.0;11;-16;-337.0;753;641;?;-16;-18;27;-50
-12;?;-400.0;?;-12;-364.0;758;636;?;-12;-12;27;-50
7;?;-371.0;?;-9;-363.0;759;635;?;-9;7;23;-50
-29;?;-391.0;?;8;-359.0;752;631;?;8;-29;25;-50
-36;-13;-400.0;?;-42;-343.0;755;635;?;-42;-36;23;-50
-28;-26;-392.0;?;-82;-346.0;759;639;26;-82;-28;19;-50
-34;-9;-392.0;?;-26;-365.0;755;634;9;-26;-34;27;-50
-30;4;-395.0;?;13;-364.0;754;631;-4;13;-30;35;-50
-32;2;-381.0;?;8;-356.0;754;631;-2;?;-32;33;-50
-32;2;-376.0;?;8;-360.0;754;631;-2;?;-32;33;-50
-32;4;-386.0;?;8;-350.0;754;631;-4;?;-32;34;-50
-31;-1;-379.0;?;10;-362.0;754;631;1;?;-31;?;-50
-32;7;-393.0;16;5;-363.0;754;631;-7;?;-32;?;-50
-31;-4;-368.0;16;13;-356.0;754;631;4;?;-31;34;-50
-31;6;-353.0;16;5;-353.0;754;631;-6;?;-31;33;-50
-7;54;-372.0;15;-31;-363.0;757;631;-54;?;-7;27;-50
32;15;-403.0;7;4;?;763;634;-15;?;32;23;-50
-1;-35;?;10;18;?;758;635;35;?;?;25;-50
-20;-21;?;15;-16;?;752;635;21;?;?;25;-50
2;-7;?;12;-22;?;754;638;7;?;?;23;-50
-2;-9;?;13;-22;?;754;?;9;?;-2;24;-50
-1;-10;?;13;-21;?;754;?;10;?;-1;24;-50
-5;-3;?;12;-27;?;753;?;3;?;-5;22;-50
11;-24;?;14;0;?;756;?;24;?;11;?;-50
-9;-1;?;13;19;?;758;?;1;?;-9;?;-50
-42;21;?;16;-10;?;752;?;-21;-10;-42;?;-50
0;-9;-387.0;17;-32;?;752;?;9;-32;0;?;-50
21;-1;-383.0;13;-27;?;752;?;1;-27;21;?;-50
3;7;-374.0;17;8;?;751;?;-7;8;3;?;-50
-5;27;-382.0;12;17;-363.0;759;?;-27;17;-5;?;-50
-15;4;-382.0;9;-17;-355.0;759;?;-4;-17;-15;?;-50
-7;-28;-403.0;17;-31;-345.0;753;?;28;-31;-7;?;-50
19;24;-372.0;16;-12;-346.0;754;?;-24;?;19;?;-50
21;30;-374.0;15;-8;-361.0;753;634;-30;?;21;?;-50
7;13;-386.0;13;-29;-348.0;755;634;-13;?;7;?;-50
-8;?;-400.0;11;-25;-372.0;752;641;-8;?;-8;?;-50
9;?;-363.0;14;-5;-350.0;750;639;17;?;9;?;-50
16;-4;-372.0;12;10;-355.0;757;635;4;?;16;25;-50
-11;2;-380.0;10;9;-357.0;758;638;-2;?;-11;26;-50
-5;-28;-374.0;14;-19;-360.0;754;636;28;-19;-5;31;-50
-4;-14;-392.0;12;-4;-353.0;754;637;14;-4;-4;27;-50
-15;11;-386.0;9;36;-352.0;756;641;-11;36;-15;17;-50
?;-5;-383.0;12;-5;-362.0;754;637;?;-5;-9;26;-50
?;-8;-381.0;17;-41;-350.0;752;633;?;-41;-12;?;-50
?;2;-392.0;13;-13;-350.0;755;635;?;-13;-2;?;-50
18;3;-385.0;9;-18;-362.0;756;639;?;-18;18;?;-50
-5;-3;-374.0;14;-20;-372.0;752;636;?;-20;-5;?;-50
-51;-14;-363.0;16;-8;-373.0;751;635;?;-8;-51;?;-50
-7;-2;-383.0;16;-15;-373.0;752;634;2;-15;-7;?;-50
26;13;-362.0;15;-22;-363.0;756;631;-13;-22;26;?;-50
-19;3;-377.0;12;-5;-363.0;758;635;-3;-5;-19;?;-50
0;8;-393.0;12;36;-351.0;755;637;-8;36;0;?;-50
4;13;-393.0;10;14;-360.0;757;637;-13;14;4;?;-50
1;9;-376.0;16;0;-361.0;755;631;-9;0;1;?;-50
-11;-20;-382.0;20;-22;-373.0;748;633;20;-22;-11;?;-50
-24;7;-393.0;9;-21;-354.0;755;641;?;-21;-24;?;-50
-1;4;-393.0;10;18;-373.0;757;637;?;18;-1;?;-50
13;-12;?;?;-4;-361.0;753;630;?;-4;13;?;-50
7;8;?;?;-40;-355.0;753;631;?;-40;7;?;-50
10;0;?;17;-30;-364.0;753;631;?;-30;10;?;-50
9;1;?;17;-32;-359.0;754;631;?;-32;9;?;-50
8;5;?;18;-37;?;753;631;?;-37;8;?;-50
12;-8;-369.0;13;-6;?;755;634;?;-6;12;?;-50
4;-7;-380.0;8;14;?;758;639;?;14;4;?;-50
17;-14;-408.0;12;2;?;756;636;?;2;17;?;-50
27;?;-397.0;16;-14;?;753;633;?;-14;27;?;-50
1;?;-370.0;17;-22;?;750;635;?;-22;1;?;?
-4;?;-382.0;17;-22;?;749;635;?;-22;-4;?;-50
1;?;-382.0;18;-24;?;749;635;?;-24;1;?;-50
-2;?;-384.0;16;-14;?;751;635;?;-14;-2;24;-50
-2;?;-373.0;12;3;?;756;635;?;3;-2;26;-50
-12;?;-383.0;15;9;?;755;633;?;9;-12;?;-50
-12;?;-393.0;14;9;?;755;?;?;9;-12;26;-50
5;?;-391.0;11;-6;?;757;?;?;-6;5;25;-50
12;?;-372.0;13;-18;?;755;?;?;?;12;?;-50
4;4;-387.0;14;1;?;752;?;?;?;4;?;-50
-2;15;-375.0;11;22;-354.0;751;?;?;?;-2;?;-50
-1;12;-363.0;12;18;-365.0;752;?;?;?;-1;?;-50
-1;12;-362.0;12;17;-359.0;752;?;?;17;-1;?;-50
-3;16;-389.0;12;24;-348.0;751;?;-16;24;-3;?;-50
5;0;-369.0;13;-9;-349.0;752;?;0;-9;5;?;?
9;-11;-366.0;13;-41;-355.0;754;?;11;-41;9;?;?
8;-8;-389.0;11;-25;-352.0;755;638;8;-25;8;?;?
-2;3;-379.0;10;-1;-360.0;756;640;-3;-1;-2;26;?
-12;31;-392.0;11;0;-364.0;755;638;-31;0;-12;28;?
6;41;-385.0;12;-12;-361.0;756;637;-41;-12;6;23;?
0;20;-373.0;12;-2;-373.0;754;637;-20;-2;0;22;-50
-14;12;-383.0;13;13;-354.0;753;637;-12;13;-14;24;-50
-11;13;-383.0;13;?;-363.0;754;637;-13;4;-11;23;-50
-22;24;-392.0;11;?;-363.0;758;635;-24;-23;?;24;-50
-23;28;-384.0;11;?;-360.0;758;635;-28;-27;?;23;-50
-14;-10;-394.0;12;?;-358.0;750;642;10;12;?;25;?
?;-14;-393.0;10;7;-370.0;753;642;14;7;?;25;?
?;7;-387.0;7;-17;-352.0;761;638;-7;-17;?;23;?
?;1;-370.0;7;-10;-367.0;759;640;-1;-10;?;24;?
?;2;-374.0;7;-12;-358.0;760;640;-2;-12;?;24;?
?;2;-373.0;7;-13;-372.0;760;639;-2;-13;-1;23;?
?;3;-367.0;7;-11;-361.0;759;639;-3;-11;-2;24;?
0;-1;-365.0;7;-12;-352.0;759;639;1;-12;?;23;?
-2;9;-384.0;8;-12;-354.0;758;638;-9;-12;?;24;-50
1;24;-373.0;12;-11;-353.0;757;634;-24;-11;?;27;-50
19;13;-382.0;14;-2;-360.0;758;632;-13;-2;?;32;-50
22;12;-374.0;14;-1;-373.0;757;631;-12;-1;?;32;-50
15;14;-373.0;14;-2;-346.0;757;631;-14;-2;?;31;-50
27;13;-363.0;14;-1;-355.0;757;630;-13;-1;?;33;-50
5;11;-376.0;14;-4;-381.0;757;632;-11;-4;?;?;-50
-34;1;-391.0;13;?;-360.0;758;633;-1;-13;?;?;-50
-32;2;-370.0;13;?;-354.0;758;633;-2;-12;?;?;-50
-24;11;-378.0;14;?;-351.0;754;635;-11;6;?;?;-50
1;14;-380.0;15;?;-344.0;754;633;-14;-5;?;?;-50
32;6;-392.0;13;?;-365.0;754;635;-6;-38;?;?;-50
22;?;-397.0;13;?;-383.0;753;637;18;-20;?;?;-50
9;-31;-375.0;16;?;-359.0;753;633;31;10;?;?;-50
9;-31;-368.0;16;?;-363.0;753;633;31;9;?;?;-50
-13;-20;-365.0;13;?;?;759;630;20;4;?;?;-50
-34;21;-384.0;15;?;?;756;630;-21;-24;?;?;-50
-22;3;-373.0;13;?;?;754;636;-3;-23;-22;?;-50
-10;-37;-397.0;5;?;?;760;641;?;3;-10;27;-50
-12;-31;-389.0;8;?;?;758;639;?;-1;-12;28;-50
-20;-50;-343.0;14;24;?;756;634;?;24;-20;?;-50
-27;-59;-394.0;14;?;?;755;633;?;40;-27;?;-50
-2;-28;-401.0;14;?;?;754;635;?;-3;-2;?;-50
10;3;-370.0;11;?;?;?;646;?;-5;10;?;-50
10;-5;-364.0;8;?;?;?;654;5;-10;10;?;-50
8;-19;-374.0;11;?;?;?;645;19;-42;8;?;-50
7;0;-371.0;13;?;?;?;638;0;-17;7;?;-50
24;-11;-377.0;12;?;?;?;633;11;0;24;?;-50
-3;-27;-386.0;11;?;?;?;636;27;1;?;?;-50
21;-9;-397.0;13;?;?;?;640;9;8;?;?;-50
?;1;-375.0;15;-20;?;?;639;-1;-20;?;?;-50
?;-22;-365.0;15;-20;-365.0;?;638;22;-20;?;28;-50
?;-42;-378.0;15;8;-361.0;?;638;42;8;?;24;-50
?;-25;-355.0;13;-18;-370.0;749;642;25;?;?;19;-50
?;-20;-368.0;11;-38;-375.0;751;?;20;?;?;23;-50
?;-11;-383.0;12;-8;-356.0;751;?;11;?;?;30;-50
?;17;-364.0;10;-4;-345.0;751;?;-17;?;?;29;-50
?;12;-373.0;10;-1;-345.0;752;?;-12;?;?;30;-50
?;2;-403.0;10;11;-373.0;755;?;-2;?;-20;27;-50
-31;10;-391.0;5;-17;-350.0;756;?;-10;?;-31;19;-50
-27;11;-381.0;11;-8;-349.0;748;?;-11;-8;-27;19;-50
-17;-8;-372.0;15;6;-363.0;747;?;8;6;-17;26;-50
5;-34;-373.0;12;?;-366.0;752;?;34;-28;5;27;-50
29;-9;-375.0;13;?;-373.0;748;644;9;-22;29;26;-50
15;34;-385.0;10;?;-371.0;748;648;-34;-1;15;25;?
-2;11;-374.0;11;?;-350.0;753;641;-11;-22;-2;28;?
-2;7;-352.0;14;?;-355.0;752;636;-7;-31;-2;32;?
-19;9;-369.0;10;?;-358.0;754;640;-9;2;-19;30;?
-18;6;-399.0;11;?;-355.0;753;642;-6;4;-18;26;?
8;34;-399.0;15;?;-344.0;748;642;-34;-22;8;28;?
12;18;-360.0;15;?;-368.0;?;638;-18;-14;12;23;?
-8;12;-358.0;16;?;-365.0;?;638;-12;-11;-8;22;?
-34;0;-392.0;17;?;-363.0;?;636;?;-10;-34;27;?
-23;-23;-383.0;12;?;-354.0;?;640;23;-17;-23;23;-50
-13;-8;-382.0;13;?;-354.0;?;645;8;-19;-13;20;-50
-22;-19;-364.0;20;?;-354.0;?;638;19;7;-22;22;-50
-3;-9;-386.0;14;?;-354.0;?;639;9;-11;-3;21;-50
-15;?;-395.0;11;?;-354.0;?;644;-22;-29;-15;25;-50
-9;?;-401.0;17;8;-354.0;?;642;13;?;-9;18;-50
26;?;-373.0;18;-20;-354.0;?;640;?;?;26;15;-50
5;?;-381.0;16;-36;-353.0;?;635;?;?;5;27;-50
-2;?;-375.0;15;25;-357.0;?;637;?;?;-2;26;-50
17;?;-381.0;9;4;-365.0;?;642;?;?;17;22;-50
15;?;-368.0;2;-27;-356.0;?;647;?;?;15;20;-50
4;?;-380.0;10;-19;-354.0;?;645;?;-19;4;21;-50
-3;?;-397.0;12;-22;-353.0;749;644;?;?;-3;24;-50
-12;?;-390.0;6;-12;-361.0;758;643;?;?;-12;24;-50
-12;?;-387.0;12;-20;-363.0;755;638;?;-20;-12;28;-50
-2;?;-363.0;16;-18;-363.0;747;640;?;-18;-2;22;-50
-2;?;-383.0;17;-6;-363.0;745;641;?;-6;-2;18;-50
1;?;-372.0;14;?;-382.0;747;644;?;-17;1;21;-50
-5;?;-374.0;11;?;-381.0;750;644;?;-7;-5;24;-50
-10;?;-383.0;14;?;-370.0;752;638;?;?;-10;26;-50
24;?;-380.0;13;?;-352.0;750;641;?;?;24;24;-50
33;?;-360.0;16;?;-353.0;747;640;41;?;33;22;-50
-13;?;-407.0;13;?;-342.0;750;640;6;?;-13;20;-50
-13;?;-424.0;14;?;-348.0;749;640;-25;?;-13;24;-50
-4;-1;-399.0;18;?;-336.0;746;638;1;?;-4;25;-50
-21;13;-400.0;10;?;-321.0;752;644;-13;?;-21;19;-50
-12;-4;-391.0;13;?;-319.0;752;639;4;?;-12;23;-50
-26;-10;-383.0;16;?;?;750;637;10;?;-26;23;-50
-24;22;-373.0;14;?;?;748;642;-22;?;?;19;-50
-11;18;-391.0;20;?;-368.0;744;636;-18;?;?;25;-50
