InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1
70.0;-36.0;106.0;-248.0;124.0;-581.0;717.0;358.0;81.0;240.0
64.0;-5.0;138.0;-259.0;128.0;-587.0;710.0;334.0;50.0;206.0
48.0;-17.0;157.0;-269.0;121.0;-583.0;709.0;331.0;49.0;225.0
-451.0;-696.0;632.0;-730.0;-707.0;-605.0;636.0;657.0;488.0;710.0
-665.0;-272.0;586.0;-882.0;-982.0;-29.0;16.0;26.0;68.0;-411.0
-651.0;-754.0;727.0;-766.0;-945.0;-267.0;300.0;260.0;12.0;660.0
20.0;-233.0;119.0;-284.0;118.0;-577.0;701.0;334.0;52.0;465.0
-90.0;-175.0;28.0;-315.0;-204.0;-393.0;857.0;455.0;498.0;252.0
-619.0;-758.0;686.0;-719.0;-814.0;-349.0;298.0;606.0;560.0;636.0
-665.0;-272.0;586.0;-882.0;-982.0;-29.0;16.0;27.0;68.0;-411.0
-665.0;-273.0;587.0;-883.0;-983.0;-30.0;17.0;27.0;67.0;-410.0
-549.0;-826.0;649.0;-700.0;-829.0;-303.0;208.0;603.0;532.0;700.0
368.0;379.0;-660.0;228.0;587.0;-303.0;460.0;11.0;-132.0;0.0
-529.0;-839.0;630.0;-746.0;-834.0;-332.0;297.0;600.0;494.0;771.0
-590.0;-793.0;681.0;-675.0;-802.0;-332.0;253.0;586.0;587.0;667.0
196.0;430.0;-288.0;449.0;22.0;572.0;-805.0;-424.0;-486.0;-316.0
-198.0;-128.0;48.0;167.0;-247.0;503.0;-658.0;-234.0;23.0;-94.0
108.0;23.0;273.0;-186.0;305.0;458.0;-652.0;276.0;-59.0;453.0
181.0;202.0;-88.0;-55.0;379.0;393.0;-635.0;137.0;-129.0;2.0
28.0;-61.0;164.0;-188.0;219.0;503.0;-743.0;282.0;41.0;276.0
28.0;-72.0;164.0;-330.0;0.0;556.0;-745.0;383.0;115.0;296.0
-602.0;-792.0;684.0;-757.0;-779.0;-343.0;254.0;566.0;491.0;688.0
-608.0;-762.0;690.0;-728.0;-821.0;-302.0;262.0;623.0;552.0;647.0
-665.0;-273.0;587.0;-884.0;-982.0;-31.0;17.0;26.0;69.0;-410.0
-42.0;-172.0;215.0;-376.0;-53.0;567.0;-765.0;393.0;110.0;391.0
-615.0;-779.0;691.0;-790.0;-220.0;-386.0;268.0;171.0;-197.0;649.0
11.0;-95.0;177.0;-345.0;-19.0;556.0;-747.0;379.0;110.0;319.0
-8.0;-125.0;193.0;-352.0;-34.0;561.0;-752.0;374.0;108.0;345.0
-615.0;-779.0;691.0;-789.0;-220.0;-387.0;268.0;170.0;-201.0;649.0
-657.0;-749.0;733.0;-757.0;-946.0;-270.0;298.0;259.0;8.0;651.0
-564.0;-824.0;664.0;-772.0;-851.0;-409.0;318.0;453.0;298.0;697.0
-541.0;-839.0;665.0;-738.0;-863.0;-405.0;313.0;497.0;351.0;694.0
-546.0;-836.0;666.0;-743.0;-863.0;-406.0;315.0;486.0;343.0;693.0
-550.0;-833.0;667.0;-749.0;-864.0;-407.0;317.0;479.0;332.0;692.0
-554.0;-830.0;666.0;-757.0;-861.0;-409.0;318.0;471.0;322.0;693.0
-615.0;-750.0;678.0;-729.0;-812.0;-312.0;264.0;629.0;563.0;658.0
73.0;1.0;122.0;-254.0;133.0;-584.0;713.0;336.0;59.0;202.0
-551.0;-702.0;731.0;-608.0;-465.0;2.0;887.0;626.0;615.0;534.0
-536.0;-785.0;699.0;-753.0;-832.0;-432.0;436.0;596.0;527.0;317.0
-589.0;-641.0;575.0;-779.0;-723.0;-435.0;463.0;614.0;532.0;-164.0
-187.0;-726.0;203.0;-656.0;-870.0;372.0;-279.0;-28.0;-404.0;464.0
-605.0;-775.0;697.0;-725.0;-825.0;-317.0;280.0;620.0;544.0;654.0
-75.0;-277.0;221.0;-388.0;-92.0;600.0;-757.0;449.0;160.0;450.0
-127.0;-159.0;124.0;-281.0;204.0;-452.0;851.0;308.0;7.0;274.0
-607.0;-768.0;695.0;-726.0;-823.0;-313.0;276.0;622.0;548.0;648.0
-142.0;-348.0;193.0;-471.0;-277.0;-602.0;786.0;593.0;598.0;408.0
-134.0;-160.0;130.0;-275.0;206.0;-430.0;862.0;303.0;4.0;280.0
-630.0;-773.0;700.0;-789.0;-946.0;-257.0;299.0;251.0;11.0;695.0
-141.0;-159.0;138.0;-270.0;205.0;-401.0;874.0;297.0;4.0;290.0
590.0;714.0;-662.0;636.0;846.0;-152.0;77.0;-488.0;-515.0;-569.0
-39.0;-131.0;91.0;-143.0;319.0;-196.0;875.0;220.0;191.0;498.0
-592.0;-803.0;707.0;-777.0;-912.0;-330.0;315.0;310.0;-67.0;670.0
-619.0;-770.0;693.0;-717.0;-824.0;-348.0;293.0;603.0;546.0;642.0
-609.0;-780.0;696.0;-730.0;-820.0;-364.0;324.0;615.0;537.0;657.0
-245.0;-541.0;310.0;-648.0;-420.0;-636.0;754.0;578.0;373.0;496.0
-254.0;-546.0;314.0;-649.0;-433.0;-630.0;759.0;580.0;380.0;481.0
-620.0;-756.0;680.0;-721.0;-810.0;-353.0;294.0;604.0;564.0;642.0
-614.0;-763.0;681.0;-722.0;-808.0;-357.0;287.0;606.0;566.0;644.0
-586.0;-806.0;700.0;-784.0;-896.0;-331.0;308.0;309.0;-69.0;674.0
-609.0;-771.0;686.0;-719.0;-807.0;-358.0;279.0;604.0;568.0;645.0
73.0;-21.0;105.0;-245.0;129.0;-580.0;717.0;355.0;76.0;225.0
-80.0;-311.0;107.0;-463.0;-8.0;-614.0;770.0;459.0;234.0;480.0
-97.0;-182.0;30.0;-300.0;-185.0;-379.0;859.0;506.0;543.0;255.0
75.0;-1.0;110.0;-251.0;134.0;-579.0;715.0;343.0;67.0;205.0
-545.0;-791.0;706.0;-750.0;-841.0;-434.0;428.0;588.0;524.0;391.0
-759.0;-273.0;727.0;-778.0;-861.0;-5.0;-7.0;93.0;-82.0;-570.0
-606.0;-777.0;690.0;-715.0;-809.0;-363.0;275.0;604.0;571.0;652.0
-564.0;-808.0;675.0;-804.0;-942.0;-365.0;350.0;268.0;-64.0;702.0
-531.0;-804.0;673.0;-765.0;-695.0;-527.0;503.0;642.0;505.0;730.0
-96.0;-1.0;110.0;-116.0;302.0;105.0;807.0;83.0;49.0;449.0
-642.0;-742.0;683.0;-668.0;-855.0;298.0;-235.0;545.0;481.0;600.0
-236.0;-543.0;310.0;-651.0;-398.0;-640.0;753.0;573.0;362.0;509.0
-556.0;-825.0;630.0;-716.0;-824.0;-309.0;234.0;609.0;529.0;756.0
-232.0;-547.0;312.0;-653.0;-381.0;-640.0;756.0;569.0;364.0;519.0
-605.0;-590.0;528.0;-792.0;-759.0;-388.0;463.0;588.0;510.0;-205.0
-606.0;-790.0;680.0;-737.0;-803.0;-385.0;364.0;639.0;533.0;723.0
-611.0;-770.0;716.0;-715.0;-810.0;-421.0;364.0;646.0;557.0;609.0
-619.0;-748.0;698.0;-736.0;-819.0;-324.0;247.0;616.0;558.0;676.0
-87.0;-348.0;274.0;-440.0;-88.0;633.0;-754.0;433.0;142.0;527.0
-68.0;-300.0;89.0;-459.0;8.0;-612.0;768.0;449.0;232.0;481.0
-623.0;-779.0;689.0;-792.0;-948.0;-256.0;298.0;248.0;6.0;708.0
-555.0;-798.0;656.0;-743.0;-840.0;-292.0;264.0;594.0;511.0;744.0
-26.0;-114.0;293.0;-245.0;120.0;606.0;-754.0;417.0;135.0;421.0
-584.0;-808.0;687.0;-776.0;-934.0;-347.0;333.0;295.0;-81.0;703.0
386.0;356.0;-284.0;232.0;648.0;244.0;-376.0;-79.0;-276.0;-77.0
-594.0;-797.0;739.0;-743.0;-848.0;-401.0;429.0;560.0;486.0;571.0
-629.0;-747.0;670.0;-662.0;-852.0;290.0;-216.0;540.0;483.0;596.0
-138.0;-269.0;293.0;-354.0;-203.0;-425.0;858.0;398.0;666.0;440.0
-583.0;-802.0;680.0;-679.0;-802.0;-335.0;256.0;595.0;585.0;679.0
-94.0;-180.0;33.0;-295.0;-184.0;-382.0;857.0;500.0;541.0;262.0
-615.0;-778.0;658.0;-700.0;-849.0;301.0;-267.0;551.0;514.0;687.0
75.0;-10.0;106.0;-247.0;132.0;-578.0;716.0;349.0;72.0;213.0
-635.0;-741.0;676.0;-665.0;-853.0;294.0;-227.0;546.0;487.0;592.0
-96.0;-182.0;32.0;-294.0;-183.0;-381.0;858.0;504.0;543.0;258.0
-619.0;-772.0;680.0;-726.0;-814.0;-372.0;296.0;611.0;536.0;653.0
-564.0;-774.0;699.0;-720.0;-852.0;368.0;-309.0;560.0;495.0;384.0
-506.0;-832.0;611.0;-776.0;-794.0;-437.0;416.0;614.0;486.0;789.0
-636.0;-742.0;676.0;-665.0;-855.0;290.0;-220.0;540.0;481.0;595.0
-637.0;-755.0;688.0;-680.0;-852.0;341.0;-264.0;572.0;498.0;625.0
-235.0;-728.0;271.0;-693.0;-865.0;377.0;-279.0;-28.0;-407.0;362.0
-219.0;-114.0;185.0;100.0;-90.0;17.0;-865.0;-87.0;-157.0;-617.0
-601.0;-789.0;696.0;-722.0;-830.0;-355.0;302.0;612.0;541.0;677.0
-646.0;-755.0;704.0;-711.0;-848.0;345.0;-301.0;570.0;503.0;644.0
-232.0;-549.0;313.0;-655.0;-376.0;-639.0;758.0;566.0;366.0;528.0
-197.0;-557.0;334.0;-536.0;57.0;-590.0;800.0;457.0;391.0;663.0
374.0;130.0;-405.0;279.0;-24.0;-8.0;-960.0;-221.0;-74.0;-271.0
