InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK gyroY;Accelerometer LWR accX;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;Accelerometer BACK accX
194.0;217.0;285.0;-374.0;386.0;-478.0;95.0;226.0;454.0;162.0;-154.0
422.0;-43.0;234.0;-371.0;149.0;-308.0;0.0;324.0;726.0;-222.0;7.0
-366.0;-389.0;264.0;-832.0;-275.0;192.0;-649.0;411.0;-343.0;-406.0;352.0
-243.0;-484.0;395.0;-893.0;156.0;-42.0;-547.0;315.0;-44.0;348.0;19.0
-299.0;-412.0;472.0;-1101.0;207.0;-48.0;-531.0;247.0;-73.0;63.0;6.0
-106.0;167.0;-195.0;-49.0;638.0;76.0;302.0;457.0;-332.0;349.0;269.0
140.0;43.0;755.0;-215.0;-503.0;525.0;-65.0;497.0;130.0;-296.0;326.0
118.0;203.0;-267.0;-23.0;626.0;8.0;343.0;446.0;-131.0;342.0;257.0
227.0;47.0;78.0;-187.0;-160.0;-521.0;166.0;489.0;417.0;-508.0;166.0
407.0;-26.0;231.0;-375.0;81.0;-284.0;35.0;275.0;775.0;-44.0;-8.0
392.0;157.0;57.0;-331.0;286.0;73.0;202.0;440.0;668.0;-401.0;349.0
-379.0;172.0;-410.0;-238.0;-2.0;50.0;221.0;530.0;127.0;-598.0;422.0
59.0;259.0;299.0;-209.0;-125.0;34.0;37.0;463.0;507.0;-546.0;322.0
-521.0;37.0;-226.0;-410.0;264.0;-585.0;84.0;162.0;-46.0;-116.0;620.0
-400.0;-16.0;-250.0;-370.0;256.0;-628.0;74.0;174.0;145.0;-274.0;413.0
381.0;289.0;-266.0;-29.0;363.0;-36.0;370.0;447.0;351.0;107.0;322.0
-799.0;195.0;-635.0;-121.0;312.0;919.0;52.0;519.0;-469.0;545.0;507.0
-320.0;126.0;-483.0;-298.0;240.0;636.0;-3.0;606.0;-123.0;233.0;506.0
764.0;-93.0;55.0;-472.0;-669.0;202.0;24.0;244.0;478.0;-315.0;28.0
-394.0;150.0;-343.0;-269.0;145.0;-43.0;233.0;535.0;118.0;-693.0;323.0
43.0;-399.0;40.0;-1043.0;153.0;-5.0;-494.0;415.0;-151.0;-56.0;-204.0
-191.0;-534.0;0.0;-670.0;552.0;-276.0;-254.0;237.0;320.0;53.0;-82.0
153.0;-71.0;28.0;-383.0;214.0;-358.0;-31.0;332.0;875.0;-135.0;45.0
-540.0;480.0;-15.0;255.0;-281.0;-347.0;572.0;371.0;-237.0;335.0;222.0
-739.0;-160.0;-1234.0;-751.0;893.0;1063.0;-774.0;599.0;-1230.0;-245.0;438.0
120.0;-336.0;85.0;-631.0;-701.0;-45.0;-507.0;318.0;122.0;30.0;347.0
515.0;-54.0;-696.0;-254.0;-51.0;443.0;-174.0;213.0;207.0;-344.0;109.0
347.0;181.0;77.0;-49.0;-207.0;-385.0;98.0;503.0;320.0;-441.0;252.0
418.0;41.0;111.0;-440.0;343.0;649.0;127.0;418.0;290.0;328.0;13.0
-322.0;138.0;-303.0;-288.0;164.0;-176.0;232.0;521.0;72.0;-595.0;325.0
-56.0;-365.0;-68.0;-1140.0;394.0;-39.0;-477.0;317.0;-669.0;-390.0;32.0
149.0;-386.0;35.0;-828.0;-245.0;565.0;-640.0;298.0;330.0;-443.0;49.0
192.0;-390.0;-202.0;-734.0;133.0;312.0;-704.0;350.0;139.0;-137.0;43.0
28.0;-106.0;-335.0;-447.0;561.0;-104.0;-203.0;267.0;-611.0;260.0;45.0
10.0;-127.0;-341.0;-558.0;577.0;7.0;-275.0;283.0;-583.0;372.0;56.0
-53.0;-191.0;-379.0;-613.0;613.0;72.0;-328.0;268.0;-435.0;440.0;46.0
-99.0;-146.0;-411.0;-623.0;660.0;81.0;-270.0;246.0;-273.0;434.0;48.0
-129.0;-168.0;-485.0;-587.0;676.0;28.0;-164.0;280.0;-224.0;429.0;53.0
-363.0;-392.0;-134.0;-792.0;-38.0;376.0;-556.0;391.0;-202.0;-153.0;339.0
119.0;365.0;-100.0;77.0;382.0;-15.0;-24.0;612.0;514.0;160.0;330.0
146.0;-112.0;39.0;-405.0;282.0;-453.0;5.0;323.0;894.0;-11.0;69.0
559.0;-202.0;135.0;-593.0;-387.0;59.0;-155.0;437.0;529.0;-354.0;344.0
604.0;57.0;119.0;-413.0;241.0;536.0;100.0;430.0;234.0;296.0;-67.0
-319.0;-45.0;-193.0;-465.0;756.0;430.0;19.0;190.0;-509.0;827.0;98.0
15.0;128.0;-145.0;-215.0;-25.0;808.0;72.0;460.0;191.0;-257.0;398.0
-258.0;-203.0;-469.0;-575.0;593.0;81.0;-93.0;277.0;-260.0;490.0;45.0
594.0;48.0;307.0;-219.0;-32.0;874.0;95.0;387.0;1074.0;-869.0;218.0
-338.0;-60.0;-443.0;-545.0;526.0;126.0;-50.0;260.0;-433.0;474.0;27.0
-273.0;-174.0;-83.0;-914.0;290.0;-162.0;-328.0;588.0;-257.0;-345.0;551.0
-376.0;182.0;103.0;-239.0;493.0;-700.0;41.0;373.0;-461.0;675.0;-76.0
-813.0;113.0;-111.0;-346.0;727.0;-500.0;94.0;330.0;-783.0;733.0;265.0
158.0;-30.0;-71.0;-264.0;-195.0;-873.0;-111.0;248.0;114.0;-29.0;24.0
-959.0;368.0;-1093.0;-180.0;1214.0;505.0;175.0;738.0;-1802.0;2796.0;619.0
-198.0;-190.0;-116.0;-842.0;234.0;-99.0;-238.0;582.0;-151.0;-489.0;614.0
-151.0;-418.0;200.0;-790.0;-206.0;432.0;-246.0;426.0;333.0;-499.0;242.0
378.0;-260.0;131.0;-709.0;-293.0;217.0;-79.0;390.0;463.0;-437.0;288.0
-825.0;-54.0;-51.0;-305.0;-60.0;482.0;59.0;319.0;-1200.0;302.0;312.0
-437.0;-141.0;-180.0;-391.0;132.0;-290.0;46.0;318.0;-555.0;-527.0;155.0
-148.0;-80.0;-287.0;-343.0;-365.0;252.0;-135.0;329.0;-245.0;-1229.0;202.0
116.0;-559.0;-62.0;-1068.0;481.0;-351.0;-737.0;512.0;-79.0;-701.0;53.0
-529.0;57.0;128.0;-259.0;113.0;124.0;298.0;599.0;-223.0;-405.0;244.0
-122.0;-526.0;40.0;-951.0;330.0;-88.0;-523.0;291.0;-156.0;-111.0;55.0
-440.0;27.0;-398.0;-376.0;366.0;181.0;-109.0;282.0;-563.0;400.0;286.0
906.0;-240.0;11.0;-776.0;9.0;-30.0;-346.0;218.0;234.0;343.0;-108.0
-302.0;382.0;38.0;-81.0;495.0;335.0;-90.0;501.0;-162.0;707.0;356.0
272.0;-308.0;133.0;-789.0;-208.0;283.0;-59.0;384.0;361.0;-499.0;296.0
461.0;-420.0;-169.0;-630.0;-332.0;-120.0;-725.0;344.0;1038.0;-856.0;181.0
-241.0;242.0;-148.0;7.0;-100.0;227.0;48.0;449.0;-535.0;-37.0;458.0
-268.0;-296.0;471.0;-767.0;645.0;-62.0;-553.0;57.0;-106.0;546.0;-21.0
501.0;10.0;195.0;-381.0;-105.0;-223.0;-48.0;275.0;808.0;-502.0;27.0
443.0;-523.0;4.0;-770.0;132.0;-37.0;-784.0;432.0;36.0;202.0;73.0
322.0;229.0;-25.0;-227.0;164.0;129.0;63.0;181.0;864.0;-157.0;-40.0
-170.0;-53.0;-173.0;-390.0;144.0;353.0;-118.0;307.0;-399.0;860.0;-170.0
872.0;-277.0;259.0;-642.0;-613.0;-378.0;-403.0;244.0;1135.0;-334.0;11.0
-611.0;147.0;-498.0;-135.0;457.0;849.0;36.0;456.0;-568.0;756.0;472.0
212.0;189.0;-68.0;-305.0;-758.0;9.0;-118.0;217.0;293.0;-1019.0;185.0
178.0;-10.0;-320.0;-213.0;-97.0;-722.0;-55.0;283.0;665.0;-482.0;182.0
-156.0;248.0;-275.0;-28.0;256.0;183.0;240.0;646.0;248.0;-552.0;534.0
-749.0;245.0;10.0;-414.0;1169.0;-7.0;177.0;412.0;-378.0;877.0;298.0
77.0;-236.0;-179.0;-983.0;-299.0;-173.0;-672.0;628.0;270.0;182.0;342.0
-301.0;-435.0;-49.0;-825.0;143.0;-359.0;-681.0;511.0;-56.0;-292.0;321.0
-331.0;93.0;-152.0;-284.0;1312.0;80.0;186.0;622.0;-133.0;1687.0;318.0
0.0;-287.0;49.0;-601.0;-849.0;-129.0;-471.0;323.0;-32.0;137.0;223.0
216.0;143.0;356.0;-438.0;-125.0;-10.0;99.0;400.0;575.0;-676.0;341.0
-1270.0;57.0;191.0;-321.0;631.0;-19.0;12.0;362.0;-982.0;349.0;279.0
-305.0;59.0;61.0;-331.0;814.0;-138.0;59.0;368.0;-318.0;937.0;312.0
-396.0;164.0;-234.0;-152.0;-449.0;-3.0;-36.0;448.0;-679.0;-39.0;259.0
542.0;-359.0;44.0;-207.0;-124.0;537.0;124.0;370.0;283.0;-385.0;48.0
121.0;-479.0;-132.0;-803.0;-235.0;515.0;-539.0;269.0;-163.0;-111.0;57.0
-723.0;-88.0;1338.0;-441.0;462.0;-201.0;-139.0;444.0;-399.0;1017.0;104.0
-286.0;-29.0;-144.0;-340.0;-43.0;-105.0;-116.0;418.0;-954.0;45.0;125.0
-128.0;195.0;-263.0;-135.0;-1014.0;-74.0;-115.0;174.0;-53.0;-904.0;525.0
-68.0;62.0;-128.0;-172.0;967.0;177.0;179.0;568.0;-122.0;1131.0;275.0
-280.0;-476.0;-59.0;-578.0;135.0;-14.0;-210.0;263.0;-29.0;-801.0;46.0
-19.0;0.0;-319.0;-438.0;-501.0;89.0;-6.0;327.0;-1177.0;-53.0;34.0
-407.0;24.0;-38.0;-370.0;855.0;-138.0;143.0;472.0;-629.0;1226.0;49.0
258.0;199.0;-116.0;-26.0;187.0;186.0;370.0;741.0;1051.0;-1133.0;459.0
150.0;-389.0;-841.0;-556.0;242.0;75.0;-245.0;331.0;167.0;182.0;482.0
-615.0;-29.0;-1004.0;-418.0;86.0;299.0;51.0;468.0;-69.0;-134.0;346.0
306.0;159.0;-52.0;-265.0;1305.0;208.0;-13.0;473.0;612.0;873.0;183.0
132.0;4.0;-84.0;-380.0;48.0;-801.0;17.0;251.0;480.0;-501.0;-12.0
512.0;191.0;70.0;-355.0;228.0;302.0;-50.0;523.0;-503.0;961.0;268.0
-382.0;-430.0;69.0;-540.0;-187.0;502.0;-530.0;268.0;286.0;624.0;481.0
-412.0;-591.0;242.0;-541.0;-104.0;92.0;-563.0;302.0;195.0;522.0;483.0
-405.0;390.0;164.0;-110.0;77.0;-123.0;462.0;560.0;142.0;-474.0;394.0
352.0;-83.0;394.0;-262.0;281.0;-75.0;430.0;407.0;695.0;-132.0;17.0
-4270.0;-247.0;-472.0;-529.0;-61.0;-3824.0;155.0;626.0;-2943.0;1769.0;101.0
241.0;343.0;125.0;53.0;435.0;372.0;-56.0;444.0;664.0;178.0;351.0
-909.0;59.0;-1972.0;-180.0;1340.0;516.0;187.0;487.0;-182.0;-138.0;687.0
37.0;-322.0;187.0;-862.0;128.0;307.0;-247.0;354.0;534.0;-778.0;181.0
324.0;-71.0;106.0;-315.0;60.0;-275.0;90.0;267.0;784.0;-617.0;93.0
269.0;-61.0;270.0;-147.0;203.0;288.0;513.0;467.0;728.0;104.0;259.0
426.0;271.0;388.0;-50.0;102.0;-658.0;174.0;552.0;173.0;-163.0;368.0
-194.0;-391.0;440.0;-615.0;246.0;19.0;-541.0;136.0;-145.0;549.0;-21.0
516.0;-575.0;182.0;-871.0;-334.0;-251.0;-742.0;233.0;679.0;708.0;57.0
-585.0;-12.0;-124.0;-396.0;909.0;-187.0;35.0;531.0;-1490.0;1315.0;99.0
-781.0;-254.0;96.0;-756.0;67.0;102.0;-615.0;323.0;-133.0;-386.0;101.0
198.0;278.0;385.0;-131.0;-450.0;-247.0;301.0;737.0;-271.0;-501.0;539.0
298.0;9.0;195.0;-334.0;-777.0;-451.0;-73.0;426.0;19.0;-600.0;-45.0
248.0;-634.0;115.0;-891.0;286.0;143.0;-728.0;495.0;200.0;-157.0;84.0
-62.0;214.0;241.0;-283.0;-22.0;12.0;102.0;420.0;706.0;-677.0;337.0
-38.0;196.0;375.0;17.0;23.0;655.0;-51.0;489.0;-379.0;313.0;357.0
353.0;-141.0;87.0;-174.0;-1144.0;25.0;18.0;287.0;1078.0;-2163.0;21.0
-233.0;-370.0;170.0;-664.0;44.0;-185.0;114.0;390.0;-795.0;-301.0;43.0
187.0;-416.0;-7.0;-720.0;-249.0;-933.0;-583.0;384.0;385.0;347.0;61.0
535.0;-583.0;232.0;-767.0;-506.0;-365.0;-787.0;225.0;534.0;794.0;58.0
-318.0;206.0;-594.0;-56.0;167.0;695.0;127.0;577.0;-64.0;223.0;559.0
248.0;60.0;784.0;-395.0;-726.0;-743.0;-114.0;485.0;123.0;-227.0;289.0
-379.0;224.0;-511.0;0.0;175.0;614.0;65.0;572.0;72.0;61.0;538.0
-397.0;222.0;-482.0;-39.0;103.0;595.0;52.0;572.0;127.0;-39.0;519.0
471.0;-591.0;370.0;-982.0;-458.0;-486.0;-748.0;314.0;723.0;544.0;18.0
-361.0;216.0;-558.0;-65.0;95.0;600.0;41.0;553.0;109.0;-49.0;521.0
568.0;7.0;44.0;-258.0;-9.0;701.0;85.0;357.0;108.0;-411.0;24.0
-427.0;-622.0;-340.0;-996.0;500.0;228.0;-813.0;423.0;-878.0;-1761.0;322.0
139.0;-307.0;49.0;-619.0;-159.0;63.0;-108.0;168.0;-229.0;962.0;59.0
-149.0;-138.0;-288.0;-196.0;-1067.0;234.0;11.0;103.0;434.0;-2125.0;57.0
-565.0;-303.0;-49.0;-835.0;1081.0;633.0;-178.0;205.0;-1087.0;-410.0;85.0
261.0;-225.0;359.0;-921.0;-3.0;-957.0;-152.0;436.0;403.0;116.0;157.0
431.0;455.0;-198.0;9.0;-592.0;-8.0;-128.0;294.0;-69.0;-29.0;110.0
384.0;254.0;406.0;-26.0;50.0;-637.0;186.0;530.0;181.0;-228.0;413.0
14.0;-289.0;86.0;-617.0;-851.0;-130.0;-493.0;264.0;-120.0;132.0;157.0
121.0;87.0;192.0;-285.0;-90.0;-1340.0;84.0;394.0;199.0;36.0;220.0
949.0;57.0;204.0;-269.0;43.0;129.0;92.0;478.0;364.0;256.0;114.0
487.0;10.0;477.0;-252.0;-103.0;-628.0;91.0;459.0;440.0;-231.0;235.0
-333.0;-150.0;85.0;-551.0;144.0;203.0;-274.0;473.0;-1026.0;-345.0;353.0
1043.0;-78.0;193.0;-158.0;-1197.0;96.0;15.0;421.0;1020.0;-1725.0;54.0
657.0;137.0;393.0;-125.0;-417.0;-63.0;-19.0;379.0;1077.0;-1089.0;183.0
1276.0;-195.0;267.0;-397.0;-670.0;102.0;-29.0;506.0;2907.0;439.0;217.0
898.0;367.0;162.0;-344.0;-47.0;8.0;61.0;556.0;343.0;224.0;50.0
-570.0;131.0;-243.0;-181.0;-479.0;-24.0;-58.0;456.0;-618.0;-97.0;258.0
432.0;-148.0;22.0;-333.0;-396.0;-840.0;-4.0;303.0;-164.0;109.0;-18.0
-626.0;7.0;-1.0;-408.0;1338.0;242.0;-21.0;358.0;-995.0;2067.0;382.0
1018.0;-379.0;526.0;-606.0;-1030.0;-459.0;-166.0;494.0;1898.0;-853.0;110.0
