InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1
-565.0;-821.0;653.0;-776.0;-893.0;-315.0;257.0;364.0;136.0;733.0
-564.0;-823.0;?;-772.0;-892.0;-317.0;259.0;367.0;134.0;752.0
?;-829.0;?;-768.0;-891.0;-321.0;263.0;369.0;130.0;767.0
?;-837.0;?;-761.0;-887.0;-326.0;266.0;371.0;131.0;778.0
?;-845.0;?;-756.0;-882.0;-332.0;269.0;377.0;138.0;784.0
?;-850.0;?;-753.0;-874.0;-337.0;272.0;385.0;149.0;783.0
?;-853.0;?;-750.0;-866.0;?;275.0;392.0;161.0;778.0
?;-854.0;?;-747.0;-866.0;?;277.0;404.0;166.0;771.0
?;-853.0;626.0;-740.0;-883.0;?;281.0;409.0;144.0;763.0
?;-852.0;632.0;-736.0;-899.0;?;284.0;386.0;112.0;755.0
?;-851.0;638.0;-747.0;-910.0;?;288.0;366.0;91.0;746.0
?;-848.0;647.0;-762.0;-918.0;?;292.0;358.0;43.0;734.0
?;-845.0;656.0;-778.0;-908.0;?;294.0;330.0;-16.0;720.0
?;-842.0;666.0;-802.0;-888.0;?;295.0;305.0;-55.0;708.0
?;-837.0;675.0;-817.0;-870.0;?;296.0;301.0;-77.0;697.0
-547.0;-831.0;681.0;-822.0;-864.0;?;296.0;306.0;-94.0;689.0
-557.0;-825.0;686.0;-819.0;-872.0;?;297.0;312.0;-103.0;685.0
-568.0;-818.0;690.0;-809.0;-885.0;?;301.0;315.0;-88.0;681.0
-578.0;-811.0;695.0;-795.0;-892.0;-332.0;304.0;311.0;-77.0;677.0
-586.0;-806.0;700.0;-784.0;-896.0;-331.0;308.0;309.0;-69.0;674.0
-590.0;-804.0;704.0;-778.0;-903.0;-330.0;312.0;310.0;-67.0;672.0
-592.0;-803.0;707.0;-777.0;-912.0;-330.0;315.0;310.0;-67.0;670.0
-593.0;-802.0;709.0;-778.0;-919.0;-330.0;317.0;311.0;-70.0;670.0
-593.0;-802.0;707.0;-777.0;-922.0;-331.0;319.0;304.0;-72.0;673.0
-592.0;-804.0;702.0;-776.0;-922.0;-335.0;323.0;303.0;-70.0;680.0
-589.0;-805.0;695.0;-778.0;-928.0;-343.0;330.0;303.0;-76.0;691.0
-584.0;-808.0;687.0;-776.0;-934.0;-347.0;333.0;295.0;-81.0;703.0
-577.0;-812.0;676.0;-777.0;-937.0;-351.0;335.0;289.0;-83.0;717.0
-568.0;-818.0;664.0;-783.0;-942.0;-354.0;336.0;287.0;-84.0;?
-559.0;-823.0;650.0;-779.0;-942.0;-354.0;335.0;293.0;-78.0;?
-552.0;-826.0;637.0;-788.0;-948.0;-355.0;335.0;284.0;-69.0;?
-547.0;-828.0;626.0;-800.0;-950.0;-355.0;335.0;279.0;-54.0;?
?;-829.0;619.0;-807.0;-955.0;-355.0;337.0;283.0;-40.0;778.0
?;-830.0;615.0;-810.0;-960.0;-355.0;340.0;280.0;-36.0;781.0
?;-831.0;612.0;-807.0;-962.0;-354.0;340.0;272.0;-38.0;782.0
?;-831.0;614.0;-805.0;-961.0;-358.0;345.0;262.0;-43.0;779.0
?;-831.0;621.0;-806.0;-960.0;-364.0;350.0;256.0;-44.0;770.0
?;-829.0;631.0;-810.0;-958.0;-367.0;352.0;259.0;-48.0;758.0
?;-826.0;641.0;-809.0;-954.0;-368.0;353.0;264.0;-43.0;744.0
?;-822.0;650.0;-805.0;-953.0;-366.0;351.0;266.0;-51.0;730.0
-551.0;-817.0;658.0;-805.0;-949.0;-364.0;349.0;261.0;-57.0;719.0
-557.0;-812.0;666.0;-805.0;-945.0;-364.0;350.0;262.0;-58.0;711.0
-564.0;-808.0;675.0;-804.0;-942.0;-365.0;350.0;268.0;-64.0;702.0
-572.0;-805.0;682.0;-803.0;-940.0;-365.0;350.0;269.0;-70.0;694.0
-578.0;-802.0;691.0;-800.0;-939.0;-366.0;350.0;268.0;-74.0;685.0
-583.0;-799.0;698.0;-798.0;-938.0;-367.0;350.0;265.0;-79.0;676.0
-587.0;-797.0;704.0;-798.0;-937.0;-368.0;350.0;262.0;?;668.0
-591.0;-794.0;?;-802.0;-934.0;-369.0;350.0;258.0;?;662.0
-595.0;-791.0;?;-809.0;-931.0;-369.0;349.0;254.0;?;659.0
-598.0;-790.0;?;-817.0;-932.0;-366.0;347.0;256.0;?;659.0
-602.0;-789.0;?;-820.0;-929.0;-358.0;345.0;263.0;?;663.0
-605.0;-789.0;?;-821.0;-935.0;-353.0;342.0;274.0;?;670.0
-606.0;-791.0;?;-815.0;-944.0;-348.0;337.0;276.0;?;678.0
-604.0;-792.0;?;-806.0;-945.0;-343.0;331.0;269.0;?;685.0
-603.0;-794.0;688.0;-801.0;-944.0;-337.0;326.0;264.0;?;691.0
-599.0;-797.0;684.0;-803.0;-943.0;-332.0;321.0;265.0;?;697.0
-596.0;-799.0;681.0;-803.0;-943.0;-323.0;315.0;266.0;?;705.0
-594.0;-801.0;676.0;-803.0;-944.0;-313.0;309.0;267.0;?;714.0
-593.0;-802.0;671.0;-802.0;-945.0;-304.0;304.0;268.0;?;722.0
-593.0;-802.0;665.0;-799.0;-948.0;-294.0;299.0;263.0;-17.0;729.0
-595.0;-801.0;?;-796.0;-950.0;-283.0;295.0;255.0;-16.0;735.0
-598.0;-798.0;?;-794.0;-950.0;-276.0;294.0;249.0;-15.0;739.0
-602.0;-795.0;?;-793.0;-949.0;-270.0;294.0;246.0;-12.0;739.0
-607.0;-792.0;?;-794.0;-950.0;-265.0;295.0;246.0;-7.0;736.0
-611.0;-788.0;?;-793.0;-948.0;-261.0;295.0;245.0;-3.0;730.0
-617.0;-784.0;679.0;-793.0;-949.0;?;297.0;245.0;1.0;721.0
-623.0;-779.0;689.0;-792.0;-948.0;-256.0;298.0;248.0;6.0;708.0
-630.0;-773.0;700.0;-789.0;-946.0;-257.0;299.0;251.0;11.0;695.0
-637.0;-767.0;710.0;-783.0;-945.0;-259.0;300.0;255.0;13.0;682.0
-644.0;-761.0;719.0;-775.0;-945.0;-262.0;300.0;258.0;14.0;671.0
-651.0;-754.0;727.0;-766.0;-945.0;-267.0;300.0;260.0;12.0;660.0
-657.0;-749.0;733.0;-757.0;-946.0;-270.0;298.0;259.0;8.0;651.0
-661.0;-746.0;739.0;-748.0;-946.0;-271.0;292.0;256.0;4.0;642.0
-663.0;-744.0;744.0;-743.0;-947.0;-270.0;285.0;253.0;-4.0;635.0
-665.0;-741.0;747.0;?;-949.0;-267.0;278.0;252.0;-18.0;629.0
-667.0;-739.0;746.0;-737.0;-948.0;-262.0;270.0;244.0;-18.0;626.0
-668.0;-736.0;743.0;-733.0;-947.0;-257.0;263.0;238.0;-15.0;625.0
-667.0;-735.0;739.0;-730.0;-948.0;-251.0;256.0;238.0;-11.0;625.0
-666.0;-734.0;734.0;-725.0;-949.0;-244.0;249.0;236.0;-10.0;626.0
-664.0;-734.0;729.0;-720.0;-948.0;-236.0;?;232.0;-10.0;629.0
-662.0;-734.0;723.0;-717.0;-946.0;-228.0;?;225.0;-11.0;632.0
-660.0;-733.0;716.0;-715.0;-945.0;-221.0;?;222.0;-11.0;635.0
-657.0;-732.0;709.0;-712.0;-944.0;-216.0;?;219.0;-9.0;638.0
-654.0;-732.0;703.0;-710.0;-945.0;-210.0;?;?;-7.0;638.0
-650.0;-733.0;700.0;-708.0;-946.0;-204.0;?;?;-6.0;636.0
-648.0;-734.0;698.0;-709.0;-945.0;-198.0;?;206.0;-5.0;633.0
-646.0;-734.0;697.0;-712.0;?;-192.0;?;204.0;-2.0;630.0
-644.0;-733.0;696.0;-713.0;?;-187.0;?;204.0;0.0;625.0
-643.0;-731.0;694.0;-713.0;?;-182.0;?;201.0;1.0;621.0
-643.0;-729.0;?;-715.0;?;-177.0;?;199.0;?;616.0
-642.0;-726.0;?;-717.0;?;?;187.0;200.0;?;611.0
-643.0;-723.0;?;-718.0;?;?;186.0;201.0;?;606.0
-645.0;-720.0;?;-718.0;?;?;186.0;201.0;?;600.0
-646.0;-718.0;?;-719.0;?;?;187.0;202.0;?;594.0
-648.0;-716.0;?;-718.0;?;?;189.0;202.0;?;588.0
-650.0;-714.0;?;-719.0;?;?;193.0;202.0;?;582.0
-653.0;-712.0;?;-720.0;?;?;196.0;202.0;?;578.0
-655.0;-711.0;?;-721.0;?;?;?;200.0;?;575.0
-655.0;-711.0;?;-721.0;?;-182.0;?;191.0;?;573.0
-654.0;-713.0;?;-731.0;?;-186.0;?;186.0;?;572.0
-653.0;-716.0;?;-751.0;?;-189.0;?;194.0;?;573.0
-653.0;-718.0;?;-776.0;-800.0;-192.0;?;217.0;?;577.0
-654.0;-718.0;?;-800.0;?;-197.0;?;250.0;?;586.0
-655.0;-717.0;?;-821.0;-748.0;-206.0;?;289.0;?;597.0
-656.0;-719.0;?;-831.0;-745.0;-217.0;?;327.0;110.0;609.0
-655.0;-723.0;?;-836.0;-751.0;-231.0;?;360.0;136.0;618.0
-654.0;-730.0;691.0;-835.0;-762.0;-249.0;?;386.0;181.0;624.0
-651.0;-738.0;696.0;-832.0;-777.0;-268.0;?;410.0;228.0;629.0
-647.0;-746.0;700.0;-829.0;-790.0;-285.0;?;431.0;279.0;634.0
-642.0;-754.0;703.0;-824.0;-803.0;?;?;447.0;316.0;639.0
-636.0;-762.0;703.0;-818.0;-814.0;?;335.0;459.0;348.0;648.0
-628.0;-770.0;699.0;-814.0;-822.0;?;348.0;468.0;376.0;?
-619.0;-778.0;692.0;-810.0;-823.0;?;359.0;477.0;405.0;?
-606.0;-788.0;685.0;-807.0;-815.0;?;373.0;483.0;437.0;?
-589.0;-800.0;678.0;-809.0;-801.0;?;392.0;493.0;466.0;704.0
-573.0;-811.0;671.0;-808.0;-789.0;?;410.0;512.0;491.0;714.0
-560.0;-819.0;665.0;-803.0;-784.0;?;425.0;532.0;515.0;723.0
?;-824.0;661.0;-798.0;-777.0;?;441.0;550.0;545.0;730.0
?;-826.0;659.0;-790.0;-775.0;?;455.0;563.0;567.0;736.0
?;-826.0;656.0;-781.0;-774.0;?;468.0;574.0;579.0;741.0
?;-822.0;651.0;-778.0;-774.0;?;479.0;579.0;585.0;747.0
?;-817.0;645.0;-778.0;-772.0;?;488.0;583.0;591.0;?
?;-809.0;638.0;-783.0;-770.0;?;497.0;583.0;602.0;?
?;-801.0;631.0;-791.0;-766.0;?;506.0;580.0;609.0;?
?;-792.0;625.0;-797.0;-763.0;-488.0;516.0;580.0;609.0;?
?;-785.0;618.0;-801.0;-761.0;-494.0;?;580.0;601.0;?
?;-777.0;610.0;-806.0;-758.0;-500.0;?;579.0;590.0;?
?;-769.0;603.0;-810.0;-755.0;-507.0;?;576.0;582.0;?
?;-761.0;595.0;-814.0;-752.0;-515.0;?;?;577.0;748.0
-467.0;-754.0;590.0;-817.0;-747.0;-523.0;?;?;573.0;740.0
-460.0;-745.0;586.0;-820.0;-740.0;-530.0;?;?;568.0;731.0
-455.0;-738.0;586.0;-823.0;-732.0;-535.0;?;567.0;561.0;719.0
-455.0;-730.0;589.0;-826.0;-725.0;?;621.0;560.0;552.0;707.0
-462.0;-721.0;595.0;-830.0;-718.0;-536.0;635.0;552.0;543.0;697.0
-477.0;-711.0;602.0;-834.0;-711.0;-544.0;657.0;543.0;536.0;694.0
-492.0;-701.0;605.0;-830.0;-700.0;-554.0;677.0;542.0;531.0;695.0
-501.0;-698.0;603.0;-825.0;-682.0;-564.0;694.0;539.0;525.0;696.0
-499.0;?;604.0;-819.0;-655.0;-570.0;705.0;537.0;521.0;698.0
-495.0;?;606.0;-815.0;-624.0;-576.0;714.0;535.0;517.0;703.0
-491.0;?;597.0;-810.0;-594.0;-580.0;722.0;533.0;514.0;702.0
-480.0;?;584.0;-805.0;-571.0;-583.0;727.0;532.0;508.0;693.0
-465.0;?;572.0;-804.0;-558.0;-584.0;731.0;530.0;504.0;677.0
-454.0;?;562.0;-806.0;-559.0;-584.0;735.0;526.0;507.0;669.0
-449.0;?;554.0;?;?;-584.0;738.0;522.0;511.0;663.0
-446.0;?;549.0;?;?;-583.0;?;520.0;519.0;657.0
-445.0;?;544.0;?;?;-583.0;?;519.0;528.0;651.0
-443.0;?;541.0;?;?;-584.0;?;519.0;533.0;646.0
-441.0;?;538.0;?;?;-586.0;?;520.0;534.0;644.0
-440.0;?;537.0;?;?;-587.0;?;522.0;538.0;644.0
-438.0;-613.0;535.0;?;?;-588.0;?;524.0;544.0;644.0
-435.0;-618.0;536.0;-808.0;?;-589.0;?;528.0;552.0;648.0
-432.0;-624.0;536.0;-805.0;?;-588.0;?;?;559.0;656.0
-429.0;-630.0;536.0;-800.0;-617.0;-586.0;?;?;566.0;662.0
-425.0;-636.0;537.0;-795.0;-618.0;-590.0;?;?;572.0;665.0
-427.0;-640.0;?;-792.0;-620.0;-593.0;?;553.0;577.0;?
-427.0;-638.0;?;-788.0;-620.0;-592.0;?;559.0;?;?
-420.0;-641.0;?;-785.0;-610.0;-588.0;?;561.0;?;665.0
-414.0;-644.0;?;-782.0;-599.0;-591.0;?;566.0;?;668.0
-411.0;-644.0;?;-776.0;-592.0;-596.0;?;575.0;?;674.0
-403.0;-641.0;?;-772.0;-590.0;-597.0;?;581.0;?;676.0
-391.0;-634.0;?;-772.0;-593.0;-597.0;?;581.0;553.0;671.0
-378.0;-627.0;490.0;-774.0;-605.0;-597.0;?;580.0;554.0;665.0
-365.0;-621.0;477.0;-778.0;-621.0;-597.0;694.0;580.0;558.0;664.0
-352.0;-614.0;466.0;-781.0;-636.0;-595.0;692.0;581.0;563.0;662.0
-340.0;-606.0;454.0;-783.0;-648.0;-594.0;690.0;582.0;567.0;659.0
-331.0;-600.0;440.0;-785.0;-655.0;-593.0;687.0;?;567.0;654.0
-325.0;-599.0;428.0;-785.0;?;-592.0;?;?;566.0;653.0
-319.0;-602.0;418.0;-786.0;?;-592.0;?;?;564.0;656.0
-313.0;-606.0;411.0;-788.0;?;-592.0;?;578.0;559.0;658.0
-309.0;-609.0;409.0;-791.0;?;-592.0;?;575.0;556.0;661.0
-309.0;-613.0;414.0;-794.0;?;-589.0;?;572.0;551.0;665.0
-316.0;-619.0;424.0;-798.0;?;-587.0;?;568.0;548.0;671.0
-332.0;-626.0;439.0;-798.0;?;-585.0;?;567.0;545.0;679.0
-354.0;-636.0;456.0;-799.0;?;-584.0;680.0;?;541.0;685.0
-377.0;-649.0;473.0;-801.0;?;-584.0;684.0;?;534.0;695.0
-401.0;-663.0;490.0;-804.0;?;-580.0;683.0;?;531.0;703.0
-425.0;-678.0;506.0;-808.0;?;-574.0;679.0;?;528.0;710.0
-445.0;-690.0;521.0;-812.0;?;-568.0;675.0;?;527.0;716.0
-459.0;-698.0;536.0;-818.0;?;-562.0;669.0;?;528.0;717.0
-470.0;-704.0;549.0;?;?;-557.0;663.0;?;528.0;710.0
-482.0;-712.0;561.0;?;?;-552.0;656.0;?;527.0;697.0
-491.0;-720.0;571.0;?;?;-546.0;648.0;559.0;526.0;683.0
-498.0;-724.0;581.0;-822.0;?;-540.0;641.0;562.0;523.0;672.0
-503.0;-727.0;590.0;-822.0;?;-536.0;?;565.0;519.0;666.0
-507.0;-729.0;599.0;-820.0;?;-532.0;?;569.0;515.0;663.0
-513.0;-733.0;608.0;-818.0;?;-529.0;?;573.0;513.0;663.0
-519.0;-736.0;617.0;-816.0;?;-528.0;?;577.0;513.0;668.0
-525.0;-739.0;626.0;-813.0;?;-527.0;?;583.0;516.0;676.0
-532.0;-743.0;636.0;-809.0;?;-528.0;?;588.0;520.0;686.0
-535.0;-748.0;645.0;-804.0;?;-530.0;?;594.0;524.0;695.0
-542.0;-751.0;649.0;-800.0;?;-532.0;?;599.0;528.0;708.0
-546.0;-751.0;648.0;-797.0;-780.0;-530.0;?;603.0;530.0;721.0
-539.0;-750.0;647.0;-798.0;-781.0;-527.0;?;602.0;526.0;729.0
-536.0;-749.0;645.0;-797.0;-781.0;-525.0;?;?;519.0;732.0
-534.0;-754.0;638.0;-799.0;-781.0;-519.0;?;?;513.0;740.0
?;-753.0;629.0;-803.0;-783.0;-515.0;?;?;507.0;748.0
?;-748.0;617.0;-805.0;-786.0;-513.0;?;?;499.0;752.0
?;-746.0;602.0;-806.0;-788.0;-511.0;?;?;492.0;756.0
?;-746.0;586.0;-808.0;-788.0;-510.0;549.0;?;486.0;?
?;-748.0;574.0;-811.0;-785.0;-508.0;546.0;?;479.0;?
?;-750.0;566.0;-812.0;-783.0;-507.0;542.0;?;470.0;?
?;-752.0;560.0;-813.0;-782.0;-507.0;537.0;?;460.0;?
?;-754.0;557.0;-815.0;-783.0;-506.0;533.0;?;451.0;?
-454.0;-756.0;557.0;-816.0;-782.0;-503.0;530.0;?;444.0;?
-446.0;-760.0;560.0;-816.0;-781.0;-500.0;525.0;570.0;436.0;?
-442.0;-763.0;569.0;-816.0;-783.0;-495.0;520.0;571.0;431.0;?
-444.0;-763.0;581.0;-815.0;-790.0;-493.0;516.0;572.0;432.0;?
-453.0;-759.0;593.0;-815.0;-800.0;-490.0;511.0;572.0;439.0;?
-470.0;-755.0;605.0;-812.0;-811.0;-485.0;507.0;574.0;452.0;?
-494.0;-753.0;617.0;-811.0;-820.0;-482.0;509.0;572.0;465.0;?
-521.0;-754.0;629.0;-810.0;-824.0;-478.0;507.0;571.0;472.0;?
-549.0;-760.0;642.0;-808.0;-825.0;-471.0;496.0;574.0;477.0;?
-574.0;-765.0;652.0;-807.0;?;-462.0;488.0;573.0;478.0;?
-594.0;-765.0;660.0;-806.0;?;-455.0;485.0;569.0;477.0;735.0
-608.0;-762.0;?;-804.0;?;-451.0;480.0;565.0;476.0;722.0
-616.0;-759.0;?;-803.0;?;-446.0;474.0;560.0;477.0;701.0
-619.0;-757.0;?;-801.0;?;-441.0;465.0;557.0;477.0;672.0
-620.0;-756.0;?;-801.0;?;-434.0;457.0;555.0;475.0;641.0
-620.0;-754.0;?;-800.0;?;-427.0;451.0;554.0;475.0;613.0
-623.0;-750.0;?;-798.0;?;-422.0;447.0;554.0;477.0;589.0
-625.0;-748.0;?;-796.0;-842.0;-420.0;445.0;558.0;483.0;569.0
-627.0;-746.0;?;-794.0;-840.0;-419.0;443.0;560.0;485.0;556.0
-628.0;-745.0;?;-793.0;-839.0;-418.0;442.0;560.0;486.0;549.0
-630.0;-745.0;?;-791.0;-838.0;-419.0;438.0;561.0;489.0;551.0
-630.0;-747.0;?;-790.0;-838.0;-419.0;432.0;563.0;490.0;561.0
-629.0;-753.0;?;?;-837.0;-420.0;423.0;565.0;492.0;578.0
-627.0;-759.0;?;?;-835.0;-418.0;417.0;567.0;493.0;604.0
-625.0;-766.0;?;?;-833.0;-418.0;413.0;569.0;496.0;635.0
-615.0;-778.0;?;?;-831.0;-413.0;412.0;569.0;?;662.0
-601.0;-790.0;?;?;-827.0;-410.0;413.0;566.0;486.0;684.0
-587.0;-803.0;?;?;-818.0;-412.0;418.0;566.0;481.0;704.0
-572.0;-813.0;?;?;-808.0;-419.0;427.0;565.0;473.0;721.0
-558.0;-819.0;?;?;-799.0;-428.0;438.0;564.0;460.0;736.0
-544.0;-820.0;?;?;-793.0;-438.0;448.0;561.0;445.0;750.0
-529.0;-819.0;?;-820.0;-788.0;-448.0;?;558.0;427.0;761.0
-514.0;-815.0;632.0;-823.0;-786.0;-456.0;?;552.0;407.0;770.0
-500.0;-810.0;620.0;-826.0;-788.0;-462.0;?;544.0;386.0;776.0
-489.0;-805.0;609.0;-829.0;-794.0;-466.0;?;535.0;365.0;779.0
-480.0;-802.0;601.0;-831.0;-801.0;-471.0;?;525.0;347.0;781.0
?;-799.0;596.0;-833.0;-808.0;-475.0;?;514.0;332.0;782.0
?;-796.0;595.0;-834.0;-814.0;-478.0;?;504.0;317.0;780.0
?;-793.0;597.0;-833.0;-820.0;-478.0;?;495.0;300.0;776.0
?;-790.0;602.0;-832.0;-824.0;-475.0;?;486.0;285.0;771.0
?;-788.0;610.0;-834.0;-828.0;-473.0;485.0;474.0;272.0;766.0
?;-784.0;620.0;?;-831.0;-470.0;484.0;?;261.0;759.0
?;-781.0;630.0;?;-833.0;-467.0;484.0;?;251.0;753.0
-519.0;-778.0;640.0;?;-833.0;-465.0;485.0;?;246.0;744.0
-532.0;-775.0;652.0;?;-835.0;-461.0;482.0;?;243.0;732.0
-546.0;-773.0;666.0;?;-835.0;-458.0;478.0;?;239.0;717.0
-558.0;-772.0;680.0;?;-833.0;-456.0;474.0;?;238.0;699.0
-565.0;-775.0;694.0;?;-827.0;-453.0;471.0;450.0;233.0;680.0
-568.0;-779.0;706.0;?;-822.0;-449.0;469.0;449.0;227.0;662.0
-568.0;-784.0;715.0;?;-817.0;-444.0;467.0;449.0;218.0;643.0
-568.0;-788.0;723.0;?;-814.0;-440.0;468.0;?;?;625.0
-569.0;-791.0;726.0;?;-808.0;-436.0;471.0;?;?;613.0
-570.0;-792.0;727.0;?;-797.0;-434.0;475.0;?;?;606.0
-570.0;-792.0;725.0;?;-801.0;-436.0;?;?;?;604.0
-569.0;-792.0;721.0;?;-802.0;-438.0;?;?;?;609.0
-566.0;-791.0;718.0;?;-802.0;-442.0;?;?;?;619.0
-562.0;-792.0;713.0;-793.0;-807.0;-446.0;?;?;?;632.0
-558.0;-793.0;709.0;-794.0;-800.0;-449.0;?;?;?;648.0
-552.0;-795.0;703.0;-792.0;-789.0;-451.0;471.0;?;?;667.0
-545.0;?;693.0;-792.0;-774.0;-451.0;468.0;499.0;?;688.0
-540.0;?;681.0;-795.0;-765.0;-451.0;465.0;498.0;?;711.0
-539.0;?;665.0;-800.0;-762.0;-449.0;462.0;496.0;?;734.0
-539.0;?;649.0;-808.0;-760.0;-447.0;461.0;487.0;?;754.0
-537.0;?;633.0;-819.0;-751.0;-444.0;461.0;471.0;?;770.0
-532.0;-810.0;621.0;-833.0;-751.0;-442.0;461.0;457.0;167.0;782.0
-524.0;-813.0;615.0;-851.0;-744.0;-443.0;463.0;434.0;120.0;786.0
-514.0;-816.0;615.0;-869.0;-729.0;-445.0;466.0;402.0;55.0;785.0
-505.0;-818.0;618.0;-881.0;-698.0;-447.0;469.0;363.0;3.0;780.0
-500.0;-819.0;623.0;-887.0;-657.0;-449.0;469.0;334.0;-38.0;774.0
-499.0;-818.0;627.0;-890.0;-617.0;-450.0;469.0;322.0;-69.0;767.0
-503.0;-815.0;632.0;-897.0;-622.0;-454.0;470.0;324.0;-37.0;761.0
-510.0;-812.0;637.0;-903.0;-624.0;-458.0;474.0;324.0;-15.0;755.0
-518.0;-808.0;644.0;-904.0;-624.0;-463.0;476.0;327.0;-16.0;747.0
-525.0;-803.0;652.0;-899.0;-636.0;-465.0;477.0;340.0;-8.0;737.0
-531.0;-800.0;663.0;-890.0;-650.0;-467.0;476.0;357.0;1.0;724.0
-538.0;-796.0;673.0;-877.0;-658.0;-467.0;474.0;372.0;9.0;710.0
-545.0;-793.0;682.0;-863.0;-663.0;-468.0;472.0;385.0;3.0;699.0
?;-790.0;690.0;-850.0;-673.0;-469.0;471.0;399.0;-5.0;690.0
?;-786.0;695.0;-837.0;-688.0;-469.0;471.0;413.0;-13.0;683.0
?;-780.0;699.0;-829.0;-707.0;-471.0;471.0;420.0;-18.0;679.0
?;-773.0;702.0;-821.0;-727.0;-473.0;470.0;424.0;-18.0;676.0
?;-765.0;704.0;-818.0;-750.0;-475.0;467.0;418.0;-15.0;675.0
?;-757.0;706.0;-814.0;-771.0;-477.0;465.0;402.0;2.0;674.0
?;-751.0;707.0;-810.0;-789.0;-481.0;465.0;387.0;30.0;673.0
?;-746.0;707.0;-805.0;-802.0;-487.0;468.0;387.0;44.0;672.0
?;-743.0;708.0;-799.0;-814.0;-497.0;474.0;387.0;35.0;670.0
-636.0;-741.0;709.0;-802.0;-829.0;-510.0;482.0;380.0;36.0;667.0
-633.0;-740.0;709.0;-804.0;-838.0;-521.0;488.0;374.0;41.0;663.0
-625.0;?;711.0;-810.0;-844.0;-525.0;?;369.0;48.0;659.0
-615.0;?;712.0;-821.0;-844.0;-526.0;?;362.0;48.0;658.0
-607.0;?;711.0;-835.0;-844.0;-521.0;?;355.0;43.0;660.0
-601.0;?;707.0;-843.0;-843.0;-515.0;?;352.0;?;668.0
-598.0;?;698.0;-845.0;-841.0;-506.0;?;352.0;?;685.0
?;?;683.0;-844.0;-837.0;-496.0;?;352.0;?;709.0
?;?;666.0;-843.0;-832.0;-484.0;?;350.0;?;734.0
?;?;650.0;-847.0;-826.0;-472.0;?;349.0;?;755.0
?;?;640.0;-851.0;-821.0;-458.0;?;348.0;?;767.0
?;?;636.0;-854.0;-821.0;-441.0;?;349.0;?;771.0
?;?;639.0;-855.0;-833.0;-425.0;?;347.0;?;769.0
?;?;646.0;-851.0;-840.0;-410.0;?;340.0;?;762.0
?;?;654.0;-845.0;-839.0;-395.0;?;331.0;?;755.0
?;-777.0;662.0;-841.0;-842.0;-378.0;?;331.0;?;747.0
?;-776.0;669.0;-827.0;-849.0;-362.0;368.0;340.0;?;738.0
?;-774.0;676.0;-805.0;-856.0;-348.0;354.0;348.0;?;727.0
?;-773.0;681.0;-783.0;-859.0;-335.0;339.0;343.0;56.0;714.0
?;-771.0;?;-762.0;-859.0;-322.0;323.0;341.0;55.0;697.0
?;-769.0;?;-736.0;-866.0;-308.0;307.0;349.0;45.0;677.0
?;-765.0;?;-709.0;-868.0;-294.0;292.0;350.0;38.0;655.0
?;-761.0;?;-690.0;-861.0;-280.0;274.0;342.0;36.0;635.0
?;-755.0;?;-673.0;-842.0;-266.0;257.0;333.0;40.0;616.0
?;-747.0;716.0;?;-823.0;-253.0;242.0;321.0;36.0;600.0
?;-738.0;713.0;?;-807.0;-243.0;228.0;303.0;36.0;589.0
?;-729.0;706.0;?;-806.0;-233.0;214.0;296.0;33.0;581.0
?;-721.0;700.0;?;-816.0;-225.0;201.0;296.0;11.0;574.0
?;-714.0;696.0;?;-814.0;-218.0;189.0;273.0;?;567.0
?;-710.0;694.0;?;-819.0;-212.0;177.0;247.0;?;559.0
?;-709.0;696.0;?;-823.0;-206.0;167.0;235.0;?;550.0
?;-709.0;702.0;?;-826.0;-201.0;159.0;226.0;?;539.0
-638.0;-709.0;708.0;?;-830.0;-196.0;153.0;213.0;?;529.0
-638.0;-709.0;710.0;?;-832.0;-193.0;148.0;200.0;?;523.0
-639.0;-709.0;711.0;?;-835.0;-192.0;146.0;192.0;?;519.0
-639.0;-709.0;711.0;?;-840.0;-190.0;144.0;183.0;?;520.0
-641.0;-710.0;709.0;?;-838.0;-189.0;144.0;168.0;?;524.0
?;-711.0;708.0;-557.0;-840.0;-188.0;144.0;156.0;?;531.0
?;-712.0;703.0;-561.0;-843.0;-186.0;144.0;147.0;-131.0;541.0
?;-714.0;694.0;-565.0;-840.0;-182.0;142.0;136.0;-128.0;551.0
?;-715.0;684.0;-566.0;-838.0;-178.0;142.0;128.0;-124.0;560.0
?;-718.0;?;-565.0;-840.0;-175.0;143.0;122.0;-123.0;570.0
?;-722.0;?;-564.0;-843.0;-173.0;144.0;119.0;-123.0;580.0
-630.0;-727.0;?;-563.0;-847.0;-171.0;146.0;118.0;-127.0;588.0
-626.0;-732.0;?;-558.0;-849.0;-171.0;147.0;115.0;-133.0;593.0
-622.0;-736.0;?;-552.0;-848.0;-169.0;147.0;110.0;-135.0;598.0
-618.0;-739.0;?;-550.0;-850.0;-169.0;146.0;108.0;?;601.0
