InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-106.0;-52;375.0;-628.0;-504.0;-148.0;668.0;-88.0;1144.0;-210.0;-52
-13.0;23;1280.0;-34.0;52.0;-15.0;-7.0;10.0;12.0;8.0;23
347.0;-254;-1287.0;-117.0;-95.0;-964.0;-965.0;-534.0;-415.0;-53.0;-254
400.0;383;40.0;523.0;-886.0;-132.0;-80.0;-118.0;873.0;-104.0;383
761.0;-863;-498.0;-337.0;-217.0;-1036.0;-1011.0;-671.0;-875.0;-40.0;-863
4.0;-1247;-135.0;49.0;939.0;-532.0;-47.0;-353.0;-295.0;-155.0;-1247
702.0;-578;-670.0;-295.0;-323.0;-367.0;-433.0;-445.0;-372.0;-250.0;-578
-349.0;132;-743.0;508.0;317.0;-407.0;-759.0;-673.0;-294.0;148.0;132
-207.0;1335;17.0;809.0;-56.0;-136.0;-26.0;-191.0;-655.0;-88.0;1335
-303.0;-228;-458.0;-431.0;-577.0;748.0;-600.0;582.0;-160.0;358.0;-228
-205.0;-2618;-550.0;-347.0;-344.0;794.0;82.0;626.0;811.0;-193.0;-2618
26.0;-1293;-85.0;-16.0;-109.0;124.0;325.0;357.0;377.0;-318.0;-1293
-1743.0;-1395;-600.0;793.0;188.0;-617.0;-812.0;1152.0;841.0;-306.0;-1395
1631.0;-18;-359.0;-953.0;-1736.0;636.0;105.0;-1119.0;-259.0;-99.0;-18
364.0;-103;-534.0;-34.0;-877.0;-439.0;-660.0;-298.0;-265.0;-105.0;-103
44.0;-62;2310.0;-316.0;-1678.0;-962.0;-67.0;-393.0;2182.0;121.0;-62
-441.0;-18;441.0;-493.0;-521.0;232.0;733.0;599.0;456.0;-725.0;-18
544.0;0;-749.0;-323.0;227.0;-241.0;249.0;-944.0;-703.0;2.0;0
516.0;73;-264.0;-736.0;-1351.0;-230.0;-152.0;49.0;-79.0;98.0;73
-26.0;1110;476.0;277.0;493.0;222.0;325.0;-278.0;-132.0;-235.0;1110
-133.0;1000;14.0;296.0;-19.0;29.0;101.0;-24.0;-318.0;181.0;1000
-91.0;-20;-445.0;-194.0;-476.0;-1091.0;-605.0;69.0;-243.0;341.0;-20
-596.0;6;-1214.0;559.0;-821.0;-857.0;-540.0;147.0;272.0;-62.0;6
789.0;843;218.0;-243.0;-534.0;132.0;179.0;-157.0;-284.0;-419.0;843
387.0;3670;-2638.0;29.0;987.0;-1607.0;-2253.0;-1614.0;-1138.0;602.0;3670
588.0;-5;-413.0;-716.0;-1814.0;-623.0;-353.0;-168.0;145.0;31.0;-5
314.0;-39;1234.0;-205.0;-758.0;151.0;1312.0;-867.0;-237.0;-31.0;-39
-515.0;335;-831.0;496.0;172.0;-648.0;-842.0;-289.0;-539.0;40.0;335
870.0;-100;-248.0;-253.0;-413.0;-605.0;-290.0;-554.0;-615.0;-8.0;-100
-183.0;-29;-188.0;-327.0;-651.0;-1069.0;-578.0;145.0;-132.0;250.0;-29
445.0;629;595.0;-421.0;-274.0;-549.0;306.0;-216.0;-220.0;-873.0;629
652.0;42;-83.0;46.0;423.0;13.0;-78.0;-235.0;-1229.0;63.0;42
-247.0;-15;203.0;-380.0;-733.0;-985.0;-372.0;61.0;-81.0;172.0;-15
254.0;-444;254.0;-116.0;-147.0;504.0;642.0;491.0;505.0;-565.0;-444
35.0;5;1399.0;42.0;-6.0;-20.0;-70.0;16.0;9.0;-19.0;5
-331.0;-24;326.0;-459.0;-555.0;212.0;768.0;496.0;32.0;-733.0;-24
-18.0;-956;52.0;-12.0;-114.0;28.0;313.0;386.0;350.0;-300.0;-956
122.0;2337;-1162.0;-344.0;327.0;-1035.0;-1306.0;-114.0;1671.0;-216.0;2337
-235.0;1167;151.0;710.0;1116.0;-898.0;-297.0;-1507.0;-1322.0;126.0;1167
1130.0;66;-178.0;-428.0;-2498.0;-382.0;79.0;-262.0;-158.0;221.0;66
506.0;-768;399.0;-514.0;-293.0;-125.0;166.0;240.0;301.0;-233.0;-768
-297.0;-407;649.0;257.0;382.0;140.0;211.0;655.0;200.0;-221.0;-407
344.0;-20;343.0;-966.0;-556.0;60.0;424.0;372.0;388.0;382.0;-20
335.0;659;-113.0;-379.0;-1021.0;302.0;54.0;494.0;102.0;170.0;659
-673.0;-8;740.0;279.0;384.0;54.0;242.0;492.0;571.0;-117.0;-8
-282.0;-233;240.0;461.0;739.0;304.0;340.0;-564.0;-520.0;-85.0;-233
-167.0;-14;196.0;-407.0;-506.0;72.0;752.0;55.0;-447.0;-723.0;-14
552.0;133;-717.0;-714.0;-1273.0;-223.0;-333.0;-31.0;-319.0;201.0;133
370.0;178;270.0;8.0;-909.0;486.0;682.0;515.0;83.0;-681.0;178
-35.0;-96;512.0;-408.0;-490.0;790.0;204.0;556.0;332.0;159.0;-96
-476.0;6;-136.0;-528.0;1558.0;128.0;-32.0;444.0;363.0;-116.0;6
331.0;-1397;276.0;-466.0;-204.0;57.0;359.0;221.0;282.0;-201.0;-1397
-2.0;-20;1465.0;-24.0;12.0;-23.0;-65.0;-13.0;17.0;8.0;-20
-8.0;12;2064.0;-6.0;12.0;-58.0;-26.0;-11.0;-15.0;-4.0;12
733.0;-4;-56.0;253.0;1321.0;-41.0;-65.0;-446.0;-4292.0;29.0;-4
10.0;-226;1709.0;-738.0;-2615.0;1590.0;1793.0;2628.0;1888.0;-607.0;-226
-867.0;-333;-111.0;578.0;1074.0;676.0;-231.0;411.0;81.0;246.0;-333
-172.0;-708;748.0;125.0;-743.0;1036.0;1189.0;1139.0;970.0;-239.0;-708
-421.0;247;-713.0;-349.0;-11.0;428.0;1136.0;493.0;-46.0;-352.0;247
-147.0;962;-72.0;443.0;-308.0;360.0;278.0;294.0;-660.0;-29.0;962
504.0;226;-179.0;-379.0;-1478.0;-102.0;-11.0;257.0;-452.0;14.0;226
-429.0;-2091;-441.0;494.0;387.0;-79.0;-465.0;-247.0;-290.0;189.0;-2091
-373.0;-724;-432.0;335.0;1016.0;-112.0;-315.0;-472.0;-460.0;168.0;-724
11.0;-12;179.0;-1395.0;-1231.0;476.0;406.0;912.0;232.0;190.0;-12
-575.0;-50;-414.0;-130.0;-306.0;97.0;-151.0;567.0;1381.0;-179.0;-50
-92.0;-13;572.0;-936.0;-476.0;917.0;574.0;477.0;-299.0;-461.0;-13
-400.0;1392;-1434.0;559.0;1134.0;-813.0;-1229.0;-998.0;-848.0;350.0;1392
281.0;233;516.0;-89.0;-940.0;577.0;787.0;458.0;249.0;-584.0;233
-193.0;-1339;1874.0;-138.0;131.0;1625.0;2152.0;1350.0;887.0;-541.0;-1339
-595.0;-26;790.0;-240.0;-433.0;593.0;857.0;605.0;-231.0;-153.0;-26
761.0;-28;-688.0;-603.0;-2143.0;-492.0;-488.0;-679.0;27.0;112.0;-28
-903.0;433;-97.0;-610.0;-421.0;179.0;-6.0;952.0;3321.0;27.0;433
263.0;-49;1907.0;-113.0;51.0;-571.0;-549.0;-195.0;20.0;-8.0;-49
1420.0;-6;-53.0;149.0;-1798.0;-158.0;-79.0;-1127.0;-1120.0;51.0;-6
142.0;-46;1932.0;-302.0;-262.0;540.0;1560.0;235.0;133.0;-31.0;-46
418.0;1211;665.0;-488.0;-777.0;376.0;432.0;928.0;679.0;-319.0;1211
-537.0;-10;778.0;236.0;531.0;520.0;452.0;800.0;569.0;38.0;-10
94.0;631;108.0;285.0;148.0;-261.0;-500.0;-847.0;-1217.0;236.0;631
614.0;109;893.0;-758.0;-1920.0;316.0;924.0;503.0;251.0;154.0;109
-111.0;56;770.0;306.0;1256.0;105.0;182.0;-291.0;-733.0;72.0;56
548.0;1147;-548.0;-177.0;-617.0;-74.0;-63.0;-133.0;-82.0;-403.0;1147
-225.0;-5;764.0;-39.0;709.0;700.0;741.0;625.0;369.0;47.0;-5
-411.0;-75;1091.0;-51.0;264.0;662.0;947.0;713.0;875.0;-209.0;-75
-150.0;-34;-1372.0;46.0;100.0;498.0;820.0;149.0;148.0;-206.0;-34
704.0;43;590.0;-52.0;521.0;409.0;-198.0;375.0;-1443.0;194.0;43
-459.0;78;-135.0;-96.0;-1684.0;147.0;-427.0;1296.0;1318.0;-165.0;78
-1035.0;12;639.0;-767.0;-1242.0;514.0;900.0;1096.0;609.0;153.0;12
-1.0;12;1934.0;-369.0;-310.0;456.0;1655.0;943.0;1083.0;-244.0;12
56.0;-11;1581.0;-12.0;75.0;-167.0;-385.0;-46.0;20.0;0.0;-11
-180.0;33;-730.0;-509.0;-351.0;1200.0;-645.0;276.0;74.0;-85.0;33
-115.0;-6;-779.0;958.0;-28.0;-414.0;-323.0;-432.0;-1129.0;78.0;-6
623.0;1535;3276.0;-29.0;-341.0;251.0;314.0;279.0;288.0;-544.0;1535
94.0;-84;-784.0;379.0;1107.0;-980.0;-734.0;-955.0;-1161.0;385.0;-84
601.0;61;456.0;207.0;-249.0;-817.0;-201.0;-1271.0;-337.0;410.0;61
37.0;-51;-1855.0;530.0;973.0;-1031.0;-1801.0;-1442.0;-1180.0;416.0;-51
-471.0;-1661;-723.0;359.0;1056.0;-473.0;-564.0;2.0;22.0;-441.0;-1661
-663.0;-17;-1528.0;108.0;-311.0;31.0;-348.0;320.0;-396.0;171.0;-17
-732.0;-25;-1515.0;658.0;966.0;-612.0;-1437.0;-795.0;-705.0;387.0;-25
693.0;-59;-714.0;325.0;1046.0;-547.0;-879.0;-805.0;-1183.0;15.0;-59
-483.0;-2;519.0;-255.0;23.0;837.0;949.0;905.0;1637.0;40.0;-2
-216.0;77;-199.0;-296.0;1729.0;38.0;-243.0;-668.0;-640.0;498.0;77
286.0;-39;-981.0;-473.0;289.0;-529.0;-825.0;-1482.0;-2681.0;695.0;-39
796.0;-31;1657.0;-500.0;-2159.0;314.0;1635.0;229.0;-132.0;-9.0;-31
-616.0;555;-1043.0;697.0;1011.0;-209.0;-1037.0;-486.0;-600.0;324.0;555
-259.0;-49;223.0;1585.0;-38.0;-993.0;-393.0;-719.0;-1483.0;209.0;-49
-256.0;-10;1975.0;-1329.0;-2535.0;-62.0;-455.0;813.0;-2889.0;41.0;-10
