InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer RKN_ accZ;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE EuY
-5;-7;-793.0;22;14;-522.0;680;700;7;14;-5;57;-38
-4;-15;-734.0;15;27;-448.0;682;708;15;27;-4;66;-38
-21;-28;-751.0;11;0;-466.0;684;713;28;0;-21;57;-39
4;19;-750.0;19;18;-431.0;679;706;-19;18;4;52;-39
17;19;-647.0;15;0;-446.0;688;702;-19;0;17;62;-38
-12;-15;-788.0;23;-41;-138.0;672;706;15;-41;-12;56;-39
-46;-167;96.0;-3;1;-64.0;653;760;167;1;-46;91;-45
-100;-126;68.0;24;15;-39.0;623;748;126;15;-100;119;-45
-168;-108;131.0;29;92;1.0;613;749;108;92;-168;124;-44
-192;-76;112.0;22;137;-55.0;629;739;76;137;-192;147;-44
-154;-42;144.0;27;65;-26.0;620;735;42;65;-154;176;-44
-116;-15;174.0;44;11;-72.0;597;732;15;11;-116;180;-44
-66;20;141.0;38;-38;-66.0;615;724;-20;-38;-66;175;-44
-221;1185;214.0;98;-270;-64.0;549;797;-1185;-270;-221;-7;-46
-307;8668;-60.0;-802;-3047;-392.0;1715;498;-8668;-3047;-307;569;-81
-2727;6884;-26.0;-1487;-887;-204.0;2760;833;-6884;-887;-2727;48;-78
-4417;1962;-28.0;190;-1444;-121.0;1225;1307;-1962;-1444;-4417;208;-71
-2795;-2458;2.0;1569;-3241;-195.0;-188;595;2458;-3241;-2795;811;-67
-27;-10;-169.0;15;32;214.0;674;717;10;32;-27;43;-43
-23;6;-77.0;16;14;-165.0;682;708;-6;14;-23;47;-43
13;26;-49.0;17;-14;-89.0;678;711;-26;-14;13;45;-43
-10;10;-1.0;18;19;21.0;674;713;-10;19;-10;50;-43
-151;-121;106.0;-21;14;-101.0;592;829;121;14;-151;118;-44
-54;-55;153.0;8;-129;-28.0;669;738;55;-129;-54;-18;-44
79;-73;105.0;5;-186;-83.0;707;706;73;-186;79;28;-44
184;183;-209.0;-106;-98;-197.0;718;833;-183;-98;184;-78;-42
86;97;-376.0;76;-35;-359.0;639;687;-97;-35;86;-65;-43
-110;93;74.0;-27;-148;-1402.0;675;777;-93;-148;-110;40;-28
-117;641;-301.0;-55;-265;675.0;642;836;-641;-265;-117;26;-30
-495;915;-275.0;60;16;-162.0;497;822;-915;16;-495;-36;-30
-17;25;210.0;17;-18;173.0;655;735;-25;-18;-17;23;-42
-4;36;113.0;36;-72;45.0;621;736;-36;-72;-4;51;-41
7;-20;-50.0;17;10;-46.0;681;707;20;10;7;51;-39
68;-39;0.0;20;-8;-115.0;673;713;39;-8;68;37;-39
4;25;51.0;31;-15;39.0;654;715;-25;-15;4;-11;-42
-3;21;102.0;31;-23;-82.0;655;713;-21;-23;-3;-13;-42
11;34;87.0;26;-21;-28.0;658;717;-34;-21;11;-9;-42
23;47;74.0;17;-33;71.0;667;722;-47;-33;23;-5;-42
21;46;63.0;19;-30;40.0;665;721;-46;-30;21;-6;-42
242;141;-199.0;35;20;-181.0;681;709;-141;20;242;-91;-36
-58;-8;-102.0;18;7;-143.0;652;736;8;7;-58;15;-37
-107;641;11.0;-74;-93;-51.0;676;807;-641;-93;-107;26;-43
-430;1900;-98.0;90;-227;-73.0;542;798;-1900;-227;-430;23;-47
-413;2690;-366.0;-27;-29;-239.0;592;839;-2690;-29;-413;91;-50
-309;4520;-337.0;-30;-603;-505.0;612;949;-4520;-603;-309;142;-56
-9;20;-28.0;11;55;32.0;666;731;-20;55;-9;-46;-43
-61;35;71.0;17;80;-89.0;660;729;-35;80;-61;-22;-43
-62;26;40.0;16;36;-77.0;667;723;-26;36;-62;-20;-43
-24;20;45.0;13;37;-102.0;670;724;-20;37;-24;-20;-43
-18;32;1.0;18;44;-110.0;667;720;-32;44;-18;-16;-43
-2920;-602;-5.0;80;-3716;-136.0;1064;298;602;-3716;-2920;221;-39
-1736;-208;0.0;148;-3735;-93.0;1087;178;208;-3735;-1736;486;-38
-42;57;-14.0;27;-18;56.0;648;723;-57;-18;-42;66;-40
-25;39;-35.0;17;-48;30.0;662;725;-39;-48;-25;49;-40
-54;4;-106.0;14;2;-67.0;665;728;-4;2;-54;47;-40
-104;42;-151.0;18;-10;-97.0;662;724;-42;-10;-104;55;-40
356;4808;84.0;-24;-1327;-267.0;755;693;-4808;-1327;356;276;-61
1124;6277;36.0;-103;-2695;-233.0;1021;555;-6277;-2695;1124;540;-72
1087;6305;-69.0;-92;-2604;-273.0;985;554;-6305;-2604;1087;514;-71
1196;6899;-131.0;-86;-2706;-435.0;947;505;-6899;-2706;1196;514;-70
-76;-35;97.0;12;62;49.0;668;727;35;62;-76;16;-42
40;-15;44.0;19;-9;37.0;664;724;15;-9;40;26;-42
-194;89;85.0;0;62;-9.0;673;737;-89;62;-194;-1;-42
144;66;9.0;8;-78;-22.0;673;731;-66;-78;144;49;-42
-362;585;-10.0;-50;36;-59.0;674;806;-585;36;-362;-22;-43
-760;2311;-6.0;102;338;-27.0;400;887;-2311;338;-760;-107;-46
-947;3650;48.0;-151;523;60.0;692;995;-3650;523;-947;-56;-52
-3592;2887;5.0;-971;1048;96.0;1623;1194;-2887;1048;-3592;-136;-58
1519;-1363;-125.0;-169;1617;-80.0;899;718;1363;1617;1519;20;-50
1386;-1021;-126.0;-105;604;-65.0;1115;452;1021;604;1386;-1;-50
1337;-1292;-104.0;-317;1193;-106.0;1055;790;1292;1193;1337;-35;-50
1383;-1182;-13.0;-216;988;-128.0;1068;641;1182;988;1383;-18;-50
1908;218;-24.0;1688;-1125;-99.0;408;-1354;-218;-1125;1908;-199;-46
-847;-275;29.0;-259;410;-146.0;-154;1847;275;410;-847;29;-42
66;617;292.0;-159;-385;-76.0;853;778;-617;-385;66;578;-42
-201;27;457.0;12;191;-280.0;589;804;-27;191;-201;-165;-43
-98;42;194.0;7;72;118.0;667;735;-42;72;-98;62;-43
62;76;-318.0;22;-64;109.0;721;663;-76;-64;62;108;-43
23;13;-684.0;26;-70;-587.0;698;679;-13;-70;23;73;-43
-41;-42;-766.0;22;23;-458.0;651;730;42;23;-41;-3;-43
42;-11;-552.0;22;-24;-235.0;677;707;11;-24;42;23;-43
-53;-112;1.0;20;14;2.0;662;725;112;14;-53;1;-44
-32;0;38.0;5;18;7.0;671;733;0;18;-32;51;-43
-16;-7;48.0;25;30;41.0;661;717;7;30;-16;27;-43
-39;31;34.0;6;43;39.0;681;723;-31;43;-39;35;-43
-9;57;69.0;17;40;42.0;670;719;-57;40;-9;33;-43
55;167;-123.0;-4;-61;-123.0;665;754;-167;-61;55;50;-46
3;313;-41.0;20;-51;-55.0;673;715;-313;-51;3;-9;-47
11;319;-6.0;21;-79;-136.0;706;678;-319;-79;11;62;-47
62;190;-72.0;7;-180;-270.0;721;680;-190;-180;62;68;-47
-119;-48;37.0;23;-346;-168.0;738;642;48;-346;-119;21;-48
-447;-162;176.0;12;-486;-99.0;711;686;162;-486;-447;8;-47
-404;-140;260.0;15;-459;19.0;685;710;140;-459;-404;12;-47
-394;-123;207.0;20;-439;42.0;669;720;123;-439;-394;1;-47
-661;-39;246.0;9;-666;-303.0;694;708;39;-666;-661;14;-47
-922;-13;199.0;32;-958;-398.0;699;670;13;-958;-922;34;-47
-953;-35;95.0;19;-1083;-392.0;726;661;35;-1083;-953;58;-47
-1091;-173;-8.0;18;-1271;-58.0;704;685;173;-1271;-1091;33;-46
-1186;-227;45.0;51;-1322;21.0;638;706;227;-1322;-1186;-17;-46
-864;-19;-98.0;19;-984;-159.0;668;721;19;-984;-864;-4;-46
-509;-26;-232.0;15;-633;-203.0;666;727;26;-633;-509;-28;-45
-162;-34;-354.0;26;-240;-53.0;647;728;34;-240;-162;-81;-45
8;13;116.0;15;-27;-474.0;668;723;-13;-27;8;34;-44
74;-880;60.0;-156;-13;-418.0;896;756;880;-13;74;-57;-43
1017;-3134;652.0;-466;4222;-605.0;1770;804;3134;4222;1017;-559;-34
1743;-1565;300.0;837;1574;238.0;1255;25;1565;1574;1743;-74;-7
714;-1190;223.0;1137;253;-252.0;1255;-142;1190;253;714;-458;-4
190;-461;170.0;1457;-1140;-391.0;907;-412;461;-1140;190;-474;-2
86;240;163.0;-260;-1521;-286.0;-443;1208;-240;-1521;86;518;-3
-300;3169;70.0;-632;-84;-228.0;151;1386;-3169;-84;-300;1311;-6
460;4317;50.0;-256;109;-357.0;2134;877;-4317;109;460;-299;-14
948;1592;10.0;-771;-1098;-404.0;1775;1462;-1592;-1098;948;-1354;-21
289;506;-15.0;-12;-339;-275.0;841;800;-506;-339;289;-349;-23
214;601;-38.0;135;-190;-54.0;804;660;-601;-190;214;-226;-23
179;146;-51.0;-39;-254;-14.0;762;822;-146;-254;179;-224;-23
-88;28;-132.0;172;81;20.0;674;614;-28;81;-88;97;-24
24;46;-90.0;43;-127;-43.0;685;747;-46;-127;24;-33;-24
58;21;10.0;88;-87;179.0;654;710;-21;-87;58;31;-24
1135;-801;389.0;-56;3759;41.0;728;776;801;3759;1135;330;-36
829;-4086;-135.0;109;1980;-141.0;850;471;4086;1980;829;65;-65
174;-3930;-209.0;-242;2713;-288.0;1215;492;3930;2713;174;210;-59
453;-3081;-45.0;-621;1843;-202.0;1432;995;3081;1843;453;615;-58
1093;-3432;77.0;-695;2818;-42.0;1833;579;3432;2818;1093;641;-54
2301;-2372;62.0;-489;3668;91.0;2174;-35;2372;3668;2301;334;-45
2739;-2320;162.0;766;3269;37.0;1617;-1035;2320;3269;2739;172;-40
-66;5;-7.0;12;1;-310.0;671;725;-5;1;-66;33;-47
20;35;17.0;13;-22;-128.0;673;722;-35;-22;20;32;-47
185;24;-193.0;67;802;158.0;428;946;-24;802;185;69;-48
815;-496;-84.0;173;1234;-253.0;434;844;496;1234;815;403;-47
1390;-1323;-81.0;-8;2402;-85.0;690;838;1323;2402;1390;511;-45
1600;-1627;-42.0;-15;3507;-161.0;717;770;1627;3507;1600;532;-44
287;-144;-353.0;159;1104;-142.0;984;355;144;1104;287;14;-34
668;-352;-400.0;52;729;-31.0;1077;435;352;729;668;-20;-33
884;-454;-454.0;240;9;-88.0;889;337;454;9;884;-12;-32
1116;-276;-462.0;180;-225;-105.0;898;406;276;-225;1116;156;-32
982;-463;-480.0;436;-1373;-257.0;680;242;463;-1373;982;-208;-31
365;1226;-473.0;739;-1508;-330.0;365;77;-1226;-1508;365;477;-32
201;3228;-392.0;195;-156;-388.0;601;560;-3228;-156;201;703;-35
83;-30;-73.0;4;-91;-161.0;661;746;30;-91;83;14;-46
42;22;21.0;16;-24;-46.0;654;735;-22;-24;42;10;-46
40;6;20.0;16;-22;-4.0;664;726;-6;-22;40;12;-46
27;3;-46.0;16;-53;-51.0;671;720;-3;-53;27;10;-46
32;2;-100.0;19;-57;-174.0;667;720;-2;-57;32;9;-46
25;-8;-99.0;14;-29;-118.0;667;727;8;-29;25;11;-46
-225;169;52.0;1;202;-33.0;646;762;-169;202;-225;37;-41
-146;176;98.0;19;111;46.0;672;715;-176;111;-146;22;-42
-117;142;91.0;19;95;36.0;659;722;-142;95;-117;85;-42
-43;33;131.0;16;-40;13.0;678;712;-33;-40;-43;54;-42
-2332;8801;86.0;-1249;-489;-32.0;2177;380;-8801;-489;-2332;479;-81
-1613;1389;105.0;243;-371;7.0;695;678;-1389;-371;-1613;623;-84
-1989;-4946;-209.0;-187;410;-230.0;875;766;4946;410;-1989;-174;-55
-2129;-4800;-267.0;226;178;-369.0;766;478;4800;178;-2129;-212;-49
122;126;-257.0;215;-161;-378.0;777;480;-126;-161;122;46;-30
-64;7;-241.0;7;133;-448.0;477;876;-7;133;-64;-42;-30
-11;80;-317.0;20;-58;-340.0;682;705;-80;-58;-11;30;-31
-35;85;-251.0;16;-118;-227.0;683;708;-85;-118;-35;32;-31
-128;178;-524.0;18;-85;-98.0;681;709;-178;-85;-128;16;-32
-124;256;-449.0;17;-56;-134.0;689;702;-256;-56;-124;2;-34
-138;282;-252.0;12;-93;-208.0;707;690;-282;-93;-138;21;-36
-221;272;-162.0;21;-118;-231.0;701;684;-272;-118;-221;34;-38
-315;235;-156.0;35;-241;26.0;686;679;-235;-241;-315;30;-39
-495;189;-151.0;30;-427;136.0;706;665;-189;-427;-495;21;-40
-662;93;-84.0;18;-568;-28.0;722;665;-93;-568;-662;36;-42
-855;35;115.0;19;-823;-49.0;718;667;-35;-823;-855;52;-42
-1094;-49;105.0;3;-1112;85.0;748;658;49;-1112;-1094;49;-43
-1204;-183;31.0;2;-1268;28.0;754;655;183;-1268;-1204;37;-44
-1220;-216;-24.0;29;-1327;-15.0;724;649;216;-1327;-1220;9;-44
-1151;-288;82.0;25;-1250;52.0;731;647;288;-1250;-1151;-5;-44
-918;-393;102.0;20;-1072;97.0;718;668;393;-1072;-918;20;-44
-569;-339;262.0;20;-734;113.0;703;682;339;-734;-569;23;-43
-177;-144;401.0;12;-245;-205.0;703;695;144;-245;-177;-17;-43
12;22;500.0;18;62;-329.0;682;709;-22;62;12;-21;-43
818;-716;-67.0;57;103;-22.0;688;649;716;103;818;198;-42
-14;22;48.0;20;-13;-90.0;646;737;-22;-13;-14;0;-41
6;-4;32.0;20;-15;-116.0;643;739;4;-15;6;0;-41
11;4;39.0;16;13;-101.0;655;735;-4;13;11;3;-41
-1301;392;30.0;-77;-1947;-18.0;646;881;-392;-1947;-1301;-293;-45
-842;427;-420.0;-104;-1176;-85.0;877;694;-427;-1176;-842;17;-53
-303;88;-121.0;-237;769;-223.0;834;923;-88;769;-303;366;-39
97;271;-144.0;181;-104;-416.0;275;829;-271;-104;97;112;-39
-120;91;50.0;-49;385;18.0;638;834;-91;385;-120;184;-39
-99;75;-72.0;15;87;-125.0;688;703;-75;87;-99;70;-40
-66;27;-52.0;34;35;-134.0;641;718;-27;35;-66;81;-40
-85;132;-91.0;8;36;-89.0;682;718;-132;36;-85;78;-40
-3398;-490;83.0;247;-4590;-5.0;661;424;490;-4590;-3398;-174;-41
-2808;81;92.0;115;-3492;3.0;648;612;-81;-3492;-2808;67;-41
-1623;536;95.0;-21;-2628;-7.0;672;780;-536;-2628;-1623;408;-41
-664;386;103.0;-47;-1868;2.0;635;850;-386;-1868;-664;338;-41
-26;241;95.0;20;-427;-3.0;513;866;-241;-427;-26;145;-42
137;208;83.0;-13;128;-35.0;557;874;-208;128;137;127;-43
170;427;81.0;-72;152;-34.0;608;909;-427;152;170;143;-43
150;218;73.0;-59;112;-38.0;614;888;-218;112;150;140;-43
-114;-423;70.0;-23;-135;-20.0;629;827;423;-135;-114;135;-43
-703;-359;81.0;92;-180;-26.0;505;776;359;-180;-703;137;-42
-1008;-498;60.0;49;-163;-27.0;534;805;498;-163;-1008;159;-40
-922;-909;81.0;472;-258;-17.0;773;118;909;-258;-922;179;-33
-220;107;45.0;-64;378;-51.0;790;821;-107;378;-220;-82;-47
-1376;-107;32.0;-129;1304;-57.0;851;670;107;1304;-1376;18;-46
-1001;-1457;119.0;-107;-4171;32.0;745;640;1457;-4171;-1001;471;-48
-1359;-1533;72.0;-112;-4420;-4.0;859;651;1533;-4420;-1359;347;-48
-385;-3336;-63.0;394;-554;-138.0;209;594;3336;-554;-385;385;-24
-22;-72;29.0;21;-35;-8.0;647;737;72;-35;-22;8;39
55;-88;30.0;22;-61;27.0;634;745;88;-61;55;-11;38
-12;79;53.0;163;104;36.0;557;627;-79;104;-12;138;-41
-88;-24;77.0;-102;-70;39.0;764;794;24;-70;-88;-39;-41
14;18;57.0;87;38;40.0;622;670;-18;38;14;70;-41
-40;-15;39.0;4;32;3.0;679;730;15;32;-40;22;-41
-23;-9;62.0;16;30;42.0;668;724;9;30;-23;44;-41
-33;2;44.0;24;27;59.0;663;716;-2;27;-33;51;-41
-7;11;-297.0;2;91;-450.0;705;706;-11;91;-7;-34;-40
154;47;-275.0;-5;-197;-450.0;708;713;-47;-197;154;-10;-41
284;81;-182.0;-3;-768;-446.0;716;706;-81;-768;284;-5;-41
1170;-246;-147.0;-76;-941;-454.0;673;896;246;-941;1170;281;-41
-192;-1876;190.0;-217;2011;-204.0;516;1162;1876;2011;-192;55;-37
-224;-2176;306.0;-139;1296;-104.0;657;931;2176;1296;-224;-100;-33
-1129;-2239;344.0;23;758;32.0;737;697;2239;758;-1129;-42;-29
-1068;-2130;692.0;254;665;99.0;767;476;2130;665;-1068;-78;-24
-748;-1822;-62.0;370;543;202.0;537;438;1822;543;-748;-11;-24
-702;-1992;870.0;335;733;-88.0;814;384;1992;733;-702;-106;-23
595;-317;545.0;576;712;-193.0;628;193;317;712;595;134;-21
1007;2375;-231.0;970;367;-1020.0;-530;266;-2375;367;1007;120;-24
-10;-9;63.0;12;56;-86.0;676;721;9;56;-10;-12;-44
-22;-2;84.0;17;37;-109.0;672;717;2;37;-22;-34;-44
-36;-3;93.0;24;90;-108.0;665;713;3;90;-36;-45;-44
-20;-51;101.0;21;79;-115.0;672;711;51;79;-20;-9;-44
14;-71;147.0;14;5;-121.0;670;723;71;5;14;-17;-44
21;-42;175.0;13;10;-92.0;668;728;42;10;21;-20;-44
17;-47;231.0;15;-28;-117.0;673;719;47;-28;17;-16;-43
1149;8015;30.0;-772;-2257;-10.0;1445;910;-8015;-2257;1149;369;-62
1895;7363;-62.0;-1900;-2503;-27.0;2832;1001;-7363;-2503;1895;177;-73
1614;4137;-53.0;-1015;-1873;-95.0;2079;1348;-4137;-1873;1614;168;-79
-1130;-2005;-13.0;1311;5160;848.0;2417;-1300;2005;5160;-1130;246;-22
1409;9443;685.0;-1827;-2951;-185.0;2838;949;-9443;-2951;1409;268;-80
