InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LUA magneticX;Accelerometer LH accZ;InertialMeasurementUnit RLA magneticZ;Accelerometer RKN^ accY;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;Accelerometer LWR accZ;InertialMeasurementUnit R-SHOE EuY
140;846.0;?;-493.0;978.0;?;708.0;677.0;452.0;-31
150;853.0;?;-542.0;965.0;?;694.0;604.0;485.0;-31
163;859.0;211.0;-592.0;965.0;?;681.0;568.0;387.0;-31
174;861.0;258.0;-640.0;972.0;-644.0;672.0;518.0;381.0;-30
180;864.0;254.0;-689.0;971.0;-641.0;662.0;477.0;430.0;-30
179;866.0;161.0;-740.0;971.0;-639.0;651.0;415.0;469.0;-29
175;864.0;172.0;-787.0;966.0;-636.0;647.0;324.0;410.0;-26
172;862.0;182.0;-830.0;950.0;?;636.0;233.0;303.0;-24
171;863.0;267.0;-879.0;995.0;?;623.0;261.0;291.0;-22
170;857.0;226.0;-917.0;993.0;?;615.0;192.0;299.0;-24
170;854.0;131.0;-947.0;982.0;?;599.0;165.0;333.0;-30
169;851.0;-14.0;-972.0;1031.0;?;570.0;76.0;347.0;-39
168;843.0;-211.0;-982.0;982.0;?;533.0;41.0;539.0;-48
167;836.0;-228.0;-988.0;958.0;?;495.0;14.0;580.0;-52
166;826.0;-263.0;-987.0;979.0;?;454.0;264.0;471.0;-52
166;815.0;-209.0;-986.0;960.0;?;433.0;337.0;461.0;-51
?;804.0;76.0;-986.0;973.0;?;422.0;220.0;447.0;-48
?;794.0;112.0;-983.0;947.0;?;406.0;118.0;542.0;-45
?;780.0;149.0;-975.0;943.0;?;399.0;112.0;591.0;-43
?;759.0;41.0;-964.0;1084.0;?;392.0;255.0;622.0;-43
166;745.0;-91.0;-959.0;1181.0;-368.0;381.0;301.0;612.0;-41
166;734.0;-107.0;-958.0;1054.0;-351.0;379.0;304.0;531.0;-36
167;720.0;8.0;-956.0;959.0;-344.0;383.0;311.0;487.0;-33
?;712.0;139.0;-954.0;878.0;-339.0;387.0;170.0;467.0;-31
?;699.0;179.0;-947.0;986.0;-340.0;395.0;?;453.0;-29
?;689.0;101.0;-937.0;978.0;-339.0;388.0;?;520.0;?
?;677.0;17.0;-921.0;885.0;-327.0;369.0;?;495.0;?
?;668.0;-21.0;-901.0;934.0;-312.0;345.0;?;464.0;?
?;660.0;6.0;-873.0;1101.0;-296.0;324.0;?;417.0;?
?;655.0;112.0;-838.0;989.0;-278.0;305.0;?;415.0;?
?;648.0;194.0;-811.0;1060.0;-269.0;291.0;?;443.0;?
?;639.0;234.0;-789.0;1075.0;-257.0;276.0;?;406.0;?
?;634.0;217.0;?;1164.0;-239.0;255.0;420.0;406.0;?
?;626.0;220.0;?;1119.0;-215.0;237.0;600.0;483.0;?
?;619.0;248.0;?;1072.0;-188.0;211.0;698.0;622.0;?
?;610.0;255.0;?;1023.0;-160.0;185.0;648.0;581.0;?
?;600.0;193.0;?;971.0;-139.0;163.0;386.0;?;-45
-16;592.0;245.0;?;925.0;-126.0;150.0;136.0;?;-45
-56;584.0;242.0;?;911.0;-115.0;142.0;47.0;?;-45
-41;580.0;223.0;?;842.0;-108.0;140.0;141.0;?;-45
-60;572.0;129.0;?;867.0;-101.0;138.0;221.0;?;-45
-119;568.0;103.0;?;866.0;-91.0;137.0;86.0;?;-45
-127;559.0;108.0;?;846.0;-83.0;137.0;13.0;?;-44
-135;549.0;63.0;?;693.0;-73.0;130.0;-73.0;?;-44
-147;541.0;-14.0;?;1606.0;-66.0;124.0;-107.0;?;?
-142;531.0;-34.0;?;1158.0;-58.0;123.0;-87.0;?;?
-147;519.0;-58.0;-607.0;1003.0;-48.0;124.0;-4.0;?;?
-146;506.0;-48.0;?;917.0;-33.0;128.0;106.0;234.0;?
-145;487.0;-22.0;?;1165.0;-25.0;133.0;231.0;?;?
-147;465.0;72.0;?;1041.0;-19.0;134.0;185.0;?;?
-146;439.0;172.0;?;957.0;-25.0;121.0;154.0;?;?
-145;413.0;308.0;?;869.0;-25.0;106.0;414.0;?;?
-145;387.0;353.0;?;967.0;?;93.0;685.0;?;?
-145;361.0;164.0;?;941.0;?;80.0;884.0;400.0;?
-145;327.0;-53.0;?;991.0;?;68.0;843.0;597.0;-58
-145;301.0;-127.0;?;994.0;?;48.0;601.0;757.0;-55
-145;282.0;-12.0;?;?;?;23.0;606.0;584.0;-62
-145;261.0;?;?;?;?;-9.0;607.0;395.0;-70
-145;247.0;?;?;?;?;-38.0;466.0;436.0;-69
-145;241.0;?;-23.0;?;?;-69.0;417.0;462.0;-69
-145;241.0;?;35.0;?;?;-84.0;384.0;453.0;-67
-145;240.0;?;102.0;?;?;-90.0;458.0;443.0;-62
-145;247.0;?;135.0;?;?;-97.0;508.0;434.0;-59
-145;254.0;?;178.0;?;149.0;-100.0;529.0;458.0;-56
-145;280.0;?;258.0;?;168.0;-97.0;544.0;471.0;-50
-145;302.0;?;266.0;978.0;178.0;-85.0;549.0;484.0;?
-144;317.0;?;?;1075.0;186.0;-77.0;649.0;531.0;?
-144;326.0;141.0;?;1017.0;199.0;-89.0;604.0;511.0;?
-144;324.0;78.0;?;1018.0;209.0;-125.0;643.0;531.0;?
-145;322.0;19.0;?;1194.0;202.0;-175.0;655.0;590.0;?
-145;322.0;8.0;?;1355.0;199.0;-213.0;661.0;580.0;?
-145;322.0;-1.0;278.0;1226.0;208.0;-227.0;550.0;494.0;?
-144;323.0;19.0;283.0;1006.0;211.0;-206.0;454.0;465.0;?
-144;321.0;23.0;287.0;1766.0;216.0;-188.0;461.0;473.0;?
-145;314.0;37.0;279.0;1644.0;218.0;?;472.0;394.0;?
-144;303.0;147.0;275.0;1316.0;217.0;?;422.0;331.0;?
-141;290.0;348.0;281.0;1035.0;219.0;?;539.0;247.0;?
-138;276.0;225.0;278.0;1067.0;221.0;?;576.0;276.0;-34
-136;258.0;472.0;274.0;1026.0;222.0;?;513.0;232.0;-34
-127;236.0;517.0;263.0;1004.0;220.0;?;521.0;211.0;-34
-123;?;650.0;257.0;1053.0;223.0;?;388.0;129.0;-34
-117;?;337.0;256.0;897.0;229.0;?;391.0;162.0;-34
-98;175.0;445.0;253.0;904.0;232.0;?;238.0;92.0;-34
-89;152.0;331.0;234.0;823.0;228.0;?;320.0;44.0;-34
-87;125.0;511.0;228.0;871.0;217.0;?;534.0;16.0;-34
-78;94.0;27.0;218.0;907.0;216.0;?;?;50.0;-34
-73;67.0;363.0;214.0;290.0;221.0;?;?;-194.0;-34
-73;38.0;-173.0;208.0;526.0;236.0;?;529.0;-52.0;-34
-68;9.0;55.0;215.0;1819.0;250.0;?;62.0;-95.0;-34
-65;-18.0;-246.0;207.0;1325.0;265.0;-498.0;462.0;?;-34
-62;-43.0;?;189.0;878.0;275.0;-508.0;188.0;?;-34
-57;-65.0;?;173.0;1107.0;277.0;-513.0;1199.0;222.0;-34
-51;-85.0;?;149.0;1079.0;283.0;-503.0;339.0;180.0;-34
-46;-99.0;?;118.0;986.0;289.0;-484.0;673.0;0.0;-34
-46;-97.0;?;70.0;910.0;287.0;-453.0;268.0;236.0;-34
-48;-91.0;?;25.0;991.0;283.0;-419.0;354.0;158.0;-34
-40;-87.0;?;-6.0;971.0;289.0;-386.0;708.0;160.0;-34
-31;-80.0;?;-19.0;965.0;301.0;-355.0;?;548.0;-34
-32;-77.0;?;-6.0;988.0;311.0;-323.0;?;446.0;-34
-28;-66.0;?;15.0;936.0;322.0;-294.0;?;106.0;-34
-24;-62.0;?;38.0;970.0;334.0;-275.0;?;-182.0;-34
-24;-60.0;?;59.0;1025.0;346.0;-268.0;?;23.0;-34
-14;-52.0;?;65.0;975.0;355.0;-270.0;?;15.0;-34
-4;?;476.0;72.0;1004.0;365.0;-264.0;?;153.0;-34
-5;?;540.0;83.0;1012.0;375.0;-276.0;?;259.0;-34
-5;?;618.0;100.0;1009.0;385.0;-281.0;?;267.0;-34
-10;?;692.0;117.0;1004.0;393.0;-290.0;?;134.0;-34
-12;?;680.0;127.0;990.0;400.0;-302.0;?;107.0;-34
-11;?;636.0;132.0;1041.0;407.0;-303.0;?;59.0;-33
-13;?;617.0;137.0;1010.0;410.0;?;?;26.0;-35
-13;?;738.0;142.0;993.0;417.0;?;462.0;-38.0;-32
-13;?;759.0;148.0;967.0;422.0;?;299.0;48.0;-28
-13;?;874.0;158.0;970.0;426.0;?;268.0;24.0;-30
-14;?;730.0;168.0;998.0;428.0;?;385.0;-8.0;-29
-14;?;662.0;174.0;1170.0;?;?;240.0;45.0;?
-14;?;810.0;179.0;?;?;?;292.0;-3.0;?
-14;?;808.0;186.0;?;?;?;235.0;-37.0;?
-15;-89.0;?;195.0;?;?;?;338.0;-69.0;?
-15;-98.0;?;204.0;1105.0;?;?;265.0;-41.0;?
-15;-108.0;?;213.0;1099.0;?;?;197.0;-94.0;?
-16;-118.0;?;222.0;940.0;?;?;212.0;-96.0;-50
-16;-129.0;?;231.0;878.0;?;?;170.0;-109.0;-48
-16;-139.0;?;237.0;894.0;?;?;227.0;-82.0;-45
-16;-148.0;?;245.0;980.0;?;-276.0;263.0;-18.0;-40
-16;-157.0;?;247.0;942.0;?;-300.0;217.0;-98.0;-36
-16;-160.0;?;247.0;1034.0;?;-311.0;231.0;-11.0;-34
-16;-164.0;?;248.0;1013.0;?;-320.0;208.0;-75.0;-30
-16;-165.0;?;243.0;1008.0;?;-330.0;275.0;-68.0;-26
-16;-167.0;?;238.0;1012.0;?;-338.0;299.0;-91.0;-23
-16;-169.0;?;236.0;991.0;?;-351.0;283.0;-61.0;-19
-15;-172.0;?;?;996.0;?;-356.0;506.0;?;-19
-12;-170.0;740.0;?;975.0;433.0;-361.0;408.0;?;-19
-15;-171.0;762.0;?;972.0;414.0;-362.0;369.0;?;-19
-12;-167.0;753.0;?;997.0;397.0;-360.0;316.0;?;-22
-17;-161.0;678.0;?;982.0;380.0;-361.0;356.0;?;-27
-45;-155.0;825.0;?;956.0;372.0;-355.0;?;?;-33
-74;-142.0;946.0;?;909.0;367.0;-348.0;?;-5.0;-34
-107;-126.0;620.0;?;997.0;358.0;-336.0;?;10.0;-34
-136;-108.0;666.0;?;1066.0;349.0;-324.0;?;50.0;-34
-125;-86.0;678.0;?;1098.0;334.0;-310.0;?;81.0;-34
-134;-63.0;590.0;340.0;?;312.0;-290.0;?;13.0;-34
-116;-42.0;628.0;345.0;?;288.0;-275.0;?;134.0;-34
7;-19.0;642.0;347.0;?;264.0;-255.0;?;23.0;-34
50;6.0;531.0;343.0;?;236.0;-228.0;?;72.0;-34
27;31.0;604.0;337.0;?;205.0;-195.0;?;67.0;-34
38;56.0;712.0;?;?;?;-161.0;201.0;-32.0;-34
31;81.0;1133.0;?;?;?;-124.0;-240.0;73.0;-34
28;110.0;463.0;?;?;?;-83.0;622.0;-125.0;-34
28;138.0;675.0;?;?;?;-42.0;264.0;-88.0;-34
23;174.0;480.0;?;?;?;-2.0;706.0;89.0;-34
23;207.0;348.0;?;?;?;28.0;510.0;-71.0;-34
21;238.0;816.0;?;?;?;55.0;420.0;91.0;-35
21;271.0;785.0;?;?;?;88.0;320.0;-17.0;-36
21;300.0;888.0;?;?;?;118.0;467.0;-189.0;-37
16;329.0;814.0;?;?;?;141.0;246.0;-16.0;-41
14;356.0;1072.0;?;?;?;165.0;154.0;-27.0;-50
14;377.0;1009.0;?;?;?;189.0;151.0;-70.0;-54
15;394.0;1004.0;?;?;-10.0;209.0;219.0;-75.0;-54
19;408.0;925.0;?;?;-29.0;230.0;456.0;-28.0;-54
19;416.0;?;?;?;-42.0;241.0;426.0;-4.0;-54
19;427.0;?;?;?;-55.0;250.0;307.0;101.0;-56
20;439.0;?;?;?;-62.0;264.0;166.0;117.0;-57
20;449.0;?;?;?;-64.0;269.0;154.0;93.0;-52
?;457.0;?;?;?;-59.0;267.0;225.0;92.0;-52
?;461.0;?;?;1006.0;-53.0;262.0;266.0;133.0;-51
?;460.0;?;?;972.0;-43.0;248.0;307.0;136.0;-46
?;454.0;?;?;983.0;-30.0;226.0;332.0;113.0;-45
20;443.0;?;?;957.0;-24.0;207.0;346.0;152.0;-45
20;427.0;?;120.0;962.0;-9.0;181.0;356.0;135.0;-45
20;407.0;?;103.0;1019.0;14.0;140.0;305.0;112.0;-44
20;389.0;?;?;1065.0;45.0;103.0;211.0;62.0;-39
20;366.0;?;?;1165.0;80.0;65.0;198.0;40.0;-36
20;348.0;?;?;1337.0;114.0;28.0;248.0;-30.0;-33
20;336.0;?;?;1342.0;136.0;5.0;313.0;14.0;-32
20;319.0;711.0;?;1031.0;156.0;-17.0;388.0;50.0;-32
20;311.0;693.0;?;1395.0;149.0;-32.0;315.0;112.0;-31
20;305.0;656.0;?;1987.0;129.0;-39.0;299.0;97.0;-31
19;297.0;679.0;?;1385.0;117.0;-48.0;268.0;85.0;-31
19;289.0;659.0;-167.0;1191.0;113.0;-54.0;243.0;11.0;-29
19;289.0;669.0;-189.0;1147.0;101.0;-53.0;264.0;-42.0;-28
19;288.0;661.0;-180.0;972.0;102.0;-55.0;294.0;-32.0;-28
19;291.0;717.0;-161.0;960.0;114.0;-60.0;289.0;-28.0;-28
19;301.0;707.0;-145.0;930.0;118.0;-49.0;316.0;2.0;-28
19;307.0;683.0;-124.0;999.0;122.0;-45.0;339.0;8.0;-28
19;312.0;721.0;-103.0;837.0;?;-35.0;290.0;-34.0;-28
19;326.0;?;-92.0;607.0;?;-22.0;385.0;-8.0;-28
19;340.0;?;-88.0;703.0;?;-8.0;322.0;-56.0;-28
19;356.0;728.0;-81.0;703.0;?;7.0;371.0;?;-28
19;379.0;698.0;-79.0;773.0;?;32.0;423.0;?;-28
19;398.0;699.0;-69.0;228.0;?;53.0;466.0;?;-28
19;417.0;716.0;-55.0;438.0;?;71.0;387.0;?;-28
19;437.0;730.0;-53.0;499.0;?;95.0;396.0;?;-28
19;452.0;680.0;-51.0;837.0;?;112.0;?;?;-28
19;465.0;674.0;-50.0;871.0;?;129.0;?;?;?
19;481.0;671.0;-53.0;796.0;?;153.0;?;?;?
19;492.0;567.0;-56.0;843.0;53.0;163.0;?;?;?
19;501.0;558.0;-57.0;1449.0;39.0;170.0;?;?;?
19;510.0;520.0;-63.0;1301.0;27.0;181.0;?;?;?
19;513.0;592.0;-59.0;?;19.0;187.0;?;?;?
19;515.0;511.0;-57.0;?;15.0;188.0;?;?;?
19;519.0;519.0;-61.0;?;-2.0;196.0;?;?;?
19;525.0;637.0;-61.0;?;-19.0;201.0;613.0;?;?
19;529.0;286.0;-59.0;?;-34.0;206.0;659.0;22.0;?
19;537.0;259.0;?;?;?;219.0;676.0;0.0;?
19;543.0;485.0;?;?;?;227.0;576.0;81.0;?
19;553.0;?;?;?;?;234.0;503.0;86.0;?
19;565.0;?;?;?;?;251.0;437.0;-22.0;?
19;575.0;?;?;?;?;266.0;569.0;-23.0;-28
19;585.0;?;?;973.0;?;?;647.0;113.0;-28
19;597.0;?;?;1009.0;?;?;511.0;-36.0;-28
19;604.0;?;?;1089.0;?;?;544.0;12.0;-28
19;608.0;?;?;1057.0;-111.0;?;545.0;-15.0;-28
19;618.0;?;?;1108.0;-80.0;?;563.0;36.0;-28
19;622.0;?;?;1007.0;-31.0;?;473.0;29.0;-28
19;625.0;?;?;798.0;38.0;358.0;430.0;-9.0;-28
19;632.0;?;?;898.0;87.0;366.0;500.0;-21.0;-28
19;636.0;?;?;1101.0;129.0;370.0;510.0;-43.0;-28
19;638.0;?;-177.0;1103.0;168.0;368.0;402.0;-2.0;-28
19;641.0;?;-189.0;908.0;186.0;373.0;427.0;-28.0;-28
19;636.0;562.0;-181.0;994.0;193.0;369.0;430.0;-20.0;-28
19;628.0;593.0;-177.0;996.0;190.0;365.0;400.0;-52.0;-28
19;?;594.0;-170.0;?;172.0;365.0;437.0;-55.0;-28
19;?;640.0;-163.0;?;149.0;355.0;432.0;-43.0;-28
19;?;682.0;-154.0;?;142.0;342.0;418.0;-95.0;-28
19;?;643.0;-145.0;?;129.0;342.0;381.0;-128.0;-28
19;?;637.0;-131.0;?;131.0;333.0;344.0;-78.0;-28
19;?;638.0;-117.0;?;137.0;326.0;321.0;-82.0;-28
19;?;619.0;-103.0;?;117.0;323.0;329.0;-65.0;-28
19;?;652.0;-90.0;?;91.0;315.0;315.0;-8.0;-30
19;?;671.0;-77.0;?;55.0;302.0;352.0;-25.0;-31
19;?;693.0;-64.0;1038.0;17.0;296.0;352.0;?;-33
19;?;681.0;-34.0;1027.0;-16.0;286.0;375.0;?;-34
19;?;668.0;12.0;1032.0;-50.0;272.0;385.0;?;-35
19;?;662.0;43.0;1023.0;-74.0;267.0;399.0;?;-37
19;?;633.0;67.0;1026.0;-74.0;256.0;378.0;?;-37
19;?;609.0;86.0;1034.0;-58.0;242.0;365.0;80.0;-37
19;?;647.0;105.0;?;-45.0;234.0;392.0;66.0;-37
19;?;658.0;129.0;?;-18.0;221.0;435.0;38.0;-36
19;?;687.0;138.0;?;-1.0;208.0;466.0;57.0;-35
19;?;696.0;?;?;2.0;204.0;458.0;61.0;-34
19;?;668.0;?;?;4.0;195.0;443.0;39.0;-33
19;?;697.0;?;?;20.0;183.0;373.0;?;-31
19;422.0;709.0;?;?;25.0;?;379.0;?;-29
?;418.0;708.0;?;1029.0;23.0;?;349.0;-33.0;-30
?;412.0;714.0;?;1020.0;28.0;?;364.0;-21.0;-29
?;412.0;720.0;?;1033.0;30.0;?;364.0;4.0;-27
?;415.0;691.0;?;1031.0;32.0;?;355.0;-22.0;-27
?;419.0;649.0;146.0;1048.0;38.0;?;402.0;-66.0;-27
?;428.0;632.0;144.0;1016.0;40.0;?;401.0;-41.0;-27
?;432.0;713.0;138.0;1024.0;52.0;?;399.0;-69.0;-27
19;433.0;728.0;128.0;1025.0;61.0;?;332.0;8.0;-27
19;443.0;765.0;107.0;1020.0;64.0;?;293.0;-51.0;-27
21;448.0;717.0;81.0;1012.0;80.0;207.0;363.0;-93.0;-26
22;456.0;692.0;47.0;1019.0;95.0;215.0;351.0;-111.0;-26
19;467.0;848.0;2.0;1041.0;95.0;234.0;309.0;-56.0;-26
31;477.0;873.0;-20.0;1050.0;81.0;?;331.0;-84.0;-26
48;489.0;882.0;-29.0;1028.0;59.0;?;410.0;-85.0;-26
58;503.0;915.0;-33.0;1024.0;33.0;?;333.0;-157.0;-26
70;519.0;789.0;-32.0;1023.0;10.0;?;378.0;-170.0;-26
75;535.0;758.0;-22.0;1003.0;-11.0;?;301.0;-124.0;-26
79;554.0;757.0;-22.0;1040.0;-30.0;?;356.0;-135.0;-26
82;572.0;812.0;-15.0;1016.0;-45.0;409.0;403.0;-158.0;-26
82;591.0;751.0;0.0;1019.0;-61.0;439.0;388.0;-121.0;-26
82;616.0;724.0;3.0;1032.0;-79.0;476.0;347.0;?;-26
83;635.0;616.0;2.0;1035.0;-94.0;505.0;499.0;?;-26
85;649.0;543.0;-11.0;1038.0;-108.0;532.0;468.0;?;-26
87;670.0;559.0;-30.0;1018.0;-124.0;567.0;444.0;?;-26
87;692.0;704.0;-44.0;1031.0;-142.0;601.0;221.0;?;-26
89;710.0;541.0;-56.0;1020.0;-159.0;630.0;444.0;?;-26
90;737.0;694.0;-73.0;1040.0;-184.0;665.0;422.0;?;-26
91;757.0;731.0;-86.0;1012.0;-207.0;688.0;262.0;?;-26
92;778.0;638.0;-101.0;1032.0;-228.0;710.0;28.0;34.0;-26
94;801.0;593.0;-120.0;1038.0;?;738.0;168.0;135.0;-26
94;819.0;728.0;-140.0;1024.0;?;758.0;466.0;155.0;-26
93;834.0;443.0;-161.0;1039.0;?;770.0;313.0;35.0;-26
94;853.0;630.0;-183.0;1014.0;?;794.0;413.0;76.0;-26
?;869.0;690.0;-204.0;1013.0;?;810.0;298.0;111.0;-26
?;880.0;364.0;-219.0;1023.0;-346.0;815.0;348.0;205.0;-26
?;895.0;360.0;-233.0;1016.0;-358.0;826.0;206.0;-27.0;-31
?;903.0;375.0;-245.0;1037.0;-369.0;828.0;226.0;17.0;-35
?;909.0;521.0;-257.0;1041.0;-377.0;825.0;218.0;70.0;-39
?;915.0;483.0;-272.0;1031.0;-388.0;828.0;214.0;65.0;-41
?;918.0;510.0;-282.0;1047.0;-398.0;?;267.0;79.0;-42
?;919.0;544.0;-291.0;1015.0;-410.0;?;227.0;162.0;-40
96;920.0;547.0;-298.0;1025.0;-417.0;?;217.0;208.0;-37
96;917.0;?;-299.0;1042.0;-419.0;?;236.0;173.0;-34
96;911.0;?;-295.0;1031.0;-422.0;?;342.0;133.0;-34
96;905.0;?;-298.0;1041.0;-424.0;767.0;241.0;153.0;-34
96;900.0;?;-293.0;1032.0;-429.0;748.0;381.0;127.0;-34
96;890.0;?;-286.0;1050.0;-428.0;732.0;247.0;85.0;-34
96;882.0;?;-279.0;1037.0;-425.0;719.0;434.0;?;-33
96;?;?;-266.0;1000.0;?;706.0;389.0;?;-32
96;?;445.0;-251.0;1017.0;?;690.0;414.0;?;?
96;?;263.0;-235.0;1008.0;?;687.0;447.0;?;?
96;?;-443.0;-225.0;1012.0;?;680.0;671.0;?;?
96;?;-1.0;-213.0;1104.0;?;672.0;818.0;43.0;-34
96;?;475.0;-203.0;1004.0;?;676.0;402.0;286.0;-35
96;?;258.0;-189.0;880.0;?;679.0;447.0;61.0;-35
96;?;148.0;-173.0;971.0;?;683.0;290.0;69.0;-36
96;?;249.0;-154.0;1049.0;?;698.0;516.0;130.0;-37
96;?;-133.0;-136.0;965.0;?;711.0;228.0;130.0;-37
96;?;252.0;-120.0;997.0;?;723.0;400.0;179.0;-38
96;?;?;-104.0;965.0;?;746.0;513.0;86.0;-38
96;?;113.0;-90.0;962.0;?;765.0;?;207.0;-38
96;?;141.0;-82.0;932.0;?;?;?;120.0;-39
96;748.0;51.0;-82.0;945.0;?;?;?;203.0;-39
96;744.0;-44.0;-87.0;917.0;?;?;?;207.0;-39
95;740.0;-20.0;-93.0;845.0;?;?;?;230.0;-39
95;742.0;53.0;-98.0;845.0;?;?;?;138.0;-39
95;739.0;202.0;-106.0;817.0;?;?;?;189.0;-39
95;734.0;249.0;-110.0;769.0;?;?;?;131.0;-39
96;?;29.0;-114.0;776.0;?;?;?;147.0;-39
95;?;89.0;-112.0;779.0;?;?;677.0;185.0;-39
95;?;178.0;-109.0;945.0;?;?;410.0;145.0;-39
95;?;138.0;-111.0;1199.0;?;?;355.0;336.0;-39
95;?;75.0;-114.0;668.0;?;?;745.0;225.0;-39
96;?;240.0;-115.0;993.0;-405.0;?;499.0;102.0;-39
96;?;54.0;-118.0;1374.0;-405.0;?;640.0;315.0;-39
95;?;174.0;-119.0;1079.0;-406.0;?;517.0;241.0;-39
95;?;60.0;-120.0;845.0;-406.0;1028.0;417.0;142.0;-39
95;?;98.0;-119.0;?;-405.0;1042.0;529.0;126.0;-39
95;?;?;-118.0;?;-404.0;1055.0;497.0;253.0;-39
96;?;?;-116.0;?;-406.0;1062.0;439.0;201.0;-39
96;?;?;-116.0;?;-402.0;1065.0;382.0;217.0;-39
95;?;?;-112.0;?;-402.0;1060.0;399.0;215.0;-38
95;?;?;-109.0;?;-399.0;1052.0;667.0;264.0;-38
95;?;?;-106.0;?;-401.0;1044.0;484.0;107.0;-38
95;?;28.0;-102.0;?;-399.0;1031.0;524.0;175.0;-37
95;?;103.0;-97.0;?;-398.0;1018.0;574.0;240.0;-38
94;?;50.0;-95.0;?;-396.0;1002.0;419.0;244.0;-38
94;?;46.0;-91.0;?;-395.0;990.0;332.0;154.0;-38
93;662.0;18.0;-84.0;?;-394.0;984.0;341.0;42.0;-38
93;662.0;105.0;-82.0;929.0;-390.0;983.0;297.0;131.0;-39
93;656.0;197.0;-78.0;924.0;-388.0;978.0;296.0;183.0;-39
93;648.0;129.0;-70.0;924.0;-389.0;967.0;390.0;204.0;-41
93;647.0;175.0;-69.0;884.0;-388.0;965.0;277.0;114.0;-42
93;642.0;109.0;-62.0;893.0;-385.0;958.0;348.0;160.0;-43
93;639.0;20.0;-59.0;892.0;-384.0;952.0;389.0;183.0;-44
93;?;-18.0;-57.0;907.0;-381.0;950.0;135.0;262.0;-44
93;?;24.0;-54.0;909.0;-382.0;?;?;355.0;-44
93;?;145.0;-53.0;923.0;-380.0;?;?;348.0;-45
92;?;149.0;-54.0;934.0;-380.0;?;?;342.0;-44
92;?;128.0;-55.0;913.0;-378.0;?;?;319.0;-44
92;?;341.0;-54.0;917.0;-374.0;?;312.0;158.0;-44
92;?;324.0;-58.0;?;-370.0;?;116.0;127.0;-44
92;656.0;429.0;-56.0;?;-368.0;?;213.0;235.0;-45
92;655.0;353.0;-56.0;?;-363.0;?;391.0;218.0;-45
92;658.0;332.0;-58.0;?;-358.0;?;330.0;229.0;-45
92;663.0;287.0;-59.0;?;-352.0;?;355.0;156.0;-44
92;669.0;295.0;-61.0;?;-344.0;?;332.0;179.0;-40
87;679.0;352.0;-63.0;?;-339.0;?;220.0;187.0;-35
84;680.0;459.0;-63.0;?;-332.0;?;240.0;233.0;-35
81;681.0;603.0;-66.0;?;-326.0;?;250.0;232.0;-35
66;680.0;608.0;-73.0;?;-324.0;?;-1.0;231.0;-34
63;675.0;594.0;-82.0;?;-328.0;?;50.0;190.0;-34
69;668.0;462.0;-97.0;936.0;-336.0;?;134.0;248.0;-34
74;665.0;342.0;-114.0;950.0;-342.0;688.0;150.0;167.0;-34
84;662.0;385.0;-136.0;907.0;-360.0;661.0;225.0;108.0;-34
94;661.0;347.0;-161.0;919.0;-376.0;634.0;278.0;89.0;-34
102;668.0;424.0;-198.0;934.0;-397.0;?;390.0;200.0;-34
108;676.0;389.0;-231.0;905.0;-421.0;590.0;630.0;236.0;-34
124;691.0;251.0;-264.0;921.0;-445.0;574.0;1079.0;303.0;-34
126;716.0;?;-301.0;920.0;-467.0;567.0;981.0;344.0;-34
152;738.0;?;-343.0;930.0;-491.0;562.0;384.0;327.0;-34
156;759.0;?;-392.0;926.0;-523.0;565.0;478.0;432.0;-34
150;786.0;?;-443.0;920.0;-553.0;559.0;708.0;528.0;-34
219;813.0;?;-491.0;933.0;-578.0;547.0;778.0;453.0;-34
27;828.0;?;-536.0;914.0;-600.0;541.0;643.0;389.0;-34
-203;846.0;195.0;-579.0;923.0;-617.0;534.0;564.0;362.0;-33
?;854.0;163.0;-613.0;922.0;-627.0;537.0;513.0;374.0;-33
-151;861.0;206.0;-642.0;914.0;-634.0;548.0;405.0;336.0;-33
-143;865.0;266.0;-669.0;938.0;-636.0;559.0;401.0;379.0;-32
-109;867.0;321.0;-698.0;953.0;-637.0;574.0;435.0;344.0;-32
-128;867.0;292.0;-730.0;984.0;-634.0;586.0;?;312.0;-30
-123;869.0;275.0;-768.0;971.0;-629.0;585.0;?;262.0;-29
-127;868.0;179.0;-806.0;950.0;-623.0;578.0;?;299.0;-28
-127;868.0;253.0;-838.0;982.0;-614.0;573.0;?;160.0;-26
-126;864.0;268.0;-861.0;924.0;-597.0;559.0;?;176.0;-27
-127;858.0;60.0;-870.0;966.0;-583.0;544.0;?;193.0;-36
?;847.0;-145.0;-867.0;946.0;-565.0;543.0;?;182.0;-45
?;839.0;-289.0;-869.0;959.0;-545.0;547.0;?;336.0;-51
?;830.0;-328.0;-869.0;943.0;-530.0;549.0;?;453.0;-56
?;813.0;-421.0;-865.0;939.0;-511.0;531.0;?;523.0;-56
?;797.0;-336.0;-863.0;882.0;-494.0;503.0;?;526.0;?
?;770.0;-304.0;-858.0;1008.0;-475.0;480.0;?;593.0;?
?;747.0;-262.0;-853.0;970.0;-456.0;467.0;468.0;650.0;?
?;726.0;-221.0;-850.0;957.0;-436.0;457.0;508.0;632.0;?
