InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-53.0;?;-137.0;-7.0;-146.0;-41.0;?;104.0;100.0;53.0;-19
35.0;-19;-204.0;-6.0;-162.0;-47.0;?;-72.0;-22.0;41.0;-19
221.0;-21;-61.0;27.0;-96.0;-27.0;?;-190.0;-215.0;67.0;?
125.0;-11;-107.0;24.0;-142.0;-39.0;?;-99.0;-152.0;45.0;?
105.0;-9;-145.0;57.0;-26.0;-16.0;?;-47.0;-101.0;72.0;?
122.0;23;-152.0;60.0;21.0;-26.0;?;?;-159.0;75.0;?
167.0;33;-185.0;82.0;-3.0;-45.0;?;?;-151.0;56.0;?
96.0;-36;-124.0;29.0;-3.0;-47.0;?;?;-19.0;66.0;?
60.0;7;-88.0;38.0;-10.0;-7.0;-47.0;-92.0;-57.0;47.0;?
99.0;28;-101.0;29.0;3.0;-50.0;-71.0;-36.0;-84.0;77.0;?
92.0;0;-77.0;5.0;-23.0;-42.0;-73.0;-89.0;43.0;41.0;?
72.0;23;-72.0;-15.0;-27.0;-13.0;-23.0;-39.0;6.0;45.0;23
-1.0;-7;-52.0;-13.0;59.0;-4.0;-41.0;19.0;-62.0;23.0;-7
47.0;0;-137.0;6.0;-37.0;-3.0;-52.0;57.0;-15.0;4.0;0
-19.0;44;-28.0;1.0;90.0;-12.0;-24.0;154.0;-261.0;?;44
-118.0;58;-43.0;8.0;-68.0;-21.0;-3.0;107.0;104.0;?;58
-67.0;43;-74.0;-11.0;0.0;-65.0;-27.0;19.0;30.0;?;43
43.0;-4;-151.0;-26.0;10.0;-64.0;-17.0;10.0;57.0;?;-4
84.0;-28;-47.0;-1.0;55.0;-26.0;-84.0;-47.0;-40.0;?;-28
17.0;-29;-4.0;-17.0;14.0;6.0;-23.0;65.0;-38.0;-11.0;-29
-95.0;-26;32.0;8.0;-65.0;1.0;-32.0;186.0;-19.0;-14.0;-26
-199.0;-8;29.0;58.0;-53.0;-2.0;?;365.0;-37.0;-23.0;-8
-88.0;3;-51.0;99.0;-187.0;-32.0;?;446.0;52.0;-2.0;?
88.0;3;-271.0;248.0;-80.0;-77.0;?;404.0;-206.0;32.0;3
308.0;30;-102.0;284.0;?;-157.0;203.0;36.0;-298.0;16.0;30
384.0;48;408.0;352.0;?;-101.0;287.0;-376.0;-195.0;33.0;48
434.0;20;457.0;452.0;?;-124.0;134.0;-455.0;-526.0;51.0;20
379.0;-8;-83.0;499.0;?;-169.0;16.0;-352.0;-352.0;60.0;-8
297.0;-5;-198.0;458.0;?;-216.0;-143.0;-302.0;-270.0;70.0;-5
326.0;2;283.0;393.0;?;-262.0;-6.0;-419.0;-48.0;60.0;2
357.0;-7;-176.0;347.0;?;-243.0;-119.0;-497.0;-243.0;70.0;-7
90.0;-24;-654.0;211.0;?;-164.0;-183.0;-360.0;-82.0;36.0;-24
89.0;-30;-208.0;75.0;?;-112.0;-226.0;-102.0;242.0;29.0;-30
99.0;-8;532.0;-193.0;?;0.0;0.0;-115.0;195.0;24.0;-8
79.0;-32;430.0;-400.0;?;-89.0;52.0;?;212.0;32.0;-32
-72.0;-58;-659.0;-571.0;?;-138.0;-150.0;?;171.0;32.0;-58
-270.0;-5;-650.0;-586.0;?;-149.0;-292.0;?;542.0;2.0;-5
-132.0;2;-167.0;-553.0;?;-128.0;64.0;?;422.0;-11.0;2
41.0;-21;32.0;-510.0;?;-59.0;65.0;?;207.0;-16.0;-21
163.0;-8;-77.0;-369.0;-122.0;-38.0;95.0;?;248.0;-26.0;?
45.0;33;-374.0;-115.0;-68.0;-134.0;71.0;?;78.0;3.0;?
-67.0;31;-309.0;186.0;129.0;-79.0;148.0;?;-143.0;0.0;31
11.0;-17;-471.0;243.0;39.0;-117.0;3.0;?;-45.0;-30.0;-17
329.0;19;804.0;562.0;-9.0;-139.0;-33.0;?;-315.0;-10.0;19
452.0;?;213.0;532.0;-101.0;-79.0;67.0;?;-545.0;-13.0;20
153.0;?;-185.0;441.0;175.0;-81.0;-201.0;?;-404.0;-22.0;-13
171.0;?;-88.0;457.0;242.0;-167.0;-81.0;?;-17.0;13.0;19
314.0;?;-84.0;446.0;293.0;-73.0;-99.0;?;-317.0;11.0;12
?;?;-521.0;220.0;377.0;13.0;-269.0;?;-125.0;16.0;-9
?;?;598.0;46.0;284.0;12.0;-47.0;-334.0;68.0;49.0;1
?;?;600.0;-262.0;113.0;1.0;-48.0;-209.0;81.0;28.0;-11
?;?;114.0;-403.0;-78.0;17.0;-122.0;-137.0;41.0;-13.0;-56
?;?;-167.0;-619.0;-84.0;-93.0;?;269.0;59.0;-41.0;?
?;?;-604.0;-577.0;-7.0;-68.0;?;700.0;717.0;-13.0;?
?;?;-123.0;-624.0;12.0;-47.0;?;260.0;321.0;-51.0;-14
?;?;56.0;-580.0;-108.0;23.0;?;-17.0;346.0;-14.0;-19
?;9;95.0;-395.0;-141.0;40.0;?;59.0;359.0;-11.0;9
?;22;-413.0;-127.0;4.0;-37.0;?;255.0;198.0;28.0;22
-151.0;-3;-659.0;137.0;180.0;-56.0;?;471.0;21.0;-1.0;-3
-40.0;-9;-145.0;239.0;260.0;-124.0;?;271.0;57.0;-8.0;-9
485.0;43;1230.0;531.0;-51.0;-50.0;?;-554.0;-200.0;21.0;43
260.0;51;101.0;562.0;52.0;-58.0;?;-862.0;-848.0;51.0;51
-191.0;12;-494.0;460.0;143.0;-144.0;?;-36.0;-248.0;32.0;12
20.0;3;-390.0;433.0;-109.0;-74.0;?;-112.0;142.0;82.0;3
221.0;14;-71.0;323.0;-103.0;?;?;-620.0;-355.0;55.0;14
184.0;13;-349.0;161.0;108.0;?;?;-209.0;-40.0;32.0;13
278.0;-17;582.0;47.0;34.0;?;49.0;-372.0;-172.0;39.0;-17
191.0;-62;144.0;-207.0;-17.0;?;-92.0;-111.0;-74.0;53.0;-62
-136.0;-88;-839.0;-289.0;68.0;?;-390.0;585.0;35.0;15.0;-88
-98.0;-53;-241.0;-415.0;-183.0;?;-232.0;597.0;232.0;28.0;-53
9.0;-6;-339.0;-516.0;-193.0;?;-125.0;265.0;109.0;13.0;-6
149.0;11;-5.0;-485.0;-219.0;124.0;169.0;242.0;285.0;4.0;11
184.0;18;81.0;-360.0;-202.0;160.0;201.0;60.0;229.0;3.0;18
43.0;-11;73.0;-133.0;-63.0;110.0;245.0;-17.0;-31.0;23.0;-11
-323.0;-8;-563.0;107.0;204.0;43.0;8.0;577.0;11.0;-43.0;-8
-96.0;13;145.0;383.0;?;-7.0;11.0;415.0;-2.0;-11.0;13
341.0;2;619.0;443.0;?;-55.0;160.0;-754.0;-430.0;-36.0;2
148.0;28;-362.0;387.0;?;-128.0;-70.0;-563.0;-516.0;?;28
-33.0;40;-99.0;362.0;?;-99.0;-119.0;-328.0;113.0;?;40
185.0;12;79.0;464.0;?;-78.0;-28.0;-529.0;-306.0;?;12
276.0;-29;-251.0;308.0;?;-16.0;-155.0;-653.0;-457.0;?;-29
80.0;-64;-61.0;131.0;?;-36.0;-163.0;?;-168.0;?;-64
347.0;-37;401.0;162.0;?;?;-111.0;?;-186.0;?;-37
331.0;-16;485.0;23.0;211.0;?;-13.0;?;-462.0;?;-16
-14.0;-38;?;-145.0;284.0;?;-270.0;179.0;-104.0;?;-38
-24.0;17;?;-252.0;123.0;?;-253.0;462.0;125.0;?;17
79.0;62;?;-406.0;-44.0;?;-71.0;358.0;188.0;7.0;62
96.0;52;?;-411.0;?;?;41.0;?;237.0;-11.0;52
118.0;43;?;-314.0;?;?;156.0;?;279.0;-4.0;43
6.0;22;?;-32.0;?;?;93.0;?;-88.0;22.0;22
-172.0;33;?;126.0;?;?;117.0;?;213.0;23.0;33
38.0;-19;?;373.0;?;?;114.0;?;-148.0;8.0;-19
210.0;-19;?;496.0;?;-43.0;21.0;?;-289.0;-43.0;-19
158.0;49;?;477.0;?;-137.0;-59.0;?;-418.0;7.0;49
100.0;23;?;414.0;?;-122.0;-85.0;?;-236.0;7.0;23
104.0;12;?;236.0;?;-16.0;-192.0;?;-208.0;2.0;12
338.0;-9;?;38.0;?;77.0;-308.0;-166.0;-119.0;-4.0;-9
414.0;-48;207.0;-230.0;?;10.0;-64.0;-373.0;-159.0;49.0;-48
46.0;-48;?;-352.0;?;43.0;-229.0;30.0;-205.0;2.0;-48
-162.0;-49;?;-336.0;68.0;30.0;?;604.0;235.0;20.0;-49
21.0;-30;?;-442.0;27.0;38.0;?;500.0;169.0;15.0;-30
115.0;14;?;-446.0;-152.0;84.0;?;255.0;171.0;-16.0;14
64.0;36;?;-352.0;-280.0;141.0;?;188.0;238.0;-25.0;36
54.0;22;?;-278.0;-254.0;143.0;-49.0;194.0;225.0;-4.0;22
-104.0;12;?;44.0;92.0;61.0;223.0;126.0;125.0;-22.0;12
-28.0;24;?;157.0;157.0;52.0;205.0;180.0;287.0;-62.0;24
220.0;14;?;?;46.0;35.0;-38.0;-636.0;-330.0;-65.0;14
146.0;-1;133.0;?;-2.0;-104.0;73.0;-776.0;-229.0;-4.0;-1
66.0;24;-314.0;?;94.0;-98.0;-195.0;-509.0;-117.0;-11.0;24
-18.0;26;101.0;?;-10.0;-124.0;?;-480.0;-32.0;6.0;26
-41.0;?;-1.0;?;-122.0;?;?;-288.0;121.0;21.0;-10
68.0;?;275.0;?;-265.0;?;-175.0;-36.0;170.0;?;-29
161.0;?;602.0;?;-268.0;?;30.0;-253.0;-62.0;?;-20
-132.0;?;-169.0;?;-116.0;?;-35.0;132.0;-6.0;?;-13
-215.0;?;-347.0;?;-132.0;?;-115.0;582.0;340.0;?;-38
-101.0;?;-110.0;?;-228.0;?;-89.0;401.0;288.0;?;-16
-75.0;48;185.0;?;-255.0;?;48.0;413.0;269.0;?;48
102.0;27;91.0;?;-351.0;?;168.0;131.0;300.0;?;27
25.0;-17;-331.0;?;31.0;?;177.0;191.0;-3.0;?;-17
-155.0;-16;-358.0;?;199.0;?;115.0;262.0;92.0;?;-16
-165.0;-27;25.0;?;270.0;?;355.0;108.0;-109.0;?;-27
97.0;9;-26.0;592.0;214.0;?;51.0;-309.0;-471.0;?;9
315.0;60;-87.0;543.0;242.0;?;15.0;-636.0;-498.0;?;60
326.0;30;-61.0;527.0;291.0;?;-66.0;-537.0;-496.0;?;30
310.0;-5;44.0;368.0;176.0;?;-26.0;-478.0;-367.0;?;-5
109.0;-25;-107.0;267.0;93.0;?;?;-331.0;-466.0;?;-25
175.0;-25;36.0;82.0;48.0;?;?;-67.0;-65.0;24.0;-25
349.0;-23;365.0;-64.0;122.0;?;?;-367.0;-221.0;37.0;-23
319.0;-74;-59.0;-182.0;178.0;?;?;-360.0;-295.0;17.0;-74
2.0;-77;-404.0;-299.0;117.0;-31.0;?;336.0;-24.0;2.0;-77
-12.0;2;?;-324.0;-36.0;10.0;?;601.0;?;?;2
133.0;19;?;-479.0;-206.0;143.0;?;405.0;?;?;19
281.0;8;?;-411.0;-265.0;220.0;?;107.0;?;?;8
118.0;13;?;-269.0;-346.0;210.0;99.0;-217.0;?;?;13
-137.0;-3;?;229.0;160.0;16.0;233.0;-103.0;?;-9.0;-3
-50.0;-40;-51.0;373.0;?;-42.0;70.0;16.0;?;-48.0;-40
858.0;-47;638.0;600.0;?;-78.0;134.0;-1322.0;466.0;4.0;-47
28.0;17;1125.0;-111.0;?;-324.0;334.0;-1724.0;-642.0;12.0;17
152.0;28;343.0;365.0;?;-388.0;-180.0;428.0;541.0;16.0;28
278.0;31;-155.0;152.0;?;-68.0;?;-461.0;309.0;20.0;31
-134.0;36;108.0;120.0;?;56.0;?;111.0;-377.0;56.0;36
-424.0;-28;-198.0;65.0;?;127.0;?;446.0;403.0;19.0;-28
-449.0;-19;-428.0;13.0;?;?;?;412.0;29.0;6.0;-19
-531.0;13;-314.0;-118.0;?;77.0;?;651.0;-340.0;0.0;13
-630.0;10;-157.0;-294.0;?;95.0;?;730.0;-39.0;-11.0;10
-788.0;12;-339.0;-482.0;?;29.0;?;905.0;364.0;-41.0;12
-834.0;0;-606.0;-598.0;?;-66.0;?;895.0;488.0;-28.0;0
-834.0;2;-844.0;-685.0;?;-69.0;?;941.0;449.0;-47.0;2
-935.0;-4;-801.0;-681.0;?;-112.0;?;944.0;532.0;-47.0;-4
-785.0;-16;-459.0;-637.0;-661.0;-43.0;?;882.0;821.0;-62.0;-16
-590.0;15;-81.0;-559.0;-541.0;19.0;?;571.0;896.0;-86.0;15
-305.0;48;-109.0;-409.0;-176.0;29.0;65.0;283.0;637.0;-73.0;48
-14.0;15;-83.0;-271.0;154.0;13.0;12.0;-66.0;371.0;-97.0;15
66.0;-18;137.0;-190.0;238.0;40.0;29.0;-160.0;413.0;-85.0;-18
50.0;-10;-19.0;-90.0;307.0;35.0;-88.0;-126.0;?;-77.0;-10
136.0;-9;-30.0;-89.0;239.0;-11.0;-69.0;-129.0;?;-83.0;-9
238.0;-5;170.0;-100.0;289.0;-30.0;25.0;-296.0;501.0;-71.0;-5
164.0;-13;23.0;-73.0;269.0;-40.0;62.0;-298.0;374.0;-87.0;-13
111.0;-4;271.0;-95.0;243.0;-70.0;83.0;-171.0;395.0;-82.0;-4
-148.0;22;68.0;-64.0;272.0;-90.0;-11.0;42.0;179.0;-60.0;22
-183.0;4;-24.0;-47.0;161.0;-38.0;-58.0;197.0;226.0;-36.0;4
-96.0;9;108.0;-31.0;215.0;-55.0;-58.0;96.0;125.0;-49.0;9
-19.0;-19;12.0;-22.0;168.0;?;35.0;-14.0;71.0;-15.0;-19
-29.0;?;-57.0;-70.0;37.0;?;12.0;-16.0;107.0;2.0;-15
-61.0;?;-132.0;-146.0;13.0;?;12.0;81.0;65.0;-17.0;32
27.0;?;-98.0;-165.0;-35.0;?;-36.0;23.0;97.0;-14.0;-22
-43.0;-41;-42.0;-133.0;91.0;?;-41.0;53.0;103.0;-4.0;-41
-7.0;-43;-100.0;-108.0;69.0;?;-9.0;14.0;151.0;-13.0;-43
16.0;-19;-217.0;-104.0;-16.0;?;-75.0;-34.0;116.0;-2.0;-19
-16.0;13;-69.0;-156.0;-85.0;-14.0;-74.0;-7.0;80.0;8.0;13
-50.0;-8;-29.0;-97.0;-200.0;-19.0;14.0;-8.0;117.0;-34.0;-8
-108.0;10;-58.0;-13.0;-108.0;-48.0;86.0;65.0;42.0;-22.0;10
-60.0;-14;-210.0;118.0;86.0;-48.0;224.0;159.0;-317.0;3.0;-14
-64.0;-20;?;305.0;-7.0;34.0;181.0;?;-97.0;-36.0;-20
203.0;54;?;379.0;73.0;-5.0;325.0;?;-307.0;-45.0;54
320.0;40;?;364.0;188.0;-90.0;146.0;?;-415.0;-7.0;40
326.0;14;?;336.0;100.0;-89.0;14.0;?;-76.0;12.0;14
347.0;52;?;331.0;90.0;-97.0;-135.0;?;-280.0;0.0;52
173.0;20;?;293.0;118.0;-99.0;-56.0;?;-344.0;-45.0;20
229.0;-8;?;?;-22.0;-41.0;-62.0;?;-66.0;0.0;-8
74.0;21;?;?;-213.0;?;77.0;?;-56.0;28.0;21
-63.0;-33;?;?;219.0;?;174.0;95.0;-57.0;?;-33
47.0;-20;?;?;315.0;?;61.0;-84.0;-129.0;?;-20
279.0;63;164.0;?;72.0;?;79.0;-681.0;-408.0;?;63
278.0;72;-135.0;?;98.0;-148.0;-46.0;-786.0;-525.0;-1.0;72
138.0;?;-31.0;?;155.0;-230.0;-154.0;-501.0;-237.0;-6.0;-11
198.0;?;-76.0;?;125.0;-199.0;-176.0;-267.0;-209.0;?;-38
323.0;?;356.0;23.0;-60.0;-20.0;-76.0;-227.0;-112.0;?;-53
242.0;?;342.0;-144.0;-62.0;17.0;104.0;-283.0;-228.0;?;-49
-67.0;?;-199.0;-291.0;88.0;32.0;-213.0;297.0;1.0;?;7
-55.0;?;-346.0;-482.0;-132.0;-24.0;-268.0;781.0;537.0;?;35
104.0;?;-110.0;-503.0;-131.0;102.0;-20.0;430.0;100.0;?;?
66.0;?;-61.0;-426.0;-437.0;232.0;103.0;228.0;397.0;?;?
-114.0;-27;0.0;-61.0;-228.0;130.0;16.0;-85.0;-102.0;?;?
-265.0;-13;82.0;185.0;260.0;71.0;155.0;232.0;70.0;?;?
-106.0;1;-107.0;332.0;236.0;9.0;-58.0;93.0;27.0;?;?
70.0;-19;69.0;340.0;-48.0;-35.0;-31.0;-406.0;-195.0;?;?
109.0;23;107.0;261.0;-41.0;-96.0;45.0;-270.0;-128.0;?;?
93.0;51;-12.0;316.0;-69.0;-95.0;-44.0;-139.0;41.0;?;?
113.0;-1;-80.0;238.0;-86.0;-97.0;-70.0;-242.0;-113.0;?;?
202.0;14;-31.0;233.0;-43.0;-110.0;-48.0;-510.0;-69.0;?;?
?;25;-178.0;278.0;315.0;-54.0;-201.0;277.0;-259.0;?;?
?;-24;16.0;101.0;?;63.0;-28.0;-146.0;-334.0;-11.0;?
?;-29;-17.0;30.0;?;-20.0;75.0;6.0;-35.0;-2.0;?
?;-36;-57.0;-14.0;?;3.0;-106.0;-37.0;-143.0;-9.0;?
-42.0;-34;-110.0;-46.0;?;-71.0;-236.0;177.0;-351.0;?;?
-122.0;-27;435.0;?;24.0;47.0;-214.0;570.0;155.0;?;?
-5.0;-26;?;?;2.0;117.0;-322.0;511.0;-78.0;?;-26
53.0;-18;?;?;-63.0;235.0;-94.0;273.0;-311.0;?;-18
-92.0;0;?;?;-78.0;244.0;-37.0;141.0;-278.0;?;0
-429.0;41;?;?;-108.0;110.0;-132.0;263.0;9.0;?;41
-391.0;20;?;-100.0;-177.0;50.0;-218.0;159.0;138.0;?;20
-419.0;-2;-297.0;-242.0;-230.0;-42.0;-277.0;198.0;206.0;?;-2
-539.0;0;-399.0;-366.0;-271.0;-101.0;-350.0;295.0;207.0;?;0
-712.0;-7;-547.0;-529.0;-268.0;-159.0;-326.0;667.0;239.0;?;-7
-858.0;2;-872.0;-575.0;-318.0;-155.0;-405.0;893.0;392.0;?;2
-900.0;-9;-952.0;?;-426.0;-86.0;-436.0;974.0;488.0;-32.0;-9
-788.0;8;-1018.0;?;-412.0;-32.0;-437.0;884.0;429.0;-30.0;8
-723.0;4;-1050.0;?;-476.0;-15.0;-390.0;763.0;179.0;-17.0;4
-630.0;?;-886.0;?;-468.0;7.0;-284.0;644.0;-37.0;6.0;12
-635.0;?;-891.0;?;-446.0;37.0;-158.0;710.0;-208.0;12.0;30
-602.0;?;-778.0;?;-522.0;27.0;?;720.0;-231.0;28.0;-15
-533.0;?;-496.0;-314.0;-585.0;11.0;?;653.0;-286.0;8.0;10
-475.0;?;-280.0;-199.0;-558.0;58.0;?;479.0;-485.0;23.0;12
-362.0;?;?;-153.0;-341.0;52.0;?;?;?;17.0;-33
-145.0;?;?;?;-289.0;-74.0;?;249.0;?;10.0;-7
-33.0;?;?;?;-162.0;-65.0;?;48.0;?;-4.0;1
-218.0;?;?;?;-71.0;-49.0;?;184.0;?;6.0;?
-411.0;?;?;?;-261.0;-112.0;?;416.0;?;-17.0;?
-497.0;-9;?;?;-518.0;?;?;549.0;?;-22.0;-9
-360.0;-5;?;?;-745.0;?;?;548.0;?;-23.0;-5
3.0;-12;?;?;-1056.0;?;?;133.0;-1476.0;-11.0;-12
449.0;-17;?;?;-1161.0;?;-73.0;-182.0;-1148.0;-32.0;-17
712.0;10;?;?;-997.0;?;-30.0;-628.0;-846.0;-20.0;10
826.0;11;?;-31.0;-701.0;?;-9.0;-551.0;-635.0;-30.0;11
809.0;26;?;-24.0;-437.0;?;-28.0;-507.0;-273.0;-5.0;26
556.0;22;31.0;-118.0;-172.0;?;-67.0;-466.0;-68.0;-22.0;22
403.0;-25;-29.0;-196.0;-25.0;?;-82.0;-293.0;-3.0;-50.0;-25
141.0;-7;-95.0;-254.0;-32.0;?;-79.0;-18.0;173.0;-52.0;-7
-33.0;15;-80.0;-141.0;-164.0;?;-67.0;104.0;449.0;-114.0;15
-80.0;-7;-66.0;-83.0;-21.0;?;8.0;170.0;250.0;-86.0;-7
6.0;5;499.0;60.0;7.0;?;58.0;-17.0;-44.0;-96.0;5
58.0;13;-490.0;87.0;-82.0;1.0;-213.0;-43.0;51.0;-69.0;13
166.0;-4;?;132.0;-77.0;-48.0;-263.0;-114.0;5.0;9.0;-4
207.0;-19;?;136.0;-143.0;-77.0;-30.0;-187.0;25.0;-9.0;-19
248.0;-12;?;162.0;-188.0;-89.0;-126.0;-248.0;-88.0;17.0;-12
175.0;-9;?;129.0;-185.0;-131.0;-178.0;-213.0;-106.0;79.0;-9
47.0;-21;?;38.0;-226.0;-103.0;-160.0;-137.0;64.0;122.0;-21
-3.0;-28;?;50.0;-182.0;-168.0;-83.0;-76.0;16.0;143.0;-28
-10.0;-36;255.0;44.0;-160.0;-218.0;-104.0;-65.0;-24.0;120.0;-36
585.0;-50;-228.0;659.0;1985.0;125.0;384.0;-670.0;-82.0;535.0;-50
637.0;?;-298.0;848.0;2150.0;186.0;418.0;-624.0;-58.0;465.0;-7
795.0;?;7.0;1003.0;2100.0;136.0;487.0;-862.0;179.0;?;-26
1078.0;?;-270.0;1071.0;2072.0;100.0;291.0;-975.0;236.0;?;-4
1403.0;?;-704.0;1131.0;1998.0;-108.0;-169.0;-1332.0;286.0;419.0;24
1618.0;?;313.0;1155.0;1905.0;-425.0;?;-1620.0;197.0;348.0;3
1717.0;?;889.0;1173.0;?;-718.0;?;-1745.0;48.0;355.0;5
1827.0;?;424.0;1282.0;?;-691.0;89.0;-2065.0;-324.0;297.0;13
1770.0;?;-194.0;1309.0;?;-678.0;-301.0;-2073.0;-797.0;291.0;15
1677.0;?;-324.0;1221.0;?;-684.0;-601.0;-2014.0;-995.0;324.0;-31
1704.0;?;-266.0;1128.0;?;-702.0;-435.0;-1889.0;-1009.0;242.0;-59
1629.0;-13;-428.0;1114.0;?;-659.0;-214.0;-1739.0;?;264.0;-13
1342.0;13;-442.0;1045.0;432.0;-587.0;-4.0;-1473.0;?;?;13
1102.0;2;-245.0;799.0;570.0;-433.0;31.0;-1297.0;?;?;2
756.0;-22;-136.0;617.0;?;-368.0;-56.0;-802.0;?;?;-22
?;-57;-130.0;396.0;?;-259.0;-117.0;-412.0;?;98.0;-57
?;-4;-123.0;197.0;?;-170.0;-134.0;-110.0;?;49.0;-4
?;37;-242.0;65.0;?;-102.0;-176.0;49.0;?;57.0;37
?;6;-324.0;93.0;?;-35.0;-178.0;66.0;?;3.0;6
?;-8;-269.0;11.0;13.0;-32.0;-114.0;?;136.0;19.0;-8
?;-19;-239.0;34.0;20.0;-69.0;-99.0;?;-76.0;17.0;-19
?;-4;-178.0;7.0;-174.0;-70.0;-78.0;?;134.0;32.0;-4
?;-37;-108.0;-17.0;-182.0;-33.0;-64.0;?;67.0;8.0;-37
?;-53;-76.0;-64.0;-196.0;-46.0;-56.0;?;18.0;9.0;-53
-257.0;-14;-189.0;-185.0;-375.0;-60.0;-57.0;?;356.0;-11.0;-14
-320.0;-18;-246.0;-151.0;-354.0;-15.0;-36.0;?;226.0;-9.0;-18
-366.0;-19;-271.0;-166.0;-313.0;23.0;-26.0;?;199.0;-36.0;-19
-282.0;-16;-439.0;-151.0;-305.0;37.0;?;?;197.0;-17.0;-16
-152.0;11;-534.0;-162.0;-245.0;42.0;?;?;122.0;-35.0;11
-156.0;-5;-545.0;-125.0;-179.0;25.0;?;?;207.0;-32.0;-5
-65.0;?;-599.0;-87.0;-149.0;58.0;-28.0;?;125.0;-62.0;-49
-37.0;?;-248.0;-88.0;-85.0;-3.0;-10.0;?;251.0;-64.0;-10
41.0;?;-3.0;-94.0;-118.0;25.0;19.0;119.0;301.0;-34.0;-16
-1.0;?;?;-83.0;-104.0;-29.0;42.0;129.0;234.0;-60.0;-46
13.0;?;?;-84.0;-84.0;18.0;157.0;112.0;301.0;-77.0;4
-50.0;?;?;-104.0;-128.0;12.0;152.0;138.0;373.0;-66.0;?
-75.0;?;?;-65.0;-55.0;6.0;108.0;146.0;330.0;-57.0;?
-8.0;?;?;14.0;6.0;26.0;-41.0;85.0;-38.0;-41.0;?
-35.0;?;?;-15.0;7.0;-14.0;-75.0;49.0;20.0;-27.0;?
-30.0;?;?;-1.0;-7.0;19.0;-26.0;36.0;23.0;-31.0;?
1.0;?;?;27.0;-18.0;5.0;-35.0;76.0;17.0;-64.0;?
-2.0;?;88.0;14.0;14.0;-46.0;67.0;70.0;-3.0;-46.0;?
2.0;19;115.0;28.0;35.0;-24.0;85.0;35.0;0.0;-7.0;?
-61.0;51;-27.0;19.0;58.0;12.0;28.0;87.0;20.0;-62.0;?
-61.0;40;-125.0;52.0;9.0;68.0;-49.0;76.0;-30.0;-40.0;?
-163.0;16;-171.0;?;6.0;21.0;-14.0;144.0;-68.0;-45.0;16
-413.0;-2;-528.0;?;-31.0;13.0;-100.0;272.0;7.0;-43.0;-2
-732.0;3;-924.0;?;-124.0;150.0;-167.0;558.0;33.0;-77.0;3
-968.0;51;-943.0;?;-250.0;173.0;-178.0;874.0;189.0;-79.0;51
-1223.0;34;-1045.0;?;-298.0;209.0;?;1100.0;290.0;-85.0;34
-1377.0;23;-1277.0;?;-274.0;208.0;?;1460.0;358.0;-111.0;23
-1391.0;10;-674.0;?;?;274.0;?;1513.0;556.0;-147.0;10
-1215.0;-32;-397.0;?;?;347.0;?;1483.0;561.0;-164.0;-32
?;-28;-596.0;?;?;364.0;?;1277.0;475.0;-149.0;-28
?;-36;-545.0;?;?;410.0;?;1061.0;430.0;-166.0;-36
?;-24;-791.0;-789.0;?;385.0;?;1113.0;359.0;-201.0;-24
?;5;-895.0;-821.0;?;398.0;?;1125.0;322.0;-196.0;5
?;-1;-881.0;-884.0;?;369.0;?;1234.0;356.0;-236.0;-1
?;5;-899.0;-863.0;?;371.0;-98.0;1282.0;398.0;-280.0;5
?;3;-1526.0;-802.0;?;424.0;-283.0;1138.0;268.0;-262.0;3
?;-18;-2091.0;-682.0;?;426.0;-287.0;819.0;147.0;-282.0;-18
?;4;-2234.0;-551.0;?;?;-14.0;?;?;-284.0;4
?;39;-1878.0;-459.0;?;?;217.0;?;?;-274.0;39
34.0;2;442.0;87.0;?;-131.0;-343.0;?;?;79.0;2
-16.0;6;668.0;102.0;?;-80.0;-392.0;?;-104.0;42.0;6
7.0;-5;699.0;93.0;?;-51.0;-421.0;?;-85.0;54.0;-5
7.0;-3;945.0;?;?;-106.0;-453.0;?;-102.0;104.0;-3
-13.0;16;899.0;?;?;-50.0;-477.0;22.0;-123.0;92.0;16
57.0;13;797.0;?;?;-16.0;-369.0;5.0;-121.0;70.0;13
63.0;11;564.0;?;?;19.0;-312.0;-25.0;-61.0;21.0;11
68.0;12;761.0;?;?;-1.0;-323.0;-85.0;?;19.0;12
11.0;-11;497.0;?;?;-14.0;-269.0;-86.0;?;23.0;-11
45.0;4;374.0;?;?;-20.0;-261.0;-25.0;?;10.0;4
6.0;6;232.0;?;?;43.0;-276.0;25.0;?;6.0;6
?;-47;121.0;-17.0;?;-24.0;-226.0;64.0;?;2.0;-47
?;-15;165.0;-174.0;?;-523.0;-290.0;25.0;?;147.0;?
?;-2;611.0;-217.0;?;-490.0;-380.0;-3.0;?;168.0;?
?;-13;721.0;-190.0;-237.0;-366.0;-272.0;-78.0;?;148.0;?
?;-2;352.0;-175.0;-148.0;-319.0;-195.0;-47.0;?;145.0;?
?;1;48.0;-169.0;-115.0;-240.0;-198.0;-4.0;?;111.0;?
