MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.IsAcceleration
237220;0;-78184;-32;?;?;0;0;0;0
231391;0;-93293;-200;-400;1;0;?;0;-1015
231391;0;?;-200;-400;1;0;0;0;-1015
?;0;-93293;-200;?;1;?;0;0;?
221067;0;-84738;-133;169;1;0;0;?;1015
221067;0;-84738;-133;169;1;0;?;0;1015
215064;0;-82708;-81;45;?;0;0;0;?
211874;0;?;-108;-430;?;0;0;0;0
?;?;?;-108;?;1;0;0;0;0
204914;?;-81838;-154;?;1;0;0;?;0
201463;0;-86188;-188;-257;1;0;0;?;-1015
195373;0;-77372;-17;-381;1;0;0;0;1015
?;0;-68034;-114;?;1;0;0;0;0
191632;0;?;-114;-732;?;?;0;0;0
185049;0;-70267;?;?;1;0;0;0;-1015
181946;0;?;?;?;1;0;0;0;0
174986;0;-89059;-57;-433;1;0;?;0;-1015
174986;0;-89059;-57;-433;1;0;0;?;-1015
171622;0;-73051;18;?;?;0;0;0;0
165706;0;?;-93;-1086;1;0;0;0;0
158891;0;-84564;-240;-271;1;?;?;?;-1015
158891;0;-84564;-240;-271;?;0;?;0;-1015
?;0;-77024;?;153;1;0;0;0;1015
155701;0;-77024;?;153;1;0;0;0;1015
149205;0;?;-125;-608;1;0;0;0;0
143144;0;-97933;?;-211;?;0;0;0;-1015
139374;0;?;-1;-148;1;0;0;?;-1015
139374;0;?;-1;-148;1;0;0;0;-1015
133052;0;-95120;-98;-780;?;?;0;0;?
129920;0;-95468;40;-21;1;0;0;0;-1015
123047;0;-69571;-65;-177;?;0;0;0;0
119915;0;-84100;?;-52;1;0;0;0;?
?;0;-84100;-66;?;?;0;0;0;0
119915;0;?;-66;?;1;0;0;?;0
113999;0;-72239;-158;-275;1;0;0;0;0
110635;0;-65134;-130;-745;1;0;0;0;0
103936;0;-68556;?;-202;1;0;?;0;0
?;0;-65801;-164;-45;?;0;0;0;?
?;0;-65801;-164;-45;1;0;0;0;1015
?;?;-95091;?;-25;1;0;0;?;0
87609;?;-78213;-38;-737;1;0;0;?;?
83926;0;-91756;-50;22;1;?;0;0;-1015
83926;0;?;-50;22;?;0;0;0;?
?;?;-88131;-67;-17;1;?;?;0;0
73921;0;-65772;-134;-832;1;0;0;?;?
67599;0;-71456;-121;-200;1;0;0;?;0
61509;0;-84419;?;-719;?;?;0;0;-1015
61509;0;-84419;-40;-719;1;?;?;?;-1015
61509;0;?;?;?;1;0;0;0;-1015
58551;0;-70238;-154;-344;1;0;?;0;1015
51272;0;-86362;-193;?;1;0;0;?;1015
45037;?;-88943;-96;-184;1;0;0;0;0
45037;0;-88943;-96;-184;1;0;0;0;0
42079;?;-57913;-186;-919;?;?;0;0;?
35264;0;-87058;-24;-524;1;?;0;0;1015
29203;0;-66265;-191;-458;1;0;0;0;0
?;0;-66265;-191;?;?;?;0;0;0
25520;0;-77546;?;-319;1;0;?;0;?
22011;0;?;-12;-179;1;?;?;?;0
22011;0;0;-42;-205;1;0;0;0;0
22011;?;0;-42;-198;1;0;0;?;0
22011;1;?;-42;-198;1;0;0;?;0
22011;1;?;?;?;1;0;0;?;0
?;1;0;-44;-198;1;?;0;0;0
22011;1;0;-45;?;1;?;?;0;0
22011;1;0;-45;-197;1;?;?;?;0
?;1;0;-44;-210;1;0;0;0;?
22011;1;0;?;-210;1;0;0;0;0
22011;1;0;-43;-198;1;?;?;0;0
?;1;0;-45;?;1;?;0;0;0
22011;1;0;-43;-189;1;0;0;0;0
22011;1;0;-43;-189;?;0;0;0;0
22011;1;0;?;-206;1;?;0;?;0
22011;1;?;-44;?;1;0;0;0;0
?;1;0;-45;?;1;0;?;0;0
22011;1;0;-43;?;1;0;0;?;0
22011;?;?;-43;-192;1;?;0;0;0
22011;1;?;-43;-203;1;0;0;0;?
22011;1;0;-46;-193;1;0;0;0;0
22011;1;0;-46;?;1;0;0;?;0
?;?;0;-48;-196;1;?;?;0;0
22011;?;0;?;-196;?;0;0;0;0
22011;1;0;-44;-197;1;0;0;0;0
22011;1;?;-43;-193;?;0;?;0;0
22011;1;0;?;-197;?;0;0;0;0
23432;?;?;105;888;1;?;?;0;?
23432;0;72500;105;888;1;?;?;0;0
29522;?;88682;49;685;?;0;0;0;0
32799;0;86768;?;831;?;?;0;0;?
39585;0;90451;?;1011;?;0;0;?;0
39585;0;90451;114;1011;1;0;0;0;0
?;0;83172;76;1036;?;?;0;?;?
48894;?;?;70;941;?;0;0;?;0
48894;0;88537;70;941;?;?;0;?;0
55535;0;86072;140;34;1;0;0;0;0
58812;0;82621;223;504;1;?;0;0;0
?;?;82621;223;504;1;0;0;0;0
65511;0;?;229;762;?;0;0;0;0
69194;0;73312;48;811;1;0;0;0;0
?;0;?;53;395;1;0;0;0;0
81751;0;61103;?;752;1;0;0;0;1015
81751;?;61103;-45;?;1;0;0;0;1015
?;0;88508;?;856;1;0;?;0;1015
91379;0;65685;92;507;1;0;?;0;0
?;?;?;72;?;1;0;?;0;1015
97614;0;?;?;733;1;?;?;0;1015
101442;0;86449;?;?;1;0;?;0;0
101442;0;86449;133;185;1;0;?;0;0
108083;0;75458;66;366;1;0;0;?;?
?;0;86971;53;692;1;0;0;?;-1015
117276;0;85115;?;?;1;?;0;0;0
117276;?;?;?;132;1;0;0;0;0
?;0;85028;155;829;1;0;0;0;0
127136;0;77488;40;272;1;?;0;0;0
127136;0;77488;40;?;1;?;0;0;0
133371;0;65917;1;357;1;0;0;?;0
137141;?;87928;182;?;1;0;?;0;-1015
143202;0;?;109;513;1;0;0;0;0
146827;?;74704;71;-4;1;0;0;?;?
153526;0;80272;140;638;?;?;?;0;0
?;?;80272;140;638;1;0;0;?;0
153526;0;80272;140;638;1;0;0;?;0
?;0;?;64;139;1;0;0;0;-1015
162893;0;90045;0;660;1;0;0;0;?
170027;0;86681;192;282;?;?;0;0;0
?;0;86681;192;282;1;0;0;?;0
173449;0;68556;-27;843;1;0;0;0;-1015
179452;0;76966;41;572;1;0;0;0;0
182729;0;100659;109;82;1;0;0;?;0
189370;0;83462;136;?;?;0;0;?;1015
189370;0;83462;136;780;?;0;0;?;1015
195460;?;72964;26;170;1;?;0;0;0
?;0;72703;-24;545;1;?;0;?;?
205552;0;71224;112;?;1;0;?;0;?
?;?;66990;?;653;1;0;0;0;?
208568;0;66990;-17;653;?;0;0;?;?
208568;0;66990;-17;653;?;0;0;0;0
214571;0;?;230;?;1;0;0;0;-1015
221299;?;99586;?;284;1;0;?;0;0
?;?;97875;20;144;1;0;0;0;0
224431;0;?;?;144;1;?;0;?;0
230666;0;?;?;370;?;0;0;0;1015
234581;0;78039;9;359;1;0;?;?;0
240758;?;78416;?;256;1;0;0;0;0
243948;0;76618;156;-198;1;0;?;0;?
?;0;84564;-35;530;1;0;0;0;-2030
250908;0;84564;-35;530;?;0;0;0;-2030
?;0;?;193;-3;1;0;0;0;?
260420;0;86507;152;448;1;0;?;0;0
264277;0;89755;45;?;?;0;0;0;?
?;0;81229;60;?;1;0;0;0;0
270657;0;81229;60;398;1;0;0;0;0
270657;0;81229;60;398;?;0;0;0;0
274427;0;92191;?;38;?;0;0;?;0
280981;0;?;170;-25;1;0;?;0;1015
284287;0;71311;186;-84;1;0;0;0;-2030
290522;0;90886;150;544;1;0;0;0;0
290522;?;90886;150;544;?;0;?;?;0
296757;0;80127;?;40;?;0;0;?;0
?;0;93844;32;-368;?;?;0;0;1015
306443;0;84216;?;100;1;0;0;0;0
306443;0;?;37;100;1;0;0;0;0
309633;0;81548;?;?;1;?;0;0;-2030
316767;0;74907;6;?;1;0;0;0;0
322770;?;82447;106;?;1;0;0;0;0
?;0;82447;?;236;1;0;?;0;0
325873;?;?;215;?;1;0;0;0;?
?;?;68237;215;?;1;?;0;0;1015
332601;0;82447;56;?;1;0;?;0;?
336110;0;79025;21;580;?;0;0;?;?
342925;0;82244;231;958;?;0;0;0;?
342925;0;82244;?;958;1;0;0;0;0
346202;?;90828;212;762;?;0;0;?;0
352988;?;?;122;785;1;?;?;0;-1015
356439;0;65047;97;142;?;?;0;0;0
356439;0;?;?;142;1;0;0;0;0
362529;0;67077;105;?;1;0;?;0;?
369489;0;89581;63;807;?;0;0;0;?
372679;0;?;224;741;1;0;0;0;0
379001;0;?;131;?;?;0;0;0;1015
?;0;65018;131;671;1;?;0;0;1015
379001;0;?;131;671;1;0;0;0;1015
382684;0;90886;83;?;?;?;0;0;0
?;?;?;?;365;1;0;0;?;0
389992;0;19285;109;-282;1;0;0;0;0
389992;0;19285;109;-282;1;0;0;0;0
389992;0;0;69;?;1;0;0;1;0
389992;?;0;70;317;1;0;0;1;0
?;?;?;67;333;1;0;0;1;?
389992;0;0;69;327;1;0;0;?;0
389992;0;0;69;327;?;0;0;?;?
389992;?;0;73;?;1;0;0;1;0
389992;?;0;68;329;1;?;0;1;0
389992;0;0;68;321;1;0;0;1;?
389992;0;0;68;321;1;0;0;1;?
389992;0;?;68;321;1;0;0;1;0
389992;0;?;70;325;1;0;0;1;0
389992;0;?;67;309;1;0;0;1;0
?;0;?;70;303;?;0;0;1;0
389992;0;0;?;311;1;0;0;?;0
389992;?;0;69;?;1;0;?;1;?
389992;0;0;71;?;1;?;0;1;0
389992;0;0;69;305;1;0;0;1;0
?;0;0;70;?;?;?;0;1;0
389992;0;0;69;325;1;0;0;?;0
389992;?;0;69;325;1;0;?;1;0
389992;?;0;68;325;?;?;?;1;0
389992;0;?;68;?;1;0;?;1;0
389992;0;0;?;?;1;0;0;1;0
?;0;-48952;?;-919;?;?;0;?;-3016
385700;0;-86449;-77;?;1;0;?;0;?
385700;0;-86449;-77;-207;1;0;0;0;-1015
379697;0;?;-185;-517;1;0;0;?;0
373288;0;?;-100;-384;?;0;?;0;0
370156;0;-84912;-157;-422;1;0;0;0;?
370156;?;?;-157;-422;1;0;0;0;1015
363602;0;-68991;-24;-814;1;0;0;0;0
?;0;-82447;-104;-199;1;0;0;?;0
353916;?;-86014;27;-280;1;0;0;0;0
347826;?;-89204;-21;-327;1;0;0;0;0
347826;?;?;?;?;1;0;0;0;0
347826;0;-89204;-21;?;1;?;?;0;0
343853;0;-78706;-55;-321;1;0;0;?;0
337589;?;-68324;-27;-542;1;0;0;0;0
331673;0;?;?;-490;1;?;0;?;0
328164;0;?;-71;-385;1;0;0;0;0
328164;0;-80156;-71;?;1;0;0;?;?
?;0;-86913;-46;-867;1;0;0;0;0
318623;0;-73370;-30;136;1;0;?;0;1015
312649;0;-88015;-61;-830;1;0;0;0;0
305689;0;-81519;-25;-886;?;0;0;0;0
305689;0;-81519;?;?;1;0;0;0;0
302644;?;-93786;-159;126;1;?;?;0;0
296554;0;?;-64;-711;?;0;?;?;0
292639;0;-100021;-17;-197;?;0;?;?;-1015
292639;0;-100021;-17;-197;1;0;0;0;-1015
292639;0;-100021;-17;-197;1;0;0;0;-1015
285824;0;-99528;103;-179;?;0;?;0;-1015
282460;0;-88943;?;-626;1;0;?;0;0
275587;0;-89523;-162;?;1;?;0;0;0
269671;?;-94511;65;-306;1;0;0;0;0
269671;0;?;?;-306;1;0;0;0;?
266220;0;-81867;-16;?;1;0;0;0;1015
?;0;?;-63;-442;1;0;0;0;?
256389;0;-82708;-13;?;1;0;0;0;0
?;0;-82708;-13;23;1;0;0;0;0
250299;0;-69310;-80;?;1;0;?;?;-1015
247109;0;-97324;-92;-712;1;0;0;?;1015
?;0;-86913;-20;?;1;0;0;0;1015
?;0;?;?;283;1;0;?;0;1015
234146;0;-100253;-26;?;1;0;0;0;0
234146;0;-100253;-26;397;1;0;?;0;0
227824;0;-85666;?;-369;?;0;0;0;?
227824;0;-85666;5;-369;1;0;0;0;?
218138;0;-72384;-43;?;1;0;0;0;?
214774;0;?;-164;-94;1;0;0;0;-1015
214774;?;?;-164;-94;?;0;0;0;-1015
211410;0;-63858;-90;-419;1;0;?;0;0
204624;?;-93960;?;-311;1;0;?;0;0
?;0;-87058;?;57;1;0;?;0;0
?;0;-87058;-16;57;1;0;0;0;0
194938;0;-70267;-98;-3;1;0;0;0;0
188616;0;-90596;-68;?;1;0;0;0;?
182149;0;-72761;-136;?;1;?;?;0;0
179017;0;-89697;-167;-447;?;?;0;0;?
179017;0;-89697;?;-447;1;0;?;0;0
179017;0;-89697;-167;-447;?;0;?;0;0
?;0;?;-113;-149;1;0;0;0;?
169012;0;-65047;-208;?;1;0;?;0;0
162690;0;-91640;-146;-488;1;0;0;?;0
162690;0;?;-146;-488;1;0;0;?;0
?;0;-84390;?;?;1;0;0;0;0
152627;0;-81403;-51;?;?;0;?;0;?
146363;0;-67251;-1;-255;1;0;0;0;?
142622;0;?;-27;-565;1;0;0;0;2001
142622;?;-83926;-27;-565;1;?;0;0;2001
?;0;0;-77;-577;1;0;0;?;1015
140012;?;?;-36;-189;?;0;0;0;0
140012;0;0;-38;-185;1;0;0;0;0
140012;0;0;-38;-185;1;0;0;?;0
140012;0;0;-40;?;1;0;0;0;0
?;0;0;-40;?;1;?;0;0;0
140012;0;?;-40;-173;1;0;0;0;0
140012;0;0;-37;-169;?;0;0;?;0
?;0;0;-40;?;1;0;0;?;0
?;?;0;-40;-170;?;?;0;0;0
140012;0;?;-39;-176;?;0;0;0;?
140012;0;0;?;-183;1;0;?;?;0
140012;0;0;-39;?;?;0;?;0;?
?;0;0;-39;-179;1;0;0;?;0
140012;?;0;-38;-179;1;0;0;0;?
140012;0;0;?;-174;1;0;0;?;?
140012;0;0;-38;-183;1;0;0;0;0
?;?;?;?;-179;1;0;0;0;0
140012;0;?;?;-179;1;0;0;0;0
140012;?;0;-38;-179;1;0;0;?;0
140012;0;0;-38;-172;1;0;?;0;0
140012;0;0;-37;-165;1;0;0;0;0
140012;0;0;-38;-177;1;0;0;?;0
140012;0;0;-36;-166;?;?;?;0;0
?;0;0;-36;-166;?;0;0;0;0
140012;0;0;-38;?;1;0;0;?;0
140012;0;0;?;-193;1;0;?;0;0
140012;?;0;?;-189;1;0;0;0;0
140012;0;?;?;-189;1;0;0;0;0
140012;?;0;-38;-174;1;0;0;0;0
?;?;0;-36;?;1;?;?;0;0
?;0;0;-38;-167;?;0;0;0;0
140012;0;0;-37;-170;1;0;0;?;0
140012;?;0;-37;-170;1;0;0;?;0
140012;0;?;-38;-185;?;?;0;0;0
140012;0;0;-38;-185;1;?;0;0;0
140012;0;0;-38;-172;1;0;0;0;0
140012;0;0;-38;?;?;?;0;?;?
140012;0;0;-36;-177;1;0;0;0;?
140012;0;0;-36;-177;1;0;0;0;0
?;0;0;-41;-185;1;0;0;0;?
140012;0;?;-34;-167;1;0;0;0;0
140012;?;0;?;?;1;0;0;?;0
140012;0;0;?;?;1;0;0;0;0
?;0;?;-39;-172;?;0;0;0;0
140012;?;0;-34;-167;1;0;0;?;0
?;0;0;-38;-169;?;0;0;0;0
140012;0;?;-41;?;1;0;?;?;0
140012;0;0;-41;-175;1;0;0;0;0
?;0;0;-41;-175;?;0;0;?;?
140012;0;0;-38;-177;1;0;0;?;?
140012;0;0;-41;-176;1;0;0;0;0
140012;0;?;-38;-176;1;0;?;0;0
140012;0;0;-38;-176;?;0;0;0;0
140012;?;0;-39;-185;1;0;0;0;?
140012;0;0;?;-174;1;0;0;0;0
140012;0;0;-39;?;1;0;0;0;0
140012;0;0;-38;-175;1;0;0;?;0
140012;0;0;-38;-175;1;0;0;0;?
140012;0;0;-35;-185;1;0;0;0;0
140012;?;0;-39;-144;1;0;0;0;0
140012;0;0;-38;-174;1;0;?;0;0
140012;?;0;-41;-167;1;0;0;0;0
140012;0;0;-41;-167;1;?;0;0;?
140012;?;0;-38;-185;?;0;0;0;0
140012;0;0;-38;?;1;0;?;0;0
?;0;0;-35;-175;1;0;0;?;0
140012;0;0;-39;-170;1;0;?;0;0
140012;0;?;?;-170;1;0;?;?;0
140012;0;0;?;?;1;0;0;0;0
140012;0;?;-38;-174;1;0;0;0;0
140012;0;0;-37;-175;1;0;0;?;0
140012;?;0;-38;-156;1;0;0;0;0
140012;?;0;-38;-156;1;?;0;0;0
140012;0;0;?;-183;1;0;0;0;0
140012;0;0;-38;-176;1;?;?;0;0
?;0;0;-41;-167;1;?;?;0;0
?;0;0;-41;-167;1;0;0;0;0
140012;0;0;-41;?;1;0;0;0;0
140012;0;0;-37;-165;1;?;?;0;0
140012;0;?;-37;-172;1;0;0;0;?
?;?;?;-37;-174;1;0;0;0;0
140012;0;0;-38;-173;1;0;0;0;0
?;0;0;-38;-173;1;0;0;0;0
?;0;0;-36;?;1;0;0;0;0
140012;0;0;-36;-189;1;0;?;0;?
?;0;0;?;-189;1;0;0;0;0
140012;0;0;-40;-189;1;0;0;0;0
140012;0;0;-38;-187;1;?;0;0;?
140012;0;0;?;-181;1;0;0;0;0
140012;0;0;-39;-169;1;0;0;?;0
140012;0;0;-37;-161;1;0;0;?;0
140012;?;0;-37;-161;?;0;0;0;0
?;?;0;-37;-161;?;0;0;0;0
140012;0;0;-36;?;1;0;0;0;?
140012;0;?;-38;-183;1;?;0;0;0
140012;0;0;-40;-193;1;0;0;?;?
140012;0;0;-40;-193;1;0;0;0;0
140012;0;?;-39;-169;1;0;0;0;?
?;0;?;-37;-185;1;0;0;0;?
140012;?;0;-38;-166;1;0;0;0;0
140012;0;0;-35;-159;1;0;?;0;0
140012;0;0;-35;-159;?;0;0;0;?
140012;0;0;-39;-174;1;0;?;0;0
140012;0;?;-36;?;1;0;?;?;0
140012;0;0;-36;-165;1;0;0;0;?
?;0;0;-36;-165;1;?;0;0;0
140012;0;0;?;?;1;0;0;0;?
140012;0;0;?;-173;1;0;?;0;0
140012;0;0;?;-151;?;0;0;0;0
140012;0;0;-41;?;1;?;0;0;0
140012;0;?;-41;-175;1;0;0;0;0
140012;0;0;-41;-175;1;0;?;?;0
140012;0;0;-37;-157;1;?;0;0;0
140012;0;0;-39;?;1;?;?;0;0
140012;0;0;-39;-189;1;0;?;0;0
140012;0;0;-40;-165;1;0;0;0;0
140012;?;0;?;-165;?;0;0;0;0
?;0;?;-42;?;1;?;0;0;?
140012;?;0;-35;-169;?;0;0;?;0
140012;0;0;-39;-171;1;0;0;0;0
140012;0;?;-39;-171;1;0;0;0;0
140012;0;0;?;-171;1;?;0;0;0
140012;0;0;-37;?;1;0;0;0;0
140012;0;0;?;-167;?;0;0;0;0
140012;0;0;?;-179;1;0;0;0;0
138591;0;-73138;?;-157;1;0;0;0;?
138591;?;-73138;-44;-157;?;0;0;?;0
131863;0;-78590;-43;?;?;0;0;0;1015
128818;0;-87406;?;-183;1;0;0;0;-1015
122438;0;?;-190;?;1;0;0;?;?
119306;0;-95758;?;?;1;0;0;0;?
?;?;-95758;-75;55;1;?;0;?;?
112259;?;-82621;-42;?;1;?;0;0;0
108750;?;-93757;-164;?;1;0;0;?;0
108750;?;-93757;-164;?;1;0;0;0;0
?;0;-79141;-34;-790;1;0;0;0;0
95932;0;-83839;-143;-161;1;?;0;?;1015
95932;0;-83839;-143;-161;?;0;0;?;1015
92017;0;-96280;0;-264;?;0;?;0;-1015
85927;0;-73486;-64;-179;1;0;0;0;1015
82737;0;?;-119;-466;1;0;0;0;-1015
76183;0;-87145;?;-348;1;0;?;0;?
76183;0;-87145;-132;-348;1;?;0;0;0
70006;0;-80388;?;-931;1;0;0;0;?
66816;0;-105328;-161;-122;1;0;0;?;0
62988;0;-71340;-184;?;1;0;0;0;0
62988;0;-71340;?;?;1;?;0;0;0
56028;0;-85144;-144;?;?;0;0;0;0
56028;0;?;-144;-795;1;0;0;0;0
?;0;-74588;-81;-246;1;0;?;0;0
?;0;-77430;-126;-15;1;0;?;?;0
42485;0;-72616;?;-1049;1;0;?;0;1015
42485;?;-72616;-62;-1049;1;0;0;0;1015
36105;?;?;-188;-345;1;?;0;0;1015
?;0;?;-203;?;1;0;?;0;?
26477;0;-69426;?;-765;1;0;0;0;0
22011;?;-10092;17;?;1;0;0;?;2001
22011;0;-10092;17;-432;1;0;?;0;2001
22011;?;0;-36;-158;1;0;0;0;0
22011;1;0;-35;-167;?;0;0;?;0
?;1;0;-37;-167;1;0;0;0;0
22011;?;0;-36;-151;1;?;0;0;0
22011;1;0;-36;-151;1;0;?;0;0
?;1;0;?;-151;1;0;0;0;0
22011;1;?;-35;-162;1;0;0;0;0
22011;1;0;-38;-175;1;0;0;0;0
22011;1;?;-36;-182;?;0;0;0;?
22011;1;0;-36;-182;?;0;0;0;0
?;1;0;-37;?;1;?;?;0;0
22011;1;0;?;-154;?;0;0;?;0
22011;1;0;-35;-164;?;?;0;0;0
?;1;0;-35;-164;1;?;?;0;0
22011;1;0;?;-164;1;0;?;?;0
?;1;0;?;-164;?;0;0;?;0
22011;?;0;-35;-166;1;0;0;0;0
22011;?;0;-36;-170;1;0;0;0;?
22011;1;0;-36;?;1;0;?;0;?
22011;1;0;-40;-169;1;0;0;0;0
22011;1;0;-36;-162;1;0;0;0;0
22011;1;0;-36;?;?;0;0;0;0
22011;?;0;?;-171;?;0;?;?;0
22011;1;0;-35;-166;1;?;?;0;0
22011;1;0;-35;-166;1;0;?;0;0
22011;1;0;?;-167;1;0;0;0;?
23287;0;?;193;918;1;?;0;0;0
29290;0;90799;175;181;1;0;0;0;-1015
33437;0;76096;133;813;1;?;0;0;0
?;?;76096;133;813;1;0;0;0;?
39353;?;81403;?;313;?;?;0;0;?
42485;?;?;63;291;1;0;?;0;1015
49358;0;90625;?;416;1;?;0;0;?
55767;0;84767;?;340;1;?;0;0;0
?;?;?;15;340;?;0;0;0;0
55767;0;84767;15;340;1;0;0;0;0
59189;0;59363;?;867;1;0;0;0;1015
65917;0;68324;?;39;1;0;0;0;-1015
69281;0;66323;-13;171;1;0;0;0;0
?;0;?;-13;?;?;0;0;0;0
75197;0;85231;100;703;1;0;?;0;0
78648;?;82244;148;527;1;?;0;0;1015
?;0;95497;112;275;?;0;0;0;?
91524;0;65685;73;441;1;?;?;0;0
?;0;?;73;441;1;0;0;0;?
?;0;73196;64;4;1;0;0;0;?
98658;0;?;81;-72;1;0;0;0;0
105299;0;69600;167;76;1;0;0;0;1015
105299;0;?;167;76;1;?;0;0;1015
111215;?;76357;?;4;1;0;?;?;1015
111215;0;76357;39;?;1;0;0;0;1015
114898;0;66642;62;676;1;0;0;0;0
120959;0;?;43;753;1;0;0;?;1015
?;0;?;128;701;1;0;?;0;-1015
127687;0;98136;128;701;?;0;?;0;-1015
131544;0;?;?;-20;?;0;0;0;?
137692;0;72732;?;494;1;0;0;0;?
140650;0;?;109;648;1;?;0;0;1015
147204;?;?;-12;-291;1;0;?;?;0
147204;?;68556;-12;-291;1;0;0;0;0
150974;0;73225;?;?;1;0;?;0;0
157122;0;?;?;?;1;0;0;0;?
?;0;76067;71;24;1;?;0;0;1015
160428;0;76067;71;24;1;0;?;0;?
167446;0;83288;120;809;?;0;0;0;0
167446;0;83288;120;809;1;0;0;?;0
173768;0;?;?;648;1;0;0;0;0
176987;0;73196;185;248;1;0;0;0;1015
183222;0;82360;154;219;1;?;0;0;0
183222;?;82360;154;219;1;0;?;?;0
186412;0;82360;167;804;1;0;?;0;0
192966;0;98716;33;?;1;0;?;?;0
199607;0;100282;110;-84;1;?;0;0;0
202913;0;?;?;289;1;0;0;0;?
202913;0;82824;?;289;1;0;0;0;?
209061;?;89146;166;?;1;0;0;0;0
213237;0;?;122;437;1;?;0;?;0
213237;0;73602;122;437;1;0;?;0;0
219298;0;100572;?;676;?;0;0;0;-1015
219298;0;100572;154;676;1;0;0;0;?
225475;0;70412;160;?;1;0;0;?;-1015
?;0;86594;?;-323;1;0;0;0;?
235480;?;78445;43;-1;1;0;?;?;-1015
238757;?;86884;26;888;?;0;0;0;?
238757;0;86884;26;888;1;0;0;?;1015
246036;0;85144;67;607;1;?;?;0;?
249226;0;?;?;161;1;0;0;0;0
255722;0;75835;63;?;1;0;0;0;1015
?;0;75835;63;775;1;?;?;0;?
261957;0;?;11;-20;1;0;0;?;0
261957;0;85956;11;-20;?;0;?;0;?
?;?;89088;34;-179;1;0;?;0;0
272020;0;?;161;?;1;0;0;0;0
275326;0;95323;?;609;1;0;?;0;?
?;0;95323;59;609;1;0;0;0;1015
282518;0;65366;203;599;1;0;0;0;0
285940;0;87493;138;?;1;0;0;0;?
?;0;68991;-61;-15;1;0;?;0;-1015
?;0;99673;44;187;1;0;0;0;0
295568;?;?;44;187;?;?;0;?;0
302267;0;87464;57;772;1;?;?;0;0
?;?;?;83;71;1;0;0;0;0
312591;0;89407;?;168;1;?;0;0;-1015
312591;0;89407;35;168;1;0;0;0;-1015
318826;0;97353;?;-263;1;0;?;0;-1015
318826;?;97353;3;-263;1;0;0;0;-1015
322190;0;70180;?;457;1;?;0;0;?
328918;0;73892;240;898;1;0;?;0;1015
?;0;57246;25;257;1;0;?;0;0
332369;0;?;?;257;?;0;0;?;0
?;?;65076;135;179;1;?;?;0;?
344839;0;84709;?;72;1;0;0;0;1015
348435;0;?;169;828;1;?;0;0;0
348435;?;97933;169;828;1;?;0;0;0
354438;0;72558;94;-63;1;0;?;0;-1015
357483;0;91611;36;600;1;0;0;0;1015
?;0;78677;218;575;?;?;1;0;0
367807;0;83462;157;940;0;?;1;0;?
?;0;83462;157;?;0;?;1;0;0
?;?;83462;157;?;0;1;1;?;0
373897;0;88769;113;38;0;?;1;?;?
380683;0;87667;?;304;0;?;1;0;0
383815;0;68498;-17;?;0;1;1;0;0
?;0;72326;130;598;0;1;1;0;-2001
389528;0;72326;130;598;0;1;?;0;?
?;0;0;131;419;0;1;1;0;-1015
389992;0;?;89;409;0;1;?;1;0
389992;0;?;87;406;0;1;1;1;?
?;0;0;87;406;0;1;1;1;0
389992;0;0;89;395;0;1;1;1;0
389992;?;0;90;407;0;1;?;1;0
389992;0;0;89;411;0;1;?;1;0
?;0;0;89;411;0;1;1;1;0
?;0;0;88;401;0;1;1;1;0
?;0;0;88;401;0;1;1;1;0
389992;0;0;86;407;0;1;1;1;0
389992;?;0;88;405;0;1;?;1;0
389992;0;0;85;391;0;1;1;1;0
389992;0;?;85;391;0;1;1;1;?
389992;0;0;87;399;0;1;1;1;?
389992;0;0;88;402;0;?;?;?;0
389992;0;0;?;?;0;1;1;1;0
389992;0;0;88;?;0;?;1;1;0
389992;?;?;?;406;0;1;1;1;0
389992;0;0;88;?;?;1;1;1;0
389992;0;0;87;?;?;?;1;1;?
389992;0;0;86;?;0;1;?;1;?
389992;?;?;86;?;0;1;1;1;?
389992;0;0;86;419;0;1;1;1;0
?;0;0;87;409;0;1;1;1;0
389470;0;?;-179;-981;0;1;1;0;?
383438;0;?;-34;?;0;1;1;?;0
376884;?;?;-139;-327;0;1;1;?;0
376884;0;?;?;?;0;1;?;0;0
373839;0;-97933;-197;-928;?;1;1;0;0
367691;0;-66149;-116;-914;0;1;1;0;-1015
363457;0;-85608;-58;?;0;1;1;0;?
363457;0;?;-58;-910;0;1;1;0;?
357512;?;?;-143;-484;0;1;1;0;0
?;0;-91785;?;-861;1;0;1;0;0
347275;0;-70905;-156;-140;1;0;1;?;1015
341127;0;-80388;-46;-756;1;0;1;0;0
341127;0;-80388;-46;-756;1;?;1;0;0
341127;0;-80388;-46;-756;1;0;1;?;?
338082;0;?;-153;-661;1;?;?;0;?
331441;0;-76096;-152;-1032;1;?;1;?;-1015
325438;0;-94250;34;-63;1;0;1;0;0
322306;0;?;-122;-6;1;0;1;0;?
322306;0;?;?;-6;1;?;1;?;?
?;0;-66352;-151;-695;1;?;1;0;0
?;?;?;?;401;1;0;?;0;-1015
306472;0;-74849;?;-855;1;0;1;0;?
306472;?;-74849;?;-855;1;0;1;0;-1015
